kind,cell,repetition,update_rate_s,op_id,queue_wait_ms,backend_read_call_ms,worker_read_ms,arrival_to_read_done_ms,candidate_count,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms
read,neo4j-native,0,2.0,r0_measured_00901,0.6503,1006.3066,1018.0853,1018.7356,627,10.703,0.6327,0.3517
read,neo4j-native,0,2.0,r0_measured_01267,2676.5549,826.9896,840.8882,3517.4431,508,11.4866,2.003,0.3432
read,neo4j-native,0,2.0,r0_measured_01379,3271.2787,884.5593,893.9814,4165.2601,564,7.6627,1.2613,0.412
read,neo4j-native,0,2.0,r0_measured_01030,846.3055,1074.0122,1079.1066,1925.4121,662,4.1423,0.5641,0.318
read,neo4j-native,0,2.0,r0_measured_01046,926.7676,1021.8114,1031.4312,1958.1988,662,8.0285,1.17,0.3408
read,neo4j-native,0,2.0,r0_measured_00927,264.4842,885.0033,915.2968,1179.781,562,28.9733,0.9238,0.3274
read,neo4j-native,0,2.0,r0_measured_01360,3139.1366,1195.8407,1216.823,4355.9596,677,19.8763,0.6527,0.3653
read,neo4j-native,0,2.0,r0_measured_01238,2377.0667,957.8203,980.9113,3357.978,508,21.2369,1.3134,0.4567
read,neo4j-native,0,2.0,r0_measured_01057,1069.4923,1204.3255,1228.6687,2298.161,688,22.9725,0.8688,0.413
read,neo4j-native,0,2.0,r0_measured_01312,2774.5138,1135.8376,1169.4483,3943.9621,685,31.3007,1.8929,0.3285
read,neo4j-native,0,2.0,r0_measured_01094,1231.0149,1050.1984,1056.8144,2287.8293,661,4.553,1.6313,0.3513
read,neo4j-native,0,2.0,r0_measured_00989,536.2055,940.4666,958.3627,1494.5682,626,15.8971,1.5895,0.3338
read,neo4j-native,0,2.0,r0_measured_01219,2134.5261,891.1917,908.8894,3043.4155,566,16.1603,1.09,0.373
read,neo4j-native,0,2.0,r0_measured_01263,2508.2027,1050.2402,1090.8718,3599.0745,626,39.1603,1.0484,0.3423
read,neo4j-native,0,2.0,r0_measured_01229,2188.4415,1128.6549,1143.5525,3331.994,687,12.16,2.2008,0.434
read,neo4j-native,0,2.0,r0_measured_00877,0.5206,988.539,994.3875,994.9081,676,3.6098,1.8292,0.3427
read,neo4j-native,0,2.0,r0_measured_01152,1791.7522,879.5999,894.0567,2685.8089,563,13.3067,0.7551,0.3257
read,neo4j-native,0,2.0,r0_measured_00964,398.7674,883.9264,888.0424,1286.8098,506,3.0189,0.6906,0.3394
read,neo4j-native,0,2.0,r0_measured_01404,3485.9987,1231.8256,1255.8008,4741.7995,680,21.6152,1.9257,0.349
read,neo4j-native,0,2.0,r0_measured_01232,2277.956,1134.8079,1157.6663,3435.6223,661,21.6692,0.6876,0.3966
read,neo4j-native,0,2.0,r0_measured_00821,0.0576,20.8105,24.0189,24.0765,675,1.2218,1.2413,0.623
read,neo4j-native,0,2.0,r0_measured_01408,3490.9275,591.0265,595.6401,4086.5676,365,3.9413,0.2657,0.3461
read,neo4j-native,0,2.0,r0_measured_01143,1716.8706,1131.727,1138.0028,2854.8734,688,5.1805,0.5364,0.4735
read,neo4j-native,0,2.0,r0_measured_01080,1103.5195,1182.4526,1201.6675,2305.187,670,17.6371,1.1155,0.3739
read,neo4j-native,0,2.0,r0_measured_01064,971.1529,662.3723,665.7715,1636.9244,419,2.4275,0.5841,0.3166
read,neo4j-native,0,2.0,r0_measured_01393,3428.4435,705.874,711.0056,4139.4491,415,4.4726,0.2704,0.3253
read,neo4j-native,0,2.0,r0_measured_01332,2957.247,1095.35,1114.5081,4071.7551,684,17.1921,1.4495,0.4304
read,neo4j-native,0,2.0,r0_measured_00842,0.165,33.2277,39.069,39.234,626,3.5865,1.3546,0.7435
read,neo4j-native,0,2.0,r0_measured_01198,2007.0556,1154.1865,1164.4531,3171.5087,657,7.7887,2.027,0.3608
read,neo4j-native,0,2.0,r0_measured_01119,1417.0461,903.4692,924.9384,2341.9845,508,19.9183,0.9465,0.4947
read,neo4j-native,0,2.0,r0_measured_01035,864.0509,864.4045,872.3828,1736.4337,566,7.0674,0.4754,0.3579
read,neo4j-native,0,2.0,r0_measured_01268,2708.3716,1018.1787,1026.6415,3735.0131,626,7.2723,0.7701,0.3375
read,neo4j-native,0,2.0,r0_measured_01315,2803.8543,751.0963,752.8303,3556.6846,419,1.0278,0.2962,0.3459
read,neo4j-native,0,2.0,r0_measured_01250,2372.533,1267.7048,1285.7573,3658.2903,672,17.0115,0.6128,0.3346
read,neo4j-native,0,2.0,r0_measured_01096,1278.1323,1041.9984,1052.6189,2330.7512,627,9.3943,0.8099,0.3437
read,neo4j-native,0,2.0,r0_measured_01412,3561.3149,1210.9985,1230.0004,4791.3153,670,16.9681,1.5728,0.3741
read,neo4j-native,0,2.0,r0_measured_01209,2133.2771,692.7046,697.0394,2830.3165,414,3.6295,0.3065,0.3356
read,neo4j-native,0,2.0,r0_measured_01296,2729.3976,1180.3248,1186.9218,3916.3194,675,5.0488,1.1387,0.3311
read,neo4j-native,0,2.0,r0_measured_01333,2942.6215,1121.0842,1146.1205,4088.742,676,18.3282,4.6207,0.8656
read,neo4j-native,0,2.0,r0_measured_01171,1922.8228,922.4094,939.9899,2862.8127,562,16.5579,0.6032,0.3431
read,neo4j-native,0,2.0,r0_measured_01049,893.6878,1038.09,1053.2518,1946.9396,673,13.4576,1.2454,0.3396
read,neo4j-native,0,2.0,r0_measured_01020,708.0484,1154.2949,1164.5761,1872.6245,676,8.9527,0.9063,0.3495
read,neo4j-native,0,2.0,r0_measured_01358,3098.8721,1223.5538,1239.064,4337.9361,673,13.5703,1.5067,0.344
read,neo4j-native,0,2.0,r0_measured_00978,438.7865,719.9102,722.929,1161.7155,416,2.3401,0.2744,0.3432
read,neo4j-native,0,2.0,r0_measured_00913,67.8459,1098.8182,1116.1424,1183.9883,678,14.5576,2.2094,0.474
read,neo4j-native,0,2.0,r0_measured_01087,1083.5028,1188.9285,1197.0451,2280.5479,673,7.1418,0.5513,0.3431
read,neo4j-native,0,2.0,r0_measured_01036,878.7717,750.4326,764.8936,1643.6653,508,12.7683,1.3365,0.2991
read,neo4j-native,0,2.0,r0_measured_00889,0.6862,1126.5585,1139.0891,1139.7753,678,9.1187,2.8341,0.4947
read,neo4j-native,0,2.0,r0_measured_01285,2587.2647,1069.1532,1081.4278,3668.6925,660,11.0817,0.6589,0.4578
read,neo4j-native,0,2.0,r0_measured_01018,740.2489,878.6042,886.8675,1627.1164,508,6.693,1.1805,0.3236
read,neo4j-native,0,2.0,r0_measured_00831,0.0941,19.2565,21.472,21.5661,661,0.8808,0.7282,0.4975
read,neo4j-native,0,2.0,r0_measured_00928,265.074,689.2567,695.6143,960.6883,417,5.6871,0.2891,0.3169
read,neo4j-native,0,2.0,r0_measured_01400,3487.5225,1245.8396,1256.898,4744.4205,678,9.7499,0.8998,0.3376
read,neo4j-native,0,2.0,r0_measured_01313,2777.8528,1044.251,1064.7241,3842.5769,625,15.3361,4.3901,0.6339
read,neo4j-native,0,2.0,r0_measured_01224,2089.7771,861.0866,871.464,2961.2411,567,9.2409,0.7164,0.3483
read,neo4j-native,0,2.0,r0_measured_01405,3466.6764,1156.1753,1159.5556,4626.232,673,2.1457,0.8196,0.3465
read,neo4j-native,0,2.0,r0_measured_01278,2600.6261,669.5207,671.8039,3272.43,416,1.5485,0.3286,0.3415
read,neo4j-native,0,2.0,r0_measured_00818,0.0684,15.9871,17.9404,18.0088,507,0.6868,0.6556,0.4938
read,neo4j-native,0,2.0,r0_measured_01031,839.9085,1087.7323,1099.977,1939.8855,686,11.0673,0.7842,0.326
read,neo4j-native,0,2.0,r0_measured_00847,0.0763,134.5862,137.4929,137.5692,504,1.9477,0.5786,0.3174
read,neo4j-native,0,2.0,r0_measured_01389,3348.6892,1132.0153,1154.4362,4503.1254,660,21.2796,0.6702,0.3828
read,neo4j-native,0,2.0,r0_measured_01200,1997.6739,632.538,636.5978,2634.2717,367,3.3861,0.2658,0.3394
read,neo4j-native,0,2.0,r0_measured_01348,3053.5001,1158.809,1176.6932,4230.1933,661,16.4787,0.8337,0.4554
read,neo4j-native,0,2.0,r0_measured_01163,1837.6564,1075.9664,1084.1118,2921.7682,661,7.1956,0.5184,0.356
read,neo4j-native,0,2.0,r0_measured_00850,0.9337,142.9692,144.3812,145.3149,417,0.6596,0.3167,0.3693
read,neo4j-native,0,2.0,r0_measured_01246,2328.2059,1190.4456,1209.7491,3537.955,626,17.6195,1.2368,0.363
read,neo4j-native,0,2.0,r0_measured_01108,1311.7302,1111.3597,1149.3807,2461.1109,682,35.4655,2.0418,0.395
read,neo4j-native,0,2.0,r0_measured_00919,119.5632,1119.8038,1137.1236,1256.6868,676,13.99,2.9281,0.3203
read,neo4j-native,0,2.0,r0_measured_00896,1.5819,1111.0629,1145.3012,1146.8831,680,32.3929,1.4392,0.3293
read,neo4j-native,0,2.0,r0_measured_00981,416.4701,851.2599,865.2523,1281.7224,565,11.7691,1.8117,0.3396
read,neo4j-native,0,2.0,r0_measured_01146,1735.4095,1083.5962,1098.7484,2834.1579,688,12.734,2.0156,0.3302
read,neo4j-native,0,2.0,r0_measured_01182,1915.4656,1001.0686,1039.2461,2954.7117,567,36.7483,1.0017,0.3493
read,neo4j-native,0,2.0,r0_measured_01176,1904.9672,1112.1909,1148.4204,3053.3876,676,34.3823,1.2045,0.4906
read,neo4j-native,0,2.0,r0_measured_01189,1980.7475,1138.541,1160.2911,3141.0386,659,20.3034,0.9993,0.3233
read,neo4j-native,0,2.0,r0_measured_00995,562.2951,874.8258,887.417,1449.7121,566,11.1477,1.0042,0.3444
read,neo4j-native,0,2.0,r0_measured_00966,402.9535,1070.681,1083.78,1486.7335,676,11.1346,1.5063,0.3717
read,neo4j-native,0,2.0,r0_measured_01027,751.6627,1076.1574,1098.5715,1850.2342,661,21.1428,0.8422,0.343
read,neo4j-native,0,2.0,r0_measured_00980,414.5552,1092.4943,1101.6771,1516.2323,683,7.3148,1.4592,0.3325
read,neo4j-native,0,2.0,r0_measured_01040,911.5712,1028.8209,1045.2016,1956.7728,675,14.8306,1.1102,0.3596
read,neo4j-native,0,2.0,r0_measured_01372,3243.638,690.7186,693.9679,3937.6059,413,2.5652,0.3254,0.3076
read,neo4j-native,0,2.0,r0_measured_00926,263.8732,1050.6544,1066.2741,1330.1473,660,13.9344,1.2721,0.3361
read,neo4j-native,0,2.0,r0_measured_01406,3514.099,1209.3174,1230.2117,4744.3107,679,19.1359,1.2867,0.3848
read,neo4j-native,0,2.0,r0_measured_01159,1829.0492,1124.4974,1140.9893,2970.0385,686,15.0516,1.0116,0.346
read,neo4j-native,0,2.0,r0_measured_00833,0.0702,17.3954,19.5555,19.6257,685,0.873,0.7246,0.4262
read,neo4j-native,0,2.0,r0_measured_01147,1722.1696,1104.6273,1111.7681,2833.9377,673,5.7271,0.9873,0.3475
read,neo4j-native,0,2.0,r0_measured_01193,1933.0814,1106.5086,1130.0696,3063.151,661,22.2838,0.8504,0.3505
read,neo4j-native,0,2.0,r0_measured_01090,1045.3093,1163.948,1178.0375,2223.3468,677,12.4392,1.2072,0.357
read,neo4j-native,0,2.0,r0_measured_00884,0.8206,923.5917,942.3236,943.1442,565,17.7888,0.5493,0.3237
read,neo4j-native,0,2.0,r0_measured_01184,1885.7218,849.406,859.0485,2744.7703,507,7.7644,1.3928,0.4064
read,neo4j-native,0,2.0,r0_measured_01256,2321.0056,965.7263,981.876,3302.8816,508,13.2395,2.4672,0.3623
read,neo4j-native,0,2.0,r0_measured_01130,1457.1461,1097.0631,1113.7079,2570.854,566,14.9956,1.2423,0.3203
read,neo4j-native,0,2.0,r0_measured_01102,1335.532,656.1487,659.8126,1995.3446,413,2.9599,0.3018,0.3418
read,neo4j-native,0,2.0,r0_measured_01205,2192.7514,1097.5769,1109.9917,3302.7431,677,11.129,0.8443,0.3436
read,neo4j-native,0,2.0,r0_measured_01396,3435.2001,1162.7178,1184.452,4619.6521,656,20.2634,0.9913,0.3937
read,neo4j-native,0,2.0,r0_measured_01307,2793.8498,856.8559,875.4754,3669.3252,508,17.4326,0.7792,0.3263
read,neo4j-native,0,2.0,r0_measured_00957,344.9593,1075.45,1089.4642,1434.4235,672,12.1909,1.3944,0.3496
read,neo4j-native,0,2.0,r0_measured_00991,551.4245,832.4672,848.686,1400.1105,565,15.012,0.8017,0.3387
read,neo4j-native,0,2.0,r0_measured_01317,2869.8092,1087.5567,1106.7505,3976.5597,686,17.6195,1.141,0.3507
read,neo4j-native,0,2.0,r0_measured_01191,1940.4898,1057.9257,1073.866,3014.3558,624,13.093,2.4165,0.3463
read,neo4j-native,0,2.0,r0_measured_01271,2651.9894,873.4671,883.6725,3535.6619,507,9.0505,0.7534,0.3233
read,neo4j-native,0,2.0,r0_measured_01314,2784.7877,700.6915,703.0742,3487.8619,414,1.4074,0.5399,0.3686
read,neo4j-native,0,2.0,r0_measured_01266,2665.6937,1156.372,1172.1159,3837.8096,686,14.0184,1.3236,0.3323
read,neo4j-native,0,2.0,r0_measured_01043,914.8346,1028.3716,1052.1479,1966.9825,670,21.6339,1.7413,0.3297
read,neo4j-native,0,2.0,r0_measured_01015,618.8453,694.4959,699.5836,1318.4289,415,2.5122,1.8979,0.5813
read,neo4j-native,0,2.0,r0_measured_01185,1883.859,1130.9764,1144.7715,3028.6305,678,12.0873,1.2773,0.3465
read,neo4j-native,0,2.0,r0_measured_00894,1.0146,1101.5822,1112.7315,1113.7461,660,9.4976,1.2214,0.3431
read,neo4j-native,0,2.0,r0_measured_01237,2378.0769,1236.6638,1245.9219,3623.9988,673,7.2567,1.5386,0.3761
read,neo4j-native,0,2.0,r0_measured_01180,1951.0428,1094.9802,1110.873,3061.9158,624,14.0245,1.4761,0.3096
read,neo4j-native,0,2.0,r0_measured_01112,1369.26,1132.6565,1159.1772,2528.4372,676,25.4493,0.5575,0.4115
read,neo4j-native,0,2.0,r0_measured_01355,3126.6486,740.3836,744.7093,3871.3579,415,3.532,0.3929,0.3335
read,neo4j-native,0,2.0,r0_measured_00886,0.4249,1015.1321,1029.8317,1030.2566,673,12.5339,1.6774,0.3708
read,neo4j-native,0,2.0,r0_measured_00870,0.2505,606.1608,631.866,632.1165,566,21.8678,2.5474,1.1557
read,neo4j-native,0,2.0,r0_measured_01248,2310.898,1240.1896,1251.9816,3562.8796,686,7.9768,3.1483,0.5522
read,neo4j-native,0,2.0,r0_measured_00988,526.5566,622.9818,630.7228,1157.2794,368,6.5039,0.7993,0.362
read,neo4j-native,0,2.0,r0_measured_00937,244.3835,1086.151,1094.291,1338.6745,677,7.1179,0.6044,0.3335
read,neo4j-native,0,2.0,r0_measured_00898,0.1996,1173.3805,1194.0555,1194.2551,686,19.3855,0.8777,0.3291
read,neo4j-native,0,2.0,r0_measured_00934,223.7163,782.4119,798.604,1022.3203,506,15.1416,0.6716,0.3112
read,neo4j-native,0,2.0,r0_measured_01390,3475.6998,906.8494,920.8379,4396.5377,565,12.5249,1.0582,0.3325
read,neo4j-native,0,2.0,r0_measured_01274,2648.2031,1035.1042,1060.7154,3708.9185,623,24.4931,0.7102,0.3311
read,neo4j-native,0,2.0,r0_measured_01325,2981.7889,1042.7402,1073.6468,4055.4357,626,29.5,0.9786,0.3475
read,neo4j-native,0,2.0,r0_measured_00984,515.0542,1048.541,1061.8248,1576.879,687,10.8304,2.0222,0.3444
read,neo4j-native,0,2.0,r0_measured_01293,2768.0461,1171.0269,1177.7733,3945.8194,676,5.4149,0.9057,0.3427
read,neo4j-native,0,2.0,r0_measured_01284,2556.1489,869.5725,897.2509,3453.3998,508,25.7032,1.5446,0.3535
read,neo4j-native,0,2.0,r0_measured_01409,3545.0513,757.8546,762.1093,4307.1606,367,3.3716,0.2954,0.5115
read,neo4j-native,0,2.0,r0_measured_01155,1768.8323,880.1224,896.0977,2664.93,566,14.6036,0.9365,0.3583
read,neo4j-native,0,2.0,r0_measured_00956,346.6122,842.9515,863.4076,1210.0198,507,18.0872,1.9308,0.3669
read,neo4j-native,0,2.0,r0_measured_00891,1.0965,616.5716,620.3327,621.4292,367,3.1474,0.2451,0.3187
read,neo4j-native,0,2.0,r0_measured_01140,1622.5077,1087.4808,1099.1671,2721.6748,624,10.0874,1.1242,0.3951
read,neo4j-native,0,2.0,r0_measured_01082,1116.8695,927.8302,937.3344,2054.2039,508,8.589,0.4795,0.3655
read,neo4j-native,0,2.0,r0_measured_01061,1044.9325,578.5879,582.7134,1627.6459,365,3.5045,0.2503,0.3066
read,neo4j-native,0,2.0,r0_measured_00924,171.2199,951.5703,976.456,1147.6759,564,23.5872,0.9006,0.3264
read,neo4j-native,0,2.0,r0_measured_01340,2959.6296,872.8636,887.1254,3846.755,566,12.9153,0.9397,0.3317
read,neo4j-native,0,2.0,r0_measured_01009,602.5221,1138.6472,1155.7431,1758.2652,625,14.95,1.6773,0.378
read,neo4j-native,0,2.0,r0_measured_00880,0.1517,830.5121,850.4872,850.6389,562,18.8684,0.7027,0.3279
read,neo4j-native,0,2.0,r0_measured_01208,2149.0225,1082.3989,1103.042,3252.0645,660,19.6824,0.5592,0.3345
read,neo4j-native,0,2.0,r0_measured_01154,1753.542,891.5168,905.4714,2659.0134,566,12.466,1.0976,0.3296
read,neo4j-native,0,2.0,r0_measured_00999,574.7035,867.1424,876.6903,1451.3938,565,7.8241,1.2711,0.3851
read,neo4j-native,0,2.0,r0_measured_01254,2344.0879,786.2279,792.808,3136.8959,414,5.1699,0.4819,0.8419
read,neo4j-native,0,2.0,r0_measured_01253,2337.3478,785.7859,789.1123,3126.4601,416,1.8194,1.0883,0.3503
read,neo4j-native,0,2.0,r0_measured_01127,1438.0238,1175.6807,1187.0152,2625.039,660,10.2055,0.6981,0.3521
read,neo4j-native,0,2.0,r0_measured_01351,3068.8582,931.2873,952.0276,4020.8858,563,19.3092,0.996,0.3593
read,neo4j-native,0,2.0,r0_measured_01202,2118.9128,1060.824,1071.316,3190.2288,626,8.2866,1.8074,0.3279
read,neo4j-native,0,2.0,r0_measured_01014,641.1091,1079.3951,1093.2135,1734.3226,617,12.111,1.2762,0.3463
read,neo4j-native,0,2.0,r0_measured_01195,1945.1388,754.2483,756.0603,2701.1991,416,1.1403,0.2669,0.3347
read,neo4j-native,0,2.0,r0_measured_00845,0.1913,142.6005,147.7164,147.9077,626,3.8729,0.777,0.3899
read,neo4j-native,0,2.0,r0_measured_01352,3131.6802,1128.9226,1134.0068,4265.687,675,3.783,0.875,0.3561
read,neo4j-native,0,2.0,r0_measured_01131,1491.258,1244.6735,1254.9384,2746.1964,676,8.5777,1.2818,0.3287
read,neo4j-native,0,2.0,r0_measured_01292,2762.5266,1186.1681,1200.987,3963.5136,687,13.1731,1.2372,0.3343
read,neo4j-native,0,2.0,r0_measured_00922,182.3843,1142.5252,1155.1289,1337.5132,675,11.221,0.9973,0.3204
read,neo4j-native,0,2.0,r0_measured_00992,534.7108,1024.6036,1030.8858,1565.5966,660,5.3136,0.5324,0.3506
read,neo4j-native,0,2.0,r0_measured_01149,1715.8329,906.6,913.1542,2628.9871,566,5.2591,0.852,0.3602
read,neo4j-native,0,2.0,r0_measured_00910,100.3915,984.0691,1009.8526,1110.2441,562,24.6358,0.7444,0.3195
read,neo4j-native,0,2.0,r0_measured_01398,3429.8919,1172.9176,1190.3287,4620.2206,672,15.9555,1.0465,0.33
read,neo4j-native,0,2.0,r0_measured_01282,2571.0501,998.6532,1008.3463,3579.3964,627,6.7989,2.3764,0.4208
read,neo4j-native,0,2.0,r0_measured_01167,1862.5349,665.1757,669.1324,2531.6673,413,3.237,0.305,0.3418
read,neo4j-native,0,2.0,r0_measured_01013,620.3387,700.4195,705.4856,1325.8243,413,4.0894,0.4434,0.4437
read,neo4j-native,0,2.0,r0_measured_00835,0.0883,17.7017,19.6245,19.7128,567,0.7861,0.606,0.4355
read,neo4j-native,0,2.0,r0_measured_01365,3153.8263,1225.0204,1233.8473,4387.6736,673,7.6446,0.7675,0.3347
read,neo4j-native,0,2.0,r0_measured_01321,2870.5547,1031.8062,1050.6101,3921.1648,670,17.3583,1.0017,0.3602
read,neo4j-native,0,2.0,r0_measured_01309,2780.2391,1125.7701,1146.3641,3926.6032,678,16.992,2.9461,0.5624
read,neo4j-native,0,2.0,r0_measured_01178,1955.1626,1175.1469,1190.8902,3146.0528,678,10.9115,4.3932,0.353
read,neo4j-native,0,2.0,r0_measured_01133,1497.7701,1193.5201,1214.5806,2712.3507,677,18.8993,1.7316,0.3538
read,neo4j-native,0,2.0,r0_measured_01083,1096.8502,1200.1935,1207.0087,2303.8589,676,5.7088,0.7083,0.3163
read,neo4j-native,0,2.0,r0_measured_01244,2367.2314,1186.8933,1203.4916,3570.723,625,13.3436,2.8389,0.3443
read,neo4j-native,0,2.0,r0_measured_01101,1351.0665,1070.8651,1086.3152,2437.3817,662,14.2444,0.7942,0.3333
read,neo4j-native,0,2.0,r0_measured_00830,0.0862,8.3744,9.3146,9.4008,363,0.4082,0.2028,0.2856
read,neo4j-native,0,2.0,r0_measured_00963,404.1793,715.9529,723.4143,1127.5936,419,5.7636,1.1814,0.4322
read,neo4j-native,0,2.0,r0_measured_01251,2354.1927,912.6306,924.1367,3278.3294,508,10.5719,0.5067,0.3552
read,neo4j-native,0,2.0,r0_measured_01203,2104.3418,1105.815,1123.6741,3228.0159,671,16.6755,0.7568,0.3397
read,neo4j-native,0,2.0,r0_measured_01174,1877.0828,1077.039,1091.109,2968.1918,658,11.9965,1.6045,0.364
read,neo4j-native,0,2.0,r0_measured_00902,0.2193,626.7101,633.0172,633.2365,413,5.5322,0.3381,0.3609
read,neo4j-native,0,2.0,r0_measured_00854,0.3988,215.1472,220.1369,220.5357,504,3.6789,0.8559,0.3543
read,neo4j-native,0,2.0,r0_measured_01132,1487.0844,1216.0091,1226.227,2713.3114,679,8.5383,1.2445,0.3532
read,neo4j-native,0,2.0,r0_measured_00879,0.8122,890.9993,898.6716,899.4838,626,5.6971,1.5463,0.3407
read,neo4j-native,0,2.0,r0_measured_01302,2703.7223,1157.8066,1184.4162,3888.1385,676,24.5173,1.5937,0.3898
read,neo4j-native,0,2.0,r0_measured_01223,2108.942,973.2667,988.1348,3097.0768,624,12.5251,1.8873,0.3783
read,neo4j-native,0,2.0,r0_measured_01095,1272.8139,1156.6535,1169.0461,2441.86,685,10.2675,1.6709,0.3756
read,neo4j-native,0,2.0,r0_measured_01322,2908.0027,1158.4633,1166.7018,4074.7045,678,6.4188,1.3679,0.3672
read,neo4j-native,0,2.0,r0_measured_01287,2608.4083,1006.7071,1023.5747,3631.983,623,15.4955,0.8398,0.4301
read,neo4j-native,0,2.0,r0_measured_01306,2787.6628,696.0198,704.654,3492.3168,413,7.5012,0.4724,0.5586
read,neo4j-native,0,2.0,r0_measured_01022,709.336,1221.1024,1230.4772,1939.8132,686,7.5194,1.4212,0.3544
read,neo4j-native,0,2.0,r0_measured_00823,0.0754,18.2657,20.1408,20.2162,679,0.7907,0.5637,0.3466
read,neo4j-native,0,2.0,r0_measured_01070,1032.9819,721.5877,723.0721,1756.054,415,0.7176,0.3637,0.3497
read,neo4j-native,0,2.0,r0_measured_01190,1960.0295,646.0461,648.4822,2608.5117,417,1.654,0.3676,0.3419
read,neo4j-native,0,2.0,r0_measured_00859,0.5738,501.7952,513.8632,514.437,673,10.711,0.8856,0.3877
read,neo4j-native,0,2.0,r0_measured_01050,910.5118,534.3437,537.8245,1448.3363,368,2.5302,0.5488,0.3399
read,neo4j-native,0,2.0,r0_measured_00918,119.8224,665.2327,671.3764,791.1988,368,5.3988,0.3192,0.3392
read,neo4j-native,0,2.0,r0_measured_00851,0.4806,149.1594,151.7332,152.2138,416,1.7778,0.4041,0.3238
read,neo4j-native,0,2.0,r0_measured_00814,0.1207,12.9263,14.6356,14.7563,679,0.6378,0.6524,0.3392
read,neo4j-native,0,2.0,r0_measured_00950,280.0313,974.1667,984.3564,1264.3877,627,7.8994,1.3757,0.8102
read,neo4j-native,0,2.0,r0_measured_01308,2791.6063,1097.8908,1111.25,3902.8563,671,11.8363,1.0988,0.3347
read,neo4j-native,0,2.0,r0_measured_01303,2686.5036,1081.4851,1099.187,3785.6906,676,16.4915,0.8158,0.3166
read,neo4j-native,0,2.0,r0_measured_01391,3457.5805,626.4917,628.8488,4086.4293,365,1.4625,0.4264,0.3932
read,neo4j-native,0,2.0,r0_measured_01342,2925.5827,1094.6888,1109.4956,4035.0783,687,13.7166,0.6658,0.3408
read,neo4j-native,0,2.0,r0_measured_01241,2352.9121,1214.2745,1223.5289,3576.441,660,7.9761,0.849,0.3535
read,neo4j-native,0,2.0,r0_measured_01078,1069.9705,867.5609,880.9802,1950.9507,507,12.2542,0.7472,0.3436
read,neo4j-native,0,2.0,r0_measured_00960,376.8097,1087.8162,1098.7967,1475.6064,659,10.0239,0.554,0.322
read,neo4j-native,0,2.0,r0_measured_00986,508.0935,1087.3586,1098.3929,1606.4864,676,9.3023,1.3195,0.3311
read,neo4j-native,0,2.0,r0_measured_01375,3236.6837,1136.4564,1158.0465,4394.7302,673,20.2229,0.9338,0.3522
read,neo4j-native,0,2.0,r0_measured_01353,3140.7638,987.994,992.4789,4133.2427,567,3.3695,0.6655,0.3627
read,neo4j-native,0,2.0,r0_measured_00867,0.4119,730.8731,738.3048,738.7167,680,6.0453,0.9323,0.375
read,neo4j-native,0,2.0,r0_measured_00837,0.0714,19.2644,21.2212,21.2926,627,0.6859,0.7062,0.4682
read,neo4j-native,0,2.0,r0_measured_01210,2178.7973,993.1794,1013.2664,3192.0637,623,18.8573,0.8015,0.3452
read,neo4j-native,0,2.0,r0_measured_01270,2669.3078,691.6709,701.8587,3371.1665,419,8.7633,0.9941,0.3631
read,neo4j-native,0,2.0,r0_measured_01136,1491.2181,1137.099,1158.0046,2649.2227,625,19.4955,1.0006,0.3375
read,neo4j-native,0,2.0,r0_measured_01234,2297.5495,1211.9205,1253.3208,3550.8703,679,40.1437,0.7755,0.3881
read,neo4j-native,0,2.0,r0_measured_00931,260.5364,1002.8444,1016.6163,1277.1527,660,12.0614,1.1212,0.479
read,neo4j-native,0,2.0,r0_measured_00985,510.3091,1045.9963,1055.2471,1565.5562,676,8.2052,0.6277,0.3423
read,neo4j-native,0,2.0,r0_measured_01273,2637.3131,818.5799,824.2756,3461.5887,508,4.4871,0.7884,0.3563
read,neo4j-native,0,2.0,r0_measured_00857,0.6539,334.4845,340.2108,340.8647,501,4.5951,0.7469,0.3234
read,neo4j-native,0,2.0,r0_measured_00808,0.0655,15.3634,18.1946,18.2601,567,1.0343,0.9738,0.7013
read,neo4j-native,0,2.0,r0_measured_01201,2110.4862,1082.8697,1097.5116,3207.9978,676,13.2777,0.9328,0.3501
read,neo4j-native,0,2.0,r0_measured_00929,245.1357,1066.0086,1082.6828,1327.8185,679,14.3762,1.8047,0.4012
read,neo4j-native,0,2.0,r0_measured_00905,0.5209,851.4813,875.1876,875.7085,504,21.3076,1.9628,0.3665
read,neo4j-native,0,2.0,r0_measured_01137,1577.5631,1240.3491,1249.4377,2827.0008,679,7.2686,1.39,0.342
read,neo4j-native,0,2.0,r0_measured_01280,2556.2232,676.5547,681.0894,3237.3126,419,3.8047,0.3365,0.3273
read,neo4j-native,0,2.0,r0_measured_01262,2481.9352,798.4424,801.2524,3283.1876,415,2.089,0.2935,0.3669
read,neo4j-native,0,2.0,r0_measured_01165,1888.6739,802.2234,849.9389,2738.6128,507,13.0041,1.0662,0.3436
read,neo4j-native,0,2.0,r0_measured_01098,1282.3606,876.9701,881.0612,2163.4218,508,3.1405,0.5311,0.3498
read,neo4j-native,0,2.0,r0_measured_00940,288.2361,1029.668,1051.1893,1339.4254,627,20.3544,0.7614,0.3183
read,neo4j-native,0,2.0,r0_measured_01419,3614.2418,788.253,791.7517,4405.9935,415,2.7243,0.3055,0.382
