cell,concurrency,repetition,update_rate_s,read_rate_s,op_id,qa_id,scope_id,target_memory_id,queue_wait_ms,worker_start_to_raw_commit_ms,raw_write_call_ms,raw_ack_to_structured_ms,structured_to_index_ms,index_to_ranking_ms,t_commit_ms,t_structured_view_visible_ms,t_index_visible_ms,pipeline_complete_ms,time_to_top10_ms,final_hit_at_10,structured_projection_ok,relation_candidate_ok,sparse_index_applied,dense_index_applied,sparse_index_visible,dense_index_visible,timeout_5000ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,fresh_hit_at_10_50ms,pipeline_visible_50ms,fresh_hit_at_10_100ms,pipeline_visible_100ms,fresh_hit_at_10_250ms,pipeline_visible_250ms,fresh_hit_at_10_500ms,pipeline_visible_500ms,fresh_hit_at_10_1000ms,pipeline_visible_1000ms,fresh_hit_at_10_2000ms,pipeline_visible_2000ms
neo4j-materialized,32,2,5.0,95.0,r2_measured_00341,lr000013::conv-48_qa_169,lr000013::conv-48,lr000013::conv-48_session_24_D24:2,12798.7056,6.5014,6.4995,157.8158,295.0692,1171.0333,12805.207,12963.0228,13258.092,14429.1253,14429.1253,1,1,1,1,1,1,1,1,7.1721,1.4819,0.359,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,5.0,95.0,r2_measured_00342,lr000012::conv-48_qa_163,lr000012::conv-48,lr000012::conv-48_session_22_D22:25,13220.1248,56.6433,56.6405,82.6635,293.294,1143.6955,13276.7681,13359.4316,13652.7256,14796.4211,14796.4211,1,1,1,1,1,1,1,1,7.7824,0.7511,0.3136,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,5.0,95.0,r2_measured_00368,lr000007::conv-44_qa_22,lr000007::conv-44,lr000007::conv-44_session_14_D14:1,13584.2049,13.1933,13.1912,124.8963,258.4402,1140.1615,13597.3982,13722.2945,13980.7347,15120.8962,15120.8962,1,1,1,1,1,1,1,1,11.6848,0.526,0.3561,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,5.0,95.0,r2_measured_00427,lr000007::conv-49_qa_153,lr000007::conv-49,lr000007::conv-49_session_25_D25:8,13970.813,7.4853,7.483,105.8408,249.2872,790.5732,13978.2983,14084.1391,14333.4263,15123.9995,15123.9995,1,1,1,1,1,1,1,1,13.5931,2.0566,0.3376,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,5.0,95.0,r2_measured_00479,lr000007::conv-26_qa_150,lr000007::conv-26,lr000007::conv-26_session_18_D18:13,14352.2174,3.8087,3.8067,38.3409,202.0967,632.4514,14356.0261,14394.367,14596.4637,15228.9151,,0,1,1,1,1,1,1,1,1.8463,0.2841,0.3374,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,5.0,95.0,r2_measured_00519,lr000005::conv-30_qa_8,lr000005::conv-30,lr000005::conv-30_session_2_D2:4,14796.4678,6.6348,6.6323,120.5316,143.843,537.5835,14803.1026,14923.6342,15067.4772,15605.0607,15605.0607,1,1,1,1,1,1,1,1,0.964,0.2574,0.3858,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,5.0,95.0,r2_measured_00534,lr000010::conv-44_qa_25,lr000010::conv-44,lr000010::conv-44_session_17_D17:1,15156.6858,5.2507,5.2484,71.8765,234.3729,821.3307,15161.9365,15233.813,15468.1859,16289.5166,16289.5166,1,1,1,1,1,1,1,1,5.2413,0.6722,0.3466,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,5.0,95.0,r2_measured_00549,lr000006::conv-47_qa_13,lr000006::conv-47,lr000006::conv-47_session_6_D6:12,15689.5262,4.4325,4.4302,99.9725,187.9244,149.9663,15693.9587,15793.9312,15981.8556,16131.8219,16131.8219,1,1,1,1,1,1,1,1,0.7242,1.0829,0.4776,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00608,lr000009::conv-44_qa_34,lr000009::conv-44,lr000009::conv-44_session_12_D12:1,1509.8609,5.6077,5.6058,88.8514,289.1115,1068.5858,1515.4686,1604.32,1893.4315,2962.0173,2962.0173,1,1,1,1,1,1,1,0,7.8764,0.8477,0.3338,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00728,lr000007::conv-41_qa_151,lr000007::conv-41,lr000007::conv-41_session_32_D32:11,3507.6691,5.1573,5.1555,81.0505,309.8034,1019.1965,3512.8264,3593.8769,3903.6803,4922.8768,4922.8768,1,1,1,1,1,1,1,0,11.3595,1.2152,0.3504,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00644,lr000002::conv-26_qa_103,lr000002::conv-26,lr000002::conv-26_session_6_D6:10,1874.6386,7.6184,7.6165,66.706,133.5648,679.6459,1882.257,1948.963,2082.5278,2762.1737,2762.1737,1,1,1,1,1,1,1,0,3.1507,0.2823,0.3427,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00844,lr000006::conv-50_qa_15,lr000006::conv-50,lr000006::conv-50_session_8_D8:4,5588.1065,4.1463,4.1446,76.6866,211.5272,903.2517,5592.2528,5668.9394,5880.4666,6783.7183,6783.7183,1,1,1,1,1,1,1,1,5.6915,0.5473,0.3575,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00588,lr000009::conv-42_qa_106,lr000009::conv-42,lr000009::conv-42_session_4_D4:16,847.748,8.44,8.4383,53.5977,298.1404,1014.9517,856.188,909.7857,1207.9261,2222.8778,,0,1,1,1,1,1,1,0,9.6731,1.1569,0.3249,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00783,lr000000::conv-41_qa_84,lr000000::conv-41,lr000000::conv-41_session_10_D10:10,5037.8849,6.4146,6.4129,100.3494,284.714,1064.4136,5044.2995,5144.6489,5429.3629,6493.7765,6493.7765,1,1,1,1,1,1,1,1,10.6689,1.0126,0.3459,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00572,lr000014::conv-43_qa_158,lr000014::conv-43,lr000014::conv-43_session_25_D25:14,411.512,5.2164,5.2146,83.2747,299.0785,1161.4404,416.7284,500.0031,799.0816,1960.522,1960.522,1,1,1,1,1,1,1,0,14.5671,0.7595,0.3394,0,0,0,0,0,0,0,0,0,0,1,1
neo4j-materialized,32,2,10.0,190.0,r2_measured_00652,lr000014::conv-42_qa_169,lr000014::conv-42,lr000014::conv-42_session_24_D24:4,2535.5685,6.4391,6.4373,69.4591,251.1079,922.2745,2542.0076,2611.4667,2862.5746,3784.8491,,0,1,1,1,1,1,1,0,5.9241,1.9085,0.4471,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00560,lr000001::conv-49_qa_112,lr000001::conv-49,lr000001::conv-49_session_9_D9:5,0.4518,4.6439,4.6419,67.7944,190.2995,816.5977,5.0957,72.8901,263.1896,1079.7873,,0,1,1,1,1,1,1,0,21.8778,1.4747,0.3234,0,0,0,0,0,0,0,0,0,0,0,1
neo4j-materialized,32,2,10.0,190.0,r2_measured_00730,lr000001::conv-42_qa_67,lr000001::conv-42,lr000001::conv-42_session_8_D8:3,4089.8958,5.1404,5.1385,58.9131,242.2323,1075.8636,4095.0362,4153.9493,4396.1816,5472.0452,,0,1,1,1,1,1,1,1,6.2847,0.8817,0.4339,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00671,lr000005::conv-47_qa_107,lr000005::conv-47,lr000005::conv-47_session_18_D18:3,3019.1652,4.883,4.881,41.4728,277.4741,1072.585,3024.0482,3065.521,3342.9951,4415.5801,,0,1,1,1,1,1,1,0,5.6401,0.5876,0.3405,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00764,lr000013::conv-48_qa_187,lr000013::conv-48,lr000013::conv-48_session_29_D29:12,4478.3349,4.8065,4.8042,67.319,228.1771,1196.8848,4483.1414,4550.4604,4778.6375,5975.5223,5975.5223,1,1,1,1,1,1,1,1,12.6375,0.9729,0.3414,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00847,lr000010::conv-50_qa_7,lr000010::conv-50,lr000010::conv-50_session_4_D4:17,6057.7007,6.4983,6.4965,52.3121,212.5096,914.5167,6064.199,6116.5111,6329.0207,7243.5374,7243.5374,1,1,1,1,1,1,1,1,13.8362,1.1139,0.3461,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00854,lr000013::conv-41_qa_53,lr000013::conv-41,lr000013::conv-41_session_28_D28:11,6622.361,4.8862,4.8845,103.779,247.4479,1021.0923,6627.2472,6731.0262,6978.4741,7999.5664,7999.5664,1,1,1,1,1,1,1,1,16.4283,0.7016,0.337,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00868,lr000012::conv-47_qa_118,lr000012::conv-47,lr000012::conv-47_session_22_D22:10,7107.735,6.7206,6.7186,62.7582,264.0399,1192.9384,7114.4556,7177.2138,7441.2537,8634.1921,8634.1921,1,1,1,1,1,1,1,1,5.5948,0.5615,0.3266,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00897,lr000007::conv-50_qa_91,lr000007::conv-50,lr000007::conv-50_session_12_D12:7,7546.8603,5.1077,5.1059,65.7577,209.5157,1040.3138,7551.968,7617.7257,7827.2414,8867.5552,8867.5552,1,1,1,1,1,1,1,1,8.2157,0.5776,0.3558,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00914,lr000008::conv-26_qa_90,lr000008::conv-26,lr000008::conv-26_session_3_D3:16,8271.9894,10.1242,10.1216,61.0602,158.1357,624.7789,8282.1136,8343.1738,8501.3095,9126.0884,,0,1,1,1,1,1,1,1,5.2174,0.2907,0.404,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00934,lr000008::conv-48_qa_47,lr000008::conv-48,lr000008::conv-48_session_13_D13:15,8708.5806,9.4121,9.4101,51.6021,281.7475,1136.2027,8717.9927,8769.5948,9051.3423,10187.545,10187.545,1,1,1,1,1,1,1,1,7.4547,1.0255,0.3562,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_00954,lr000007::conv-26_qa_89,lr000007::conv-26,lr000007::conv-26_session_2_D2:15,9169.0927,7.6165,7.6147,48.8474,152.6587,730.1622,9176.7092,9225.5566,9378.2153,10108.3775,,0,1,1,1,1,1,1,1,7.0626,1.4547,0.3478,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01016,lr000005::conv-42_qa_29,lr000005::conv-42,lr000005::conv-42_session_16_D16:11,9779.4865,7.5639,7.562,50.8765,247.0011,1040.9184,9787.0504,9837.9269,10084.928,11125.8464,11125.8464,1,1,1,1,1,1,1,1,102.0099,1.1524,0.3158,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01019,lr000009::conv-30_qa_6,lr000009::conv-30,lr000009::conv-30_session_1_D1:24,10234.2317,3.1381,3.1362,63.1337,130.7756,635.4086,10237.3698,10300.5035,10431.2791,11066.6877,11066.6877,1,1,1,1,1,1,1,1,1.9459,0.2642,0.3606,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01076,lr000010::conv-48_qa_185,lr000010::conv-48,lr000010::conv-48_session_29_D29:7,10764.8058,8.0357,8.0338,66.3357,324.1221,971.6693,10772.8415,10839.1772,11163.2993,12134.9686,12134.9686,1,1,1,1,1,1,1,1,6.909,1.3592,0.3349,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01104,lr000008::conv-49_qa_58,lr000008::conv-49,lr000008::conv-49_session_12_D12:2,11292.0321,5.7416,5.7398,58.5696,203.7607,747.0667,11297.7737,11356.3433,11560.104,12307.1707,12307.1707,1,1,1,1,1,1,1,1,10.9333,0.6811,0.3527,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01108,lr000008::conv-50_qa_148,lr000008::conv-50,lr000008::conv-50_session_28_D28:10,11604.9061,4.8922,4.8902,73.334,204.4747,877.2174,11609.7983,11683.1323,11887.607,12764.8244,12764.8244,1,1,1,1,1,1,1,1,21.5533,1.6757,0.3778,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01185,lr000005::conv-26_qa_8,lr000005::conv-26,lr000005::conv-26_session_3_D3:1,12107.0066,4.8881,4.8863,96.1611,220.1035,623.804,12111.8947,12208.0558,12428.1593,13051.9633,13051.9633,1,1,1,1,1,1,1,1,2.2347,0.3007,0.3505,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01190,lr000009::conv-50_qa_107,lr000009::conv-50,lr000009::conv-50_session_17_D17:5,12566.929,7.0308,7.029,87.1028,211.7101,864.0354,12573.9598,12661.0626,12872.7727,13736.8081,13736.8081,1,1,1,1,1,1,1,1,23.3696,1.0601,0.3871,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01217,lr000007::conv-42_qa_45,lr000007::conv-42,lr000007::conv-42_session_22_D22:9,13029.8076,6.3958,6.3933,70.1484,231.6839,1008.3361,13036.2034,13106.3518,13338.0357,14346.3718,14346.3718,1,1,1,1,1,1,1,1,14.9965,1.2807,0.346,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01232,lr000001::conv-43_qa_6,lr000001::conv-43,lr000001::conv-43_session_3_D3:1,13504.8361,9.1713,9.1693,88.2922,286.9334,1089.1047,13514.0074,13602.2996,13889.233,14978.3377,14978.3377,1,1,1,1,1,1,1,1,16.9434,0.785,0.3391,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01238,lr000001::conv-50_qa_26,lr000001::conv-50,lr000001::conv-50_session_15_D15:12,14008.8097,5.2025,5.2004,87.7455,250.4326,874.5549,14014.0122,14101.7577,14352.1903,15226.7452,15226.7452,1,1,1,1,1,1,1,1,6.8132,0.7061,0.3425,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01269,lr000004::conv-44_qa_98,lr000004::conv-44,lr000004::conv-44_session_20_D20:35,14473.6439,7.355,7.3532,51.1117,250.0214,1074.8517,14480.9989,14532.1106,14782.132,15856.9837,15856.9837,1,1,1,1,1,1,1,1,19.4377,2.1154,0.3755,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01312,lr000014::conv-44_qa_24,lr000014::conv-44,lr000014::conv-44_session_2_D2:16,15027.0615,4.9781,4.9764,49.0901,289.9998,990.9973,15032.0396,15081.1297,15371.1295,16362.1268,,0,1,1,1,1,1,1,1,21.8418,1.0149,0.3975,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01315,lr000016::conv-50_qa_111,lr000016::conv-50,lr000016::conv-50_session_19_D19:6,15535.3571,8.1466,8.1447,59.8791,211.7859,822.9407,15543.5037,15603.3828,15815.1687,16638.1094,16638.1094,1,1,1,1,1,1,1,1,8.9055,0.5451,0.3682,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01332,lr000004::conv-42_qa_123,lr000004::conv-42,lr000004::conv-42_session_13_D13:11,16092.991,11.8414,11.8395,60.9435,233.0548,997.2236,16104.8324,16165.7759,16398.8307,17396.0543,17396.0543,1,1,1,1,1,1,1,1,17.0256,0.7373,0.3544,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01336,lr000011::conv-26_qa_28,lr000011::conv-26,lr000011::conv-26_session_8_D8:9,16579.1407,8.8371,8.8353,90.3632,158.8657,623.5992,16587.9778,16678.341,16837.2067,17460.8059,17460.8059,1,1,1,1,1,1,1,1,2.3976,2.0202,0.3583,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01362,lr000001::conv-41_qa_12,lr000001::conv-41,lr000001::conv-41_session_8_D8:18,17005.9275,5.3355,5.3336,85.7907,262.9397,1104.2273,17011.263,17097.0537,17359.9934,18464.2207,18464.2207,1,1,1,1,1,1,1,1,5.4193,1.0762,0.3795,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01423,lr000016::conv-26_qa_53,lr000016::conv-26,lr000016::conv-26_session_13_D13:1,17485.2502,6.4391,6.4373,133.5578,182.9676,683.7966,17491.6893,17625.2471,17808.2147,18492.0113,18492.0113,1,1,1,1,1,1,1,1,2.7875,0.3049,0.3487,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01454,lr000001::conv-43_qa_164,lr000001::conv-43,lr000001::conv-43_session_27_D27:6,18000.8882,6.1334,6.1314,117.9593,260.7957,1065.7492,18007.0216,18124.9809,18385.7766,19451.5258,19451.5258,1,1,1,1,1,1,1,1,14.3173,0.9773,0.3742,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01516,lr000006::conv-49_qa_72,lr000006::conv-49,lr000006::conv-49_session_20_D20:6,18526.1747,3.8429,3.841,74.8683,212.1523,775.6665,18530.0176,18604.8859,18817.0382,19592.7047,19592.7047,1,1,1,1,1,1,1,1,11.3476,0.7302,0.3525,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01547,lr000000::conv-42_qa_195,lr000000::conv-42,lr000000::conv-42_session_28_D28:29,18997.971,4.3889,4.387,42.3171,236.0426,965.777,19002.3599,19044.677,19280.7196,20246.4966,,0,1,1,1,1,1,1,1,13.1189,1.3292,0.3787,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01553,lr000000::conv-43_qa_139,lr000000::conv-43,lr000000::conv-43_session_19_D19:9,19480.7458,5.8054,5.8037,86.4074,291.3951,1027.5667,19486.5512,19572.9586,19864.3537,20891.9204,20891.9204,1,1,1,1,1,1,1,1,10.8845,0.5402,0.3233,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01563,lr000016::conv-30_qa_68,lr000016::conv-30,lr000016::conv-30_session_14_D14:17,20435.4432,6.7523,6.75,44.1002,141.603,590.9308,20442.1955,20486.2957,20627.8987,21218.8295,,0,1,1,1,1,1,1,1,3.7247,0.2726,0.3561,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01558,lr000009::conv-42_qa_187,lr000009::conv-42,lr000009::conv-42_session_28_D28:12,20007.5926,6.4534,6.4515,120.6811,239.3642,1025.5989,20014.046,20134.7271,20374.0913,21399.6902,21399.6902,1,1,1,1,1,1,1,1,12.6484,0.4986,0.3419,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01591,lr000014::conv-44_qa_4,lr000014::conv-44,lr000014::conv-44_session_3_D3:18,21020.4207,7.436,7.4336,105.0493,275.2209,982.0696,21027.8567,21132.906,21408.1269,22390.1965,22390.1965,1,1,1,1,1,1,1,1,7.2392,0.5791,0.4079,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01626,lr000012::conv-26_qa_0,lr000012::conv-26,lr000012::conv-26_session_1_D1:3,21410.4599,5.4585,5.4561,65.2757,154.9714,620.4543,21415.9184,21481.1941,21636.1655,22256.6198,22256.6198,1,1,1,1,1,1,1,1,4.2277,0.303,0.3429,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01640,lr000002::conv-44_qa_41,lr000002::conv-44,lr000002::conv-44_session_19_D19:12,21916.6,11.5583,11.5563,57.0326,257.3899,1090.3774,21928.1583,21985.1909,22242.5808,23332.9582,23332.9582,1,1,1,1,1,1,1,1,9.7289,0.646,0.4135,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01643,lr000014::conv-42_qa_75,lr000014::conv-42,lr000014::conv-42_session_3_D3:4,22410.1121,10.6235,10.6214,57.2053,247.7091,990.7155,22420.7356,22477.9409,22725.65,23716.3655,,0,1,1,1,1,1,1,1,5.3106,0.7733,0.3356,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01649,lr000009::conv-26_qa_119,lr000009::conv-26,lr000009::conv-26_session_10_D10:18,22906.664,7.6663,7.6639,41.7493,172.2672,678.6705,22914.3303,22956.0796,23128.3468,23807.0173,23807.0173,1,1,1,1,1,1,1,1,4.8036,0.2732,0.3355,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01678,lr000010::conv-41_qa_80,lr000010::conv-41,lr000010::conv-41_session_8_D8:15,23396.4467,4.8833,4.8813,37.1272,256.0256,1102.8504,23401.33,23438.4572,23694.4828,24797.3332,24797.3332,1,1,1,1,1,1,1,1,32.7765,0.898,0.3488,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01680,lr000013::conv-41_qa_149,lr000013::conv-41,lr000013::conv-41_session_31_D31:1,23918.0546,5.7838,5.782,76.7549,229.6569,1033.992,23923.8384,24000.5933,24230.2502,25264.2422,25264.2422,1,1,1,1,1,1,1,1,7.176,0.6501,0.3364,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01689,lr000014::conv-42_qa_37,lr000014::conv-42,lr000014::conv-42_session_19_D19:1,24488.686,4.7569,4.7551,77.6571,238.7926,993.2559,24493.4429,24571.1,24809.8926,25803.1485,25803.1485,1,1,1,1,1,1,1,1,9.858,0.6976,0.329,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01705,lr000013::conv-49_qa_37,lr000013::conv-49,lr000013::conv-49_session_3_D3:2,24927.6536,8.1075,8.1054,77.2982,185.1,844.8286,24935.7611,25013.0593,25198.1593,26042.9879,,0,1,1,1,1,1,1,1,28.7364,0.851,0.3382,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01712,lr000005::conv-43_qa_138,lr000005::conv-43,lr000005::conv-43_session_19_D19:6,25436.0881,5.4629,5.4609,56.0933,270.4044,1042.1235,25441.551,25497.6443,25768.0487,26810.1722,26810.1722,1,1,1,1,1,1,1,1,13.6903,1.0383,0.3433,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01724,lr000009::conv-48_qa_163,lr000009::conv-48,lr000009::conv-48_session_22_D22:25,25941.1698,3.6681,3.6662,53.6225,270.6333,1131.9413,25944.8379,25998.4604,26269.0937,27401.035,27401.035,1,1,1,1,1,1,1,1,13.1165,0.8386,0.3594,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01749,lr000001::conv-26_qa_0,lr000001::conv-26,lr000001::conv-26_session_1_D1:3,26401.4992,8.4785,8.4766,84.5561,160.5237,741.2098,26409.9777,26494.5338,26655.0575,27396.2673,27396.2673,1,1,1,1,1,1,1,1,3.9962,0.2801,0.3309,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01766,lr000008::conv-43_qa_116,lr000008::conv-43,lr000008::conv-43_session_13_D13:6,26981.0418,5.8632,5.8614,87.2834,282.4516,1088.0321,26986.905,27074.1884,27356.64,28444.6721,28444.6721,1,1,1,1,1,1,1,1,15.6439,0.7097,0.324,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01786,lr000016::conv-48_qa_67,lr000016::conv-48,lr000016::conv-48_session_23_D23:15,27314.5303,4.7061,4.7039,43.7983,256.5711,1137.6688,27319.2364,27363.0347,27619.6058,28757.2746,28757.2746,1,1,1,1,1,1,1,1,16.5425,1.1746,0.5123,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01797,lr000008::conv-26_qa_63,lr000008::conv-26,lr000008::conv-26_session_15_D15:11,28004.0115,5.5695,5.5677,64.5063,156.92,684.4185,28009.581,28074.0873,28231.0073,28915.4258,28915.4258,1,1,1,1,1,1,1,1,4.5118,0.3434,0.3729,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01804,lr000012::conv-49_qa_151,lr000012::conv-49,lr000012::conv-49_session_24_D24:18,28475.0687,5.8517,5.8499,78.8677,207.61,774.658,28480.9204,28559.7881,28767.3981,29542.0561,29542.0561,1,1,1,1,1,1,1,1,16.56,0.5112,0.3393,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01805,lr000012::conv-41_qa_10,lr000012::conv-41,lr000012::conv-41_session_7_D7:1,28923.5059,6.538,6.5362,99.4774,229.7522,1085.0091,28930.0439,29029.5213,29259.2735,30344.2826,,0,1,1,1,1,1,1,1,7.2187,0.7631,0.3441,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01815,lr000000::conv-49_qa_128,lr000000::conv-49,lr000000::conv-49_session_17_D17:18,29433.3871,5.9548,5.9524,73.5892,238.7529,828.5806,29439.3419,29512.9311,29751.684,30580.2646,30580.2646,1,1,1,1,1,1,1,1,12.9608,0.7088,0.3791,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01824,lr000001::conv-44_qa_110,lr000001::conv-44,lr000001::conv-44_session_24_D24:8,29962.8855,7.8729,7.8711,94.5612,261.5801,1111.9245,29970.7584,30065.3196,30326.8997,31438.8242,31438.8242,1,1,1,1,1,1,1,1,15.1622,0.9275,0.336,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01837,lr000007::conv-48_qa_8,lr000007::conv-48,lr000007::conv-48_session_1_D1:15,30512.1261,12.469,12.467,76.4499,252.8722,1082.5261,30524.5951,30601.045,30853.9172,31936.4433,31936.4433,1,1,1,1,1,1,1,1,14.3924,0.8786,0.3997,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01846,lr000002::conv-49_qa_102,lr000002::conv-49,lr000002::conv-49_session_7_D7:4,31116.1663,5.1438,5.142,76.9324,205.4688,762.0529,31121.3101,31198.2425,31403.7113,32165.7642,32165.7642,1,1,1,1,1,1,1,1,11.9529,0.6906,0.349,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-materialized,32,2,10.0,190.0,r2_measured_01883,lr000010::conv-43_qa_47,lr000010::conv-43,lr000010::conv-43_session_12_D12:2,31562.2966,4.3567,4.3549,35.0184,228.6805,1288.7321,31566.6533,31601.6717,31830.3522,33119.0843,33119.0843,1,1,1,1,1,1,1,1,4.4879,1.3008,0.3451,0,0,0,0,0,0,0,0,0,0,0,0
