kind,cell,repetition,update_rate_s,op_id,queue_wait_ms,backend_read_call_ms,worker_read_ms,arrival_to_read_done_ms,candidate_count,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms
read,cassandra-materialized,0,1.0,r0_measured_00747,0.1199,10.3379,11.8032,11.9231,676,0.578,0.5207,0.3017
read,cassandra-materialized,0,1.0,r0_measured_00569,0.1274,21.694,25.5178,25.6452,663,1.5768,1.2917,0.7919
read,cassandra-materialized,0,1.0,r0_measured_00776,0.0712,5.3252,7.0663,7.1375,675,0.7373,0.5613,0.3656
read,cassandra-materialized,0,1.0,r0_measured_00020,0.3953,5.7491,7.8153,8.2106,686,0.9756,0.5853,0.4037
read,cassandra-materialized,0,1.0,r0_measured_00494,0.0991,12.8552,14.7583,14.8574,625,0.7653,0.6681,0.3923
read,cassandra-materialized,0,1.0,r0_measured_00727,0.1551,7.711,8.7312,8.8863,365,0.4712,0.2095,0.2899
read,cassandra-materialized,0,1.0,r0_measured_00650,0.0965,18.9701,21.0629,21.1594,670,0.8762,0.6445,0.4756
read,cassandra-materialized,0,1.0,r0_measured_00584,0.1567,9.5451,11.1206,11.2773,414,0.671,0.3404,0.4839
read,cassandra-materialized,0,1.0,r0_measured_00353,0.1387,16.1094,17.9061,18.0448,672,0.6729,0.6871,0.3608
read,cassandra-materialized,0,1.0,r0_measured_00133,0.084,7.9175,10.0062,10.0902,562,0.8502,0.6782,0.4686
read,cassandra-materialized,0,1.0,r0_measured_00082,0.1423,23.9317,26.518,26.6603,678,1.0408,0.8792,0.5495
read,cassandra-materialized,0,1.0,r0_measured_00166,0.1285,14.1488,17.8153,17.9438,675,1.5236,1.2062,0.7801
read,cassandra-materialized,0,1.0,r0_measured_00323,0.0899,7.0153,9.418,9.5079,506,0.9121,0.8511,0.5476
read,cassandra-materialized,0,1.0,r0_measured_00184,0.1926,20.5703,23.5518,23.7444,367,1.2021,0.6657,0.9707
read,cassandra-materialized,0,1.0,r0_measured_00590,0.058,16.9871,18.6203,18.6783,687,0.6481,0.592,0.3294
read,cassandra-materialized,0,1.0,r0_measured_00162,0.1048,18.9969,21.9294,22.0342,676,1.5258,0.9128,0.4045
read,cassandra-materialized,0,1.0,r0_measured_00342,0.0944,15.2275,16.6628,16.7572,368,0.6218,0.2833,0.4644
read,cassandra-materialized,0,1.0,r0_measured_00319,0.0815,9.8667,11.3935,11.475,625,0.5983,0.5586,0.3095
read,cassandra-materialized,0,1.0,r0_measured_00578,0.1279,18.1817,21.2605,21.3884,562,1.2233,0.958,0.7547
read,cassandra-materialized,0,1.0,r0_measured_00146,0.175,22.3513,25.0524,25.2274,684,1.2109,0.8288,0.5185
read,cassandra-materialized,0,1.0,r0_measured_00167,0.1858,12.648,16.6054,16.7912,685,1.6639,1.3414,0.7919
read,cassandra-materialized,0,1.0,r0_measured_00103,0.1109,12.1679,13.3002,13.4111,367,0.5028,0.2472,0.3313
read,cassandra-materialized,0,1.0,r0_measured_00207,0.1546,21.5612,24.8631,25.0177,504,1.326,1.0227,0.8
read,cassandra-materialized,0,1.0,r0_measured_00777,0.0554,19.0674,20.5872,20.6426,678,0.618,0.5034,0.3292
read,cassandra-materialized,0,1.0,r0_measured_00746,0.0588,12.5889,14.1762,14.235,627,0.673,0.5161,0.326
read,cassandra-materialized,0,1.0,r0_measured_00423,0.0926,21.3728,23.5916,23.6842,627,0.8511,0.7537,0.5086
read,cassandra-materialized,0,1.0,r0_measured_00056,0.1011,13.7815,15.5335,15.6346,506,0.7184,0.5585,0.3925
read,cassandra-materialized,0,1.0,r0_measured_00717,0.0724,10.7415,12.2805,12.3529,562,0.6397,0.4956,0.3422
read,cassandra-materialized,0,1.0,r0_measured_00576,0.2027,15.1351,19.4308,19.6335,676,1.7855,1.4651,0.8537
read,cassandra-materialized,0,1.0,r0_measured_00182,0.068,8.8801,10.7459,10.8139,626,0.789,0.5962,0.3938
read,cassandra-materialized,0,1.0,r0_measured_00023,0.1146,11.2894,14.0705,14.1851,627,1.0327,0.9081,0.6615
read,cassandra-materialized,0,1.0,r0_measured_00768,0.1444,15.7134,17.1814,17.3258,565,0.5564,0.5631,0.2918
read,cassandra-materialized,0,1.0,r0_measured_00568,0.1038,19.0935,21.7291,21.8329,679,1.0466,0.8786,0.6112
read,cassandra-materialized,0,1.0,r0_measured_00441,0.0942,9.5428,11.6247,11.7189,626,0.7938,0.6941,0.4752
read,cassandra-materialized,0,1.0,r0_measured_00304,0.1271,16.9821,19.2363,19.3634,504,0.8113,0.729,0.6139
read,cassandra-materialized,0,1.0,r0_measured_00041,0.0565,21.442,23.1076,23.1641,671,0.587,0.6117,0.3965
read,cassandra-materialized,0,1.0,r0_measured_00698,0.0797,7.1075,9.9162,9.9959,676,1.0178,0.9708,0.6991
read,cassandra-materialized,0,1.0,r0_measured_00755,0.1537,14.7286,17.1248,17.2785,568,0.8601,0.853,0.588
read,cassandra-materialized,0,1.0,r0_measured_00678,0.0665,18.4881,19.9821,20.0486,627,0.5594,0.5551,0.3153
read,cassandra-materialized,0,1.0,r0_measured_00646,0.1112,18.3142,20.9616,21.0728,617,1.0202,0.9833,0.5406
read,cassandra-materialized,0,1.0,r0_measured_00485,0.1558,13.1988,14.8005,14.9563,675,0.6294,0.5634,0.3315
read,cassandra-materialized,0,1.0,r0_measured_00733,0.0624,7.5464,9.2622,9.3246,683,0.6429,0.6617,0.3404
read,cassandra-materialized,0,1.0,r0_measured_00744,0.1656,5.3098,6.9643,7.1299,660,0.736,0.513,0.3433
read,cassandra-materialized,0,1.0,r0_measured_00320,0.1282,8.8684,10.3503,10.4785,669,0.597,0.5045,0.3128
read,cassandra-materialized,0,1.0,r0_measured_00265,0.1233,17.6759,21.2812,21.4045,565,1.3504,1.2468,0.8603
read,cassandra-materialized,0,1.0,r0_measured_00736,0.1044,16.0958,17.7322,17.8366,626,0.6417,0.5542,0.3765
read,cassandra-materialized,0,1.0,r0_measured_00464,0.1234,21.4453,22.5485,22.6719,413,0.4951,0.2533,0.3045
read,cassandra-materialized,0,1.0,r0_measured_00440,0.1008,13.258,16.2634,16.3642,679,1.3061,1.1883,0.4315
read,cassandra-materialized,0,1.0,r0_measured_00120,0.0723,3.3777,5.0321,5.1044,623,0.6898,0.5859,0.3182
read,cassandra-materialized,0,1.0,r0_measured_00785,0.0877,16.5325,17.6601,17.7478,415,0.4888,0.2682,0.3134
read,cassandra-materialized,0,1.0,r0_measured_00544,0.1684,13.5011,15.6567,15.8251,504,0.843,0.713,0.5031
read,cassandra-materialized,0,1.0,r0_measured_00719,0.0905,5.5849,6.7438,6.8343,414,0.5194,0.2698,0.3065
read,cassandra-materialized,0,1.0,r0_measured_00692,0.1249,15.0921,16.7153,16.8402,673,0.6389,0.5674,0.3493
read,cassandra-materialized,0,1.0,r0_measured_00318,0.15,17.8512,20.0661,20.2161,567,0.8929,0.7437,0.481
read,cassandra-materialized,0,1.0,r0_measured_00344,0.115,14.8731,18.172,18.287,508,1.4082,1.0228,0.7281
read,cassandra-materialized,0,1.0,r0_measured_00720,0.1187,19.0604,21.0986,21.2173,369,0.8844,0.4541,0.603
read,cassandra-materialized,0,1.0,r0_measured_00691,0.0708,19.085,22.0489,22.1197,413,1.2123,0.6464,0.983
read,cassandra-materialized,0,1.0,r0_measured_00504,0.0819,23.2552,25.878,25.9599,567,1.183,0.7572,0.5329
read,cassandra-materialized,0,1.0,r0_measured_00408,0.1776,21.9679,23.767,23.9446,656,0.7485,0.5915,0.3722
read,cassandra-materialized,0,1.0,r0_measured_00398,0.0725,12.0196,13.2336,13.3061,367,0.5742,0.2631,0.32
read,cassandra-materialized,0,1.0,r0_measured_00008,0.1344,19.6453,21.3054,21.4398,561,0.6918,0.53,0.3443
read,cassandra-materialized,0,1.0,r0_measured_00397,0.0777,14.9721,16.5552,16.6329,669,0.6696,0.5064,0.3424
read,cassandra-materialized,0,1.0,r0_measured_00225,0.0608,13.1271,14.5303,14.5911,508,0.5588,0.4532,0.3302
read,cassandra-materialized,0,1.0,r0_measured_00799,0.0942,15.625,17.2034,17.2976,564,0.6474,0.5579,0.3143
read,cassandra-materialized,0,1.0,r0_measured_00677,0.0747,7.3829,9.0236,9.0983,676,0.6764,0.5603,0.3226
read,cassandra-materialized,0,1.0,r0_measured_00790,0.1231,20.1885,21.7677,21.8908,659,0.5748,0.5877,0.3544
read,cassandra-materialized,0,1.0,r0_measured_00567,0.1157,10.4376,12.6943,12.81,617,0.9547,0.7631,0.4432
read,cassandra-materialized,0,1.0,r0_measured_00592,0.0562,13.1583,15.5551,15.6113,624,0.6221,0.7221,0.9251
read,cassandra-materialized,0,1.0,r0_measured_00400,0.0951,4.5516,5.8743,5.9694,617,0.5065,0.4724,0.2907
read,cassandra-materialized,0,1.0,r0_measured_00099,0.1681,21.3296,22.8284,22.9965,656,0.6186,0.5075,0.3079
read,cassandra-materialized,0,1.0,r0_measured_00696,0.0627,15.6935,18.3206,18.3833,504,0.9491,0.8332,0.7392
read,cassandra-materialized,0,1.0,r0_measured_00454,0.1149,13.4747,16.3142,16.4291,565,1.0645,0.9502,0.698
read,cassandra-materialized,0,1.0,r0_measured_00052,0.0547,9.9139,11.219,11.2737,367,0.494,0.2945,0.4567
read,cassandra-materialized,0,1.0,r0_measured_00434,0.0669,6.5562,7.6747,7.7416,415,0.4934,0.2643,0.31
read,cassandra-materialized,0,1.0,r0_measured_00233,0.0874,13.9702,15.5334,15.6208,656,0.6547,0.5175,0.3262
read,cassandra-materialized,0,1.0,r0_measured_00136,0.1622,11.8182,14.2403,14.4025,416,0.9502,0.5399,0.8145
read,cassandra-materialized,0,1.0,r0_measured_00562,0.1326,17.7463,19.1458,19.2784,419,0.6652,0.3495,0.3317
read,cassandra-materialized,0,1.0,r0_measured_00518,0.0491,14.7983,16.3211,16.3702,508,0.655,0.488,0.3209
read,cassandra-materialized,0,1.0,r0_measured_00149,0.075,10.6992,12.29,12.365,685,0.6338,0.5589,0.3314
read,cassandra-materialized,0,1.0,r0_measured_00425,0.068,13.2292,14.7649,14.8329,626,0.5722,0.5792,0.3196
read,cassandra-materialized,0,1.0,r0_measured_00340,0.274,13.2117,15.7354,16.0094,679,1.4958,0.6505,0.318
read,cassandra-materialized,0,1.0,r0_measured_00025,0.1565,11.7682,15.6579,15.8144,676,1.5225,1.2543,0.8516
read,cassandra-materialized,0,1.0,r0_measured_00341,0.3853,5.1752,8.7733,9.1586,674,2.6865,0.5082,0.3439
read,cassandra-materialized,0,1.0,r0_measured_00325,0.1152,17.4486,19.3633,19.4785,508,0.7296,0.6537,0.4512
read,cassandra-materialized,0,1.0,r0_measured_00108,0.0621,6.4599,8.1355,8.1976,564,0.6639,0.5873,0.3459
read,cassandra-materialized,0,1.0,r0_measured_00055,0.1049,19.0501,22.3598,22.4647,561,1.4338,1.335,0.4265
read,cassandra-materialized,0,1.0,r0_measured_00797,0.1531,7.0144,9.2111,9.3642,415,0.9451,0.3927,0.7359
read,cassandra-materialized,0,1.0,r0_measured_00781,0.1781,7.7485,10.2378,10.4159,660,1.0168,0.8025,0.5641
read,cassandra-materialized,0,1.0,r0_measured_00507,0.0878,5.2192,6.5781,6.6659,507,0.5553,0.4373,0.3111
read,cassandra-materialized,0,1.0,r0_measured_00150,0.1985,13.4879,17.9109,18.1094,685,1.6947,1.4299,1.0962
read,cassandra-materialized,0,1.0,r0_measured_00545,0.176,8.807,9.9486,10.1246,413,0.4982,0.26,0.3251
read,cassandra-materialized,0,1.0,r0_measured_00497,0.08,24.331,26.143,26.223,684,0.7881,0.5577,0.3273
read,cassandra-materialized,0,1.0,r0_measured_00064,0.1794,15.7489,19.266,19.4454,678,1.3718,1.2303,0.7686
read,cassandra-materialized,0,1.0,r0_measured_00770,0.2143,10.2947,11.8366,12.0509,414,0.6766,0.3382,0.451
read,cassandra-materialized,0,1.0,r0_measured_00686,0.13,18.6328,20.034,20.164,566,0.5468,0.4913,0.3064
read,cassandra-materialized,0,1.0,r0_measured_00125,0.0726,22.8158,26.0292,26.1018,687,1.3556,0.9772,0.7434
read,cassandra-materialized,0,1.0,r0_measured_00672,0.1768,6.7133,8.3229,8.4997,623,0.7185,0.5098,0.3149
read,cassandra-materialized,0,1.0,r0_measured_00069,0.1918,10.4873,12.5432,12.735,369,0.9545,0.4095,0.5978
read,cassandra-materialized,0,1.0,r0_measured_00762,0.1425,7.8905,9.8026,9.9451,622,0.7466,0.6831,0.3829
read,cassandra-materialized,0,1.0,r0_measured_00401,0.1317,15.0419,18.6184,18.7501,663,1.5153,1.1985,0.6801
read,cassandra-materialized,0,1.0,r0_measured_00229,0.1044,16.0616,18.3,18.4044,507,0.9702,0.6972,0.4814
read,cassandra-materialized,0,1.0,r0_measured_00675,0.1745,11.9236,13.5945,13.769,677,0.7011,0.5828,0.3219
read,cassandra-materialized,0,1.0,r0_measured_00529,0.0754,5.7647,7.5793,7.6547,676,0.7343,0.6464,0.3613
read,cassandra-materialized,0,1.0,r0_measured_00177,0.1102,24.5541,28.4582,28.5684,684,1.5472,1.3377,0.8418
read,cassandra-materialized,0,1.0,r0_measured_00498,0.0539,9.2434,11.3895,11.4434,681,0.8338,0.824,0.4075
read,cassandra-materialized,0,1.0,r0_measured_00381,0.1062,5.9757,7.4882,7.5944,671,0.6379,0.5023,0.3127
read,cassandra-materialized,0,1.0,r0_measured_00377,0.1608,24.8208,28.2368,28.3976,507,1.3469,1.0293,0.8766
read,cassandra-materialized,0,1.0,r0_measured_00202,0.0823,12.7031,14.845,14.9273,679,0.6151,1.1685,0.2997
read,cassandra-materialized,0,1.0,r0_measured_00116,0.0652,11.3524,12.8993,12.9645,673,0.596,0.5298,0.3535
read,cassandra-materialized,0,1.0,r0_measured_00610,0.1007,10.7118,14.0251,14.1258,416,1.2813,0.9291,0.9598
read,cassandra-materialized,0,1.0,r0_measured_00135,0.1746,20.0862,23.2787,23.4533,415,1.2723,0.8338,0.9329
read,cassandra-materialized,0,1.0,r0_measured_00071,0.1987,23.1626,27.6108,27.8095,662,2.1003,1.3195,0.8469
read,cassandra-materialized,0,1.0,r0_measured_00791,0.0691,13.9632,15.1764,15.2455,415,0.5918,0.249,0.3215
read,cassandra-materialized,0,1.0,r0_measured_00525,0.0638,19.4485,21.0501,21.1139,685,0.6871,0.5384,0.3077
read,cassandra-materialized,0,1.0,r0_measured_00048,0.0913,14.8935,16.2999,16.3912,507,0.553,0.4735,0.3184
read,cassandra-materialized,0,1.0,r0_measured_00312,0.1869,28.3635,32.1913,32.3782,628,1.3188,1.4088,0.9319
read,cassandra-materialized,0,1.0,r0_measured_00385,0.092,14.2218,15.9473,16.0393,367,0.7069,0.3657,0.5688
read,cassandra-materialized,0,1.0,r0_measured_00338,0.0513,19.5522,21.1224,21.1737,676,0.5991,0.5714,0.3325
read,cassandra-materialized,0,1.0,r0_measured_00199,0.1707,24.5913,29.6325,29.8032,673,2.0758,1.3422,1.3952
read,cassandra-materialized,0,1.0,r0_measured_00263,0.1148,21.8666,24.1223,24.2371,676,1.3307,0.502,0.3353
read,cassandra-materialized,0,1.0,r0_measured_00469,0.0797,10.1156,11.6532,11.7329,677,0.6434,0.4977,0.3307
read,cassandra-materialized,0,1.0,r0_measured_00483,0.0995,19.5244,20.8473,20.9468,414,0.5405,0.3054,0.4109
read,cassandra-materialized,0,1.0,r0_measured_00422,0.1262,20.3413,21.9015,22.0277,660,0.6009,0.5258,0.3625
read,cassandra-materialized,0,1.0,r0_measured_00421,0.0596,6.8735,9.4243,9.4839,671,1.3674,0.7957,0.3198
read,cassandra-materialized,0,1.0,r0_measured_00371,0.142,10.4973,12.4947,12.6367,676,0.8747,0.6366,0.3995
read,cassandra-materialized,0,1.0,r0_measured_00495,0.186,11.0277,12.7012,12.8872,676,0.694,0.5941,0.3162
read,cassandra-materialized,0,1.0,r0_measured_00716,0.0583,16.7303,19.3954,19.4537,567,1.0497,0.9134,0.5957
read,cassandra-materialized,0,1.0,r0_measured_00437,0.1731,19.3641,22.9372,23.1103,686,1.3515,1.2758,0.7556
read,cassandra-materialized,0,1.0,r0_measured_00100,0.0754,10.5721,12.3349,12.4103,508,0.6657,0.5776,0.4513
read,cassandra-materialized,0,1.0,r0_measured_00038,0.1604,27.0878,32.0443,32.2047,677,1.8319,1.6238,1.3083
read,cassandra-materialized,0,1.0,r0_measured_00528,0.1781,14.2228,17.0683,17.2464,663,1.179,0.9428,0.6026
read,cassandra-materialized,0,1.0,r0_measured_00506,0.083,9.4249,10.6144,10.6974,419,0.5378,0.2878,0.3088
read,cassandra-materialized,0,1.0,r0_measured_00444,0.0626,13.133,14.7058,14.7684,685,0.6286,0.5555,0.3228
read,cassandra-materialized,0,1.0,r0_measured_00435,0.1094,20.5829,23.3191,23.4285,687,0.8067,0.9895,0.8215
read,cassandra-materialized,0,1.0,r0_measured_00560,0.07,17.7526,19.3782,19.4482,673,0.6899,0.5533,0.3192
read,cassandra-materialized,0,1.0,r0_measured_00331,0.0609,11.1211,12.9014,12.9623,685,0.6565,0.613,0.3979
read,cassandra-materialized,0,1.0,r0_measured_00191,0.1167,16.2036,17.9499,18.0666,624,0.688,0.6161,0.3746
read,cassandra-materialized,0,1.0,r0_measured_00654,0.078,23.7713,25.4247,25.5027,676,0.578,0.6812,0.3209
read,cassandra-materialized,0,1.0,r0_measured_00509,0.1009,18.7066,20.8678,20.9687,659,0.9739,0.8072,0.3018
read,cassandra-materialized,0,1.0,r0_measured_00033,0.1419,21.4427,23.0785,23.2204,686,0.6622,0.5985,0.3099
read,cassandra-materialized,0,1.0,r0_measured_00712,0.1166,13.9471,15.8693,15.9859,413,0.7792,0.4903,0.5628
read,cassandra-materialized,0,1.0,r0_measured_00679,0.0474,9.1708,10.3094,10.3568,367,0.5182,0.2487,0.314
read,cassandra-materialized,0,1.0,r0_measured_00623,0.1491,8.6179,10.2197,10.3688,661,0.6014,0.5283,0.3919
read,cassandra-materialized,0,1.0,r0_measured_00188,0.1506,24.4802,28.8974,29.048,622,1.6704,1.3978,1.1401
read,cassandra-materialized,0,1.0,r0_measured_00042,0.0718,18.1221,20.3536,20.4254,504,0.9187,0.6948,0.5286
read,cassandra-materialized,0,1.0,r0_measured_00634,0.0685,17.0271,18.6093,18.6778,627,0.6922,0.5299,0.3005
read,cassandra-materialized,0,1.0,r0_measured_00472,0.1562,16.0269,17.5631,17.7193,564,0.6303,0.5072,0.3315
read,cassandra-materialized,0,1.0,r0_measured_00017,0.0678,31.4091,33.9259,33.9937,684,1.0039,0.9031,0.5058
read,cassandra-materialized,0,1.0,r0_measured_00362,0.0958,11.695,13.3735,13.4693,565,0.8195,0.4544,0.3171
read,cassandra-materialized,0,1.0,r0_measured_00006,0.1694,10.8853,13.0927,13.2621,662,0.8818,0.723,0.4896
read,cassandra-materialized,0,1.0,r0_measured_00761,0.1505,9.8733,11.1428,11.2933,413,0.5054,0.2656,0.4364
read,cassandra-materialized,0,1.0,r0_measured_00631,0.1156,12.629,14.0883,14.2039,507,0.6245,0.4628,0.3147
read,cassandra-materialized,0,1.0,r0_measured_00609,0.065,14.0055,15.5076,15.5726,679,0.6148,0.4904,0.3303
read,cassandra-materialized,0,1.0,r0_measured_00764,0.0423,20.1457,22.498,22.5403,677,1.2345,0.73,0.3161
read,cassandra-materialized,0,1.0,r0_measured_00685,0.1413,6.1173,7.6926,7.8339,624,0.6207,0.5419,0.347
read,cassandra-materialized,0,1.0,r0_measured_00458,0.056,11.0224,13.2026,13.2586,627,0.855,0.7215,0.5159
read,cassandra-materialized,0,1.0,r0_measured_00018,0.0644,19.7777,22.8865,22.9509,675,1.2189,1.0727,0.6901
read,cassandra-materialized,0,1.0,r0_measured_00741,0.9353,3.3913,4.4465,5.3818,415,0.4809,0.2298,0.2982
read,cassandra-materialized,0,1.0,r0_measured_00662,0.0741,6.853,8.2965,8.3706,627,0.5779,0.4853,0.3171
read,cassandra-materialized,0,1.0,r0_measured_00541,0.0729,7.8931,10.0877,10.1606,685,0.668,0.8934,0.5429
read,cassandra-materialized,0,1.0,r0_measured_00536,0.0579,18.007,22.0758,22.1337,684,1.5644,1.3725,0.9744
read,cassandra-materialized,0,1.0,r0_measured_00798,0.1685,18.7712,20.217,20.3855,507,0.5886,0.509,0.2941
read,cassandra-materialized,0,1.0,r0_measured_00195,0.1383,16.9809,19.9155,20.0538,623,1.1272,1.0178,0.6575
read,cassandra-materialized,0,1.0,r0_measured_00083,0.1186,21.5149,25.3939,25.5125,687,1.5614,1.3853,0.7683
read,cassandra-materialized,0,1.0,r0_measured_00141,0.1182,19.008,20.4938,20.612,675,0.5602,0.5312,0.3281
read,cassandra-materialized,0,1.0,r0_measured_00752,0.1162,8.1107,9.8539,9.9701,684,0.6249,0.6893,0.3628
read,cassandra-materialized,0,1.0,r0_measured_00346,0.0651,21.867,23.443,23.5081,679,0.6155,0.5385,0.3544
read,cassandra-materialized,0,1.0,r0_measured_00275,0.2807,14.239,17.7245,18.0052,508,1.2333,1.2062,0.899
read,cassandra-materialized,0,1.0,r0_measured_00743,0.0759,9.569,11.176,11.2519,681,0.6414,0.5458,0.3487
read,cassandra-materialized,0,1.0,r0_measured_00424,0.1501,13.6158,15.3059,15.456,684,0.6717,0.564,0.3834
read,cassandra-materialized,0,1.0,r0_measured_00096,0.1374,19.1911,22.2756,22.413,416,1.2371,0.6892,1.0086
read,cassandra-materialized,0,1.0,r0_measured_00775,0.0889,8.7684,10.3216,10.4105,676,0.6894,0.4738,0.3246
read,cassandra-materialized,0,1.0,r0_measured_00575,0.1087,11.7747,14.1153,14.224,681,0.9903,0.755,0.4953
read,cassandra-materialized,0,1.0,r0_measured_00085,0.1808,12.1065,15.6267,15.8075,678,1.3244,1.3123,0.7314
read,cassandra-materialized,0,1.0,r0_measured_00287,0.0627,13.3292,15.079,15.1417,679,0.6929,0.601,0.39
read,cassandra-materialized,0,1.0,r0_measured_00138,0.1689,25.0745,28.7845,28.9534,671,1.4642,1.2113,0.8295
read,cassandra-materialized,0,1.0,r0_measured_00688,0.1419,13.7395,15.9661,16.108,563,0.8836,0.7389,0.5061
read,cassandra-materialized,0,1.0,r0_measured_00471,0.1604,19.5374,21.0636,21.224,678,0.6047,0.5309,0.3135
read,cassandra-materialized,0,1.0,r0_measured_00438,0.1509,7.0144,8.4138,8.5647,566,0.5243,0.4984,0.3163
read,cassandra-materialized,0,1.0,r0_measured_00339,0.0701,15.101,16.5315,16.6016,623,0.561,0.4999,0.307
read,cassandra-materialized,0,1.0,r0_measured_00201,0.0904,6.3772,9.9344,10.0248,676,1.2889,1.58,0.5784
read,cassandra-materialized,0,1.0,r0_measured_00147,0.0856,22.9855,24.6144,24.7,678,0.6694,0.5543,0.331
read,cassandra-materialized,0,1.0,r0_measured_00350,0.0997,11.2531,13.8062,13.9059,680,1.0184,0.8867,0.5315
read,cassandra-materialized,0,1.0,r0_measured_00330,0.0729,14.1392,15.7757,15.8486,677,0.6397,0.5533,0.3808
read,cassandra-materialized,0,1.0,r0_measured_00258,0.1089,19.6997,23.4159,23.5248,566,1.5342,1.2793,0.7703
read,cassandra-materialized,0,1.0,r0_measured_00005,0.132,19.8928,23.9584,24.0904,660,1.7103,1.2806,0.9028
read,cassandra-materialized,0,1.0,r0_measured_00244,0.0657,22.0154,24.4144,24.4801,684,0.9677,0.7975,0.5257
read,cassandra-materialized,0,1.0,r0_measured_00178,0.1118,15.1635,17.8319,17.9437,508,0.9824,0.8672,0.7141
read,cassandra-materialized,0,1.0,r0_measured_00505,0.0786,17.6159,19.9959,20.0745,676,0.9022,0.7946,0.5744
read,cassandra-materialized,0,1.0,r0_measured_00268,0.1453,24.738,29.0241,29.1694,623,1.7824,1.3932,0.9232
read,cassandra-materialized,0,1.0,r0_measured_00216,0.1532,25.3057,29.8067,29.9599,565,1.7527,1.412,1.1493
read,cassandra-materialized,0,1.0,r0_measured_00161,0.0826,15.284,17.6259,17.7085,623,1.0687,0.6929,0.4905
read,cassandra-materialized,0,1.0,r0_measured_00725,0.0935,13.5418,14.6754,14.7689,416,0.5054,0.2594,0.3182
read,cassandra-materialized,0,1.0,r0_measured_00601,0.0471,13.1054,14.7755,14.8226,676,0.6782,0.5796,0.3118
read,cassandra-materialized,0,1.0,r0_measured_00530,0.1533,26.0177,30.2473,30.4006,671,1.5966,1.4761,0.9222
read,cassandra-materialized,0,1.0,r0_measured_00200,0.1156,20.8735,23.7873,23.9029,364,1.235,0.618,0.9261
read,cassandra-materialized,0,1.0,r0_measured_00131,0.0754,8.1473,9.1924,9.2678,363,0.4705,0.2188,0.3075
read,cassandra-materialized,0,1.0,r0_measured_00407,0.1527,10.8481,12.3125,12.4652,506,0.5943,0.4736,0.3337
read,cassandra-materialized,0,1.0,r0_measured_00040,0.0792,9.4038,11.9332,12.0124,671,1.1189,0.7507,0.549
read,cassandra-materialized,0,1.0,r0_measured_00730,0.0723,17.1225,18.5483,18.6206,626,0.598,0.4548,0.3134
read,cassandra-materialized,0,1.0,r0_measured_00357,0.0665,27.2049,28.8153,28.8818,675,0.608,0.6071,0.3263
read,cassandra-materialized,0,1.0,r0_measured_00172,0.1912,19.8642,21.7388,21.93,507,0.7101,0.6284,0.4622
read,cassandra-materialized,0,1.0,r0_measured_00783,0.042,9.6554,11.7176,11.7596,656,0.9135,0.5996,0.4669
read,cassandra-materialized,0,1.0,r0_measured_00212,0.0711,18.3251,20.7625,20.8336,678,1.0156,0.835,0.4948
read,cassandra-materialized,0,1.0,r0_measured_00732,0.1409,11.9728,13.8705,14.0114,687,0.7113,0.6641,0.4353
read,cassandra-materialized,0,1.0,r0_measured_00436,0.1086,17.8497,20.7948,20.9034,508,1.1548,0.9853,0.681
read,cassandra-materialized,0,1.0,r0_measured_00367,0.1094,5.5629,6.9694,7.0788,507,0.5674,0.4635,0.316
read,cassandra-materialized,0,1.0,r0_measured_00104,0.1441,21.9864,23.8073,23.9514,688,0.6977,0.6443,0.4018
read,cassandra-materialized,0,1.0,r0_measured_00669,0.0978,19.6678,22.2048,22.3026,673,1.1238,0.8403,0.4681
read,cassandra-materialized,0,1.0,r0_measured_00087,0.1114,17.4994,20.4494,20.5608,660,1.2768,0.9404,0.6152
read,cassandra-materialized,0,1.0,r0_measured_00574,0.1276,15.1522,16.7539,16.8815,625,0.7083,0.5173,0.314
read,cassandra-materialized,0,1.0,r0_measured_00000,0.4221,24.8648,26.717,27.1391,658,0.792,0.5782,0.4083
read,cassandra-materialized,0,1.0,r0_measured_00788,0.1461,12.7254,14.7957,14.9418,678,0.8407,0.6977,0.4349
read,cassandra-materialized,0,1.0,r0_measured_00684,0.1287,15.8023,18.4878,18.6165,677,1.1742,0.8682,0.5364
read,cassandra-materialized,0,1.0,r0_measured_00259,0.1369,16.145,18.0553,18.1922,562,1.0619,0.439,0.322
read,cassandra-materialized,0,1.0,r0_measured_00251,0.1787,14.9646,18.031,18.2097,675,1.2162,1.0345,0.6721
read,cassandra-materialized,0,1.0,r0_measured_00289,0.1508,8.4001,11.6368,11.7876,685,1.27,1.1425,0.6977
read,cassandra-materialized,0,1.0,r0_measured_00366,0.1395,10.9368,12.9057,13.0452,674,0.658,0.8285,0.4114
read,cassandra-materialized,0,1.0,r0_measured_00215,0.2064,14.3638,19.269,19.4754,673,2.0297,1.727,0.9316
read,cassandra-materialized,0,1.0,r0_measured_00633,0.1887,9.7475,11.6366,11.8253,623,0.787,0.6608,0.3666
read,cassandra-materialized,0,1.0,r0_measured_00489,0.0743,15.171,16.9724,17.0467,507,0.7087,0.582,0.4311
read,cassandra-materialized,0,1.0,r0_measured_00148,0.0837,12.8322,14.3508,14.4345,677,0.5517,0.5614,0.3322
read,cassandra-materialized,0,1.0,r0_measured_00643,0.1509,12.5905,14.328,14.4789,672,0.6674,0.6651,0.3353
