kind,cell,repetition,update_rate_s,op_id,queue_wait_ms,backend_read_call_ms,worker_read_ms,arrival_to_read_done_ms,candidate_count,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms
read,cassandra-base,0,1.0,r0_measured_00204,0.1174,9.0458,12.7385,12.8559,663,1.4028,1.1613,0.9548
read,cassandra-base,0,1.0,r0_measured_00456,0.1285,22.0721,25.6368,25.7653,674,1.4618,1.2051,0.7496
read,cassandra-base,0,1.0,r0_measured_00672,0.144,10.6811,13.2422,13.3862,623,1.0799,0.8489,0.5224
read,cassandra-base,0,1.0,r0_measured_00754,0.1444,19.6881,22.0332,22.1776,663,0.8817,0.7985,0.5553
read,cassandra-base,0,1.0,r0_measured_00197,0.1916,24.0342,28.617,28.8086,677,1.8627,1.518,1.018
read,cassandra-base,0,1.0,r0_measured_00328,0.1872,13.1581,18.0922,18.2794,679,1.8412,1.6636,1.2429
read,cassandra-base,0,1.0,r0_measured_00186,0.0767,10.4301,11.9464,12.0231,625,0.613,0.5275,0.3123
read,cassandra-base,0,1.0,r0_measured_00051,0.08,12.5751,14.2251,14.3051,661,0.6408,0.5983,0.3427
read,cassandra-base,0,1.0,r0_measured_00136,0.1398,22.8662,26.1132,26.253,416,1.173,0.8491,1.0696
read,cassandra-base,0,1.0,r0_measured_00427,0.1064,18.8261,21.8714,21.9778,680,0.6668,1.0883,1.1746
read,cassandra-base,0,1.0,r0_measured_00073,0.061,19.7274,21.444,21.505,677,0.648,0.5922,0.3989
read,cassandra-base,0,1.0,r0_measured_00404,0.1164,11.0417,12.6763,12.7927,662,0.6727,0.5716,0.322
read,cassandra-base,0,1.0,r0_measured_00788,0.1022,12.549,14.0008,14.103,678,0.5992,0.466,0.3182
read,cassandra-base,0,1.0,r0_measured_00653,0.1732,8.977,13.2252,13.3984,566,1.6836,1.4721,0.9103
read,cassandra-base,0,1.0,r0_measured_00479,0.0646,14.7078,16.4188,16.4834,508,0.7555,0.5561,0.3281
read,cassandra-base,0,1.0,r0_measured_00409,0.1541,11.9608,15.3473,15.5014,623,1.3465,1.1899,0.711
read,cassandra-base,0,1.0,r0_measured_00617,0.1672,21.5542,26.0187,26.1859,676,1.8557,1.3732,1.0507
read,cassandra-base,0,1.0,r0_measured_00539,0.0889,18.7724,21.1165,21.2054,562,0.8701,0.8174,0.5479
read,cassandra-base,0,1.0,r0_measured_00504,0.1623,15.4675,16.9068,17.0691,567,0.5529,0.4951,0.3278
read,cassandra-base,0,1.0,r0_measured_00263,0.1166,8.6639,11.1792,11.2958,676,0.9894,0.8942,0.5288
read,cassandra-base,0,1.0,r0_measured_00361,0.0738,15.7613,17.5669,17.6407,688,0.7095,0.6268,0.3893
read,cassandra-base,0,1.0,r0_measured_00723,0.1161,89.7615,94.3874,94.5035,677,2.5255,1.7201,0.3068
read,cassandra-base,0,1.0,r0_measured_00465,0.1466,10.4535,12.0836,12.2302,623,0.6315,0.6004,0.3179
read,cassandra-base,0,1.0,r0_measured_00318,0.1981,17.2208,19.8224,20.0205,567,1.0024,0.8331,0.6545
read,cassandra-base,0,1.0,r0_measured_00639,0.0624,9.6146,12.0086,12.071,566,0.8434,1.0247,0.445
read,cassandra-base,0,1.0,r0_measured_00726,0.1482,24.3497,27.7269,27.8751,677,1.292,1.0358,0.8392
read,cassandra-base,0,1.0,r0_measured_00029,0.1625,15.3446,18.4445,18.607,660,1.2325,0.9922,0.732
read,cassandra-base,0,1.0,r0_measured_00503,0.1561,16.9837,18.5159,18.672,675,0.6022,0.5251,0.3228
read,cassandra-base,0,1.0,r0_measured_00474,0.1033,16.4729,17.9104,18.0137,507,0.6094,0.4271,0.3255
read,cassandra-base,0,1.0,r0_measured_00450,0.135,7.9404,8.9621,9.0971,368,0.4461,0.2225,0.3042
read,cassandra-base,0,1.0,r0_measured_00646,0.1556,18.9213,22.0446,22.2002,617,1.2802,1.0148,0.6871
read,cassandra-base,0,1.0,r0_measured_00308,0.1207,10.0562,11.7657,11.8864,686,0.7268,0.5595,0.3482
read,cassandra-base,0,1.0,r0_measured_00309,0.1479,18.4584,19.8488,19.9967,507,0.5303,0.4851,0.3163
read,cassandra-base,0,1.0,r0_measured_00563,0.076,9.9675,12.2817,12.3577,562,0.8873,0.7997,0.5278
read,cassandra-base,0,1.0,r0_measured_00095,0.1015,6.997,8.5342,8.6357,678,0.6115,0.5384,0.3158
read,cassandra-base,0,1.0,r0_measured_00541,0.1353,32.4211,35.4967,35.632,685,1.3205,0.9864,0.5901
read,cassandra-base,0,1.0,r0_measured_00382,0.0956,4.263,5.9207,6.0163,565,0.6718,0.5337,0.383
read,cassandra-base,0,1.0,r0_measured_00113,0.297,24.0907,28.299,28.596,675,1.7059,1.3713,0.9471
read,cassandra-base,0,1.0,r0_measured_00685,0.0949,10.4708,13.2376,13.3325,624,1.1417,0.7711,0.7343
read,cassandra-base,0,1.0,r0_measured_00659,0.0586,14.1848,15.9607,16.0193,687,0.6648,0.6641,0.3725
read,cassandra-base,0,1.0,r0_measured_00527,0.1317,21.0066,22.5591,22.6908,671,0.6276,0.5303,0.3199
read,cassandra-base,0,1.0,r0_measured_00162,0.0673,6.2387,8.8984,8.9657,676,1.2385,0.8069,0.5212
read,cassandra-base,0,1.0,r0_measured_00222,0.063,13.4587,16.4329,16.4959,563,1.2082,0.8817,0.7739
read,cassandra-base,0,1.0,r0_measured_00101,0.3278,34.6485,41.6145,41.9423,626,0.8685,5.6119,0.3977
read,cassandra-base,0,1.0,r0_measured_00256,0.0602,19.3061,20.8276,20.8878,626,0.6345,0.5041,0.3196
read,cassandra-base,0,1.0,r0_measured_00690,0.1097,7.4979,9.1464,9.2561,677,0.6366,0.5384,0.4028
read,cassandra-base,0,1.0,r0_measured_00227,0.1061,18.1549,22.0244,22.1305,672,1.653,1.3281,0.7294
read,cassandra-base,0,1.0,r0_measured_00126,0.0765,23.7882,27.5884,27.6649,417,1.779,0.8415,1.0222
read,cassandra-base,0,1.0,r0_measured_00121,0.072,5.5751,8.276,8.348,670,1.1864,0.9036,0.5077
read,cassandra-base,0,1.0,r0_measured_00686,0.0615,9.0645,10.5212,10.5827,566,0.5653,0.4878,0.3442
read,cassandra-base,0,1.0,r0_measured_00142,0.0534,19.8599,21.4039,21.4573,674,0.6034,0.5326,0.3435
read,cassandra-base,0,1.0,r0_measured_00780,0.1769,10.9371,12.604,12.7809,671,0.5799,0.6926,0.3268
read,cassandra-base,0,1.0,r0_measured_00347,0.0686,8.4337,9.5882,9.6568,414,0.4982,0.286,0.3131
read,cassandra-base,0,1.0,r0_measured_00141,0.0927,31.6581,35.3466,35.4393,675,2.6292,0.6698,0.306
read,cassandra-base,0,1.0,r0_measured_00523,0.0957,11.5153,14.3435,14.4392,673,1.1112,0.95,0.6484
read,cassandra-base,0,1.0,r0_measured_00674,0.1006,15.2758,16.9783,17.0789,563,0.6135,0.6869,0.3382
read,cassandra-base,0,1.0,r0_measured_00080,0.0961,26.3417,27.5933,27.6894,415,0.4477,0.427,0.3107
read,cassandra-base,0,1.0,r0_measured_00764,0.1255,11.4593,14.8877,15.0132,677,2.46,0.5606,0.3412
read,cassandra-base,0,1.0,r0_measured_00223,0.0605,75.3039,79.6385,79.699,685,1.5152,2.4094,0.3311
read,cassandra-base,0,1.0,r0_measured_00651,0.0693,12.9024,14.4378,14.5071,663,0.6369,0.5126,0.3181
read,cassandra-base,0,1.0,r0_measured_00356,0.2289,7.4789,10.4997,10.7286,413,1.0986,0.7656,1.0042
read,cassandra-base,0,1.0,r0_measured_00618,0.1441,19.3542,21.8066,21.9507,628,0.9545,0.8282,0.5533
read,cassandra-base,0,1.0,r0_measured_00532,0.1408,19.3242,22.1994,22.3402,681,1.1698,0.9493,0.6084
read,cassandra-base,0,1.0,r0_measured_00797,0.185,15.4984,16.8743,17.0593,415,0.5777,0.342,0.3863
read,cassandra-base,0,1.0,r0_measured_00272,0.2097,10.8147,14.6276,14.8373,507,1.6272,1.099,0.9163
read,cassandra-base,0,1.0,r0_measured_00019,0.1146,16.0289,19.4493,19.5639,561,1.434,1.1047,0.7506
read,cassandra-base,0,1.0,r0_measured_00002,0.3023,22.8645,28.5119,28.8142,663,2.6761,1.5594,1.1022
read,cassandra-base,0,1.0,r0_measured_00529,0.0845,17.3069,20.2772,20.3617,676,1.3067,0.835,0.6933
read,cassandra-base,0,1.0,r0_measured_00252,0.0546,16.2995,18.3206,18.3752,663,0.7992,0.7833,0.3581
read,cassandra-base,0,1.0,r0_measured_00208,0.1663,15.3843,19.0739,19.2402,565,1.4895,1.1518,0.8944
read,cassandra-base,0,1.0,r0_measured_00089,0.0772,7.1234,8.2467,8.3239,415,0.5313,0.2427,0.303
read,cassandra-base,0,1.0,r0_measured_00351,0.0994,8.2986,9.8705,9.9699,662,0.6022,0.5279,0.3672
read,cassandra-base,0,1.0,r0_measured_00782,0.1709,25.4326,27.0918,27.2627,675,0.6328,0.6073,0.3393
read,cassandra-base,0,1.0,r0_measured_00633,0.1143,18.7195,20.4115,20.5258,623,0.7041,0.5488,0.3675
read,cassandra-base,0,1.0,r0_measured_00100,0.1016,2.4063,3.8067,3.9083,508,0.5832,0.4407,0.3198
read,cassandra-base,0,1.0,r0_measured_00012,0.1613,24.4365,26.5951,26.7564,561,0.8081,0.7808,0.469
read,cassandra-base,0,1.0,r0_measured_00778,0.1077,29.1764,31.5098,31.6175,659,1.0112,0.7437,0.4819
read,cassandra-base,0,1.0,r0_measured_00413,0.2617,22.5862,26.6705,26.9322,656,1.8266,1.3935,0.7007
read,cassandra-base,0,1.0,r0_measured_00623,0.1473,11.9759,15.8487,15.996,661,1.3609,1.333,1.0067
read,cassandra-base,0,1.0,r0_measured_00719,0.1064,16.7304,19.3206,19.427,414,1.1763,0.5583,0.7324
read,cassandra-base,0,1.0,r0_measured_00049,0.1252,22.8536,27.3886,27.5138,673,2.0972,1.2211,0.9569
read,cassandra-base,0,1.0,r0_measured_00076,0.1464,79.8416,81.4855,81.6319,686,0.6683,0.5811,0.3322
read,cassandra-base,0,1.0,r0_measured_00414,0.1516,17.4294,21.6326,21.7842,673,1.5269,1.6504,0.8394
read,cassandra-base,0,1.0,r0_measured_00421,4.7002,18.9561,20.6999,25.4001,671,0.7473,0.5644,0.3635
read,cassandra-base,0,1.0,r0_measured_00411,0.1656,19.9575,24.2651,24.4307,507,1.6125,1.573,0.9212
read,cassandra-base,0,1.0,r0_measured_00425,0.1298,23.2146,27.5235,27.6533,626,1.8335,1.3028,0.9212
read,cassandra-base,0,1.0,r0_measured_00669,0.1302,19.8489,22.3158,22.446,673,0.9316,0.8642,0.5627
read,cassandra-base,0,1.0,r0_measured_00496,0.147,17.702,21.3572,21.5042,657,1.439,1.1946,0.8632
read,cassandra-base,0,1.0,r0_measured_00232,0.0958,15.9721,19.8139,19.9097,675,1.5248,1.3196,0.8258
read,cassandra-base,0,1.0,r0_measured_00185,0.1302,31.7309,34.806,34.9362,687,1.3077,1.177,0.4894
read,cassandra-base,0,1.0,r0_measured_00043,0.1436,14.6367,19.0798,19.2234,562,1.6517,1.3966,1.2101
read,cassandra-base,0,1.0,r0_measured_00180,0.0743,13.6002,16.1912,16.2655,687,1.2348,0.8242,0.4431
read,cassandra-base,0,1.0,r0_measured_00031,0.187,10.7794,13.2303,13.4173,416,1.2281,0.6027,0.5205
read,cassandra-base,0,1.0,r0_measured_00246,0.1577,8.0225,11.197,11.3547,678,1.3051,1.0646,0.6709
read,cassandra-base,0,1.0,r0_measured_00001,0.1284,10.969,14.4748,14.6032,671,1.4476,1.1668,0.7214
read,cassandra-base,0,1.0,r0_measured_00624,0.1888,10.1198,13.5929,13.7817,566,1.4113,1.0205,0.8908
read,cassandra-base,0,1.0,r0_measured_00464,0.1052,13.6347,14.9923,15.0975,413,0.5721,0.3358,0.3875
read,cassandra-base,0,1.0,r0_measured_00424,0.1967,11.8643,15.7193,15.916,684,1.4615,1.2355,0.992
read,cassandra-base,0,1.0,r0_measured_00489,0.1094,6.1739,7.7311,7.8405,507,0.6259,0.4965,0.3671
read,cassandra-base,0,1.0,r0_measured_00727,0.0575,24.3674,27.3315,27.389,365,1.2508,0.5484,1.0254
read,cassandra-base,0,1.0,r0_measured_00533,0.162,12.8225,16.4087,16.5707,625,1.4344,1.1513,0.8154
read,cassandra-base,0,1.0,r0_measured_00026,0.1174,8.401,9.4825,9.5999,415,0.4836,0.2427,0.304
read,cassandra-base,0,1.0,r0_measured_00269,0.0818,16.9917,18.1307,18.2125,414,0.4819,0.2852,0.3123
read,cassandra-base,0,1.0,r0_measured_00249,0.1228,14.9402,18.7456,18.8684,657,1.518,1.3115,0.8203
read,cassandra-base,0,1.0,r0_measured_00040,0.0983,18.7157,20.596,20.6943,671,0.7392,0.6987,0.3705
read,cassandra-base,0,1.0,r0_measured_00490,0.1364,25.4161,29.3021,29.4385,671,1.4687,1.5148,0.7609
read,cassandra-base,0,1.0,r0_measured_00702,0.0849,13.7513,15.1548,15.2397,627,0.5763,0.4509,0.3146
read,cassandra-base,0,1.0,r0_measured_00339,0.1088,14.2623,16.5098,16.6186,623,0.8923,0.7531,0.5061
read,cassandra-base,0,1.0,r0_measured_00334,0.1614,22.2419,27.6489,27.8103,627,2.0285,1.9757,1.1815
read,cassandra-base,0,1.0,r0_measured_00030,0.1294,23.7358,27.7879,27.9173,678,1.4729,1.5156,0.9067
read,cassandra-base,0,1.0,r0_measured_00005,0.1545,13.1583,17.5352,17.6897,660,1.6385,1.4028,1.1652
read,cassandra-base,0,1.0,r0_measured_00801,0.0853,12.2565,13.8293,13.9146,566,0.6612,0.4928,0.3525
read,cassandra-base,0,1.0,r0_measured_00152,0.1253,12.7937,16.9993,17.1246,504,1.6137,1.3781,1.0323
read,cassandra-base,0,1.0,r0_measured_00353,0.063,16.8635,18.4217,18.4847,672,0.6349,0.537,0.321
read,cassandra-base,0,1.0,r0_measured_00270,0.1054,14.7936,17.6421,17.7475,670,1.1485,0.917,0.6212
read,cassandra-base,0,1.0,r0_measured_00201,0.1038,17.6257,20.8774,20.9812,676,1.5477,1.0164,0.5777
read,cassandra-base,0,1.0,r0_measured_00769,0.097,13.9666,15.4468,15.5438,677,0.5994,0.4922,0.3231
read,cassandra-base,0,1.0,r0_measured_00552,0.1348,13.0389,16.3972,16.532,684,1.5235,1.0402,0.6624
read,cassandra-base,0,1.0,r0_measured_00084,0.1479,10.8114,13.7662,13.9141,675,1.1754,1.0515,0.6018
read,cassandra-base,0,1.0,r0_measured_00755,0.073,22.0707,23.8056,23.8786,568,0.6788,0.6113,0.3683
read,cassandra-base,0,1.0,r0_measured_00388,0.1517,17.2474,20.3307,20.4824,625,1.1734,1.0371,0.7393
read,cassandra-base,0,1.0,r0_measured_00795,0.1126,27.6247,28.7237,28.8363,365,0.4512,0.2619,0.3368
read,cassandra-base,0,1.0,r0_measured_00616,0.1454,12.0718,16.2369,16.3823,671,1.7145,1.4829,0.7914
read,cassandra-base,0,1.0,r0_measured_00502,0.142,6.8881,9.6917,9.8337,564,1.1659,0.8985,0.6241
read,cassandra-base,0,1.0,r0_measured_00343,0.0512,7.6576,9.0024,9.0536,563,0.6124,0.3898,0.2888
read,cassandra-base,0,1.0,r0_measured_00469,0.0576,5.7136,7.4276,7.4852,677,0.6668,0.5804,0.3955
read,cassandra-base,0,1.0,r0_measured_00773,0.1004,18.2011,20.5805,20.6809,682,0.9475,0.8239,0.5104
read,cassandra-base,0,1.0,r0_measured_00569,0.1856,20.4393,23.7602,23.9458,663,1.2981,1.1336,0.7278
read,cassandra-base,0,1.0,r0_measured_00161,0.0608,10.0698,13.0644,13.1252,623,1.2844,1.0584,0.5475
read,cassandra-base,0,1.0,r0_measured_00075,0.097,13.3214,15.1104,15.2074,626,0.6824,0.625,0.3998
read,cassandra-base,0,1.0,r0_measured_00335,0.1987,17.4244,20.4426,20.6413,562,1.1963,0.9732,0.7107
read,cassandra-base,0,1.0,r0_measured_00085,0.0896,9.5846,11.1373,11.2269,678,0.6032,0.5589,0.3226
read,cassandra-base,0,1.0,r0_measured_00224,1.072,14.0278,17.9254,18.9974,684,2.332,1.1557,0.345
read,cassandra-base,0,1.0,r0_measured_00683,0.0713,18.188,19.7726,19.8439,671,0.6049,0.5712,0.3416
read,cassandra-base,0,1.0,r0_measured_00619,0.1404,10.8901,14.0525,14.1929,508,1.0094,0.9115,1.1168
read,cassandra-base,0,1.0,r0_measured_00037,0.0613,19.2794,20.8486,20.9099,674,0.5907,0.5373,0.3651
read,cassandra-base,0,1.0,r0_measured_00656,0.0955,12.7909,15.8762,15.9717,673,1.2508,1.0128,0.6818
read,cassandra-base,0,1.0,r0_measured_00600,0.0623,19.745,21.4696,21.5319,675,0.6201,0.58,0.4371
read,cassandra-base,0,1.0,r0_measured_00528,0.1035,10.1735,12.5097,12.6132,663,0.9283,0.8012,0.5116
read,cassandra-base,0,1.0,r0_measured_00354,0.0979,11.4206,13.006,13.1039,624,0.6,0.604,0.3229
read,cassandra-base,0,1.0,r0_measured_00707,0.173,11.7886,15.0078,15.1808,676,1.2892,0.9843,0.8049
read,cassandra-base,0,1.0,r0_measured_00491,0.1223,19.7419,23.8118,23.9341,657,1.7378,1.2706,0.8618
read,cassandra-base,0,1.0,r0_measured_00482,0.1213,21.5972,25.1644,25.2857,501,1.4565,1.0655,0.9084
read,cassandra-base,0,1.0,r0_measured_00436,0.1265,12.1824,15.4444,15.5709,508,1.2724,0.9537,0.8993
read,cassandra-base,0,1.0,r0_measured_00777,0.1635,8.2714,9.9472,10.1107,678,0.6548,0.6015,0.3455
read,cassandra-base,0,1.0,r0_measured_00258,0.0683,12.2339,13.9615,14.0298,566,0.6515,0.595,0.4021
read,cassandra-base,0,1.0,r0_measured_00621,6.1945,12.7448,14.4958,20.6903,660,0.7778,0.5508,0.3501
read,cassandra-base,0,1.0,r0_measured_00751,0.0754,16.2759,17.872,17.9474,687,0.6996,0.4989,0.3266
read,cassandra-base,0,1.0,r0_measured_00638,0.1054,20.5317,23.8526,23.958,563,1.5017,0.9922,0.7014
read,cassandra-base,0,1.0,r0_measured_00402,0.1203,24.9283,27.6778,27.7981,677,1.0526,0.9686,0.6087
read,cassandra-base,0,1.0,r0_measured_00544,0.1673,20.7295,25.0121,25.1794,504,1.7141,1.2866,1.0966
read,cassandra-base,0,1.0,r0_measured_00338,0.1833,22.0321,27.3753,27.5586,676,1.9159,1.8452,1.2558
read,cassandra-base,0,1.0,r0_measured_00302,0.0882,14.4577,17.2432,17.3314,679,1.0482,1.1286,0.5134
read,cassandra-base,0,1.0,r0_measured_00264,0.0656,8.8101,10.3348,10.4004,676,0.5941,0.5311,0.3297
read,cassandra-base,0,1.0,r0_measured_00086,0.0795,16.9028,18.4097,18.4892,508,0.5323,0.5718,0.3435
read,cassandra-base,0,1.0,r0_measured_00513,0.1297,15.3199,16.9952,17.1249,682,0.6671,0.6015,0.3399
read,cassandra-base,0,1.0,r0_measured_00793,0.1296,14.5312,16.5593,16.6889,627,0.7991,0.6812,0.4572
read,cassandra-base,0,1.0,r0_measured_00597,0.2099,14.5106,17.7556,17.9655,679,1.3555,1.1158,0.6454
read,cassandra-base,0,1.0,r0_measured_00177,0.1248,16.7076,18.5777,18.7025,684,0.7603,0.6642,0.3656
read,cassandra-base,0,1.0,r0_measured_00568,0.1334,24.5673,29.4763,29.6097,679,1.8931,1.6306,1.1869
read,cassandra-base,0,1.0,r0_measured_00543,0.1368,8.4857,11.183,11.3198,675,1.0962,0.864,0.592
read,cassandra-base,0,1.0,r0_measured_00584,0.0907,8.6462,10.3316,10.4223,414,0.7067,0.3626,0.5337
read,cassandra-base,0,1.0,r0_measured_00441,0.0722,6.5845,8.0147,8.0869,626,0.586,0.4642,0.3217
read,cassandra-base,0,1.0,r0_measured_00300,0.1115,14.3581,17.4112,17.5227,676,1.2773,1.0085,0.6406
read,cassandra-base,0,1.0,r0_measured_00437,0.22,13.4469,17.5091,17.7291,686,1.633,1.4356,0.8274
read,cassandra-base,0,1.0,r0_measured_00711,0.134,28.3807,31.5175,31.6515,673,1.1802,1.1519,0.6751
read,cassandra-base,0,1.0,r0_measured_00661,0.0526,10.2852,12.4815,12.5341,660,1.1172,0.705,0.3116
read,cassandra-base,0,1.0,r0_measured_00435,0.1809,21.4104,27.2232,27.4041,687,2.1523,1.6481,1.7867
read,cassandra-base,0,1.0,r0_measured_00065,0.16,22.4733,25.7595,25.9195,507,1.1767,1.0582,0.8965
read,cassandra-base,0,1.0,r0_measured_00447,0.1312,18.9292,21.5478,21.679,676,1.168,0.7641,0.5766
read,cassandra-base,0,1.0,r0_measured_00198,0.137,19.4192,22.9084,23.0454,685,1.3755,1.2267,0.7318
read,cassandra-base,0,1.0,r0_measured_00530,0.2388,25.5632,30.3453,30.5841,671,1.8963,1.5508,1.1178
read,cassandra-base,0,1.0,r0_measured_00480,0.0657,22.8108,26.1336,26.1993,678,0.9865,1.9298,0.3348
read,cassandra-base,0,1.0,r0_measured_00696,0.2005,17.7364,20.9757,21.1762,504,1.1392,0.9115,1.0657
read,cassandra-base,0,1.0,r0_measured_00020,0.5701,6.013,8.8938,9.4639,686,1.327,0.8838,0.528
read,cassandra-base,0,1.0,r0_measured_00535,0.1562,24.2476,28.5777,28.7339,675,1.64,1.5762,0.9108
read,cassandra-base,0,1.0,r0_measured_00454,0.0941,13.758,17.0908,17.1849,565,1.33,1.1459,0.719
read,cassandra-base,0,1.0,r0_measured_00370,0.1337,18.8825,22.6865,22.8202,680,1.3112,1.4113,0.8918
read,cassandra-base,0,1.0,r0_measured_00163,0.0534,12.2623,13.9452,13.9986,626,0.607,0.4943,0.5141
read,cassandra-base,0,1.0,r0_measured_00736,0.1367,7.7051,10.8986,11.0353,626,1.2715,1.0502,0.7293
read,cassandra-base,0,1.0,r0_measured_00243,0.4839,38.223,41.5359,42.0198,687,2.3707,0.5309,0.3105
read,cassandra-base,0,1.0,r0_measured_00662,0.1081,7.8551,9.4982,9.6063,627,0.6775,0.5185,0.3709
read,cassandra-base,0,1.0,r0_measured_00589,0.1478,22.4273,25.8705,26.0183,682,1.2793,1.124,0.8829
read,cassandra-base,0,1.0,r0_measured_00386,0.2066,11.7328,14.9678,15.1744,679,1.2721,1.0655,0.7381
read,cassandra-base,0,1.0,r0_measured_00369,0.1103,23.1177,25.1845,25.2948,628,0.7676,0.7326,0.473
read,cassandra-base,0,1.0,r0_measured_00725,0.0799,15.9052,18.197,18.2769,416,0.5388,0.3517,1.3277
read,cassandra-base,0,1.0,r0_measured_00188,0.1243,18.1219,21.5171,21.6414,622,1.412,1.1031,0.7367
read,cassandra-base,0,1.0,r0_measured_00794,1.1692,15.1942,17.7807,18.9499,676,0.9718,0.9206,0.5792
read,cassandra-base,0,1.0,r0_measured_00358,0.1324,16.2793,17.8647,17.9971,675,0.6497,0.5542,0.3162
read,cassandra-base,0,1.0,r0_measured_00733,0.1657,14.5184,17.8513,18.017,683,1.3647,1.0918,0.7297
read,cassandra-base,0,1.0,r0_measured_00576,0.0957,11.9381,15.2058,15.3015,676,1.2538,1.1426,0.7283
read,cassandra-base,0,1.0,r0_measured_00561,0.0895,16.1397,18.9859,19.0754,566,1.3388,0.7952,0.604
read,cassandra-base,0,1.0,r0_measured_00116,0.1468,17.2982,20.1677,20.3145,673,1.0681,1.0122,0.6649
read,cassandra-base,0,1.0,r0_measured_00297,0.2061,11.029,14.7963,15.0024,661,1.5686,1.243,0.8082
read,cassandra-base,0,1.0,r0_measured_00564,0.1252,21.7626,24.6904,24.8156,662,1.1456,1.027,0.6296
read,cassandra-base,0,1.0,r0_measured_00403,0.1066,19.0036,21.5142,21.6208,684,1.0621,0.8029,0.5356
read,cassandra-base,0,1.0,r0_measured_00184,0.1304,20.1676,22.9755,23.1059,367,1.1402,0.7204,0.8268
read,cassandra-base,0,1.0,r0_measured_00426,0.1766,19.4015,21.119,21.2956,656,0.6838,0.5612,0.3962
read,cassandra-base,0,1.0,r0_measured_00758,0.1525,4.2588,5.4262,5.5787,414,0.5357,0.2632,0.3158
read,cassandra-base,0,1.0,r0_measured_00553,0.1888,16.2093,20.7152,20.904,677,1.8451,1.4508,0.8337
read,cassandra-base,0,1.0,r0_measured_00060,0.0635,25.1449,28.1676,28.2311,679,0.8501,1.7666,0.3374
read,cassandra-base,0,1.0,r0_measured_00284,0.0413,14.3984,15.8937,15.935,508,0.5578,0.51,0.3633
read,cassandra-base,0,1.0,r0_measured_00010,0.1805,12.6153,15.5582,15.7387,660,1.0899,0.9811,0.7401
read,cassandra-base,0,1.0,r0_measured_00620,0.1018,3.9776,5.8309,5.9327,417,0.9237,0.3842,0.4576
read,cassandra-base,0,1.0,r0_measured_00078,0.062,18.4779,20.4879,20.5499,506,0.8886,0.6537,0.3811
read,cassandra-base,0,1.0,r0_measured_00291,0.1548,13.2773,17.9325,18.0873,678,1.6498,1.6441,1.174
read,cassandra-base,0,1.0,r0_measured_00229,0.1522,7.3958,9.5389,9.6911,507,0.8824,0.6838,0.491
read,cassandra-base,0,1.0,r0_measured_00671,0.0945,13.4013,16.158,16.2525,679,1.0296,0.8791,0.6985
read,cassandra-base,0,1.0,r0_measured_00406,0.164,24.2165,28.3384,28.5024,624,1.5467,1.3716,1.0307
read,cassandra-base,0,1.0,r0_measured_00315,0.171,14.8059,19.0858,19.2568,670,1.462,1.641,1.0298
read,cassandra-base,0,1.0,r0_measured_00151,0.0645,11.7928,13.3112,13.3757,624,0.6155,0.5278,0.3123
read,cassandra-base,0,1.0,r0_measured_00721,0.0784,6.6423,8.6419,8.7203,671,0.8899,0.6488,0.3842
read,cassandra-base,0,1.0,r0_measured_00327,0.2298,13.3557,17.1862,17.416,688,1.7242,1.1187,0.803
read,cassandra-base,0,1.0,r0_measured_00557,0.1047,9.3055,11.0287,11.1334,627,0.6806,0.5844,0.3773
read,cassandra-base,0,1.0,r0_measured_00438,0.2018,25.3242,30.1054,30.3072,566,1.9087,1.5638,1.0932
read,cassandra-base,0,1.0,r0_measured_00375,0.1589,11.6618,14.4997,14.6586,500,1.1052,0.855,0.6999
read,cassandra-base,0,1.0,r0_measured_00677,0.1833,9.6291,13.0222,13.2055,676,1.4099,1.0989,0.6936
read,cassandra-base,0,1.0,r0_measured_00567,0.2789,11.8488,15.0821,15.361,617,1.2667,1.0168,0.8106
read,cassandra-base,0,1.0,r0_measured_00171,0.1343,24.7341,28.1583,28.2926,661,1.3149,1.1864,0.7768
read,cassandra-base,0,1.0,r0_measured_00712,0.1204,11.4667,13.5194,13.6398,413,0.7999,0.551,0.6084
read,cassandra-base,0,1.0,r0_measured_00649,0.1621,21.4843,24.1239,24.286,566,0.9512,0.8892,0.6688
read,cassandra-base,0,1.0,r0_measured_00577,0.1793,26.1423,27.8754,28.0547,565,0.6863,0.602,0.3667
read,cassandra-base,0,1.0,r0_measured_00579,0.0868,15.7379,17.1081,17.1949,508,0.5184,0.4941,0.302
read,cassandra-base,0,1.0,r0_measured_00133,0.1499,17.7069,21.4199,21.5698,562,1.4061,1.3182,0.8415
read,cassandra-base,0,1.0,r0_measured_00288,0.1778,23.4305,26.3247,26.5025,413,1.286,0.6497,0.8188
read,cassandra-base,0,1.0,r0_measured_00598,0.1656,15.8774,19.4921,19.6577,679,1.5023,1.3369,0.6323
read,cassandra-base,0,1.0,r0_measured_00301,0.2574,10.462,13.9091,14.1665,661,1.1846,1.3213,0.7745
read,cassandra-base,0,1.0,r0_measured_00109,0.1203,19.391,21.2193,21.3396,663,0.678,0.6085,0.4553
read,cassandra-base,0,1.0,r0_measured_00074,0.0699,21.8675,23.3216,23.3915,507,0.5958,0.4421,0.35
read,cassandra-base,0,1.0,r0_measured_00099,0.0652,10.7772,12.2492,12.3144,656,0.601,0.4899,0.3159
