cell,concurrency,repetition,update_rate_s,read_rate_s,op_id,qa_id,scope_id,target_memory_id,queue_wait_ms,worker_start_to_raw_commit_ms,raw_write_call_ms,raw_ack_to_structured_ms,structured_to_index_ms,index_to_ranking_ms,t_commit_ms,t_structured_view_visible_ms,t_index_visible_ms,pipeline_complete_ms,time_to_top10_ms,final_hit_at_10,structured_projection_ok,relation_candidate_ok,sparse_index_applied,dense_index_applied,sparse_index_visible,dense_index_visible,timeout_5000ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,fresh_hit_at_10_50ms,pipeline_visible_50ms,fresh_hit_at_10_100ms,pipeline_visible_100ms,fresh_hit_at_10_250ms,pipeline_visible_250ms,fresh_hit_at_10_500ms,pipeline_visible_500ms,fresh_hit_at_10_1000ms,pipeline_visible_1000ms,fresh_hit_at_10_2000ms,pipeline_visible_2000ms
neo4j-native,32,0,10.0,190.0,r0_measured_03455,lr000014::conv-41_qa_119,lr000014::conv-41,lr000014::conv-41_session_22_D22:17,29006.1313,5.0361,5.0337,60.2206,256.304,1093.392,29011.1674,29071.388,29327.692,30421.084,30421.084,1,1,1,1,1,1,1,1,25.1979,0.9488,0.338,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03467,lr000013::conv-42_qa_133,lr000013::conv-42,lr000013::conv-42_session_16_D16:6,29652.115,5.6164,5.6144,82.8673,250.893,999.9278,29657.7314,29740.5987,29991.4917,30991.4195,30991.4195,1,1,1,1,1,1,1,1,16.8209,2.2077,0.4038,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03472,lr000013::conv-30_qa_0,lr000013::conv-30,lr000013::conv-30_session_1_D1:2,30208.2423,7.3459,7.3439,89.5526,135.5445,595.9643,30215.5882,30305.1408,30440.6853,31036.6496,31036.6496,1,1,1,1,1,1,1,1,2.7506,0.2661,0.3331,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03478,lr000007::conv-49_qa_63,lr000007::conv-49,lr000007::conv-49_session_14_D14:1,30704.4839,7.9289,7.9259,109.1515,204.5124,819.9866,30712.4128,30821.5643,31026.0767,31846.0633,31846.0633,1,1,1,1,1,1,1,1,3.8466,0.5335,0.3572,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03489,lr000012::conv-26_qa_38,lr000012::conv-26,lr000012::conv-26_session_8_D8:4,31258.947,4.3881,4.3856,35.6369,172.8382,686.9366,31263.3351,31298.972,31471.8102,32158.7468,,0,1,1,1,1,1,1,1,1.9713,0.294,0.3358,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03501,lr000016::conv-50_qa_57,lr000016::conv-50,lr000016::conv-50_session_27_D27:2,31736.3626,9.3676,9.3655,78.5453,228.05,989.4932,31745.7302,31824.2755,32052.3255,33041.8187,,0,1,1,1,1,1,1,1,9.4762,2.6181,0.3997,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03543,lr000004::conv-43_qa_99,lr000004::conv-43,lr000004::conv-43_session_8_D8:22,32405.4713,5.7607,5.7579,73.3314,288.5844,1133.8033,32411.232,32484.5634,32773.1478,33906.9511,33906.9511,1,1,1,1,1,1,1,1,14.0552,0.6113,0.3526,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03574,lr000009::conv-42_qa_23,lr000009::conv-42,lr000009::conv-42_session_14_D14:1,32989.3667,6.1081,6.106,78.9127,251.2161,1066.9071,32995.4748,33074.3875,33325.6036,34392.5107,34392.5107,1,1,1,1,1,1,1,1,12.3678,0.6023,0.3741,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03585,lr000015::conv-44_qa_58,lr000015::conv-44,lr000015::conv-44_session_25_D25:14,33561.0716,6.0143,6.0122,60.0255,256.3332,1182.8214,33567.0859,33627.1114,33883.4446,35066.266,35066.266,1,1,1,1,1,1,1,1,7.2244,1.0701,0.368,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03589,lr000007::conv-49_qa_36,lr000007::conv-49,lr000007::conv-49_session_7_D7:8,33919.796,5.3208,5.319,75.6261,187.5193,867.3965,33925.1168,34000.7429,34188.2622,35055.6587,,0,1,1,1,1,1,1,1,10.9757,0.7625,0.3358,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03713,lr000015::conv-50_qa_46,lr000015::conv-50,lr000015::conv-50_session_21_D21:4,34574.8806,12.0545,12.052,101.8466,237.3304,984.0848,34586.9351,34688.7817,34926.1121,35910.1969,,0,1,1,1,1,1,1,1,6.5382,1.152,0.3689,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03728,lr000008::conv-43_qa_90,lr000008::conv-43,lr000008::conv-43_session_6_D6:17,34989.9846,3.2684,3.2665,81.952,272.3306,1293.9524,34993.253,35075.205,35347.5356,36641.488,36641.488,1,1,1,1,1,1,1,1,9.7272,0.6225,0.4358,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03752,lr000004::conv-43_qa_125,lr000004::conv-43,lr000004::conv-43_session_15_D15:11,35538.5272,5.1045,5.1019,72.3555,365.4986,1206.8118,35543.6317,35615.9872,35981.4858,37188.2976,37188.2976,1,1,1,1,1,1,1,1,35.1135,2.9328,0.4122,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03778,lr000006::conv-42_qa_123,lr000006::conv-42,lr000006::conv-42_session_13_D13:11,36325.7973,5.8171,5.8146,44.9889,307.588,1044.2556,36331.6144,36376.6033,36684.1913,37728.4469,37728.4469,1,1,1,1,1,1,1,1,15.9743,0.6155,0.3659,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03799,lr000014::conv-47_qa_104,lr000014::conv-47,lr000014::conv-47_session_16_D16:11,36912.3187,5.4774,5.4753,41.5974,277.6694,1199.6158,36917.7961,36959.3935,37237.0629,38436.6787,38436.6787,1,1,1,1,1,1,1,1,12.8324,2.9369,0.4107,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03801,lr000005::conv-50_qa_86,lr000005::conv-50,lr000005::conv-50_session_9_D9:15,37313.4553,7.2782,7.2762,68.4408,235.6892,933.325,37320.7335,37389.1743,37624.8635,38558.1885,38558.1885,1,1,1,1,1,1,1,1,19.5978,1.013,0.3311,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03838,lr000013::conv-42_qa_74,lr000013::conv-42,lr000013::conv-42_session_1_D1:16,37906.2053,8.2489,8.2462,77.7749,248.1618,999.5113,37914.4542,37992.2291,38240.3909,39239.9022,,0,1,1,1,1,1,1,1,7.5437,0.9071,0.4412,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03843,lr000008::conv-30_qa_18,lr000008::conv-30,lr000008::conv-30_session_1_D1:4,38360.3891,4.0894,4.0867,72.4939,143.6949,605.7216,38364.4785,38436.9724,38580.6673,39186.3889,,0,1,1,1,1,1,1,1,3.5694,0.2488,0.3531,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03851,lr000011::conv-41_qa_85,lr000011::conv-41,lr000011::conv-41_session_10_D10:13,38966.5393,6.2208,6.219,79.9139,270.1765,1143.7441,38972.7601,39052.674,39322.8505,40466.5946,40466.5946,1,1,1,1,1,1,1,1,14.1828,1.9077,0.3555,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03883,lr000015::conv-50_qa_70,lr000015::conv-50,lr000015::conv-50_session_30_D30:1,39428.3248,5.3382,5.3357,79.036,227.9496,937.7791,39433.663,39512.699,39740.6486,40678.4277,,0,1,1,1,1,1,1,1,13.4475,0.8054,0.3292,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03914,lr000014::conv-42_qa_50,lr000014::conv-42,lr000014::conv-42_session_13_D13:9,39998.4399,9.4324,9.4301,78.0041,256.6286,1138.3811,40007.8723,40085.8764,40342.505,41480.8861,,0,1,1,1,1,1,1,1,38.8218,0.6179,0.413,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03927,lr000010::conv-30_qa_38,lr000010::conv-30,lr000010::conv-30_session_19_D19:6,40562.9424,5.9308,5.9278,115.8956,145.7912,737.0032,40568.8732,40684.7688,40830.56,41567.5632,41567.5632,1,1,1,1,1,1,1,1,6.5175,0.3006,0.3935,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03977,lr000011::conv-41_qa_133,lr000011::conv-41,lr000011::conv-41_session_27_D27:9,41151.8291,7.5845,7.582,94.0673,271.6605,1110.2298,41159.4136,41253.4809,41525.1414,42635.3712,42635.3712,1,1,1,1,1,1,1,1,14.5526,0.7586,0.3362,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_03998,lr000016::conv-30_qa_10,lr000016::conv-30,lr000016::conv-30_session_5_D5:5,41811.4651,10.2468,10.2439,92.2975,155.2901,581.6198,41821.7119,41914.0094,42069.2995,42650.9193,42650.9193,1,1,1,1,1,1,1,1,2.3011,0.2747,0.3331,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_04001,lr000014::conv-42_qa_57,lr000014::conv-42,lr000014::conv-42_session_26_D26:19,42219.6191,6.7707,6.7686,102.3198,222.1029,1086.0243,42226.3898,42328.7096,42550.8125,43636.8368,,0,1,1,1,1,1,1,1,19.7077,0.5065,0.3356,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_04066,lr000014::conv-50_qa_146,lr000014::conv-50,lr000014::conv-50_session_28_D28:40,42899.9459,14.6635,14.6606,73.073,235.5726,932.4325,42914.6094,42987.6824,43223.255,44155.6875,44155.6875,1,1,1,1,1,1,1,1,15.1046,0.9351,0.3259,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_04073,lr000011::conv-41_qa_52,lr000011::conv-41,lr000011::conv-41_session_27_D27:8,43458.3409,4.0131,4.0111,93.223,272.5888,708.4177,43462.354,43555.577,43828.1658,44536.5835,44536.5835,1,1,1,1,1,1,1,1,1.3366,0.5978,0.3615,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,0,10.0,190.0,r0_measured_04078,lr000015::conv-47_qa_58,lr000015::conv-47,lr000015::conv-47_session_28_D28:27,43944.1269,6.0902,6.0879,82.9638,195.3881,230.1624,43950.2171,44033.1809,44228.569,44458.7314,44458.7314,1,1,1,1,1,1,1,1,0.7671,0.6745,0.3976,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,1,1.0,19.0,r0_measured_04647,lr000009::conv-49_qa_141,lr000009::conv-49,lr000009::conv-49_session_21_D21:10,0.203,6.619,6.6131,29.8437,23.9918,21.7908,6.822,36.6657,60.6575,82.4483,82.4483,1,1,1,1,1,1,1,0,0.7734,0.5313,0.3428,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04492,lr000016::conv-41_qa_93,lr000016::conv-41,lr000016::conv-41_session_13_D13:5,0.0999,4.3158,4.3122,49.0236,35.4244,34.8471,4.4157,53.4393,88.8637,123.7108,123.7108,1,1,1,1,1,1,1,0,1.3714,0.514,0.4065,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04436,lr000000::conv-50_qa_0,lr000000::conv-50,lr000000::conv-50_session_3_D3:1,0.133,8.0694,8.0606,46.3208,28.6455,14.7586,8.2024,54.5232,83.1687,97.9273,,0,1,1,1,1,1,1,0,0.5495,0.4781,0.3637,0,0,0,1,0,1,0,1,0,1,0,1
neo4j-native,32,1,1.0,19.0,r0_measured_04151,lr000001::conv-42_qa_75,lr000001::conv-42,lr000001::conv-42_session_3_D3:4,0.0694,3.5917,3.5886,24.3062,22.8068,38.5605,3.6611,27.9673,50.7741,89.3346,,0,1,1,1,1,1,1,0,0.872,0.7794,0.7724,0,0,0,1,0,1,0,1,0,1,0,1
neo4j-native,32,1,1.0,19.0,r0_measured_04787,lr000004::conv-44_qa_47,lr000004::conv-44,lr000004::conv-44_session_24_D24:2,0.2006,8.9159,8.9082,53.0165,35.0186,39.4917,9.1165,62.133,97.1516,136.6433,,0,1,1,1,1,1,1,0,0.6296,0.5671,0.3047,0,0,0,0,0,1,0,1,0,1,0,1
neo4j-native,32,1,1.0,19.0,r0_measured_04704,lr000014::conv-49_qa_58,lr000014::conv-49,lr000014::conv-49_session_12_D12:2,0.1246,4.9481,4.9433,60.3626,18.0663,11.0842,5.0727,65.4353,83.5016,94.5858,94.5858,1,1,1,1,1,1,1,0,0.5875,0.5569,0.3649,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04649,lr000016::conv-30_qa_61,lr000016::conv-30,lr000016::conv-30_session_9_D9:10,0.1405,8.7356,8.7297,64.851,12.7427,8.969,8.8761,73.7271,86.4698,95.4388,95.4388,1,1,1,1,1,1,1,0,0.4314,0.2923,0.3021,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04183,lr000009::conv-30_qa_42,lr000009::conv-30,lr000009::conv-30_session_1_D1:19,0.0977,3.4021,3.3995,29.3793,12.1654,14.5909,3.4998,32.8791,45.0445,59.6354,59.6354,1,1,1,1,1,1,1,0,0.7852,0.2531,0.312,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04529,lr000005::conv-50_qa_111,lr000005::conv-50,lr000005::conv-50_session_19_D19:6,0.1905,9.2906,9.2806,56.2983,22.3022,22.2063,9.4811,65.7794,88.0816,110.2879,110.2879,1,1,1,1,1,1,1,0,0.9376,0.4995,0.3273,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04608,lr000009::conv-43_qa_54,lr000009::conv-43,lr000009::conv-43_session_20_D20:40,0.2832,8.5403,8.5353,53.4531,30.3766,20.2067,8.8235,62.2766,92.6532,112.8599,112.8599,1,1,1,1,1,1,1,0,0.6138,0.5789,0.3088,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04715,lr000008::conv-43_qa_50,lr000008::conv-43,lr000008::conv-43_session_19_D19:20,0.0695,4.3864,4.3835,31.8986,36.5464,27.058,4.4559,36.3545,72.9009,99.9589,,0,1,1,1,1,1,1,0,0.7205,0.5588,0.3333,0,0,0,1,0,1,0,1,0,1,0,1
neo4j-native,32,1,1.0,19.0,r0_measured_04569,lr000016::conv-48_qa_52,lr000016::conv-48,lr000016::conv-48_session_16_D16:2,0.2471,6.4014,6.3911,36.9815,21.767,32.7081,6.6485,43.63,65.397,98.1051,98.1051,1,1,1,1,1,1,1,0,0.7048,0.6661,0.4234,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04675,lr000006::conv-26_qa_57,lr000006::conv-26,lr000006::conv-26_session_14_D14:1,0.1682,6.4361,6.4279,48.7335,18.1916,23.1384,6.6043,55.3378,73.5294,96.6678,96.6678,1,1,1,1,1,1,1,0,0.417,0.224,0.2965,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04137,lr000013::conv-50_qa_104,lr000013::conv-50,lr000013::conv-50_session_16_D16:20,0.0991,4.433,4.4294,30.7415,26.2403,44.947,4.5321,35.2736,61.5139,106.4609,106.4609,1,1,1,1,1,1,1,0,2.9729,0.6447,0.3852,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04428,lr000007::conv-26_qa_35,lr000007::conv-26,lr000007::conv-26_session_9_D9:1,0.0958,6.5475,6.5433,42.8158,25.9652,18.557,6.6433,49.4591,75.4243,93.9813,93.9813,1,1,1,1,1,1,1,0,0.4603,0.2788,0.3089,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04579,lr000005::conv-30_qa_13,lr000005::conv-30,lr000005::conv-30_session_6_D6:6,0.12,6.2419,6.2372,36.2393,14.9263,17.1363,6.3619,42.6012,57.5275,74.6638,74.6638,1,1,1,1,1,1,1,0,0.5408,0.2184,0.3082,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04590,lr000010::conv-41_qa_65,lr000010::conv-41,lr000010::conv-41_session_1_D1:8,0.105,8.0058,8.0008,59.5881,24.5059,25.4977,8.1108,67.6989,92.2048,117.7025,117.7025,1,1,1,1,1,1,1,0,1.2944,0.6612,0.324,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04668,lr000006::conv-44_qa_116,lr000006::conv-44,lr000006::conv-44_session_26_D26:36,0.0633,4.0716,4.0693,30.2844,21.8078,34.8637,4.1349,34.4193,56.2271,91.0908,91.0908,1,1,1,1,1,1,1,0,0.6134,0.508,0.3246,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04387,lr000011::conv-41_qa_119,lr000011::conv-41,lr000011::conv-41_session_22_D22:17,0.1892,4.4068,4.4038,33.9107,32.6187,26.1508,4.596,38.5067,71.1254,97.2762,97.2762,1,1,1,1,1,1,1,0,0.7558,0.6466,0.3621,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04200,lr000003::conv-30_qa_18,lr000003::conv-30,lr000003::conv-30_session_1_D1:4,0.0778,5.8303,5.8268,34.2076,15.0538,17.319,5.9081,40.1157,55.1695,72.4885,,0,1,1,1,1,1,1,0,0.5311,0.26,0.4153,0,0,0,1,0,1,0,1,0,1,0,1
neo4j-native,32,1,1.0,19.0,r0_measured_04708,lr000003::conv-41_qa_56,lr000003::conv-41,lr000003::conv-41_session_29_D29:2,0.1087,9.8973,9.8924,59.8303,24.8439,30.9328,10.006,69.8363,94.6802,125.613,,0,1,1,1,1,1,1,0,0.8527,0.5287,0.3161,0,0,0,0,0,1,0,1,0,1,0,1
neo4j-native,32,1,1.0,19.0,r0_measured_04665,lr000001::conv-43_qa_116,lr000001::conv-43,lr000001::conv-43_session_13_D13:6,0.1505,9.8873,9.8811,62.5641,34.4315,40.2433,10.0378,72.6019,107.0334,147.2767,147.2767,1,1,1,1,1,1,1,0,0.7498,1.0609,0.4557,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04262,lr000008::conv-43_qa_138,lr000008::conv-43,lr000008::conv-43_session_19_D19:6,0.1341,6.6024,6.598,61.4752,23.8359,17.3919,6.7365,68.2117,92.0476,109.4395,109.4395,1,1,1,1,1,1,1,0,1.7454,0.7378,0.3446,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04791,lr000002::conv-50_qa_74,lr000002::conv-50,lr000002::conv-50_session_3_D3:7,0.067,3.2453,3.2428,39.6524,28.2276,29.8366,3.3123,42.9647,71.1923,101.0289,101.0289,1,1,1,1,1,1,1,0,0.5518,0.4996,0.3051,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04544,lr000015::conv-50_qa_110,lr000015::conv-50,lr000015::conv-50_session_18_D18:11,0.1185,6.9091,6.9021,26.9709,28.6112,26.1704,7.0276,33.9985,62.6097,88.7801,,0,1,1,1,1,1,1,0,0.586,0.4196,0.29,0,0,0,1,0,1,0,1,0,1,0,1
neo4j-native,32,1,1.0,19.0,r0_measured_04732,lr000005::conv-47_qa_15,lr000005::conv-47,lr000005::conv-47_session_8_D8:29,0.2473,8.2798,8.2709,47.6983,33.1382,28.6186,8.5271,56.2254,89.3636,117.9822,,0,1,1,1,1,1,1,0,2.0149,0.7292,0.4355,0,0,0,0,0,1,0,1,0,1,0,1
neo4j-native,32,1,1.0,19.0,r0_measured_04087,lr000003::conv-41_qa_2,lr000003::conv-41,lr000003::conv-41_session_2_D2:28,0.0898,6.6669,6.6631,44.2892,30.6354,20.7092,6.7567,51.0459,81.6813,102.3905,102.3905,1,1,1,1,1,1,1,0,0.7635,0.7492,0.4586,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04658,lr000012::conv-48_qa_112,lr000012::conv-48,lr000012::conv-48_session_6_D6:4,0.07,3.718,3.7151,34.9216,97.1629,63.3994,3.788,38.7096,135.8725,199.2719,199.2719,1,1,1,1,1,1,1,0,0.5723,0.4598,0.3294,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04348,lr000008::conv-47_qa_100,lr000008::conv-47,lr000008::conv-47_session_15_D15:15,0.1374,8.794,8.7884,44.5304,30.7377,14.2873,8.9314,53.4618,84.1995,98.4868,98.4868,1,1,1,1,1,1,1,0,0.6374,0.5137,0.3202,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04119,lr000004::conv-47_qa_12,lr000004::conv-47,lr000004::conv-47_session_6_D6:6,0.1736,12.8248,12.8179,46.0804,32.7797,32.5555,12.9984,59.0788,91.8585,124.414,,0,1,1,1,1,1,1,0,0.9601,0.6146,0.4024,0,0,0,0,0,1,0,1,0,1,0,1
neo4j-native,32,1,1.0,19.0,r0_measured_04599,lr000005::conv-43_qa_61,lr000005::conv-43,lr000005::conv-43_session_4_D4:10,0.2142,6.7468,6.7406,50.7472,32.7021,23.9793,6.961,57.7082,90.4103,114.3896,,0,1,1,1,1,1,1,0,0.6818,0.53,0.3087,0,0,0,0,0,1,0,1,0,1,0,1
neo4j-native,32,1,1.0,19.0,r0_measured_04435,lr000014::conv-50_qa_154,lr000014::conv-50,lr000014::conv-50_session_30_D30:2,0.2196,7.8784,7.8711,52.713,21.7755,15.0196,8.098,60.811,82.5865,97.6061,97.6061,1,1,1,1,1,1,1,0,0.582,0.4781,0.3026,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04489,lr000013::conv-48_qa_172,lr000013::conv-48,lr000013::conv-48_session_24_D24:10,0.2048,12.1927,12.1856,75.1684,25.7411,17.9125,12.3975,87.5659,113.307,131.2195,,0,1,1,1,1,1,1,0,0.5842,0.5444,0.3044,0,0,0,0,0,1,0,1,0,1,0,1
neo4j-native,32,1,1.0,19.0,r0_measured_04330,lr000008::conv-43_qa_169,lr000008::conv-43,lr000008::conv-43_session_27_D27:28,0.0733,2.9327,2.9292,35.12,37.2695,20.8622,3.006,38.126,75.3955,96.2577,96.2577,1,1,1,1,1,1,1,0,0.6595,0.544,0.3233,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04105,lr000001::conv-49_qa_116,lr000001::conv-49,lr000001::conv-49_session_11_D11:8,0.1536,7.3224,7.3145,43.5822,35.7681,26.531,7.476,51.0582,86.8263,113.3573,113.3573,1,1,1,1,1,1,1,0,0.5235,0.4084,0.3014,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04133,lr000005::conv-49_qa_32,lr000005::conv-49,lr000005::conv-49_session_6_D6:13,0.0672,6.7925,6.789,45.353,25.9999,18.1751,6.8597,52.2127,78.2126,96.3877,,0,1,1,1,1,1,1,0,0.5637,0.5271,0.4046,0,0,0,1,0,1,0,1,0,1,0,1
neo4j-native,32,1,1.0,19.0,r0_measured_04339,lr000006::conv-42_qa_162,lr000006::conv-42,lr000006::conv-42_session_23_D23:7,0.1324,6.9449,6.9387,48.7331,25.862,16.273,7.0773,55.8104,81.6724,97.9454,97.9454,1,1,1,1,1,1,1,0,0.6093,0.5745,0.3394,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04806,lr000014::conv-30_qa_42,lr000014::conv-30,lr000014::conv-30_session_1_D1:19,0.1081,7.9605,7.9562,58.7531,21.8098,11.1469,8.0686,66.8217,88.6315,99.7784,99.7784,1,1,1,1,1,1,1,0,0.5036,0.2479,0.3092,0,0,1,1,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04753,lr000011::conv-26_qa_54,lr000011::conv-26,lr000011::conv-26_session_13_D13:11,0.1086,7.8711,7.8634,37.7079,34.4761,36.5271,7.9797,45.6876,80.1637,116.6908,116.6908,1,1,1,1,1,1,1,0,0.5002,0.2862,0.3219,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,1.0,19.0,r0_measured_04815,lr000003::conv-43_qa_57,lr000003::conv-43,lr000003::conv-43_session_8_D8:12,5.799,7.4938,7.4882,52.9005,27.1977,14.067,13.2928,66.1933,93.391,107.458,107.458,1,1,1,1,1,1,1,0,0.6681,0.5907,0.3213,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,2.0,38.0,r0_measured_04871,lr000011::conv-41_qa_73,lr000011::conv-41,lr000011::conv-41_session_5_D5:8,0.0644,4.4205,4.4171,34.2453,34.7826,75.208,4.4849,38.7302,73.5128,148.7208,148.7208,1,1,1,1,1,1,1,0,1.5775,0.5392,0.4328,0,0,0,0,1,1,1,1,1,1,1,1
neo4j-native,32,1,2.0,38.0,r1_measured_00347,lr000006::conv-49_qa_14,lr000006::conv-49,lr000006::conv-49_session_3_D3:3,2849.6399,8.2818,8.2796,90.504,219.4825,822.5719,2857.9217,2948.4257,3167.9082,3990.4801,3990.4801,1,1,1,1,1,1,1,0,8.9825,1.3432,0.355,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,1,2.0,38.0,r1_measured_00233,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,1385.2683,4.6645,4.6619,58.9677,269.142,1123.5169,1389.9328,1448.9005,1718.0425,2841.5594,2841.5594,1,1,1,1,1,1,1,0,7.3649,0.5512,0.3446,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-native,32,1,2.0,38.0,r1_measured_00037,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,125.0915,5.8613,5.8596,77.4403,299.6313,1144.2651,130.9528,208.3931,508.0244,1652.2895,1652.2895,1,1,1,1,1,1,1,0,6.3379,0.558,0.3411,0,0,0,0,0,0,0,0,0,0,1,1
neo4j-native,32,1,2.0,38.0,r0_measured_04866,lr000003::conv-42_qa_92,lr000003::conv-42,lr000003::conv-42_session_10_D10:2,0.1262,5.7014,5.6959,41.2474,26.6401,66.8944,5.8276,47.075,73.7151,140.6095,,0,1,1,1,1,1,1,0,2.9774,0.7289,0.3107,0,0,0,0,0,1,0,1,0,1,0,1
neo4j-native,32,1,2.0,38.0,r0_measured_04897,lr000015::conv-48_qa_138,lr000015::conv-48,lr000015::conv-48_session_15_D15:3,0.0685,6.4055,6.4031,50.7546,52.0844,192.4001,6.474,57.2286,109.313,301.7131,301.7131,1,1,1,1,1,1,1,0,4.5268,0.6898,0.3467,0,0,0,0,0,0,1,1,1,1,1,1
