kind,cell,repetition,update_rate_s,op_id,queue_wait_ms,backend_read_call_ms,worker_read_ms,arrival_to_read_done_ms,candidate_count,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms
read,neo4j-materialized,0,2.0,r0_measured_01098,676.7037,768.9089,774.4779,1451.1816,508,4.295,0.7908,0.4129
read,neo4j-materialized,0,2.0,r0_measured_00915,0.6024,747.8846,758.0022,758.6046,504,8.3802,1.3151,0.3621
read,neo4j-materialized,0,2.0,r0_measured_01136,818.9627,902.5727,925.4681,1744.4308,625,20.368,2.0974,0.3657
read,neo4j-materialized,0,2.0,r0_measured_00942,36.3687,1036.2451,1049.5511,1085.9198,678,11.5808,1.2495,0.4071
read,neo4j-materialized,0,2.0,r0_measured_00937,53.8607,1020.2154,1026.9877,1080.8484,677,5.4984,0.8774,0.3367
read,neo4j-materialized,0,2.0,r0_measured_00858,0.2202,382.164,387.6096,387.8298,673,4.3485,0.6902,0.3373
read,neo4j-materialized,0,2.0,r0_measured_01247,1223.2102,1099.1705,1166.0771,2389.2873,679,65.9427,0.5791,0.3197
read,neo4j-materialized,0,2.0,r0_measured_00957,132.3425,961.1949,971.6613,1104.0038,672,8.6854,1.3487,0.3679
read,neo4j-materialized,0,2.0,r0_measured_01450,2132.9575,856.1696,872.1863,3005.1438,505,15.1607,0.4326,0.3668
read,neo4j-materialized,0,2.0,r0_measured_01071,435.4803,587.5069,595.2084,1030.6887,414,6.1891,1.0293,0.4194
read,neo4j-materialized,0,2.0,r0_measured_01346,1537.9911,895.1992,914.8549,2452.846,566,18.3908,0.8494,0.3547
read,neo4j-materialized,0,2.0,r0_measured_01409,1910.3778,580.7471,583.1238,2493.5016,367,1.6839,0.2615,0.3671
read,neo4j-materialized,0,2.0,r0_measured_00875,0.5175,372.0004,373.8385,374.356,416,1.163,0.2907,0.3286
read,neo4j-materialized,0,2.0,r0_measured_01352,1652.1098,968.1413,973.9461,2626.0559,675,4.1584,1.205,0.3722
read,neo4j-materialized,0,2.0,r0_measured_01063,471.9534,1070.8754,1080.0019,1551.9553,656,7.6876,0.9757,0.3985
read,neo4j-materialized,0,2.0,r0_measured_01240,1223.7184,1010.352,1030.8382,2254.5566,660,18.5422,1.4162,0.4529
read,neo4j-materialized,0,2.0,r0_measured_01206,1119.305,998.3752,1017.9184,2137.2234,661,18.1517,0.9796,0.3405
read,neo4j-materialized,0,2.0,r0_measured_01196,1034.793,625.0776,630.6895,1665.4825,419,4.9556,0.2613,0.3447
read,neo4j-materialized,0,2.0,r0_measured_01181,993.6163,715.0718,731.0781,1724.6944,508,14.7186,0.6549,0.5719
read,neo4j-materialized,0,2.0,r0_measured_01099,658.8466,1044.1513,1051.5268,1710.3734,686,5.4915,1.476,0.3412
read,neo4j-materialized,0,2.0,r0_measured_01014,236.7706,871.4286,892.0583,1128.8289,617,19.5463,0.6901,0.3276
read,neo4j-materialized,0,2.0,r0_measured_01293,1450.8182,929.1802,937.3765,2388.1947,676,6.5458,1.0945,0.4488
read,neo4j-materialized,0,2.0,r0_measured_01456,2162.1054,656.0586,660.2629,2822.3683,367,3.5605,0.2555,0.3377
read,neo4j-materialized,0,2.0,r0_measured_01429,2000.2764,1095.75,1111.5902,3111.8666,673,11.0204,4.4144,0.334
read,neo4j-materialized,0,2.0,r0_measured_01218,1087.5228,1053.3902,1062.0178,2149.5406,679,7.3372,0.8356,0.3752
read,neo4j-materialized,0,2.0,r0_measured_01082,570.8677,788.4528,803.0367,1373.9044,508,13.0448,1.0913,0.3877
read,neo4j-materialized,0,2.0,r0_measured_01034,323.2838,882.1508,889.7374,1213.0212,628,4.0625,3.0334,0.4135
read,neo4j-materialized,0,2.0,r0_measured_01223,1039.7883,882.5506,915.0012,1954.7895,624,30.6417,1.3598,0.3739
read,neo4j-materialized,0,2.0,r0_measured_01150,804.49,994.4717,1003.7877,1808.2777,628,8.1586,0.7499,0.3465
read,neo4j-materialized,0,2.0,r0_measured_01399,1755.1894,1019.4236,1053.9274,2809.1168,624,26.6193,7.358,0.4232
read,neo4j-materialized,0,2.0,r0_measured_01173,1010.2097,539.1259,542.9734,1553.1831,365,2.848,0.6088,0.3396
read,neo4j-materialized,0,2.0,r0_measured_00838,0.0798,254.7294,258.0706,258.1504,678,1.9652,0.9246,0.3802
read,neo4j-materialized,0,2.0,r0_measured_01357,1691.7117,1059.9771,1068.4761,2760.1878,676,6.9118,1.163,0.3572
read,neo4j-materialized,0,2.0,r0_measured_01317,1500.8875,1076.3646,1090.6316,2591.5191,686,12.4656,1.3541,0.3767
read,neo4j-materialized,0,2.0,r0_measured_01211,1099.8076,928.2556,940.7766,2040.5842,627,11.2612,0.8481,0.3335
read,neo4j-materialized,0,2.0,r0_measured_01027,349.692,1019.3534,1036.8115,1386.5035,661,14.6755,2.3274,0.3803
read,neo4j-materialized,0,2.0,r0_measured_01332,1513.52,1033.1686,1049.2419,2562.7619,684,14.9047,0.751,0.3534
read,neo4j-materialized,0,2.0,r0_measured_01298,1444.5908,891.8642,906.6264,2351.2172,626,13.3096,1.0015,0.3883
read,neo4j-materialized,0,2.0,r0_measured_01278,1267.2016,688.8969,691.5652,1958.7668,416,1.5135,0.6214,0.4697
read,neo4j-materialized,0,2.0,r0_measured_00859,0.2364,390.7966,400.1418,400.3782,673,7.9273,1.0246,0.3244
read,neo4j-materialized,0,2.0,r0_measured_00809,0.9955,116.6056,120.8631,121.8586,656,3.1151,0.7321,0.3337
read,neo4j-materialized,0,2.0,r0_measured_01065,513.3788,784.4763,800.4114,1313.7902,507,14.3099,0.907,0.6343
read,neo4j-materialized,0,2.0,r0_measured_00951,129.2875,1008.5878,1021.1432,1150.4307,678,9.9051,0.6343,1.9363
read,neo4j-materialized,0,2.0,r0_measured_01154,856.3905,864.8405,879.3443,1735.7348,566,13.1601,0.8835,0.4021
read,neo4j-materialized,0,2.0,r0_measured_00982,172.3383,859.0084,864.1976,1036.5359,567,4.063,0.7343,0.3389
read,neo4j-materialized,0,2.0,r0_measured_00874,0.4392,649.5961,657.3071,657.7463,676,6.5531,0.6827,0.3882
read,neo4j-materialized,0,2.0,r0_measured_00865,0.479,331.804,336.5442,337.0232,566,3.7356,0.4878,0.4528
read,neo4j-materialized,0,2.0,r0_measured_01053,462.0326,986.9075,1015.6744,1477.707,626,6.4226,21.7784,0.4575
read,neo4j-materialized,0,2.0,r0_measured_00885,0.5437,797.1378,808.5177,809.0614,658,10.1878,0.7549,0.3744
read,neo4j-materialized,0,2.0,r0_measured_01161,918.2733,1055.9751,1061.029,1979.3023,672,3.2754,1.3,0.3514
read,neo4j-materialized,0,2.0,r0_measured_01112,734.167,1051.3293,1068.754,1802.921,676,15.7474,1.2309,0.3743
read,neo4j-materialized,0,2.0,r0_measured_00861,0.2522,404.1797,411.2535,411.5057,687,5.55,1.0264,0.4182
read,neo4j-materialized,0,2.0,r0_measured_01367,1662.6112,614.2712,616.7567,2279.3679,414,1.8344,0.2585,0.345
read,neo4j-materialized,0,2.0,r0_measured_01359,1678.2853,994.2741,1002.7713,2681.0566,660,6.4184,1.6731,0.338
read,neo4j-materialized,0,2.0,r0_measured_01301,1390.6618,597.2368,600.2177,1990.8795,416,2.245,0.3002,0.3736
read,neo4j-materialized,0,2.0,r0_measured_00928,75.5555,624.8669,628.5126,704.0681,417,2.9423,0.2997,0.3446
read,neo4j-materialized,0,2.0,r0_measured_01192,1024.1798,958.9272,970.3468,1994.5266,675,9.9156,1.0686,0.3613
read,neo4j-materialized,0,2.0,r0_measured_01369,1643.0585,1026.2837,1029.2783,2672.3368,687,1.5353,1.0037,0.3838
read,neo4j-materialized,0,2.0,r0_measured_01022,350.9809,1022.392,1035.8918,1386.8727,686,10.5491,2.5184,0.3537
read,neo4j-materialized,0,2.0,r0_measured_01012,272.3587,969.6939,977.9936,1250.3523,687,6.9977,0.8992,0.3372
read,neo4j-materialized,0,2.0,r0_measured_01129,767.7091,997.1478,1011.3975,1779.1066,672,13.2397,0.5881,0.349
read,neo4j-materialized,0,2.0,r0_measured_01271,1356.4278,846.296,858.2265,2214.6543,507,10.7555,0.7592,0.3518
read,neo4j-materialized,0,2.0,r0_measured_00906,0.8977,939.2013,948.1136,949.0113,663,7.7202,0.7633,0.3638
read,neo4j-materialized,0,2.0,r0_measured_00943,19.1838,882.0263,890.5861,909.7699,565,7.6351,0.5183,0.3452
read,neo4j-materialized,0,2.0,r0_measured_00896,0.2063,880.7807,908.5643,908.7706,680,26.0433,1.2869,0.3768
read,neo4j-materialized,0,2.0,r0_measured_01481,2226.5199,695.4785,702.7209,2929.2408,508,5.4494,1.3715,0.3615
read,neo4j-materialized,0,2.0,r0_measured_01388,1754.0402,1071.5649,1085.9886,2840.0288,671,13.316,0.6545,0.374
read,neo4j-materialized,0,2.0,r0_measured_01017,354.8226,792.7839,816.8051,1171.6277,562,16.6957,6.7101,0.5383
read,neo4j-materialized,0,2.0,r0_measured_01188,1043.8508,766.0404,790.4419,1834.2927,507,22.7558,1.2071,0.3824
read,neo4j-materialized,0,2.0,r0_measured_00881,0.6369,757.6684,768.3018,768.9387,673,9.3111,0.9168,0.3335
read,neo4j-materialized,0,2.0,r0_measured_00851,0.1549,201.2694,203.4394,203.5943,416,1.2811,0.4987,0.3382
read,neo4j-materialized,0,2.0,r0_measured_01244,1240.2292,1016.1646,1031.9247,2272.1539,625,14.1332,1.1401,0.4108
read,neo4j-materialized,0,2.0,r0_measured_00913,0.2223,1027.8427,1046.3228,1046.5451,678,15.7762,2.2763,0.361
read,neo4j-materialized,0,2.0,r0_measured_01036,357.9262,697.3545,713.2351,1071.1613,508,14.4669,0.9578,0.3862
read,neo4j-materialized,0,2.0,r0_measured_01210,1100.7332,957.4584,971.2779,2072.0111,623,12.6309,0.7733,0.3447
read,neo4j-materialized,0,2.0,r0_measured_01051,407.1426,634.647,639.7108,1046.8534,413,4.4078,0.2755,0.3317
read,neo4j-materialized,0,2.0,r0_measured_01205,1125.1372,1033.4352,1049.4618,2174.599,677,14.5075,1.099,0.3451
read,neo4j-materialized,0,2.0,r0_measured_01183,983.1195,1027.4259,1033.1518,2016.2713,680,3.1093,2.206,0.3493
read,neo4j-materialized,0,2.0,r0_measured_00960,117.0758,965.3622,978.27,1095.3458,659,11.4701,1.0135,0.3573
read,neo4j-materialized,0,2.0,r0_measured_01358,1695.3508,1006.6091,1019.6337,2714.9845,673,11.4748,1.1392,0.3469
read,neo4j-materialized,0,2.0,r0_measured_00837,0.2001,178.265,184.0844,184.2845,627,2.6466,0.7905,2.0873
read,neo4j-materialized,0,2.0,r0_measured_00973,162.0306,794.1459,802.7327,964.7633,567,7.3643,0.8292,0.334
read,neo4j-materialized,0,2.0,r0_measured_01378,1703.8841,1079.1762,1094.2785,2798.1626,677,13.1271,1.4856,0.4026
read,neo4j-materialized,0,2.0,r0_measured_01043,373.7499,1043.7279,1068.4847,1442.2346,670,23.4445,0.913,0.3365
read,neo4j-materialized,0,2.0,r0_measured_00903,0.6996,907.9486,915.1023,915.8019,676,6.0949,0.6369,0.3583
read,neo4j-materialized,0,2.0,r0_measured_01248,1224.0782,1187.4617,1193.7747,2417.8529,686,5.0202,0.8687,0.3529
read,neo4j-materialized,0,2.0,r0_measured_01146,848.3064,1028.7442,1043.7909,1892.0973,688,13.5042,1.1238,0.3504
read,neo4j-materialized,0,2.0,r0_measured_00936,38.8442,610.399,618.4098,657.254,413,7.0407,0.5673,0.3491
read,neo4j-materialized,0,2.0,r0_measured_00856,0.1236,347.6717,352.5788,352.7024,627,3.4659,0.9775,0.4003
read,neo4j-materialized,0,2.0,r0_measured_01194,1020.0275,1034.269,1049.7496,2069.7771,676,13.7958,1.2735,0.3421
read,neo4j-materialized,0,2.0,r0_measured_01421,1991.1013,1025.098,1046.1191,3037.2204,660,19.7453,0.8133,0.3903
read,neo4j-materialized,0,2.0,r0_measured_00836,0.0831,181.706,184.9347,185.0178,672,2.0796,0.7325,0.3437
read,neo4j-materialized,0,2.0,r0_measured_01302,1409.9388,980.3936,1002.2905,2412.2293,676,20.4871,0.9854,0.3576
read,neo4j-materialized,0,2.0,r0_measured_01467,2227.6147,921.4807,928.5738,3156.1885,627,5.7672,0.9015,0.3603
read,neo4j-materialized,0,2.0,r0_measured_01107,624.4757,636.4784,638.5969,1263.0726,415,1.3933,0.3062,0.3634
read,neo4j-materialized,0,2.0,r0_measured_00811,0.335,152.256,155.1762,155.5112,678,1.8747,0.6308,0.3413
read,neo4j-materialized,0,2.0,r0_measured_01001,197.1234,835.3837,852.6618,1049.7852,566,15.592,1.2453,0.3698
read,neo4j-materialized,0,2.0,r0_measured_01373,1726.6959,902.3761,915.0303,2641.7262,625,11.0629,1.1419,0.3808
read,neo4j-materialized,0,2.0,r0_measured_01117,737.6749,1033.3772,1035.8536,1773.5285,676,1.5472,0.5241,0.3403
read,neo4j-materialized,0,2.0,r0_measured_01478,2202.7057,970.1423,990.1485,3192.8542,662,18.8109,0.7879,0.3385
read,neo4j-materialized,0,2.0,r0_measured_01476,2274.4909,1005.7098,1017.3146,3291.8055,678,10.5797,0.5998,0.3605
read,neo4j-materialized,0,2.0,r0_measured_01479,2216.9931,987.4598,1006.2531,3223.2462,688,15.966,2.3781,0.3771
read,neo4j-materialized,0,2.0,r0_measured_01480,2231.5729,1013.5596,1025.991,3257.5639,678,11.1912,0.7924,0.3804
read,neo4j-materialized,0,2.0,r0_measured_01483,2227.1132,966.6756,982.864,3209.9772,678,15.1016,0.621,0.3874
read,neo4j-materialized,0,2.0,r0_measured_01486,2300.9233,1011.7865,1020.3771,3321.3004,679,7.3836,0.7979,0.3371
read,neo4j-materialized,0,2.0,r0_measured_01488,2338.0116,958.7454,972.6625,3310.6741,673,12.3561,1.1504,0.3378
read,neo4j-materialized,0,2.0,r0_measured_01495,2350.3188,819.5408,837.8107,3188.1295,508,13.9277,3.9428,0.3352
read,neo4j-materialized,0,2.0,r0_measured_01487,2354.9571,985.2199,995.7058,3350.6629,679,9.2273,0.8389,0.3527
read,neo4j-materialized,0,2.0,r0_measured_01502,2363.3368,753.9256,770.2569,3133.5937,508,14.3189,1.5602,0.3741
read,neo4j-materialized,0,2.0,r0_measured_01489,2356.8137,1016.8269,1034.7163,3391.53,682,16.1611,1.2564,0.3956
read,neo4j-materialized,0,2.0,r0_measured_01493,2369.754,968.3884,974.8945,3344.6485,671,5.3487,0.7052,0.3683
read,neo4j-materialized,0,2.0,r0_measured_01491,2386.39,1005.6345,1021.4485,3407.8385,673,13.9379,1.4147,0.3825
read,neo4j-materialized,0,2.0,r0_measured_01508,2387.0103,659.931,664.2272,3051.2375,416,3.6012,0.3002,0.337
read,neo4j-materialized,0,2.0,r0_measured_01509,2377.4336,621.0996,626.2111,3003.6447,368,4.4259,0.274,0.3603
read,neo4j-materialized,0,2.0,r0_measured_01500,2359.4069,899.9587,917.264,3276.6709,626,15.7502,1.1286,0.3515
read,neo4j-materialized,0,2.0,r0_measured_01492,2391.0395,1028.0585,1038.0647,3429.1042,662,9.017,0.5492,0.3653
read,neo4j-materialized,0,2.0,r0_measured_01496,2355.3554,991.7941,1011.8399,3367.1953,658,18.8353,0.6853,0.4505
read,neo4j-materialized,0,2.0,r0_measured_01510,2392.1087,640.6611,644.1975,3036.3062,414,2.7534,0.3226,0.392
read,neo4j-materialized,0,2.0,r0_measured_01497,2353.6216,1059.6672,1082.3356,3435.9572,688,21.6003,0.614,0.3796
read,neo4j-materialized,0,2.0,r0_measured_01501,2375.6219,1036.8013,1045.483,3421.1049,675,7.6314,0.591,0.391
read,neo4j-materialized,0,2.0,r0_measured_01499,2381.9309,1079.6514,1101.428,3483.3589,685,19.5222,1.8082,0.3707
read,neo4j-materialized,0,2.0,r0_measured_01503,2361.0029,1066.8591,1077.2578,3438.2607,675,9.0887,0.8849,0.358
read,neo4j-materialized,0,2.0,r0_measured_01516,2346.3986,752.8647,765.8831,3112.2817,508,10.9614,1.6371,0.3613
read,neo4j-materialized,0,2.0,r0_measured_01504,2393.7517,1037.3675,1049.1373,3442.889,658,9.7285,1.6257,0.3527
read,neo4j-materialized,0,2.0,r0_measured_01511,2396.7359,870.0459,879.9105,3276.6464,566,8.7015,0.7202,0.3712
read,neo4j-materialized,0,2.0,r0_measured_01506,2373.4176,1066.5644,1082.5846,3456.0022,685,14.6018,0.9618,0.3762
read,neo4j-materialized,0,2.0,r0_measured_01507,2373.1258,1047.7445,1067.232,3440.3578,673,17.9011,1.153,0.3624
read,neo4j-materialized,0,2.0,r0_measured_01505,2379.6721,1106.3017,1124.7612,3504.4333,673,17.4392,0.5859,0.3656
read,neo4j-materialized,0,2.0,r0_measured_01522,2525.8532,556.7167,560.8478,3086.701,365,3.349,0.3472,0.378
read,neo4j-materialized,0,2.0,r0_measured_01514,2366.7751,926.968,931.8626,3298.6377,625,3.2987,1.1201,0.4071
read,neo4j-materialized,0,2.0,r0_measured_01512,2390.5588,974.0874,987.9192,3378.478,628,12.3479,1.0126,0.3983
read,neo4j-materialized,0,2.0,r0_measured_01520,2560.5519,631.3292,637.2275,3197.7794,414,5.1584,0.2948,0.3855
read,neo4j-materialized,0,2.0,r0_measured_01518,2360.0169,893.3696,904.821,3264.8379,565,10.0851,0.9034,0.3877
read,neo4j-materialized,0,2.0,r0_measured_01517,2357.7243,943.8981,955.1095,3312.8338,626,9.6611,1.0854,0.3884
read,neo4j-materialized,0,2.0,r0_measured_01513,2387.0274,1037.8409,1042.5724,3429.5998,660,2.5925,1.4141,0.6288
read,neo4j-materialized,0,2.0,r0_measured_01519,2523.7533,743.429,782.3156,3306.0689,508,32.2673,5.7194,0.8024
read,neo4j-materialized,0,2.0,r0_measured_01515,2368.1709,1052.9959,1061.5239,3429.6948,686,7.0997,0.8397,0.4889
read,neo4j-materialized,0,2.0,r0_measured_01527,2556.6241,815.9358,825.8641,3382.4882,504,8.717,0.762,0.3838
read,neo4j-materialized,0,2.0,r0_measured_01536,2533.3769,658.7636,660.8973,3194.2742,419,1.4032,0.2974,0.3784
read,neo4j-materialized,0,2.0,r0_measured_01530,2494.5106,819.0326,840.93,3335.4406,504,19.7763,1.7004,0.3622
read,neo4j-materialized,0,2.0,r0_measured_01521,2538.3018,1055.9745,1076.9925,3615.2943,672,19.764,0.8111,0.3701
read,neo4j-materialized,0,2.0,r0_measured_01533,2535.142,765.1709,792.4872,3327.6292,504,25.8263,1.0544,0.3751
read,neo4j-materialized,0,2.0,r0_measured_01523,2583.7579,1010.9773,1031.8889,3615.6468,656,17.8443,2.4907,0.4864
read,neo4j-materialized,0,2.0,r0_measured_01531,2490.523,896.4597,934.3776,3424.9006,563,35.9935,1.1941,0.6378
read,neo4j-materialized,0,2.0,r0_measured_01525,2567.419,1025.5221,1046.4498,3613.8688,625,16.3164,3.5971,0.9002
read,neo4j-materialized,0,2.0,r0_measured_01541,2556.507,708.7807,710.6098,3267.1168,415,1.1592,0.2788,0.3294
read,neo4j-materialized,0,2.0,r0_measured_01528,2550.8036,1084.6002,1094.6772,3645.4808,660,9.0842,0.5704,0.3518
read,neo4j-materialized,0,2.0,r0_measured_01534,2565.1957,924.4078,935.4505,3500.6462,565,10.1581,0.4855,0.3386
read,neo4j-materialized,0,2.0,r0_measured_01529,2526.0456,1094.624,1106.3585,3632.4041,675,10.8028,0.5342,0.3391
read,neo4j-materialized,0,2.0,r0_measured_01532,2475.6975,1078.498,1086.6579,3562.3554,663,6.5392,1.1561,0.3948
read,neo4j-materialized,0,2.0,r0_measured_01526,2569.197,1160.5224,1183.4314,3752.6284,681,21.5821,0.8961,0.3672
read,neo4j-materialized,0,2.0,r0_measured_01535,2545.9559,1047.1768,1056.9464,3602.9023,688,7.5073,1.7971,0.3837
read,neo4j-materialized,0,2.0,r0_measured_01537,2563.3309,1045.3405,1078.213,3641.5439,679,31.1389,0.8229,0.832
read,neo4j-materialized,0,2.0,r0_measured_01538,2563.2942,1072.2042,1075.124,3638.4182,663,1.8637,0.6046,0.3758
read,neo4j-materialized,0,2.0,r0_measured_01539,2541.8762,1088.9134,1101.0012,3642.8774,686,10.4902,1.1587,0.3678
read,neo4j-materialized,0,2.0,r0_measured_01542,2539.5284,1034.6567,1045.0236,3584.552,675,8.5709,1.3512,0.3751
read,neo4j-materialized,0,2.0,r0_measured_01540,2553.7027,1094.851,1105.5866,3659.2893,688,9.3064,0.9886,0.371
read,neo4j-materialized,0,2.0,r0_measured_01544,2537.3638,1033.2858,1045.7108,3583.0746,617,11.4653,0.5223,0.374
read,neo4j-materialized,0,2.0,r0_measured_01543,2530.0951,1093.8918,1102.2044,3632.2995,688,7.0631,0.8083,0.372
read,neo4j-materialized,0,2.0,r0_measured_01550,2512.2752,993.6779,1001.6509,3513.9261,625,5.664,1.843,0.3973
read,neo4j-materialized,0,2.0,r0_measured_01546,2528.4316,1057.678,1069.2078,3597.6394,661,10.3783,0.7361,0.3469
read,neo4j-materialized,0,2.0,r0_measured_01545,2523.3347,1102.5266,1113.5519,3636.8866,675,9.9373,0.6978,0.3241
read,neo4j-materialized,0,2.0,r0_measured_01549,2523.7574,1057.8554,1080.4896,3604.247,679,21.5484,0.6529,0.3633
read,neo4j-materialized,0,2.0,r0_measured_01553,2504.6802,1050.8091,1067.1671,3571.8473,677,14.9625,0.9037,0.408
read,neo4j-materialized,0,2.0,r0_measured_01552,2506.6622,1079.5976,1091.7081,3598.3703,661,8.6968,2.9815,0.3597
read,neo4j-materialized,0,2.0,r0_measured_01551,2505.8458,1108.3391,1129.4809,3635.3267,679,19.2128,1.461,0.386
read,neo4j-materialized,0,2.0,r0_measured_01555,2683.1411,957.2351,975.7655,3658.9066,625,17.4003,0.6269,0.4101
read,neo4j-materialized,0,2.0,r0_measured_01566,2733.1632,653.7837,655.6553,3388.8185,415,1.1286,0.3048,0.3766
read,neo4j-materialized,0,2.0,r0_measured_01567,2724.8327,657.542,660.652,3385.4847,415,2.3553,0.3108,0.3834
read,neo4j-materialized,0,2.0,r0_measured_01554,2628.7472,1088.9254,1116.579,3745.3262,676,26.1507,1.0316,0.3852
read,neo4j-materialized,0,2.0,r0_measured_01563,2742.3016,838.3877,848.1215,3590.4231,564,8.6623,0.5876,0.3997
read,neo4j-materialized,0,2.0,r0_measured_01557,2697.06,1061.4738,1069.2829,3766.3429,677,6.5992,0.772,0.3664
read,neo4j-materialized,0,2.0,r0_measured_01561,2701.6239,969.532,978.5485,3680.1724,628,7.6543,0.9328,0.361
read,neo4j-materialized,0,2.0,r0_measured_01556,2694.3818,1089.8109,1137.073,3831.4548,673,44.9114,0.9245,0.5616
read,neo4j-materialized,0,2.0,r0_measured_01569,2841.5727,678.1221,681.6839,3523.2566,415,2.2728,0.775,0.4421
read,neo4j-materialized,0,2.0,r0_measured_01559,2704.7674,1100.6807,1147.1527,3851.9201,677,44.3736,1.5759,0.4434
read,neo4j-materialized,0,2.0,r0_measured_01560,2694.0478,1094.1574,1125.8857,3819.9335,661,30.6185,0.5651,0.4551
read,neo4j-materialized,0,2.0,r0_measured_01558,2715.7304,1169.9159,1179.934,3895.6644,688,8.1077,1.5021,0.3453
read,neo4j-materialized,0,2.0,r0_measured_01562,2689.2383,1099.5428,1115.7625,3805.0008,660,14.6736,0.9022,0.5861
read,neo4j-materialized,0,2.0,r0_measured_01574,2825.5583,658.5437,662.005,3487.5633,365,2.8816,0.2325,0.3018
read,neo4j-materialized,0,2.0,r0_measured_01564,2746.281,1011.3727,1031.3396,3777.6206,626,18.6325,0.9172,0.3531
read,neo4j-materialized,0,2.0,r0_measured_01576,2807.5151,680.56,683.7468,3491.2619,367,2.5165,0.2697,0.3408
read,neo4j-materialized,0,2.0,r0_measured_01565,2750.0033,1051.0789,1060.4143,3810.4176,660,7.3628,1.5206,0.3689
read,neo4j-materialized,0,2.0,r0_measured_01570,2837.9636,833.6954,849.1454,3687.109,505,14.211,0.7828,0.3892
read,neo4j-materialized,0,2.0,r0_measured_01568,2702.6444,1055.0493,1063.327,3765.9714,679,6.7219,1.1054,0.379
read,neo4j-materialized,0,2.0,r0_measured_01578,2798.1545,705.2967,707.9736,3506.1281,416,1.994,0.2728,0.3561
read,neo4j-materialized,0,2.0,r0_measured_01582,2823.2876,586.1323,590.2484,3413.536,368,3.4683,0.2446,0.3566
read,neo4j-materialized,0,2.0,r0_measured_01579,2786.401,825.2856,841.3906,3627.7916,502,14.3971,1.239,0.4036
read,neo4j-materialized,0,2.0,r0_measured_01587,2896.7088,590.2979,593.615,3490.3238,366,2.6827,0.2449,0.3373
read,neo4j-materialized,0,2.0,r0_measured_01572,2835.1309,1046.2477,1062.4766,3897.6075,672,14.0852,1.7079,0.359
read,neo4j-materialized,0,2.0,r0_measured_01571,2843.9578,1075.5478,1102.1312,3946.089,676,25.3607,0.694,0.4439
read,neo4j-materialized,0,2.0,r0_measured_01573,2834.16,1067.1181,1075.8504,3910.0104,685,6.3272,1.8992,0.4219
read,neo4j-materialized,0,2.0,r0_measured_01575,2808.2513,1090.1518,1104.2834,3912.5347,670,12.9046,0.7783,0.3756
read,neo4j-materialized,0,2.0,r0_measured_01577,2814.1798,1081.4722,1087.6112,3901.791,676,4.8878,0.8099,0.3641
read,neo4j-materialized,0,2.0,r0_measured_01581,2847.0968,1008.9933,1021.8756,3868.9724,675,11.8039,0.6123,0.3882
read,neo4j-materialized,0,2.0,r0_measured_01585,2888.0401,882.6437,894.7789,3782.819,568,10.7908,0.9019,0.3778
read,neo4j-materialized,0,2.0,r0_measured_01580,2778.3611,1119.362,1138.0606,3916.4217,682,17.2538,0.9968,0.3799
read,neo4j-materialized,0,2.0,r0_measured_01583,2807.8727,1017.7826,1037.0796,3844.9523,687,17.9997,0.8572,0.3715
read,neo4j-materialized,0,2.0,r0_measured_01584,2909.2555,942.8769,956.3347,3865.5902,628,11.7659,1.2197,0.3975
read,neo4j-materialized,0,2.0,r0_measured_01586,2885.5941,981.3378,989.4001,3874.9942,656,7.0112,0.5945,0.3794
read,neo4j-materialized,0,2.0,r0_measured_01589,2916.2382,867.3461,873.464,3789.7022,628,5.0953,0.6149,0.3451
read,neo4j-materialized,0,2.0,r0_measured_01595,2920.5465,755.6116,761.3257,3681.8722,626,4.6252,0.6642,0.3609
read,neo4j-materialized,0,2.0,r0_measured_01592,2923.2948,818.093,835.1003,3758.3951,625,16.0029,0.6206,0.3246
read,neo4j-materialized,0,2.0,r0_measured_01591,2931.4284,837.7943,855.587,3787.0154,623,16.2077,1.169,0.3539
read,neo4j-materialized,0,2.0,r0_measured_01590,2905.4551,916.9675,925.3619,3830.817,676,7.1934,0.7743,0.3627
read,neo4j-materialized,0,2.0,r0_measured_01588,2938.3131,943.6549,951.1615,3889.4746,686,6.2834,0.7413,0.418
read,neo4j-materialized,0,2.0,r0_measured_01596,2905.4695,778.1357,789.7358,3695.2053,670,10.6726,0.5047,0.3571
read,neo4j-materialized,0,2.0,r0_measured_01593,2951.8072,819.5989,824.8647,3776.6719,676,4.2939,0.5766,0.3325
read,neo4j-materialized,0,2.0,r0_measured_01594,2941.6001,806.1148,815.3845,3756.9846,662,8.1018,0.7666,0.3379
read,neo4j-materialized,0,2.0,r0_measured_01599,2891.2392,737.9453,746.3754,3637.6146,626,7.2992,0.7508,0.3204
read,neo4j-materialized,0,2.0,r0_measured_01597,2887.7667,789.1245,802.1817,3689.9484,662,11.7276,0.7045,0.5565
read,neo4j-materialized,0,2.0,r0_measured_01603,2855.648,678.4734,687.0173,3542.6653,562,7.345,0.7469,0.3929
read,neo4j-materialized,0,2.0,r0_measured_01600,2885.4914,724.7239,736.4632,3621.9546,625,10.7339,0.5846,0.3571
read,neo4j-materialized,0,2.0,r0_measured_01598,2876.0596,791.8515,797.2693,3673.3289,677,4.386,0.591,0.3746
