sequence,update_id,memory_id,version,operation,backend,phase,raw_committed,backend_error,processing_started_ns,rawerk_committed_ns,bm25_committed_ns,searchable_ns,retrieved_rank,queue_wait_ms,backend_commit_ms,view_update_ms,index_update_ms,visibility_probe_ms,update_to_searchable_ms,status
296,p53c-update-00000296,p53c-memory-0000179,1,insert_memory,neo4j,stable_before_outage,1,,561585458814600,561585470225400,561585471209900,561585471576600,1,38.8184,12.9851,11.4108,0.9845,0.3667,51.5805,success
297,p53c-update-00000297,p53c-memory-0000110,2,update_relation,neo4j,stable_before_outage,1,,561585503115000,561585507800700,561585508563600,561585508750700,1,32.8276,24.0613,4.6857,0.7629,0.1871,38.4635,success
298,p53c-update-00000298,p53c-memory-0000047,2,update_relation,neo4j,stable_before_outage,1,,561585570521000,561585577145300,561585577684400,561585577847100,1,50.4528,20.0146,6.6243,0.5391,0.1627,57.7789,success
299,p53c-update-00000299,p53c-memory-0000163,2,update_relation,neo4j,stable_before_outage,1,,561585609182500,561585615202200,561585615890700,561585616127500,1,39.3863,14.5075,6.0197,0.6885,0.2368,46.3314,success
300,p53c-update-00000300,p53c-memory-0000017,5,replace_relation,neo4j,stable_before_outage,1,,561585678282600,561585690226700,561585691101100,561585691295200,1,57.5752,25.4573,11.9441,0.8744,0.1941,70.588,success
301,p53c-update-00000301,p53c-memory-0000180,1,insert_memory,neo4j,stable_before_outage,1,,561585722874100,561585728397600,561585729173500,561585729385600,1,51.8137,23.7682,5.5235,0.7759,0.2121,58.3254,success
302,p53c-update-00000302,p53c-memory-0000181,1,insert_memory,neo4j,stable_before_outage,1,,561585760761900,561585767263000,561585768070800,561585768190800,1,40.8027,13.0982,6.5011,0.8078,0.12,48.2317,success
303,p53c-update-00000303,p53c-memory-0000182,1,insert_memory,neo4j,stable_before_outage,1,,561585799706500,561585806325000,561585806949600,561585807119700,1,29.1213,16.2311,6.6185,0.6246,0.1701,36.5347,success
304,p53c-update-00000304,p53c-memory-0000183,1,insert_memory,neo4j,stable_before_outage,1,,561585838148700,561585842938300,561585843426500,561585843547100,1,17.2966,11.3024,4.7896,0.4882,0.1206,22.6955,success
305,p53c-update-00000305,p53c-memory-0000184,1,insert_memory,neo4j,stable_before_outage,1,,561585905403600,561585914037200,561585914528500,561585914650800,1,34.6034,17.7846,8.6336,0.4913,0.1223,43.8509,success
306,p53c-update-00000306,p53c-memory-0000185,1,insert_memory,neo4j,stable_before_outage,1,,561585945664200,561585958448100,561585959326600,561585959606700,1,25.941,7.5334,12.7839,0.8785,0.2801,39.8841,success
307,p53c-update-00000307,p53c-memory-0000109,2,update_relation,neo4j,stable_before_outage,1,,561586021990300,561586035084100,561586036103700,561586036506500,1,51.2674,21.3871,13.0938,1.0196,0.4028,65.7839,success
308,p53c-update-00000308,p53c-memory-0000185,2,update_relation,neo4j,stable_before_outage,1,,561586068237000,561586077230800,561586078020000,561586078259400,1,47.1691,20.682,8.9938,0.7892,0.2394,57.1917,success
309,p53c-update-00000309,p53c-memory-0000177,2,update_relation,neo4j,stable_before_outage,1,,561586109286600,561586116104900,561586116627300,561586116786400,1,38.6489,13.0853,6.8183,0.5224,0.1591,46.1489,success
310,p53c-update-00000310,p53c-memory-0000106,2,replace_relation,neo4j,stable_before_outage,1,,561586147944500,561586152823400,561586153386500,561586153561300,1,27.2042,8.3671,4.8789,0.5631,0.1748,32.8214,success
311,p53c-update-00000311,p53c-memory-0000186,1,insert_memory,neo4j,stable_before_outage,1,,561586215504400,561586225031000,561586226033100,561586226278900,1,45.2317,11.6332,9.5266,1.0021,0.2458,56.0064,success
312,p53c-update-00000312,p53c-memory-0000187,1,insert_memory,neo4j,stable_before_outage,1,,561586257393400,561586264784400,561586265354400,561586265525300,1,37.4747,11.9608,7.391,0.57,0.1709,45.6068,success
313,p53c-update-00000313,p53c-memory-0000188,1,insert_memory,neo4j,stable_before_outage,1,,561586296888300,561586304849200,561586305527300,561586305768900,1,26.3583,18.8787,7.9609,0.6781,0.2416,35.2391,success
314,p53c-update-00000314,p53c-memory-0000189,1,insert_memory,neo4j,stable_before_outage,1,,561586367556200,561586376842100,561586377509900,561586377734500,1,47.8213,11.182,9.2859,0.6678,0.2246,58.0001,success
315,p53c-update-00000315,p53c-memory-0000190,1,insert_memory,neo4j,stable_before_outage,1,,561586409408400,561586423695600,561586424731200,561586424942000,1,38.5045,19.6859,14.2872,1.0356,0.2108,54.0382,success
316,p53c-update-00000316,p53c-memory-0000191,1,insert_memory,neo4j,stable_before_outage,1,,561586487234700,561586498738500,561586507676600,561586507984000,1,65.6028,22.9018,11.5038,8.9381,0.3074,86.3523,success
317,p53c-update-00000317,p53c-memory-0000175,2,update_relation,neo4j,stable_before_outage,1,,561586508778300,561586516674400,561586517439500,561586517551400,1,38.9521,22.5428,7.8961,0.7651,0.1119,47.7254,success
318,p53c-update-00000318,p53c-memory-0000170,2,update_relation,neo4j,stable_before_outage,1,,561586548481200,561586557498500,561586558137000,561586558279600,1,27.8948,10.1292,9.0173,0.6385,0.1426,37.6935,success
319,p53c-update-00000319,p53c-memory-0000100,2,update_relation,neo4j,stable_before_outage,1,,561586589137100,561586595962000,561586596581300,561586596750200,1,19.0479,11.3564,6.8249,0.6193,0.1689,26.6617,success
320,p53c-update-00000320,p53c-memory-0000181,2,replace_relation,neo4j,stable_before_outage,1,,561586689535600,561586700960000,561586702289100,561586702419900,1,69.1275,33.6572,11.4244,1.3291,0.1308,82.012,success
321,p53c-update-00000321,p53c-memory-0000192,1,insert_memory,neo4j,stable_before_outage,1,,561586703061700,561586718068200,561586718995800,561586719205400,1,33.2487,12.507,15.0065,0.9276,0.2096,49.3926,success
322,p53c-update-00000322,p53c-memory-0000193,1,insert_memory,neo4j,stable_before_outage,1,,561586781447300,561586794857600,561586795719900,561586795941600,1,60.7975,28.0348,13.4103,0.8623,0.2217,75.2922,success
323,p53c-update-00000323,p53c-memory-0000194,1,insert_memory,neo4j,stable_before_outage,1,,561586827272700,561586837783600,561586838575100,561586838766700,1,56.3422,26.5316,10.5109,0.7915,0.1916,67.8377,success
324,p53c-update-00000324,p53c-memory-0000195,1,insert_memory,neo4j,stable_before_outage,1,,561586870805700,561586891218300,561586892517200,561586892841400,1,50.3821,17.4467,20.4126,1.2989,0.3242,72.418,success
325,p53c-update-00000325,p53c-memory-0000196,1,insert_memory,neo4j,stable_before_outage,1,,561586925179800,561586933791100,561586934542100,561586934770400,1,54.9067,30.3347,8.6113,0.751,0.2283,64.4975,success
326,p53c-update-00000326,p53c-memory-0000197,1,insert_memory,neo4j,stable_before_outage,1,,561586966168200,561586977486600,561586978240200,561586978462900,1,46.2331,19.7851,11.3184,0.7536,0.2227,58.5279,success
327,p53c-update-00000327,p53c-memory-0000015,2,update_relation,neo4j,stable_before_outage,1,,561587010013100,561587020918300,561587025925600,561587026147800,1,39.3337,21.8079,10.9052,5.0073,0.2222,55.4689,success
328,p53c-update-00000328,p53c-memory-0000179,2,update_relation,neo4j,stable_before_outage,1,,561587057755200,561587065442000,561587066276800,561587066557500,1,36.9172,17.3984,7.6868,0.8348,0.2807,45.7196,success
329,p53c-update-00000329,p53c-memory-0000041,3,update_relation,neo4j,stable_before_outage,1,,561587097720300,561587103014200,561587103580100,561587103751500,1,27.8806,12.5102,5.2939,0.5659,0.1714,33.9124,success
330,p53c-update-00000330,p53c-memory-0000194,2,replace_relation,neo4j,stable_before_outage,1,,561587165610000,561587177458700,561587178263600,561587178505500,1,44.9538,15.2888,11.8487,0.8049,0.2419,57.8495,success
331,p53c-update-00000331,p53c-memory-0000198,1,insert_memory,neo4j,stable_before_outage,1,,561587210166800,561587217378500,561587218081800,561587218287600,1,40.3242,14.871,7.2117,0.7033,0.2058,48.4451,success
332,p53c-update-00000332,p53c-memory-0000199,1,insert_memory,neo4j,stable_before_outage,1,,561587280219000,561587291868300,561587292862300,561587293204100,1,60.0228,25.6746,11.6493,0.994,0.3418,73.0082,success
333,p53c-update-00000333,p53c-memory-0000200,1,insert_memory,neo4j,stable_before_outage,1,,561587325083800,561587331906200,561587332521600,561587332731500,1,53.7202,24.1519,6.8224,0.6154,0.2099,61.3682,success
334,p53c-update-00000334,p53c-memory-0000201,1,insert_memory,neo4j,stable_before_outage,1,,561587364546400,561587376846000,561587377426400,561587377639800,1,43.7683,13.6683,12.2996,0.5804,0.2134,56.8618,success
335,p53c-update-00000335,p53c-memory-0000202,1,insert_memory,neo4j,stable_before_outage,1,,561587408939800,561587418368400,561587419220700,561587419583200,1,37.9939,21.562,9.4286,0.8523,0.3625,48.6375,success
336,p53c-update-00000336,p53c-memory-0000203,1,insert_memory,neo4j,stable_before_outage,1,,561587451251600,561587461661700,561587462841100,561587463041200,1,30.5156,15.3347,10.4101,1.1794,0.2001,42.3054,success
337,p53c-update-00000337,p53c-memory-0000117,2,update_relation,neo4j,stable_before_outage,1,,561587524913100,561587530982200,561587531507400,561587531625000,1,54.891,21.5743,6.0691,0.5252,0.1176,61.6031,success
338,p53c-update-00000338,p53c-memory-0000160,3,update_relation,neo4j,stable_before_outage,1,,561587562863000,561587569877600,561587570444300,561587570561400,1,42.3134,13.3059,7.0146,0.5667,0.1171,50.0119,success
339,p53c-update-00000339,p53c-memory-0000118,2,update_relation,neo4j,stable_before_outage,1,,561587601399900,561587606821500,561587607326900,561587607441500,1,31.1008,10.5092,5.4216,0.5054,0.1146,37.1425,success
340,p53c-update-00000340,p53c-memory-0000034,4,replace_relation,neo4j,stable_before_outage,1,,561587638409200,561587643013400,561587643539300,561587643673300,1,18.3033,12.1369,4.6042,0.5259,0.134,23.568,success
341,p53c-update-00000341,p53c-memory-0000204,1,insert_memory,neo4j,stable_before_outage,1,,561587705812500,561587711924600,561587712437900,561587712590900,1,34.9888,10.9537,6.1121,0.5133,0.153,41.7673,success
342,p53c-update-00000342,p53c-memory-0000205,1,insert_memory,neo4j,stable_before_outage,1,,561587743655000,561587748901000,561587749404900,561587749544600,1,23.7306,9.536,5.246,0.5039,0.1397,29.6203,success
343,p53c-update-00000343,p53c-memory-0000206,1,insert_memory,neo4j,stable_before_outage,1,,561587811642900,561587818131700,561587818655800,561587818817500,1,41.0249,8.2274,6.4888,0.5241,0.1617,48.1997,success
344,p53c-update-00000344,p53c-memory-0000207,1,insert_memory,neo4j,stable_before_outage,1,,561587850168300,561587856359100,561587856902000,561587857074400,1,29.685,11.5429,6.1908,0.5429,0.1724,36.5912,success
345,p53c-update-00000345,p53c-memory-0000208,1,insert_memory,neo4j,stable_before_outage,1,,561587918395200,561587932875000,561587933561700,561587933796500,1,48.2134,12.7094,14.4798,0.6867,0.2348,63.6149,success
346,p53c-update-00000346,p53c-memory-0000209,1,insert_memory,neo4j,stable_before_outage,1,,561587965102400,561587981038300,561587981671600,561587981869700,1,44.6767,19.1686,15.9359,0.6333,0.1981,61.4442,success
347,p53c-update-00000347,p53c-memory-0000001,3,update_relation,neo4j,stable_before_outage,1,,561588013315700,561588029653400,561588030865500,561588031197500,1,42.2246,28.1029,16.3377,1.2121,0.332,60.1067,success
348,p53c-update-00000348,p53c-memory-0000044,3,update_relation,neo4j,stable_before_outage,1,,561588063046200,561588071775500,561588072626900,561588072957500,1,41.9288,19.5445,8.7293,0.8514,0.3306,51.8402,success
349,p53c-update-00000349,p53c-memory-0000065,2,update_relation,neo4j,stable_before_outage,1,,561588104750100,561588111955800,561588112678500,561588112914000,1,34.239,11.6065,7.2057,0.7227,0.2355,42.4033,success
350,p53c-update-00000350,p53c-memory-0000101,2,replace_relation,neo4j,stable_before_outage,1,,561588144338400,561588152639000,561588153224300,561588153431200,1,24.2603,13.1401,8.3006,0.5853,0.2069,33.3532,success
351,p53c-update-00000351,p53c-memory-0000210,1,insert_memory,neo4j,stable_before_outage,1,,561588215104800,561588222735200,561588223440000,561588223545000,1,44.828,17.9976,7.6304,0.7048,0.105,53.2683,success
352,p53c-update-00000352,p53c-memory-0000211,1,insert_memory,neo4j,stable_before_outage,1,,561588254718000,561588262243300,561588262766000,561588262874400,1,34.1396,8.8552,7.5253,0.5227,0.1084,42.2961,success
353,p53c-update-00000353,p53c-memory-0000212,1,insert_memory,neo4j,stable_before_outage,1,,561588294082800,561588303508900,561588304118900,561588304279500,1,23.3103,13.8959,9.4261,0.61,0.1606,33.5072,success
354,p53c-update-00000354,p53c-memory-0000213,1,insert_memory,neo4j,stable_before_outage,1,,561588366374900,561588377850300,561588378687300,561588378893500,1,46.2573,17.8809,11.4754,0.837,0.2062,58.7759,success
355,p53c-update-00000355,p53c-memory-0000214,1,insert_memory,neo4j,stable_before_outage,1,,561588410123800,561588423577600,561588424114900,561588424244600,1,38.9474,22.2669,13.4538,0.5373,0.1297,53.0684,success
356,p53c-update-00000356,p53c-memory-0000215,1,insert_memory,neo4j,stable_before_outage,1,,561588455425800,561588461453300,561588461942500,561588462075700,1,34.6436,16.87,6.0275,0.4892,0.1332,41.2937,success
357,p53c-update-00000357,p53c-memory-0000074,2,update_relation,neo4j,stable_before_outage,1,,561588493143300,561588499975000,561588500558900,561588500707000,1,22.7154,15.2801,6.8317,0.5839,0.1481,30.2794,success
358,p53c-update-00000358,p53c-memory-0000016,3,update_relation,neo4j,stable_before_outage,1,,561588563071200,561588576971300,561588577823500,561588578094100,1,43.1167,16.5481,13.9001,0.8522,0.2706,58.1398,success
359,p53c-update-00000359,p53c-memory-0000189,2,update_relation,neo4j,stable_before_outage,1,,561588609764600,561588621134000,561588621742700,561588621965200,1,38.4947,26.4361,11.3694,0.6087,0.2225,50.6959,success
360,p53c-update-00000360,p53c-memory-0000125,2,replace_relation,neo4j,stable_before_outage,1,,561588653552600,561588661990500,561588662596800,561588662752400,1,33.7625,16.1972,8.4379,0.6063,0.1556,42.9629,success
361,p53c-update-00000361,p53c-memory-0000216,1,insert_memory,neo4j,stable_before_outage,1,,561588725120400,561588736439100,561588737318300,561588737626500,1,55.1237,23.7501,11.3187,0.8792,0.3082,67.6303,success
362,p53c-update-00000362,p53c-memory-0000217,1,insert_memory,neo4j,stable_before_outage,1,,561588769322100,561588780577700,561588781212400,561588781377500,1,49.4273,20.4815,11.2556,0.6347,0.1651,61.4829,success
363,p53c-update-00000363,p53c-memory-0000218,1,insert_memory,neo4j,stable_before_outage,1,,561588812376500,561588823724400,561588824606100,561588825025800,1,41.616,20.8814,11.3479,0.8817,0.4197,54.2657,success
364,p53c-update-00000364,p53c-memory-0000219,1,insert_memory,neo4j,stable_before_outage,1,,561588856506400,561588869171200,561588869944800,561588870268400,1,35.654,20.8441,12.6648,0.7736,0.3236,49.4163,success
365,p53c-update-00000365,p53c-memory-0000220,1,insert_memory,neo4j,stable_before_outage,1,,561588932439500,561588945456200,561588948490500,561588948827100,1,62.6659,29.7546,13.0167,3.0343,0.3366,79.0538,success
366,p53c-update-00000366,p53c-memory-0000221,1,insert_memory,neo4j,stable_before_outage,1,,561588980803300,561588985303700,561588986137700,561588986263400,1,59.8317,24.4482,4.5004,0.834,0.1257,65.2919,success
367,p53c-update-00000367,p53c-memory-0000190,2,update_relation,neo4j,stable_before_outage,1,,561589017856100,561589033350300,561589034443000,561589034651000,1,48.1355,13.4968,15.4942,1.0927,0.208,64.9307,success
368,p53c-update-00000368,p53c-memory-0000016,4,update_relation,neo4j,stable_before_outage,1,,561589066107000,561589082501100,561589083013800,561589083134900,1,46.1308,24.0058,16.3941,0.5127,0.1211,63.1589,success
369,p53c-update-00000369,p53c-memory-0000206,2,update_relation,neo4j,stable_before_outage,1,,561589114263900,561589134501800,561589135049500,561589135223300,1,43.8329,20.426,20.2379,0.5477,0.1738,64.7929,success
370,p53c-update-00000370,p53c-memory-0000207,2,replace_relation,neo4j,stable_before_outage,1,,561589197227900,561589205377000,561589206114900,561589206358400,1,77.1164,53.1953,8.1491,0.7379,0.2435,86.247,success
371,p53c-update-00000371,p53c-memory-0000222,1,insert_memory,neo4j,stable_before_outage,1,,561589237916000,561589247440500,561589248458600,561589248732800,1,67.044,31.469,9.5245,1.0181,0.2742,77.861,success
372,p53c-update-00000372,p53c-memory-0000223,1,insert_memory,neo4j,stable_before_outage,1,,561589280101300,561589285109000,561589285978500,561589286191700,1,59.536,27.7165,5.0077,0.8695,0.2132,65.6271,success
373,p53c-update-00000373,p53c-memory-0000224,1,insert_memory,neo4j,stable_before_outage,1,,561589317669800,561589328707300,561589329174900,561589329315100,1,46.7853,13.5323,11.0375,0.4676,0.1402,58.4311,success
374,p53c-update-00000374,p53c-memory-0000225,1,insert_memory,neo4j,stable_before_outage,1,,561589360894300,561589374969900,561589375859600,561589376175200,1,41.0645,20.1195,14.0756,0.8897,0.3156,56.3457,success
375,p53c-update-00000375,p53c-memory-0000226,1,insert_memory,neo4j,stable_before_outage,1,,561589407752000,561589421313400,561589422086900,561589422360400,1,36.8431,19.5287,13.5614,0.7735,0.2735,51.4518,success
376,p53c-update-00000376,p53c-memory-0000227,1,insert_memory,neo4j,stable_before_outage,1,,561589453731100,561589464105600,561589464809800,561589465075300,1,33.4808,20.035,10.3745,0.7042,0.2655,44.8252,success
377,p53c-update-00000377,p53c-memory-0000122,2,update_relation,neo4j,stable_before_outage,1,,561589496372600,561589507502100,561589508207800,561589508403300,1,25.953,15.8984,11.1295,0.7057,0.1955,37.9838,success
378,p53c-update-00000378,p53c-memory-0000044,4,update_relation,neo4j,stable_before_outage,1,,561589570392400,561589580133200,561589580762700,561589580981800,1,50.4568,17.6417,9.7408,0.6295,0.2191,61.0466,success
379,p53c-update-00000379,p53c-memory-0000212,2,update_relation,neo4j,stable_before_outage,1,,561589612389800,561589624427500,561589625403100,561589625761200,1,42.4484,23.1603,12.0377,0.9756,0.3581,55.8202,success
380,p53c-update-00000380,p53c-memory-0000124,3,replace_relation,neo4j,stable_before_outage,1,,561589657476400,561589671078500,561589674067900,561589674602800,1,37.7152,19.5536,13.6021,2.9894,0.5349,54.8418,success
381,p53c-update-00000381,p53c-memory-0000228,1,insert_memory,neo4j,stable_before_outage,1,,561589706637500,561589722972300,561589724631400,561589724943700,1,35.9477,12.5095,16.3348,1.6591,0.3123,54.2541,success
382,p53c-update-00000382,p53c-memory-0000229,1,insert_memory,neo4j,stable_before_outage,1,,561589787597800,561589802392300,561589803324400,561589803459800,1,67.3673,24.3621,14.7945,0.9321,0.1354,83.2295,success
383,p53c-update-00000383,p53c-memory-0000230,1,insert_memory,neo4j,stable_before_outage,1,,561589834737600,561589841347100,561589841823100,561589841939000,1,64.9374,27.5787,6.6095,0.476,0.1159,72.139,success
384,p53c-update-00000384,p53c-memory-0000231,1,insert_memory,neo4j,stable_before_outage,1,,561589873194800,561589882015600,561589882745900,561589882851500,1,52.5198,19.4082,8.8208,0.7303,0.1056,62.1766,success
385,p53c-update-00000385,p53c-memory-0000232,1,insert_memory,neo4j,stable_before_outage,1,,561589914642700,561589927815100,561589928408900,561589928571200,1,44.5686,19.6493,13.1724,0.5938,0.1623,58.4974,success
386,p53c-update-00000386,p53c-memory-0000233,1,insert_memory,neo4j,stable_before_outage,1,,561589960049300,561589969473400,561589970252600,561589970476400,1,39.9333,17.7022,9.4241,0.7792,0.2238,50.3605,success
387,p53c-update-00000387,p53c-memory-0000227,2,update_relation,neo4j,stable_before_outage,1,,561590032509400,561590042648500,561590043460300,561590043635500,1,61.846,22.1375,10.1391,0.8118,0.1752,72.9722,success
388,p53c-update-00000388,p53c-memory-0000192,2,update_relation,neo4j,stable_before_outage,1,,561590074901000,561590090302100,561590090931300,561590091083000,1,54.269,12.6183,15.4011,0.6292,0.1517,70.4516,success
389,p53c-update-00000389,p53c-memory-0000152,2,update_relation,neo4j,stable_before_outage,1,,561590122416000,561590130387600,561590130941100,561590131102700,1,51.2121,22.2319,7.9716,0.5535,0.1616,59.8991,success
390,p53c-update-00000390,p53c-memory-0000152,3,replace_relation,neo4j,stable_before_outage,1,,561590162104200,561590168274300,561590168788900,561590168945800,1,41.5475,15.3263,6.1701,0.5146,0.1569,48.3893,success
391,p53c-update-00000391,p53c-memory-0000234,1,insert_memory,neo4j,stable_before_outage,1,,561590199974800,561590205424200,561590205926100,561590206058400,1,30.183,10.0082,5.4494,0.5019,0.1323,36.2668,success
392,p53c-update-00000392,p53c-memory-0000235,1,insert_memory,neo4j,stable_before_outage,1,,561590267964900,561590273873500,561590274379800,561590274535200,1,48.1392,14.2236,5.9086,0.5063,0.1554,54.7097,success
393,p53c-update-00000393,p53c-memory-0000236,1,insert_memory,neo4j,stable_before_outage,1,,561590305861200,561590315522500,561590316034600,561590316175300,1,35.2848,8.798,9.6613,0.5121,0.1407,45.599,success
394,p53c-update-00000394,p53c-memory-0000237,1,insert_memory,neo4j,stable_before_outage,1,,561590346870500,561590356969000,561590357458300,561590357609900,1,26.4857,20.9444,10.0985,0.4893,0.1516,37.2255,success
395,p53c-update-00000395,p53c-memory-0000238,1,insert_memory,neo4j,stable_before_outage,1,,561590419131600,561590428105600,561590428823500,561590429055100,1,49.294,14.5201,8.974,0.7179,0.2316,59.2178,success
396,p53c-update-00000396,p53c-memory-0000239,1,insert_memory,neo4j,stable_before_outage,1,,561590460530400,561590474961600,561590475626600,561590475892900,1,39.3034,14.3194,14.4312,0.665,0.2663,54.6662,success
397,p53c-update-00000397,p53c-memory-0000017,6,update_relation,neo4j,stable_before_outage,1,,561590507042600,561590519967100,561590520747000,561590521004100,1,35.8866,15.082,12.9245,0.7799,0.2571,49.8483,success
398,p53c-update-00000398,p53c-memory-0000177,3,update_relation,neo4j,stable_before_outage,1,,561590552446400,561590559904500,561590560415700,561590560591700,1,31.0918,12.6138,7.4581,0.5112,0.176,39.2372,success
399,p53c-update-00000399,p53c-memory-0000150,3,update_relation,neo4j,stable_before_outage,1,,561590591498300,561590601754400,561590602483600,561590602589500,1,21.6986,10.3465,10.2561,0.7292,0.1059,32.79,success
400,p53c-update-00000400,p53c-memory-0000209,2,replace_relation,neo4j,stable_before_outage,1,,561601773436200,561601795206700,561601796092700,561601797236000,1,11152.992,13.6711,21.7705,0.886,1.1433,11176.7925,success
401,p53c-update-00000401,p53c-memory-0000240,1,insert_memory,neo4j,outage,1,,561601797952700,561601803634900,561601804149700,561601804287800,1,11128.1882,15.8089,5.6822,0.5148,0.1381,11134.524,success
402,p53c-update-00000402,p53c-memory-0000241,1,insert_memory,neo4j,outage,1,,561601804873100,561601812030000,561601812597300,561601812725000,1,11084.9888,21.7074,7.1569,0.5673,0.1277,11092.8408,success
403,p53c-update-00000403,p53c-memory-0000242,1,insert_memory,neo4j,outage,1,,561601813252000,561601818428200,561601818994900,561601819127200,1,11043.072,15.9329,5.1762,0.5667,0.1323,11048.9473,success
404,p53c-update-00000404,p53c-memory-0000243,1,insert_memory,neo4j,outage,1,,561601819661200,561601824520200,561601825133900,561601825327500,1,10999.7983,11.1233,4.859,0.6137,0.1936,11005.4647,success
405,p53c-update-00000405,p53c-memory-0000244,1,insert_memory,neo4j,outage,1,,561601825992500,561601830341700,561601830883400,561601831034700,1,10956.262,12.3759,4.3492,0.5417,0.1513,10961.3044,success
406,p53c-update-00000406,p53c-memory-0000245,1,insert_memory,neo4j,outage,1,,561601831598100,561601837254600,561601837845200,561601838007400,1,10910.7865,13.5582,5.6565,0.5906,0.1622,10917.1959,success
407,p53c-update-00000407,p53c-memory-0000166,3,update_relation,neo4j,outage,1,,561601838561000,561601843324500,561601843956900,561601844145000,1,10868.696,9.1873,4.7635,0.6324,0.1881,10874.2802,success
408,p53c-update-00000408,p53c-memory-0000187,2,update_relation,neo4j,outage,1,,561601844714700,561601849200500,561601850429200,561601850616500,1,10823.6812,14.0576,4.4858,1.2287,0.1873,10829.5837,success
409,p53c-update-00000409,p53c-memory-0000141,2,update_relation,neo4j,outage,1,,561601851238100,561601857683900,561601858265900,561601858441100,1,10779.9812,23.1594,6.4458,0.582,0.1752,10787.1845,success
410,p53c-update-00000410,p53c-memory-0000195,2,replace_relation,neo4j,outage,1,,561601859029700,561601864019600,561601864640800,561601864814300,1,10738.8777,27.9236,4.9899,0.6212,0.1735,10744.6626,success
411,p53c-update-00000411,p53c-memory-0000246,1,insert_memory,neo4j,outage,1,,561601865390300,561601871368900,561601871946500,561601872136600,1,10694.433,14.6479,5.9786,0.5776,0.1901,10701.1797,success
412,p53c-update-00000412,p53c-memory-0000247,1,insert_memory,neo4j,outage,1,,561601872767400,561601877187200,561601877809500,561601878017600,1,10652.8125,9.006,4.4198,0.6223,0.2081,10658.0628,success
413,p53c-update-00000413,p53c-memory-0000248,1,insert_memory,neo4j,outage,1,,561601878741200,561601883126600,561601883653000,561601883833400,1,10607.5878,27.0892,4.3854,0.5264,0.1804,10612.6803,success
414,p53c-update-00000414,p53c-memory-0000249,1,insert_memory,neo4j,outage,1,,561601884361700,561601889857700,561601890616000,561601890929500,1,10563.4399,12.3986,5.496,0.7583,0.3135,10570.0082,success
415,p53c-update-00000415,p53c-memory-0000250,1,insert_memory,neo4j,outage,1,,561601891803300,561601897841400,561601898567600,561601898685000,1,10521.4394,25.0705,6.0381,0.7262,0.1174,10528.3213,success
416,p53c-update-00000416,p53c-memory-0000251,1,insert_memory,neo4j,outage,1,,561601899213700,561601905056100,561601905706800,561601905896100,1,10478.1941,16.6498,5.8424,0.6507,0.1893,10484.8767,success
417,p53c-update-00000417,p53c-memory-0000183,2,update_relation,neo4j,outage,1,,561601906827200,561601912929300,561601913579900,561601913744000,1,10435.837,12.4099,6.1021,0.6506,0.1641,10442.7544,success
418,p53c-update-00000418,p53c-memory-0000046,3,update_relation,neo4j,outage,1,,561601914303800,561601919004500,561601919601000,561601919742100,1,10393.9135,22.6651,4.7007,0.5965,0.1411,10399.3521,success
419,p53c-update-00000419,p53c-memory-0000086,3,update_relation,neo4j,outage,1,,561601920272200,561601924535400,561601925172800,561601925342700,1,10349.5802,15.7857,4.2632,0.6374,0.1699,10354.6509,success
420,p53c-update-00000420,p53c-memory-0000250,2,replace_relation,neo4j,outage,1,,561601925949300,561601929758400,561601930388000,561601930546700,1,10305.7183,15.7262,3.8091,0.6296,0.1587,10310.3162,success
421,p53c-update-00000421,p53c-memory-0000252,1,insert_memory,neo4j,outage,1,,561601931106300,561601935467000,561601936013400,561601936172800,1,10260.513,13.7397,4.3607,0.5464,0.1594,10265.5797,success
422,p53c-update-00000422,p53c-memory-0000253,1,insert_memory,neo4j,outage,1,,561601936771000,561601941299200,561601941993500,561601942171400,1,10217.0132,25.766,4.5282,0.6943,0.1779,10222.4141,success
423,p53c-update-00000423,p53c-memory-0000254,1,insert_memory,neo4j,outage,1,,561601942800400,561601947290200,561601947888200,561601948053600,1,10172.5142,26.7733,4.4898,0.598,0.1654,10177.7681,success
424,p53c-update-00000424,p53c-memory-0000255,1,insert_memory,neo4j,outage,1,,561601948581100,561601954844200,561601955622100,561601955805900,1,10127.6661,14.159,6.2631,0.7779,0.1838,10134.891,success
425,p53c-update-00000425,p53c-memory-0000256,1,insert_memory,neo4j,outage,1,,561601956491800,561601961231900,561601961762500,561601961931600,1,10086.1154,17.4961,4.7401,0.5306,0.1691,10091.5554,success
426,p53c-update-00000426,p53c-memory-0000257,1,insert_memory,neo4j,outage,1,,561601962432700,561601965855000,561601966384100,561601966551400,1,10041.4103,27.1303,3.4223,0.5291,0.1673,10045.5299,success
427,p53c-update-00000427,p53c-memory-0000138,2,update_relation,neo4j,outage,1,,561601967053500,561601970852300,561601971388100,561601971551700,1,9996.9838,24.1452,3.7988,0.5358,0.1636,10001.4823,success
428,p53c-update-00000428,p53c-memory-0000065,3,update_relation,neo4j,outage,1,,561601972082800,561601975679300,561601976283900,561601976462400,1,9951.6937,12.929,3.5965,0.6046,0.1785,9956.0735,success
