run_id,system,graph_id,clients,hop,fanout,cycle_policy,repeat,mode,cold_mode,warmup_seconds,measurement_seconds,completed_reads,read_QPS,read_mean_ms,read_p50_ms,read_p95_ms,read_p99_ms,read_error_count,error_rate,cache_enabled,cache_hit_rate,effective_latency_ms,frontier_workers,relation_index_enabled,backend_state,read_hash_spotcheck_passed
20260709,cassandra_opt,c3_scale_1M_seed42,32,2,20,path,1,cold,process_cold,0,20.001,13121,656.02,48.844,42.746,84.697,111.371,0,0.0,False,0,48.844,16,False,cold,True
20260709,neo4j,c3_scale_1M_seed42,32,2,20,path,1,cold,process_cold,0,20.001,9389,469.432,68.464,50.312,170.493,469.193,0,0.0,False,0,68.464,0,False,cold,True
