run_id,system,graph_id,clients,hop,fanout,cycle_policy,repeat,mode,cold_mode,warmup_seconds,measurement_seconds,completed_reads,read_QPS,read_mean_ms,read_p50_ms,read_p95_ms,read_p99_ms,read_error_count,error_rate,cache_enabled,cache_hit_rate,effective_latency_ms,frontier_workers,relation_index_enabled,backend_state,read_hash_spotcheck_passed
20260709,cassandra_naive,c3_scale_1M_seed42,32,2,20,path,3,cold,process_cold,0,45.002,35829,796.172,40.223,30.171,82.148,243.326,0,0.0,False,0,40.223,1,False,cold,True
20260709,neo4j,c3_scale_1M_seed42,32,2,20,path,3,cold,process_cold,0,45.001,21853,485.61,66.049,47.698,161.047,446.717,0,0.0,False,0,66.049,0,False,cold,True
20260709,cassandra_naive,c3_scale_1M_seed42,32,2,20,path,4,cold,process_cold,0,45.001,35837,796.362,40.205,30.283,82.209,241.336,0,0.0,False,0,40.205,1,False,cold,True
20260709,neo4j,c3_scale_1M_seed42,32,2,20,path,4,cold,process_cold,0,45.001,21906,486.79,65.843,47.68,159.548,445.449,0,0.0,False,0,65.843,0,False,cold,True
20260709,cassandra_opt,c3_scale_1M_seed42,32,2,20,path,4,cold,process_cold,0,45.027,27809,617.61,51.843,45.815,89.082,105.694,0,0.0,False,0,51.843,16,False,cold,True
20260709,cassandra_opt,c3_scale_1M_seed42,32,2,20,path,5,cold,process_cold,0,45.001,27411,609.123,52.563,45.786,91.689,113.209,0,0.0,False,0,52.563,16,False,cold,True
20260709,cassandra_naive,c3_scale_1M_seed42,32,2,20,path,5,cold,process_cold,0,45.003,35670,792.62,40.399,30.196,83.726,245.208,0,0.0,False,0,40.399,1,False,cold,True
20260709,neo4j,c3_scale_1M_seed42,32,2,20,path,5,cold,process_cold,0,45.001,21788,484.167,66.192,47.938,163.392,443.432,0,0.0,False,0,66.192,0,False,cold,True
20260709,cassandra_opt,c3_scale_1M_seed42,64,2,20,path,1,cold,process_cold,0,45.001,27725,616.103,104.047,98.605,150.236,170.952,0,0.0,False,0,104.047,16,False,cold,True
20260709,neo4j,c3_scale_1M_seed42,64,2,20,path,1,cold,process_cold,0,45.002,21073,468.271,137.373,97.799,355.107,924.646,0,0.0,False,0,137.373,0,False,cold,True
20260709,cassandra_naive,c3_scale_1M_seed42,64,2,20,path,1,cold,process_cold,0,45.001,37409,831.29,77.088,59.251,142.967,454.433,0,0.0,False,0,77.088,1,False,cold,True
20260709,cassandra_naive,c3_scale_1M_seed42,64,2,20,path,2,cold,process_cold,0,45.0,37594,835.414,76.706,58.928,143.144,451.886,0,0.0,False,0,76.706,1,False,cold,True
20260709,neo4j,c3_scale_1M_seed42,64,2,20,path,2,cold,process_cold,0,45.003,21136,469.657,137.105,98.958,346.155,906.899,0,0.0,False,0,137.105,0,False,cold,True
20260709,cassandra_opt,c3_scale_1M_seed42,64,2,20,path,2,cold,process_cold,0,45.001,27030,600.654,106.726,101.982,153.507,182.304,0,0.0,False,0,106.726,16,False,cold,True
20260709,neo4j,c3_scale_1M_seed42,64,2,20,path,3,cold,process_cold,0,45.002,21157,470.137,136.859,97.749,352.28,918.456,0,0.0,False,0,136.859,0,False,cold,True
20260709,cassandra_opt,c3_scale_1M_seed42,64,2,20,path,3,cold,process_cold,0,45.001,27048,601.057,106.601,99.838,155.727,186.732,0,0.0,False,0,106.601,16,False,cold,True
20260709,cassandra_naive,c3_scale_1M_seed42,64,2,20,path,3,cold,process_cold,0,45.003,37488,833.006,77.012,59.028,143.962,454.949,0,0.0,False,0,77.012,1,False,cold,True
20260709,neo4j,c3_scale_1M_seed42,64,2,20,path,4,cold,process_cold,0,45.009,21209,471.221,136.367,96.871,352.194,915.365,0,0.0,False,0,136.367,0,False,cold,True
20260709,cassandra_naive,c3_scale_1M_seed42,64,2,20,path,4,cold,process_cold,0,45.001,37434,831.842,77.122,59.364,141.653,456.123,0,0.0,False,0,77.122,1,False,cold,True
20260709,cassandra_opt,c3_scale_1M_seed42,64,2,20,path,4,cold,process_cold,0,45.023,27463,609.972,105.078,99.191,149.798,172.193,0,0.0,False,0,105.078,16,False,cold,True
20260709,neo4j,c3_scale_1M_seed42,64,2,20,path,5,cold,process_cold,0,45.002,21273,472.713,135.981,96.59,348.389,923.578,0,0.0,False,0,135.981,0,False,cold,True
20260709,cassandra_naive,c3_scale_1M_seed42,64,2,20,path,5,cold,process_cold,0,45.005,37698,837.634,76.493,58.743,143.962,450.208,0,0.0,False,0,76.493,1,False,cold,True
20260709,cassandra_opt,c3_scale_1M_seed42,64,2,20,path,5,cold,process_cold,0,45.002,26376,586.109,109.348,101.6,162.277,192.537,0,0.0,False,0,109.348,16,False,cold,True
