backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
317.3411,673,,,1.1746,,,,,,326.5947,r1_measured_00000,read,measured,,,,,7.6723,,ok,0.3373
415.2973,628,231.1953,75.1004,0.6793,47.779,1,75.0982,1,99.8527,421.0155,r1_measured_00001,update,measured,24.7523,5.7182,1,12.3842,4.6211,24.0861,ok,0.3384
317.5528,628,,,1.6709,,,,,,326.4975,r1_measured_00002,read,measured,,,,,6.8696,,ok,0.3362
291.0719,567,,,0.7205,,,,,,296.9796,r1_measured_00003,read,measured,,,,,4.7775,,ok,0.3317
313.0551,628,,,1.0634,,,,,,321.3763,r1_measured_00004,read,measured,,,,,6.8287,,ok,0.3561
327.5412,628,,,0.5364,,,,,,331.181,r1_measured_00005,read,measured,,,,,2.7124,,ok,0.3282
237.5678,417,,,0.3761,,,,,,239.2508,r1_measured_00006,read,measured,,,,,0.8964,,ok,0.3374
308.2455,663,,,0.6523,,,,,,317.1461,r1_measured_00007,read,measured,,,,,7.8425,,ok,0.3295
252.4556,680,,,0.7287,,,,,,256.4126,r1_measured_00008,read,measured,,,,,2.8256,,ok,0.3356
261.6842,679,,,0.6996,,,,,,269.0661,r1_measured_00009,read,measured,,,,,6.2589,,ok,0.3419
136.6267,368,,,0.3434,,,,,,138.1437,r1_measured_00010,read,measured,,,,,0.7544,,ok,0.35
149.3968,417,,,0.3259,,,,,,150.9391,r1_measured_00011,read,measured,,,,,0.795,,ok,0.352
249.0932,679,,,0.6731,,,,,,252.5722,r1_measured_00012,read,measured,,,,,2.3774,,ok,0.3535
241.5195,628,,,1.1028,,,,,,244.9648,r1_measured_00013,read,measured,,,,,1.8886,,ok,0.3818
152.0471,418,,,0.2748,,,,,,153.7878,r1_measured_00014,read,measured,,,,,1.0797,,ok,0.3282
247.89,681,,,0.6509,,,,,,252.1952,r1_measured_00015,read,measured,,,,,3.2133,,ok,0.352
217.0019,567,,,0.6389,,,,,,219.8626,r1_measured_00016,read,measured,,,,,1.7653,,ok,0.3726
