backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
102.44,673,,,0.662,,,,,,104.2371,r1_measured_00000,read,measured,,,,,0.6851,,ok,0.3741
68.6372,628,15.2943,5.2312,0.5575,2.4961,1,5.2294,1,20.482,70.3096,r1_measured_00001,update,measured,15.2508,1.6724,1,10.5596,0.6717,19.8052,ok,0.3681
12.4288,628,,,0.5902,,,,,,14.0775,r1_measured_00002,read,measured,,,,,0.6109,,ok,0.3743
11.5745,567,,,0.5875,,,,,,13.3012,r1_measured_00003,read,measured,,,,,0.6747,,ok,0.3917
13.3714,628,,,0.5164,,,,,,15.0826,r1_measured_00004,read,measured,,,,,0.737,,ok,0.3791
12.9259,628,,,0.5392,,,,,,14.4951,r1_measured_00005,read,measured,,,,,0.5859,,ok,0.3709
8.4593,417,,,0.2615,,,,,,9.558,r1_measured_00006,read,measured,,,,,0.4339,,ok,0.3524
13.923,663,,,0.604,,,,,,15.8157,r1_measured_00007,read,measured,,,,,0.7824,,ok,0.4199
16.1421,680,,,0.5622,,,,,,17.8413,r1_measured_00008,read,measured,,,,,0.6711,,ok,0.3873
13.883,679,,,0.6219,,,,,,15.6797,r1_measured_00009,read,measured,,,,,0.676,,ok,0.4214
9.4564,368,,,0.2488,,,,,,10.644,r1_measured_00010,read,measured,,,,,0.5076,,ok,0.3718
9.8533,417,,,0.2791,,,,,,11.0833,r1_measured_00011,read,measured,,,,,0.5123,,ok,0.3655
13.9446,679,,,0.6935,,,,,,15.9413,r1_measured_00012,read,measured,,,,,0.7884,,ok,0.429
16.0143,628,,,0.6389,,,,,,17.7994,r1_measured_00013,read,measured,,,,,0.6645,,ok,0.4002
10.4878,418,,,0.3203,,,,,,11.9285,r1_measured_00014,read,measured,,,,,0.6454,,ok,0.3617
15.2247,681,,,0.6952,,,,,,17.0298,r1_measured_00015,read,measured,,,,,0.6729,,ok,0.3643
14.0442,567,,,0.5334,,,,,,15.6378,r1_measured_00016,read,measured,,,,,0.5704,,ok,0.4184
15.0619,689,,,0.6407,,,,,,16.8128,r1_measured_00017,read,measured,,,,,0.6872,,ok,0.3496
11.9904,567,,,1.5358,,,,,,14.5501,r1_measured_00018,read,measured,,,,,0.621,,ok,0.3334
14.1173,680,,,0.7644,,,,,,16.0961,r1_measured_00019,read,measured,,,,,0.6928,,ok,0.4344
10.349,419,,,0.3177,,,,,,11.6788,r1_measured_00020,read,measured,,,,,0.5701,,ok,0.376
13.5884,677,,,0.6554,,,,,,15.3528,r1_measured_00021,read,measured,,,,,0.6457,,ok,0.3828
10.4008,508,,,0.5304,,,,,,11.9521,r1_measured_00022,read,measured,,,,,0.614,,ok,0.3332
9.7842,509,,,0.513,,,,,,11.3721,r1_measured_00023,read,measured,,,,,0.5896,,ok,0.4026
13.0182,678,,,0.701,,,,,,15.2608,r1_measured_00024,read,measured,,,,,1.0474,,ok,0.4142
13.8856,680,,,0.6578,,,,,,15.6667,r1_measured_00025,read,measured,,,,,0.6875,,ok,0.3594
16.8275,680,,,0.4881,,,,,,18.4165,r1_measured_00026,read,measured,,,,,0.6737,,ok,0.3608
7.3963,365,,,0.2827,,,,,,8.5318,r1_measured_00027,read,measured,,,,,0.4559,,ok,0.3389
12.9185,678,,,0.5915,,,,,,14.573,r1_measured_00028,read,measured,,,,,0.6246,,ok,0.3639
13.805,661,,,0.5897,,,,,,15.4836,r1_measured_00029,read,measured,,,,,0.6387,,ok,0.3732
13.4549,684,,,0.6105,,,,,,15.2591,r1_measured_00030,read,measured,,,,,0.7292,,ok,0.3828
13.6089,662,,,0.5534,,,,,,15.3282,r1_measured_00031,read,measured,,,,,0.6796,,ok,0.4135
13.1895,674,,,0.6792,,,,,,15.0365,r1_measured_00032,read,measured,,,,,0.6916,,ok,0.3946
14.2047,681,,,0.7341,,,,,,16.1553,r1_measured_00033,read,measured,,,,,0.7247,,ok,0.4072
19.4844,688,,,0.6097,,,,,,21.3534,r1_measured_00034,read,measured,,,,,0.7688,,ok,0.4063
13.4379,628,,,0.5548,,,,,,15.0323,r1_measured_00035,read,measured,,,,,0.5994,,ok,0.3679
9.0908,417,,,0.2879,,,,,,10.3337,r1_measured_00036,read,measured,,,,,0.5322,,ok,0.3601
