backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
76.9879,418,,,0.3192,,,,,,78.6721,r2_measured_00000,read,measured,,,,,0.9147,,ok,0.333
86.5135,628,,,0.5359,,,,,,89.1137,r2_measured_00001,read,measured,,,,,1.6322,,ok,0.3706
80.1985,369,,,0.4275,,,,,,82.2077,r2_measured_00002,read,measured,,,,,1.1087,,ok,0.4186
85.6461,681,,,0.7508,,,,,,91.9882,r2_measured_00003,read,measured,,,,,5.1991,,ok,0.3332
79.9095,628,,,2.4026,,,,,,85.1845,r2_measured_00004,read,measured,,,,,2.4855,,ok,0.3248
86.0554,659,,,1.0021,,,,,,97.7767,r2_measured_00005,read,measured,,,,,10.3516,,ok,0.3126
85.3789,679,,,1.1677,,,,,,103.042,r2_measured_00006,read,measured,,,,,16.106,,ok,0.3299
85.3132,568,,,1.4554,,,,,,98.1207,r2_measured_00007,read,measured,,,,,10.9774,,ok,0.3143
12.1031,689,,,1.6689,,,,,,17.0245,r2_measured_00008,read,measured,,,,,2.8371,,ok,0.3551
11.6394,677,,,1.5288,,,,,,25.2544,r2_measured_00009,read,measured,,,,,10.9666,,ok,1.0031
8.367,679,,,3.5727,,,,,,14.8228,r2_measured_00010,read,measured,,,,,2.4892,,ok,0.3297
7.8878,567,,,4.6523,,,,,,21.6991,r2_measured_00011,read,measured,,,,,8.5381,,ok,0.5322
8.4424,418,,,0.2324,,,,,,9.8571,r2_measured_00012,read,measured,,,,,0.836,,ok,0.2988
8.1506,674,,,2.8762,,,,,,14.3944,r2_measured_00013,read,measured,,,,,2.4291,,ok,0.8497
16.0934,506,,,2.6866,,,,,,20.2605,r2_measured_00014,read,measured,,,,,0.7743,,ok,0.6025
25.3846,663,,,2.1027,,,,,,44.8793,r2_measured_00015,read,measured,,,,,16.7087,,ok,0.5991
25.0861,624,,,1.982,,,,,,34.75,r2_measured_00016,read,measured,,,,,7.1948,,ok,0.4108
24.0317,673,,,0.8858,,,,,,34.9968,r2_measured_00017,read,measured,,,,,9.5967,,ok,0.4079
16.7794,628,,,0.8796,,,,,,24.0386,r2_measured_00018,read,measured,,,,,5.8021,,ok,0.4761
17.0257,679,,,1.643,,,,,,26.8394,r2_measured_00019,read,measured,,,,,7.6697,,ok,0.4215
11.797,627,,,0.8074,,,,,,21.9468,r2_measured_00020,read,measured,,,,,8.8216,,ok,0.425
14.629,678,,,1.0067,,,,,,40.1796,r2_measured_00021,read,measured,,,,,24.0747,,ok,0.3879
10.5663,687,,,0.8848,,,,,,27.4129,r2_measured_00022,read,measured,,,,,15.4542,,ok,0.4276
7.8246,419,,,0.3503,,,,,,10.4149,r2_measured_00023,read,measured,,,,,1.7925,,ok,0.3892
9.0863,689,,,0.6908,,,,,,31.1393,r2_measured_00024,read,measured,,,,,20.7724,,ok,0.5185
6.4071,628,,,1.6145,,,,,,21.1791,r2_measured_00025,read,measured,,,,,12.6064,,ok,0.479
6.3325,507,,,1.3683,,,,,,16.2552,r2_measured_00026,read,measured,,,,,8.1154,,ok,0.3757
5.8033,674,,,1.6207,,,,,,21.7212,r2_measured_00027,read,measured,,,,,13.8463,,ok,0.3791
9.7297,628,,,2.3392,,,,,,24.9916,r2_measured_00028,read,measured,,,,,12.4876,,ok,0.3649
8.216,417,,,0.3809,,,,,,10.2438,r2_measured_00029,read,measured,,,,,1.1636,,ok,0.4228
13.0001,689,,,2.5307,,,,,,28.6937,r2_measured_00030,read,measured,,,,,12.7567,,ok,0.3394
8.301,566,,,1.8838,,,,,,18.7326,r2_measured_00031,read,measured,,,,,8.1237,,ok,0.3634
7.982,628,,,0.6885,,,,,,17.0567,r2_measured_00032,read,measured,,,,,7.9697,,ok,0.3512
11.0139,679,,,0.8933,,,,,,22.9024,r2_measured_00033,read,measured,,,,,10.3054,,ok,0.6184
9.7405,688,,,2.7127,,,,,,18.3897,r2_measured_00034,read,measured,,,,,5.522,,ok,0.3472
7.3739,673,,,1.0966,,,,,,12.7198,r2_measured_00035,read,measured,,,,,3.835,,ok,0.3461
10.5349,677,,,1.5302,,,,,,15.8512,r2_measured_00036,read,measured,,,,,3.3526,,ok,0.3644
10.542,628,,,2.6762,,,,,,18.5493,r2_measured_00037,read,measured,,,,,4.8813,,ok,0.3786
14.5631,663,,,1.6717,,,,,,24.8245,r2_measured_00038,read,measured,,,,,8.1116,,ok,0.3948
13.2137,680,,,0.783,,,,,,20.5158,r2_measured_00039,read,measured,,,,,6.0684,,ok,0.3741
11.3516,678,,,1.8565,,,,,,28.0506,r2_measured_00040,read,measured,,,,,14.4437,,ok,0.3326
9.5229,689,,,1.5435,,,,,,13.6192,r2_measured_00041,read,measured,,,,,2.1167,,ok,0.3663
7.3064,507,,,0.8561,,,,,,21.1019,r2_measured_00042,read,measured,,,,,12.5566,,ok,0.3307
12.6768,628,,,1.3893,,,,,,21.2459,r2_measured_00043,read,measured,,,,,6.7703,,ok,0.3448
9.3452,368,,,0.3752,,,,,,14.1358,r2_measured_00044,read,measured,,,,,4.0021,,ok,0.329
6.8994,661,,,2.3321,,,,,,18.5282,r2_measured_00045,read,measured,,,,,8.8904,,ok,0.3358
6.8118,680,,,1.4737,,,,,,21.5889,r2_measured_00046,read,measured,,,,,12.8706,,ok,0.3659
6.4102,627,,,0.9366,,,,,,18.1599,r2_measured_00047,read,measured,,,,,10.3358,,ok,0.3968
9.7499,627,,,1.7154,,,,,,27.8674,r2_measured_00048,read,measured,,,,,15.9824,,ok,0.3574
8.5089,418,,,0.2643,,,,,,10.0932,r2_measured_00049,read,measured,,,,,0.926,,ok,0.34
194.3176,566,9.0731,5.719,1.3053,123.344,1,5.7172,1,20.2569,211.6658,r2_measured_00050,update,measured,14.5379,17.3482,1,6.2455,15.6387,35.3981,ok,0.3426
6.1543,675,,,0.4998,,,,,,14.5037,r2_measured_00051,read,measured,,,,,7.3229,,ok,0.4357
5.7517,624,,,2.3143,,,,,,17.9182,r2_measured_00052,read,measured,,,,,9.4102,,ok,0.3717
10.5348,675,,,14.6689,,,,,,36.9644,r2_measured_00053,read,measured,,,,,11.328,,ok,0.3636
7.1812,508,,,0.8391,,,,,,18.5083,r2_measured_00054,read,measured,,,,,10.0112,,ok,0.4053
7.9031,677,,,0.6137,,,,,,47.6941,r2_measured_00055,read,measured,,,,,38.767,,ok,0.3379
7.3877,679,,,1.6325,,,,,,44.7663,r2_measured_00056,read,measured,,,,,35.2923,,ok,0.3713
5.8929,627,,,1.61,,,,,,45.8917,r2_measured_00057,read,measured,,,,,37.9699,,ok,0.3525
25.9426,689,,,2.5272,,,,,,31.7445,r2_measured_00058,read,measured,,,,,2.8233,,ok,0.3664
22.8138,419,,,0.3264,,,,,,25.0314,r2_measured_00059,read,measured,,,,,1.4572,,ok,0.3655
29.8935,567,,,0.5609,,,,,,42.5577,r2_measured_00060,read,measured,,,,,11.6907,,ok,0.348
14.6245,663,,,1.3622,,,,,,23.8952,r2_measured_00061,read,measured,,,,,7.4221,,ok,0.4132
7.0368,627,,,1.7532,,,,,,15.167,r2_measured_00062,read,measured,,,,,5.923,,ok,0.3843
7.9258,688,,,0.6473,,,,,,17.1887,r2_measured_00063,read,measured,,,,,8.199,,ok,0.3509
9.0243,627,,,1.1736,,,,,,17.9517,r2_measured_00064,read,measured,,,,,7.2699,,ok,0.4164
7.4146,662,,,1.634,,,,,,13.4614,r2_measured_00065,read,measured,,,,,3.9989,,ok,0.352
11.1897,674,,,0.7439,,,,,,19.629,r2_measured_00066,read,measured,,,,,7.2933,,ok,0.3373
8.8457,679,,,0.6015,,,,,,21.1546,r2_measured_00067,read,measured,,,,,11.2929,,ok,0.3502
