backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
76.874,660,,,0.7596,,,,,,78.9716,r0_measured_00000,read,measured,,,,,0.7409,,ok,0.5031
9.7843,674,,,0.8179,,,,,,11.9697,r0_measured_00001,read,measured,,,,,0.8293,,ok,0.4328
11.8962,663,,,0.5889,,,,,,13.7538,r0_measured_00002,read,measured,,,,,0.7435,,ok,0.4493
12.1409,626,,,0.627,,,,,,13.8567,r0_measured_00003,read,measured,,,,,0.6231,,ok,0.3883
13.4569,565,,,0.5127,,,,,,14.9756,r0_measured_00004,read,measured,,,,,0.5925,,ok,0.3467
13.7552,663,,,0.5017,,,,,,15.2043,r0_measured_00005,read,measured,,,,,0.5664,,ok,0.317
14.284,663,,,0.5206,,,,,,15.9091,r0_measured_00006,read,measured,,,,,0.6508,,ok,0.3768
12.0933,418,,,0.2211,,,,,,13.0806,r0_measured_00007,read,measured,,,,,0.4293,,ok,0.2894
16.2282,565,,,0.4364,,,,,,17.6019,r0_measured_00008,read,measured,,,,,0.5742,,ok,0.3019
13.1849,661,,,0.5103,,,,,,14.7108,r0_measured_00009,read,measured,,,,,0.6279,,ok,0.3197
13.6881,662,,,0.5109,,,,,,15.2554,r0_measured_00010,read,measured,,,,,0.672,,ok,0.3194
23.3822,685,,,0.7102,,,,,,25.2769,r0_measured_00011,read,measured,,,,,0.7049,,ok,0.3968
3.8575,565,,,0.4479,,,,,,5.2302,r0_measured_00012,read,measured,,,,,0.5399,,ok,0.3245
11.728,418,,,0.2595,,,,,,12.8916,r0_measured_00013,read,measured,,,,,0.5158,,ok,0.3355
17.2132,678,,,0.6156,,,,,,19.0175,r0_measured_00014,read,measured,,,,,0.7505,,ok,0.359
137.79,681,24.1268,10.0283,0.8771,2.5025,1,10.0262,1,73.3514,140.3922,r0_measured_00015,update,measured,63.3231,2.6022,1,16.8472,1.0056,20.9621,ok,0.5868
11.6255,567,,,0.6653,,,,,,13.5884,r0_measured_00016,read,measured,,,,,0.734,,ok,0.4802
14.3542,685,,,0.6667,,,,,,16.2698,r0_measured_00017,read,measured,,,,,0.7445,,ok,0.4204
12.6792,680,,,0.5545,,,,,,14.2643,r0_measured_00018,read,measured,,,,,0.6036,,ok,0.3589
