backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
323.0537,660,,,0.592,,,,,,328.284,r0_measured_00000,read,measured,,,,,4.216,,ok,0.3472
328.7118,674,,,0.6208,,,,,,334.5968,r0_measured_00001,read,measured,,,,,4.834,,ok,0.3617
319.861,663,,,0.6401,,,,,,324.1335,r0_measured_00002,read,measured,,,,,3.1651,,ok,0.3872
303.6871,626,,,0.988,,,,,,307.9754,r0_measured_00003,read,measured,,,,,2.8524,,ok,0.3732
292.7837,565,,,0.7478,,,,,,298.2177,r0_measured_00004,read,measured,,,,,4.2695,,ok,0.3412
327.2135,663,,,0.5814,,,,,,333.204,r0_measured_00005,read,measured,,,,,5.0114,,ok,0.3342
336.7624,663,,,0.6287,,,,,,344.0255,r0_measured_00006,read,measured,,,,,6.2067,,ok,0.3583
231.8924,418,,,0.3876,,,,,,233.662,r0_measured_00007,read,measured,,,,,0.96,,ok,0.3559
230.4263,565,,,0.5722,,,,,,234.3617,r0_measured_00008,read,measured,,,,,2.9752,,ok,0.3267
283.7303,661,,,0.7743,,,,,,290.0845,r0_measured_00009,read,measured,,,,,5.1473,,ok,0.3579
260.9838,662,,,0.6753,,,,,,266.8515,r0_measured_00010,read,measured,,,,,4.7773,,ok,0.3351
279.1463,685,,,0.7009,,,,,,285.9274,r0_measured_00011,read,measured,,,,,5.6675,,ok,0.3416
223.7704,565,,,0.8449,,,,,,228.8178,r0_measured_00012,read,measured,,,,,3.7537,,ok,0.3571
157.4513,418,,,0.5532,,,,,,159.9884,r0_measured_00013,read,measured,,,,,1.5671,,ok,0.3471
264.2847,678,,,0.717,,,,,,271.6637,r0_measured_00014,read,measured,,,,,6.2293,,ok,0.3556
360.5898,681,246.8553,4.8176,0.6443,50.8067,1,4.8158,1,28.0106,365.0292,r0_measured_00015,update,measured,23.193,4.4394,1,12.6094,3.3289,22.3078,ok,0.3837
206.1869,567,,,0.6365,,,,,,210.1977,r0_measured_00016,read,measured,,,,,2.9561,,ok,0.344
243.4661,685,,,0.8934,,,,,,247.7176,r0_measured_00017,read,measured,,,,,2.8543,,ok,0.4063
265.4414,680,,,0.8201,,,,,,269.5102,r0_measured_00018,read,measured,,,,,2.7801,,ok,0.3755
226.1878,564,,,0.8771,,,,,,232.3289,r0_measured_00019,read,measured,,,,,4.8581,,ok,0.3377
271.4346,687,,,0.8531,,,,,,278.3332,r0_measured_00020,read,measured,,,,,5.607,,ok,0.3562
222.2938,565,,,1.0109,,,,,,228.4124,r0_measured_00021,read,measured,,,,,4.646,,ok,0.3859
260.8308,688,,,0.6314,,,,,,264.6211,r0_measured_00022,read,measured,,,,,2.7311,,ok,0.3529
246.0131,628,,,0.9587,,,,,,252.6991,r0_measured_00023,read,measured,,,,,5.3209,,ok,0.332
218.1956,367,137.8879,5.5093,0.3675,26.7167,0,5.5076,1,22.7776,220.1045,r0_measured_00024,update,measured,17.2683,1.9089,1,14.6269,1.143,16.1865,ok,0.3406
268.1531,678,,,0.721,,,,,,272.6894,r0_measured_00025,read,measured,,,,,3.4026,,ok,0.3427
164.0021,418,,,0.5279,,,,,,165.9823,r0_measured_00026,read,measured,,,,,1.0419,,ok,0.3473
257.7916,680,,,1.1456,,,,,,264.4968,r0_measured_00027,read,measured,,,,,5.1151,,ok,0.3557
158.5439,415,,,0.4976,,,,,,161.0562,r0_measured_00028,read,measured,,,,,1.6077,,ok,0.3423
249.3012,662,,,0.7321,,,,,,257.8376,r0_measured_00029,read,measured,,,,,7.3509,,ok,0.3665
248.6904,680,,,0.8099,,,,,,254.5475,r0_measured_00030,read,measured,,,,,4.5811,,ok,0.3842
152.4858,419,,,0.41,,,,,,154.1117,r0_measured_00031,read,measured,,,,,0.7814,,ok,0.3594
246.2137,663,,,0.5503,,,,,,250.528,r0_measured_00032,read,measured,,,,,3.3265,,ok,0.3549
257.8548,689,,,0.8129,,,,,,263.4523,r0_measured_00033,read,measured,,,,,4.3556,,ok,0.348
249.6617,680,,,0.8957,,,,,,254.9099,r0_measured_00034,read,measured,,,,,3.924,,ok,0.3536
247.7182,675,,,0.9583,,,,,,252.0503,r0_measured_00035,read,measured,,,,,2.9307,,ok,0.363
277.9715,681,,,0.5406,,,,,,282.6741,r0_measured_00036,read,measured,,,,,3.6844,,ok,0.3894
259.1292,678,,,0.8351,,,,,,263.283,r0_measured_00037,read,measured,,,,,2.8688,,ok,0.3665
280.2233,680,,,0.6149,,,,,,283.4254,r0_measured_00038,read,measured,,,,,2.1707,,ok,0.34
262.1695,675,,,0.5663,,,,,,268.9824,r0_measured_00039,read,measured,,,,,5.8106,,ok,0.3503
273.4208,674,,,0.6489,,,,,,278.4015,r0_measured_00040,read,measured,,,,,3.9244,,ok,0.3341
266.6988,675,,,0.6632,,,,,,270.2394,r0_measured_00041,read,measured,,,,,2.4168,,ok,0.3735
204.7155,506,,,0.6548,,,,,,210.0475,r0_measured_00042,read,measured,,,,,4.2796,,ok,0.3243
221.3452,563,,,0.6323,,,,,,225.3865,r0_measured_00043,read,measured,,,,,2.9771,,ok,0.3592
245.5106,657,,,0.675,,,,,,251.222,r0_measured_00044,read,measured,,,,,4.6342,,ok,0.3286
254.6497,675,,,0.6796,,,,,,261.2177,r0_measured_00045,read,measured,,,,,5.4631,,ok,0.3441
155.01,418,,,0.5103,,,,,,157.5638,r0_measured_00046,read,measured,,,,,1.6402,,ok,0.3373
191.0555,509,,,0.6157,,,,,,197.9779,r0_measured_00047,read,measured,,,,,5.7093,,ok,0.5344
187.247,508,,,0.9568,,,,,,193.3815,r0_measured_00048,read,measured,,,,,4.7356,,ok,0.3687
256.3912,675,,,0.8302,,,,,,263.5287,r0_measured_00049,read,measured,,,,,5.8622,,ok,0.359
242.4658,676,,,0.7416,,,,,,245.6942,r0_measured_00050,read,measured,,,,,2.0494,,ok,0.361
242.3041,661,,,0.8287,,,,,,246.0089,r0_measured_00051,read,measured,,,,,2.4533,,ok,0.3477
136.9377,368,,,0.5018,,,,,,138.7909,r0_measured_00052,read,measured,,,,,0.9256,,ok,0.3504
248.2229,663,,,0.6937,,,,,,250.7929,r0_measured_00053,read,measured,,,,,1.397,,ok,0.3985
254.343,680,,,0.8683,,,,,,258.7862,r0_measured_00054,read,measured,,,,,3.1256,,ok,0.3702
202.8523,565,,,0.623,,,,,,205.2851,r0_measured_00055,read,measured,,,,,1.3921,,ok,0.3409
188.8962,508,,,0.6782,,,,,,195.3468,r0_measured_00056,read,measured,,,,,5.372,,ok,0.3336
250.4342,657,,,0.7274,,,,,,253.7965,r0_measured_00057,read,measured,,,,,2.2032,,ok,0.3515
255.4557,680,,,0.7664,,,,,,259.5622,r0_measured_00058,read,measured,,,,,2.92,,ok,0.3413
251.6697,680,,,0.6213,,,,,,257.6515,r0_measured_00059,read,measured,,,,,4.9033,,ok,0.372
249.372,680,,,0.5769,,,,,,251.4135,r0_measured_00060,read,measured,,,,,1.0359,,ok,0.3568
306.5148,626,,,0.7966,,,,,,310.5419,r0_measured_00061,read,measured,,,,,2.8377,,ok,0.3324
164.3929,417,,,0.6217,,,,,,168.087,r0_measured_00062,read,measured,,,,,2.6294,,ok,0.3864
158.2068,418,,,0.2679,,,,,,160.7187,r0_measured_00063,read,measured,,,,,1.8657,,ok,0.3264
338.7414,680,,,1.5699,,,,,,343.6045,r0_measured_00064,read,measured,,,,,2.8449,,ok,0.3732
287.19,507,,,0.6297,,,,,,291.8177,r0_measured_00065,read,measured,,,,,3.5912,,ok,0.3459
231.228,415,,,0.4637,,,,,,233.4511,r0_measured_00066,read,measured,,,,,1.344,,ok,0.361
232.294,419,,,0.4137,,,,,,234.5252,r0_measured_00067,read,measured,,,,,1.4063,,ok,0.3468
203.7125,367,,,0.4021,,,,,,207.3262,r0_measured_00068,read,measured,,,,,2.7917,,ok,0.3649
199.59,369,,,0.2401,,,,,,201.1998,r0_measured_00069,read,measured,,,,,0.9922,,ok,0.3271
