backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
101.2671,673,,,5.6681,,,,,,109.2522,r1_measured_00000,read,measured,,,,,1.834,,ok,0.3842
695.8614,628,50.7762,139.4765,1.5773,191.6654,1,139.4746,1,274.5026,716.8683,r1_measured_00001,update,measured,135.0261,21.0069,1,51.4693,18.9525,127.4479,ok,0.3614
110.4191,628,,,0.6315,,,,,,118.7247,r1_measured_00002,read,measured,,,,,7.2125,,ok,0.3923
108.9649,567,,,0.7439,,,,,,125.5121,r1_measured_00003,read,measured,,,,,15.3986,,ok,0.3444
109.0343,628,,,0.5262,,,,,,123.4363,r1_measured_00004,read,measured,,,,,13.4015,,ok,0.4045
108.4229,628,,,0.4913,,,,,,115.8761,r1_measured_00005,read,measured,,,,,6.6022,,ok,0.3019
132.96,417,,,0.8747,,,,,,142.1688,r1_measured_00006,read,measured,,,,,7.8602,,ok,0.4109
110.5015,663,,,1.1167,,,,,,124.9108,r1_measured_00007,read,measured,,,,,12.8795,,ok,0.351
107.9593,680,,,1.2872,,,,,,119.2392,r1_measured_00008,read,measured,,,,,9.4949,,ok,0.4261
131.7556,679,,,1.003,,,,,,170.4456,r1_measured_00009,read,measured,,,,,37.2088,,ok,0.4015
105.9041,368,,,0.7623,,,,,,109.3071,r1_measured_00010,read,measured,,,,,2.2631,,ok,0.3219
134.7815,417,,,0.3489,,,,,,137.5373,r1_measured_00011,read,measured,,,,,1.9342,,ok,0.4027
133.8686,679,,,1.3282,,,,,,149.4075,r1_measured_00012,read,measured,,,,,13.7031,,ok,0.4139
106.3708,628,,,0.4988,,,,,,111.8857,r1_measured_00013,read,measured,,,,,4.6451,,ok,0.3145
129.4233,418,,,2.4947,,,,,,142.8992,r1_measured_00014,read,measured,,,,,10.5276,,ok,0.3904
131.4613,681,,,0.7382,,,,,,158.425,r1_measured_00015,read,measured,,,,,25.7581,,ok,0.3841
130.2055,567,,,5.6501,,,,,,152.7087,r1_measured_00016,read,measured,,,,,16.3727,,ok,0.4048
129.426,689,,,2.1739,,,,,,165.5189,r1_measured_00017,read,measured,,,,,33.4215,,ok,0.4089
103.5078,567,,,1.5641,,,,,,116.5901,r1_measured_00018,read,measured,,,,,11.0768,,ok,0.3704
129.7516,680,,,4.025,,,,,,153.7156,r1_measured_00019,read,measured,,,,,19.4609,,ok,0.3999
104.5353,419,,,0.5325,,,,,,108.1782,r1_measured_00020,read,measured,,,,,2.7164,,ok,0.3445
138.4705,677,,,1.3086,,,,,,160.574,r1_measured_00021,read,measured,,,,,20.3375,,ok,0.3746
126.7026,508,,,0.5185,,,,,,162.7544,r1_measured_00022,read,measured,,,,,35.094,,ok,0.3737
131.8671,509,,,2.1252,,,,,,159.0892,r1_measured_00023,read,measured,,,,,24.6415,,ok,0.3854
132.1467,678,,,2.1183,,,,,,149.2858,r1_measured_00024,read,measured,,,,,14.533,,ok,0.403
128.8444,680,,,1.921,,,,,,166.9468,r1_measured_00025,read,measured,,,,,35.697,,ok,0.4034
126.2469,680,,,3.6821,,,,,,150.8401,r1_measured_00026,read,measured,,,,,20.4531,,ok,0.3794
127.8385,365,,,4.5487,,,,,,138.2445,r1_measured_00027,read,measured,,,,,5.3657,,ok,0.4278
126.686,678,,,3.764,,,,,,156.1004,r1_measured_00028,read,measured,,,,,25.2056,,ok,0.3724
128.4654,661,,,0.7293,,,,,,141.59,r1_measured_00029,read,measured,,,,,11.9118,,ok,0.3971
126.5983,684,,,1.5896,,,,,,166.8161,r1_measured_00030,read,measured,,,,,38.1687,,ok,0.383
127.5521,662,,,5.052,,,,,,151.9476,r1_measured_00031,read,measured,,,,,18.8692,,ok,0.3866
84.1601,674,,,0.495,,,,,,117.7889,r1_measured_00032,read,measured,,,,,32.7155,,ok,0.3512
69.2908,681,,,4.4792,,,,,,99.235,r1_measured_00033,read,measured,,,,,25.0062,,ok,0.378
67.414,688,,,1.6603,,,,,,106.3066,r1_measured_00034,read,measured,,,,,36.8167,,ok,0.3454
66.288,628,,,2.9544,,,,,,93.6114,r1_measured_00035,read,measured,,,,,23.9184,,ok,0.3754
78.3068,417,,,0.2718,,,,,,99.9352,r1_measured_00036,read,measured,,,,,20.9398,,ok,0.3638
800.8952,661,58.6041,63.1375,2.5782,402.2133,1,63.1358,1,223.1411,1279.2695,r1_measured_00037,update,measured,160.0036,478.3743,1,12.5561,54.6638,104.3806,ok,0.382
66.4382,628,,,0.9991,,,,,,94.4926,r1_measured_00038,read,measured,,,,,26.6099,,ok,0.3631
60.1147,369,,,0.2683,,,,,,69.826,r1_measured_00039,read,measured,,,,,9.0086,,ok,0.3774
59.0994,678,,,5.5905,,,,,,99.6037,r1_measured_00040,read,measured,,,,,34.509,,ok,0.337
62.1011,663,,,6.326,,,,,,108.0951,r1_measured_00041,read,measured,,,,,39.2608,,ok,0.3352
55.8485,417,,,0.2652,,,,,,75.0549,r1_measured_00042,read,measured,,,,,18.5464,,ok,0.3419
42.882,660,,,6.0409,,,,,,92.463,r1_measured_00043,read,measured,,,,,43.0661,,ok,0.4021
39.0916,369,,,0.4221,,,,,,54.5611,r1_measured_00044,read,measured,,,,,14.3364,,ok,0.6575
36.7531,671,,,4.0035,,,,,,73.1386,r1_measured_00045,read,measured,,,,,31.9615,,ok,0.3531
43.3912,417,,,3.198,,,,,,63.1998,r1_measured_00046,read,measured,,,,,16.1819,,ok,0.3544
38.401,681,,,0.6392,,,,,,54.5217,r1_measured_00047,read,measured,,,,,14.9582,,ok,0.4303
543.5361,366,53.5481,42.961,0.263,181.483,1,42.9589,1,190.2313,547.202,r1_measured_00048,update,measured,147.2703,3.6659,1,41.7169,2.9461,76.5568,ok,0.3988
37.0148,680,,,2.2749,,,,,,87.9796,r1_measured_00049,read,measured,,,,,48.1814,,ok,0.4253
31.0666,419,,,1.4255,,,,,,37.3394,r1_measured_00050,read,measured,,,,,4.4224,,ok,0.368
30.3235,419,,,0.6016,,,,,,41.0176,r1_measured_00051,read,measured,,,,,9.6593,,ok,0.3773
29.5827,689,,,2.4008,,,,,,48.7568,r1_measured_00052,read,measured,,,,,16.2658,,ok,0.4205
28.3143,508,,,2.3584,,,,,,61.4933,r1_measured_00053,read,measured,,,,,30.3545,,ok,0.3989
26.5145,416,,,0.2672,,,,,,37.5395,r1_measured_00054,read,measured,,,,,10.3719,,ok,0.3296
27.8615,678,,,3.6941,,,,,,57.1986,r1_measured_00055,read,measured,,,,,25.213,,ok,0.3533
24.7896,509,,,1.2455,,,,,,58.5638,r1_measured_00056,read,measured,,,,,32.1269,,ok,0.3352
22.8196,565,,,0.6936,,,,,,46.4682,r1_measured_00057,read,measured,,,,,22.3998,,ok,0.4841
64.7343,689,,,3.3575,,,,,,81.7555,r1_measured_00058,read,measured,,,,,13.1454,,ok,0.439
