backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
43.4412,660,,,16.3654,,,,,,185.1943,r0_measured_00000,read,measured,,,,,124.7627,,ok,0.5225
40.0361,674,,,1.5944,,,,,,198.5807,r0_measured_00001,read,measured,,,,,156.487,,ok,0.3807
41.7469,663,,,5.1032,,,,,,182.0911,r0_measured_00002,read,measured,,,,,134.6935,,ok,0.4526
39.7903,626,,,6.3282,,,,,,195.2481,r0_measured_00003,read,measured,,,,,148.6635,,ok,0.3933
44.0128,565,,,1.417,,,,,,160.2194,r0_measured_00004,read,measured,,,,,114.4423,,ok,0.2848
38.5557,663,,,2.7819,,,,,,189.2376,r0_measured_00005,read,measured,,,,,147.4122,,ok,0.4116
41.1686,663,,,1.5937,,,,,,202.1488,r0_measured_00006,read,measured,,,,,158.8714,,ok,0.4373
17.3343,418,,,0.3305,,,,,,20.2827,r0_measured_00007,read,measured,,,,,2.1486,,ok,0.4036
17.9494,565,,,0.8478,,,,,,23.5723,r0_measured_00008,read,measured,,,,,4.3152,,ok,0.383
17.2688,661,,,0.6524,,,,,,25.9897,r0_measured_00009,read,measured,,,,,7.5944,,ok,0.3964
41.6006,662,,,2.8522,,,,,,189.6679,r0_measured_00010,read,measured,,,,,144.6353,,ok,0.4965
38.5978,685,,,4.8293,,,,,,195.1503,r0_measured_00011,read,measured,,,,,151.2568,,ok,0.3896
35.8757,565,,,2.2092,,,,,,161.2156,r0_measured_00012,read,measured,,,,,122.7555,,ok,0.3109
37.573,418,,,0.319,,,,,,53.9623,r0_measured_00013,read,measured,,,,,15.6305,,ok,0.3791
38.3518,678,,,3.1736,,,,,,172.8309,r0_measured_00014,read,measured,,,,,130.7341,,ok,0.4789
1321.9843,681,303.9345,38.3375,7.5882,245.6327,1,38.3357,1,556.7324,1458.3317,r0_measured_00015,update,measured,518.3949,136.3474,1,161.0291,128.3064,54.6556,ok,0.3733
47.6751,567,,,4.6735,,,,,,176.3432,r0_measured_00016,read,measured,,,,,123.467,,ok,0.4506
36.7231,685,,,89.6606,,,,,,152.5231,r0_measured_00017,read,measured,,,,,25.7595,,ok,0.3012
47.4419,680,,,4.4053,,,,,,165.1004,r0_measured_00018,read,measured,,,,,112.6101,,ok,0.5666
53.7274,564,,,1.2912,,,,,,197.44,r0_measured_00019,read,measured,,,,,141.971,,ok,0.3765
34.1038,687,,,3.643,,,,,,189.9893,r0_measured_00020,read,measured,,,,,151.6964,,ok,0.4585
38.3098,565,,,3.1406,,,,,,199.4008,r0_measured_00021,read,measured,,,,,157.3537,,ok,0.5186
38.6886,688,,,3.2893,,,,,,157.1777,r0_measured_00022,read,measured,,,,,114.7501,,ok,0.3789
33.6995,628,,,3.9188,,,,,,178.1127,r0_measured_00023,read,measured,,,,,139.9296,,ok,0.4626
1055.0444,367,216.9246,36.7539,2.2483,76.7311,0,36.7515,1,554.16,1194.6376,r0_measured_00024,update,measured,517.4061,139.5932,1,132.7751,136.8641,74.4536,ok,0.4135
33.512,678,,,1.0427,,,,,,160.4479,r0_measured_00025,read,measured,,,,,125.283,,ok,0.5265
34.8535,418,,,3.4618,,,,,,53.1636,r0_measured_00026,read,measured,,,,,14.4295,,ok,0.3608
36.2247,680,,,6.8714,,,,,,163.8609,r0_measured_00027,read,measured,,,,,120.1952,,ok,0.486
52.8663,415,,,0.596,,,,,,58.6675,r0_measured_00028,read,measured,,,,,4.773,,ok,0.3724
45.9898,662,,,4.5207,,,,,,202.9962,r0_measured_00029,read,measured,,,,,151.9984,,ok,0.4098
45.3056,680,,,5.3721,,,,,,170.4013,r0_measured_00030,read,measured,,,,,119.2336,,ok,0.4156
43.5427,419,,,1.4128,,,,,,56.1808,r0_measured_00031,read,measured,,,,,10.8038,,ok,0.3556
45.0502,663,,,1.5653,,,,,,152.4001,r0_measured_00032,read,measured,,,,,105.3162,,ok,0.4033
46.296,689,,,14.724,,,,,,146.8317,r0_measured_00033,read,measured,,,,,85.3737,,ok,0.3567
49.4776,680,,,5.2583,,,,,,191.3183,r0_measured_00034,read,measured,,,,,136.122,,ok,0.3797
46.179,675,,,4.4674,,,,,,177.9016,r0_measured_00035,read,measured,,,,,126.6796,,ok,0.455
44.9746,681,,,2.5154,,,,,,165.5781,r0_measured_00036,read,measured,,,,,117.5836,,ok,0.423
43.164,678,,,4.8937,,,,,,169.7092,r0_measured_00037,read,measured,,,,,121.1579,,ok,0.4133
43.1312,680,,,15.1041,,,,,,146.5728,r0_measured_00038,read,measured,,,,,87.931,,ok,0.3122
44.5457,675,,,4.9148,,,,,,183.7549,r0_measured_00039,read,measured,,,,,133.8111,,ok,0.4063
213.9052,674,,,1.8019,,,,,,241.9542,r0_measured_00040,read,measured,,,,,25.7649,,ok,0.3738
208.6164,675,,,1.3891,,,,,,232.7113,r0_measured_00041,read,measured,,,,,22.2934,,ok,0.3388
205.8211,506,,,1.4562,,,,,,247.1459,r0_measured_00042,read,measured,,,,,39.5096,,ok,0.2948
206.3938,563,,,4.0451,,,,,,240.9688,r0_measured_00043,read,measured,,,,,30.1258,,ok,0.3381
207.7604,657,,,4.4816,,,,,,240.1637,r0_measured_00044,read,measured,,,,,27.5405,,ok,0.31
204.7412,675,,,0.4746,,,,,,246.8084,r0_measured_00045,read,measured,,,,,41.2181,,ok,0.3082
204.4469,418,,,3.6652,,,,,,223.1692,r0_measured_00046,read,measured,,,,,14.5328,,ok,0.4713
207.8178,509,,,1.1806,,,,,,244.5317,r0_measured_00047,read,measured,,,,,35.1819,,ok,0.2994
200.5438,508,,,1.6925,,,,,,247.9707,r0_measured_00048,read,measured,,,,,45.3646,,ok,0.3118
199.8442,675,,,10.9664,,,,,,259.6038,r0_measured_00049,read,measured,,,,,48.1659,,ok,0.5213
203.6757,676,,,3.4589,,,,,,234.9051,r0_measured_00050,read,measured,,,,,26.8748,,ok,0.8044
206.1014,661,,,0.5434,,,,,,229.7684,r0_measured_00051,read,measured,,,,,22.7223,,ok,0.3337
201.3324,368,,,1.9165,,,,,,214.7143,r0_measured_00052,read,measured,,,,,10.1355,,ok,1.2795
201.8596,663,,,3.3597,,,,,,215.9026,r0_measured_00053,read,measured,,,,,10.2607,,ok,0.3535
203.4932,680,,,1.6025,,,,,,239.0881,r0_measured_00054,read,measured,,,,,33.6202,,ok,0.3063
202.9384,565,,,5.8246,,,,,,222.1015,r0_measured_00055,read,measured,,,,,12.9208,,ok,0.3487
200.5458,508,,,2.0465,,,,,,244.288,r0_measured_00056,read,measured,,,,,41.3322,,ok,0.3049
196.5425,657,,,3.4664,,,,,,220.2444,r0_measured_00057,read,measured,,,,,19.7938,,ok,0.3665
196.4503,680,,,0.738,,,,,,224.3834,r0_measured_00058,read,measured,,,,,26.7828,,ok,0.334
196.2381,680,,,1.0238,,,,,,241.6675,r0_measured_00059,read,measured,,,,,43.8698,,ok,0.47
200.1589,680,,,1.9606,,,,,,206.8914,r0_measured_00060,read,measured,,,,,4.3394,,ok,0.3642
170.9569,626,,,3.8034,,,,,,206.0432,r0_measured_00061,read,measured,,,,,30.9117,,ok,0.309
165.1019,417,,,0.3161,,,,,,174.6616,r0_measured_00062,read,measured,,,,,8.8244,,ok,0.3625
169.0996,418,,,0.6787,,,,,,177.1624,r0_measured_00063,read,measured,,,,,6.9621,,ok,0.3637
164.3308,680,,,1.3514,,,,,,196.1331,r0_measured_00064,read,measured,,,,,30.0285,,ok,0.3567
165.7767,507,,,0.6595,,,,,,202.1249,r0_measured_00065,read,measured,,,,,35.3291,,ok,0.301
165.7905,415,,,1.9233,,,,,,179.9184,r0_measured_00066,read,measured,,,,,11.805,,ok,0.3414
162.798,419,,,2.4671,,,,,,181.7208,r0_measured_00067,read,measured,,,,,16.0678,,ok,0.334
219.2959,367,,,4.974,,,,,,239.6693,r0_measured_00068,read,measured,,,,,14.9569,,ok,0.3697
218.241,369,,,0.306,,,,,,228.2501,r0_measured_00069,read,measured,,,,,9.2399,,ok,0.3956
1703.0379,678,153.5131,225.1687,3.7483,609.1378,1,225.167,1,620.6039,1775.6837,r0_measured_00070,update,measured,395.4352,72.6458,1,186.1628,68.5222,133.6203,ok,0.3092
138.4875,663,,,7.1632,,,,,,172.6706,r0_measured_00071,read,measured,,,,,26.5746,,ok,0.3645
132.3236,677,,,4.0073,,,,,,169.2131,r0_measured_00072,read,measured,,,,,32.4282,,ok,0.3546
131.7846,680,,,3.1622,,,,,,154.3398,r0_measured_00073,read,measured,,,,,18.9268,,ok,0.3847
133.4171,509,,,5.57,,,,,,168.9188,r0_measured_00074,read,measured,,,,,29.5037,,ok,0.3611
131.7824,629,,,2.4898,,,,,,163.023,r0_measured_00075,read,measured,,,,,28.2108,,ok,0.454
134.9879,689,,,1.2975,,,,,,173.6857,r0_measured_00076,read,measured,,,,,36.9539,,ok,0.3569
129.9443,674,,,8.8861,,,,,,162.507,r0_measured_00077,read,measured,,,,,23.2302,,ok,0.365
122.0651,508,,,1.1388,,,,,,174.3939,r0_measured_00078,read,measured,,,,,50.773,,ok,0.3506
116.4189,629,,,1.3107,,,,,,178.5847,r0_measured_00079,read,measured,,,,,58.4612,,ok,2.2819
115.6231,418,,,0.3389,,,,,,126.2078,r0_measured_00080,read,measured,,,,,9.7134,,ok,0.4669
122.7056,663,,,1.6153,,,,,,167.6994,r0_measured_00081,read,measured,,,,,42.9617,,ok,0.3474
115.0942,680,,,1.1103,,,,,,155.2125,r0_measured_00082,read,measured,,,,,38.5693,,ok,0.3648
111.6144,688,,,0.9919,,,,,,160.4878,r0_measured_00083,read,measured,,,,,47.4574,,ok,0.3498
107.8059,680,,,0.8966,,,,,,166.4964,r0_measured_00084,read,measured,,,,,57.3568,,ok,0.3632
111.2448,681,,,3.9605,,,,,,138.995,r0_measured_00085,read,measured,,,,,23.3057,,ok,0.3982
111.7471,509,,,0.909,,,,,,152.8568,r0_measured_00086,read,measured,,,,,39.7742,,ok,0.3563
108.4664,662,,,1.278,,,,,,155.3712,r0_measured_00087,read,measured,,,,,45.1938,,ok,0.359
105.3154,680,,,2.6046,,,,,,148.4268,r0_measured_00088,read,measured,,,,,40.0617,,ok,0.3533
102.7661,418,,,0.2795,,,,,,122.6222,r0_measured_00089,read,measured,,,,,19.148,,ok,0.3691
99.5104,568,,,3.9254,,,,,,132.2696,r0_measured_00090,read,measured,,,,,28.2594,,ok,0.4769
98.8431,368,,,5.7995,,,,,,114.7814,r0_measured_00091,read,measured,,,,,9.7055,,ok,0.3727
97.6965,685,,,2.1647,,,,,,110.2168,r0_measured_00092,read,measured,,,,,9.8577,,ok,0.4218
92.0415,565,,,0.9418,,,,,,118.1064,r0_measured_00093,read,measured,,,,,24.675,,ok,0.3786
1070.9865,509,258.4225,102.0264,1.9187,234.7757,1,102.0241,1,512.6144,1095.4339,r0_measured_00094,update,measured,410.588,24.4474,1,0.0061,22.1023,65.1678,ok,0.3653
92.3128,679,,,3.6078,,,,,,134.568,r0_measured_00095,read,measured,,,,,38.2303,,ok,0.3422
91.8256,418,,,1.4734,,,,,,111.1639,r0_measured_00096,read,measured,,,,,17.441,,ok,0.3594
