backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
102.7755,673,,,1.0278,,,,,,105.4641,r1_measured_00000,read,measured,,,,,1.0229,,ok,0.5406
84.7517,628,16.6965,5.9638,0.7858,2.3586,1,5.9619,1,34.461,86.6193,r1_measured_00001,update,measured,28.4972,1.8676,1,12.1865,0.6337,19.0491,ok,0.3602
11.913,628,,,0.5359,,,,,,13.3736,r1_measured_00002,read,measured,,,,,0.5475,,ok,0.3205
11.8849,567,,,0.487,,,,,,13.3224,r1_measured_00003,read,measured,,,,,0.5761,,ok,0.306
13.5515,628,,,0.5243,,,,,,15.1478,r1_measured_00004,read,measured,,,,,0.6491,,ok,0.3485
12.4714,628,,,0.6241,,,,,,14.4945,r1_measured_00005,read,measured,,,,,0.6183,,ok,0.6787
14.0284,417,,,0.2639,,,,,,15.1509,r1_measured_00006,read,measured,,,,,0.4781,,ok,0.3195
13.7627,663,,,0.672,,,,,,15.759,r1_measured_00007,read,measured,,,,,0.8387,,ok,0.3781
18.6403,680,,,0.6174,,,,,,20.5627,r1_measured_00008,read,measured,,,,,0.8009,,ok,0.4227
15.9214,679,,,0.866,,,,,,18.1593,r1_measured_00009,read,measured,,,,,0.8179,,ok,0.4555
9.3089,368,,,0.2371,,,,,,10.4871,r1_measured_00010,read,measured,,,,,0.4986,,ok,0.3885
9.1808,417,,,0.2592,,,,,,10.2621,r1_measured_00011,read,measured,,,,,0.4421,,ok,0.3266
12.8789,679,,,0.778,,,,,,14.9594,r1_measured_00012,read,measured,,,,,0.7113,,ok,0.488
12.7334,628,,,0.5258,,,,,,14.2553,r1_measured_00013,read,measured,,,,,0.5647,,ok,0.3614
8.4463,418,,,0.3838,,,,,,9.79,r1_measured_00014,read,measured,,,,,0.5397,,ok,0.3617
14.697,681,,,0.6146,,,,,,16.4852,r1_measured_00015,read,measured,,,,,0.7048,,ok,0.3827
11.8702,567,,,0.6495,,,,,,13.547,r1_measured_00016,read,measured,,,,,0.5785,,ok,0.3745
15.3645,689,,,0.5698,,,,,,17.1517,r1_measured_00017,read,measured,,,,,0.7007,,ok,0.4028
11.3471,567,,,0.494,,,,,,12.8843,r1_measured_00018,read,measured,,,,,0.6379,,ok,0.3451
15.0605,680,,,0.5648,,,,,,16.7013,r1_measured_00019,read,measured,,,,,0.636,,ok,0.3572
9.1358,419,,,0.298,,,,,,10.356,r1_measured_00020,read,measured,,,,,0.5059,,ok,0.3568
15.9778,677,,,0.6504,,,,,,17.8427,r1_measured_00021,read,measured,,,,,0.7848,,ok,0.3425
11.2173,508,,,0.4406,,,,,,12.6093,r1_measured_00022,read,measured,,,,,0.5551,,ok,0.3373
10.8787,509,,,0.5085,,,,,,12.4147,r1_measured_00023,read,measured,,,,,0.5647,,ok,0.3974
14.3401,678,,,0.5688,,,,,,16.0782,r1_measured_00024,read,measured,,,,,0.6861,,ok,0.3959
15.2642,680,,,0.5662,,,,,,17.0734,r1_measured_00025,read,measured,,,,,0.7957,,ok,0.3684
14.3398,680,,,0.5287,,,,,,15.9094,r1_measured_00026,read,measured,,,,,0.6023,,ok,0.364
9.3186,365,,,0.3544,,,,,,10.8474,r1_measured_00027,read,measured,,,,,0.5563,,ok,0.5403
15.3996,678,,,0.6133,,,,,,17.185,r1_measured_00028,read,measured,,,,,0.7264,,ok,0.3569
13.3571,661,,,0.4951,,,,,,14.8391,r1_measured_00029,read,measured,,,,,0.55,,ok,0.3681
14.7203,684,,,0.674,,,,,,16.6689,r1_measured_00030,read,measured,,,,,0.7678,,ok,0.3946
13.8445,662,,,0.5967,,,,,,15.4697,r1_measured_00031,read,measured,,,,,0.5946,,ok,0.3663
14.1107,674,,,0.6677,,,,,,16.1832,r1_measured_00032,read,measured,,,,,0.9193,,ok,0.3918
14.6975,681,,,0.6325,,,,,,16.476,r1_measured_00033,read,measured,,,,,0.6893,,ok,0.3737
15.754,688,,,0.6662,,,,,,17.6509,r1_measured_00034,read,measured,,,,,0.7722,,ok,0.369
11.9488,628,,,0.4702,,,,,,13.3795,r1_measured_00035,read,measured,,,,,0.587,,ok,0.306
8.1286,417,,,0.2645,,,,,,9.3719,r1_measured_00036,read,measured,,,,,0.4726,,ok,0.4511
73.2737,660,13.628,3.5157,0.757,2.4892,1,3.514,1,22.7755,75.1441,r1_measured_00037,update,measured,19.2598,1.8704,1,10.4503,0.6394,23.9307,ok,0.3964
12.4341,628,,,0.5178,,,,,,13.9916,r1_measured_00038,read,measured,,,,,0.5905,,ok,0.3774
10.4019,369,,,0.2119,,,,,,11.5906,r1_measured_00039,read,measured,,,,,0.6269,,ok,0.2902
19.3737,678,,,0.7057,,,,,,21.4419,r1_measured_00040,read,measured,,,,,0.875,,ok,0.4012
72.4546,663,,,0.5877,,,,,,74.1311,r1_measured_00041,read,measured,,,,,0.6527,,ok,0.3627
9.9693,417,,,0.3015,,,,,,11.157,r1_measured_00042,read,measured,,,,,0.4973,,ok,0.3241
11.6449,660,,,0.5597,,,,,,13.2147,r1_measured_00043,read,measured,,,,,0.6176,,ok,0.3174
7.9626,369,,,0.2105,,,,,,8.9994,r1_measured_00044,read,measured,,,,,0.4677,,ok,0.3081
11.062,671,,,0.691,,,,,,12.9048,r1_measured_00045,read,measured,,,,,0.6583,,ok,0.3926
9.5692,417,,,0.2526,,,,,,10.6711,r1_measured_00046,read,measured,,,,,0.4954,,ok,0.2958
12.0181,681,,,0.5641,,,,,,13.5633,r1_measured_00047,read,measured,,,,,0.56,,ok,0.3469
61.5061,366,9.9718,6.9296,0.2529,1.3535,1,6.9281,1,28.6736,62.4431,r1_measured_00048,update,measured,21.744,0.937,1,9.5563,0.3005,11.9509,ok,0.3306
12.0616,680,,,0.5838,,,,,,13.724,r1_measured_00049,read,measured,,,,,0.6736,,ok,0.326
9.4256,419,,,0.249,,,,,,10.5994,r1_measured_00050,read,measured,,,,,0.4824,,ok,0.382
10.9869,419,,,0.2756,,,,,,12.1191,r1_measured_00051,read,measured,,,,,0.4761,,ok,0.3202
16.6531,689,,,0.6683,,,,,,18.5919,r1_measured_00052,read,measured,,,,,0.6826,,ok,0.4254
11.7497,508,,,0.511,,,,,,13.2011,r1_measured_00053,read,measured,,,,,0.5086,,ok,0.3632
9.2143,416,,,0.3237,,,,,,10.4962,r1_measured_00054,read,measured,,,,,0.5275,,ok,0.3565
14.1375,678,,,0.5464,,,,,,15.7236,r1_measured_00055,read,measured,,,,,0.6451,,ok,0.3231
10.1184,509,,,0.5315,,,,,,11.6995,r1_measured_00056,read,measured,,,,,0.6373,,ok,0.3403
