backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
34.1283,418,,,2.8176,,,,,,45.0447,r2_measured_00000,read,measured,,,,,7.6695,,ok,0.3664
33.553,628,,,0.8888,,,,,,43.8038,r2_measured_00001,read,measured,,,,,8.8955,,ok,0.3949
33.7205,369,,,0.8853,,,,,,38.3425,r2_measured_00002,read,measured,,,,,3.2789,,ok,0.3996
31.2966,681,,,2.9311,,,,,,72.3469,r2_measured_00003,read,measured,,,,,37.6198,,ok,0.4081
35.3487,628,,,3.2637,,,,,,70.011,r2_measured_00004,read,measured,,,,,30.8788,,ok,0.4371
31.1031,659,,,8.7292,,,,,,109.214,r2_measured_00005,read,measured,,,,,68.9204,,ok,0.3805
30.2391,679,,,2.8007,,,,,,67.6203,r2_measured_00006,read,measured,,,,,34.0463,,ok,0.4449
29.6464,568,,,5.2301,,,,,,112.2493,r2_measured_00007,read,measured,,,,,76.8926,,ok,0.4008
30.6092,689,,,0.9792,,,,,,55.4425,r2_measured_00008,read,measured,,,,,23.2929,,ok,0.4677
35.3603,677,,,1.3147,,,,,,62.4155,r2_measured_00009,read,measured,,,,,25.1833,,ok,0.4516
32.7977,679,,,1.1623,,,,,,44.9158,r2_measured_00010,read,measured,,,,,10.5055,,ok,0.3759
30.1338,567,,,4.9471,,,,,,69.3353,r2_measured_00011,read,measured,,,,,33.767,,ok,0.4133
15.1821,418,,,0.5057,,,,,,17.114,r2_measured_00012,read,measured,,,,,0.9386,,ok,0.4085
30.2117,674,,,2.2355,,,,,,50.7519,r2_measured_00013,read,measured,,,,,17.8466,,ok,0.383
30.8867,506,,,0.5197,,,,,,70.8788,r2_measured_00014,read,measured,,,,,39.0122,,ok,0.3935
122.9973,663,,,5.0689,,,,,,172.0718,r2_measured_00015,read,measured,,,,,43.616,,ok,0.3111
35.3082,624,,,0.9807,,,,,,46.471,r2_measured_00016,read,measured,,,,,9.7311,,ok,0.3788
32.3407,673,,,1.6283,,,,,,50.6384,r2_measured_00017,read,measured,,,,,16.1505,,ok,0.4411
122.5929,628,,,0.8345,,,,,,139.0053,r2_measured_00018,read,measured,,,,,14.5115,,ok,0.9936
28.4674,679,,,7.2291,,,,,,54.975,r2_measured_00019,read,measured,,,,,18.7587,,ok,0.4307
30.4993,627,,,1.6266,,,,,,55.6002,r2_measured_00020,read,measured,,,,,22.9541,,ok,0.4273
30.457,678,,,0.8959,,,,,,107.8047,r2_measured_00021,read,measured,,,,,75.2869,,ok,1.0775
122.8688,687,,,1.6634,,,,,,162.7991,r2_measured_00022,read,measured,,,,,37.8768,,ok,0.3203
121.6565,419,,,0.5869,,,,,,132.1178,r2_measured_00023,read,measured,,,,,9.4345,,ok,0.3768
126.9366,689,,,2.4573,,,,,,174.1948,r2_measured_00024,read,measured,,,,,44.4032,,ok,0.3305
121.3333,628,,,1.7098,,,,,,145.6869,r2_measured_00025,read,measured,,,,,22.1851,,ok,0.3721
121.5322,507,,,2.7939,,,,,,149.8057,r2_measured_00026,read,measured,,,,,25.0912,,ok,0.3265
27.886,674,,,1.1711,,,,,,102.6874,r2_measured_00027,read,measured,,,,,73.1172,,ok,0.4349
120.7848,628,,,1.7393,,,,,,168.0628,r2_measured_00028,read,measured,,,,,45.1578,,ok,0.3139
125.8271,417,,,0.3017,,,,,,133.8009,r2_measured_00029,read,measured,,,,,7.2736,,ok,0.3474
121.0711,689,,,10.3998,,,,,,182.8294,r2_measured_00030,read,measured,,,,,50.871,,ok,0.3968
121.3387,566,,,4.9074,,,,,,158.8768,r2_measured_00031,read,measured,,,,,32.2619,,ok,0.311
121.588,628,,,0.4772,,,,,,147.1149,r2_measured_00032,read,measured,,,,,24.6212,,ok,0.3333
123.3194,679,,,3.2606,,,,,,162.5746,r2_measured_00033,read,measured,,,,,35.6152,,ok,0.3159
120.978,688,,,0.5157,,,,,,165.546,r2_measured_00034,read,measured,,,,,43.645,,ok,0.3315
125.9276,673,,,1.4749,,,,,,151.5619,r2_measured_00035,read,measured,,,,,23.6683,,ok,0.341
126.25,677,,,2.3527,,,,,,141.573,r2_measured_00036,read,measured,,,,,12.4629,,ok,0.4353
119.3828,628,,,2.4389,,,,,,154.5541,r2_measured_00037,read,measured,,,,,32.328,,ok,0.3366
119.3853,663,,,10.0454,,,,,,162.8959,r2_measured_00038,read,measured,,,,,33.0773,,ok,0.316
119.3083,680,,,0.5077,,,,,,135.7852,r2_measured_00039,read,measured,,,,,15.5514,,ok,0.3487
119.9031,678,,,6.7474,,,,,,159.5245,r2_measured_00040,read,measured,,,,,32.4924,,ok,0.3124
113.6531,689,,,0.9563,,,,,,137.2963,r2_measured_00041,read,measured,,,,,22.2676,,ok,0.3474
112.6765,507,,,1.878,,,,,,161.0866,r2_measured_00042,read,measured,,,,,46.1348,,ok,0.32
110.754,628,,,0.4497,,,,,,129.0567,r2_measured_00043,read,measured,,,,,17.4182,,ok,0.3613
110.5174,368,,,0.4994,,,,,,126.8467,r2_measured_00044,read,measured,,,,,15.281,,ok,0.408
112.9662,661,,,1.4179,,,,,,144.3013,r2_measured_00045,read,measured,,,,,29.5134,,ok,0.3337
113.3881,680,,,1.1723,,,,,,157.257,r2_measured_00046,read,measured,,,,,41.9416,,ok,0.6908
