backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
367.9506,418,,,0.5541,,,,,,370.0701,r2_measured_00000,read,measured,,,,,1.1602,,ok,0.3335
523.0391,628,,,1.0311,,,,,,526.9473,r2_measured_00001,read,measured,,,,,2.4077,,ok,0.3646
344.7101,369,,,1.0924,,,,,,348.1543,r2_measured_00002,read,measured,,,,,1.901,,ok,0.3802
572.7028,681,,,0.6076,,,,,,580.4917,r2_measured_00003,read,measured,,,,,6.7609,,ok,0.3466
536.6307,628,,,0.7594,,,,,,547.6963,r2_measured_00004,read,measured,,,,,9.8431,,ok,0.3878
530.7505,659,,,0.7475,,,,,,540.022,r2_measured_00005,read,measured,,,,,8.1036,,ok,0.3439
562.5799,679,,,1.6724,,,,,,576.4386,r2_measured_00006,read,measured,,,,,11.7819,,ok,0.3326
483.9971,568,,,1.0616,,,,,,496.4496,r2_measured_00007,read,measured,,,,,10.9567,,ok,0.3596
594.8211,689,,,1.2841,,,,,,601.5294,r2_measured_00008,read,measured,,,,,4.6234,,ok,0.7344
590.8691,677,,,1.8397,,,,,,601.8129,r2_measured_00009,read,measured,,,,,8.7034,,ok,0.3286
585.6335,679,,,2.1008,,,,,,591.8006,r2_measured_00010,read,measured,,,,,3.6186,,ok,0.376
470.7787,567,,,0.8683,,,,,,478.7066,r2_measured_00011,read,measured,,,,,6.5968,,ok,0.3731
366.0511,418,,,0.2753,,,,,,368.5197,r2_measured_00012,read,measured,,,,,1.8196,,ok,0.3214
575.7014,674,,,1.0853,,,,,,580.8624,r2_measured_00013,read,measured,,,,,3.6543,,ok,0.3416
428.5278,506,,,0.945,,,,,,436.8653,r2_measured_00014,read,measured,,,,,6.9782,,ok,0.3399
548.0743,663,,,0.9598,,,,,,556.3235,r2_measured_00015,read,measured,,,,,6.8727,,ok,0.3398
463.2975,624,,,0.9162,,,,,,467.6804,r2_measured_00016,read,measured,,,,,2.9993,,ok,0.3816
481.6742,673,,,0.9369,,,,,,487.1453,r2_measured_00017,read,measured,,,,,4.0375,,ok,0.406
485.444,628,,,0.7216,,,,,,489.2284,r2_measured_00018,read,measured,,,,,2.631,,ok,0.3629
499.0781,679,,,0.6259,,,,,,504.0598,r2_measured_00019,read,measured,,,,,3.8958,,ok,0.3629
485.3303,627,,,0.9498,,,,,,491.4324,r2_measured_00020,read,measured,,,,,4.7009,,ok,0.3842
515.2224,678,,,0.8054,,,,,,527.901,r2_measured_00021,read,measured,,,,,11.4048,,ok,0.3819
533.084,687,,,0.7281,,,,,,539.4156,r2_measured_00022,read,measured,,,,,5.1881,,ok,0.3433
303.1124,419,,,0.3575,,,,,,305.5775,r2_measured_00023,read,measured,,,,,1.6237,,ok,0.4108
522.2568,689,,,0.9243,,,,,,535.3396,r2_measured_00024,read,measured,,,,,11.6925,,ok,0.3703
457.205,628,,,1.0533,,,,,,467.7187,r2_measured_00025,read,measured,,,,,8.982,,ok,0.4045
381.1275,507,,,0.6273,,,,,,385.0121,r2_measured_00026,read,measured,,,,,2.8384,,ok,0.3508
510.5827,674,,,0.8351,,,,,,521.6541,r2_measured_00027,read,measured,,,,,9.7879,,ok,0.3681
460.4551,628,,,1.4201,,,,,,470.026,r2_measured_00028,read,measured,,,,,7.6891,,ok,0.3629
310.1111,417,,,0.3079,,,,,,311.7258,r2_measured_00029,read,measured,,,,,0.8971,,ok,0.3472
523.6721,689,,,0.7886,,,,,,537.9591,r2_measured_00030,read,measured,,,,,13.0778,,ok,0.3387
416.1448,566,,,1.3491,,,,,,426.4488,r2_measured_00031,read,measured,,,,,8.4615,,ok,0.4146
465.2269,628,,,1.1975,,,,,,471.5816,r2_measured_00032,read,measured,,,,,4.714,,ok,0.3451
506.6007,679,,,1.2377,,,,,,517.9734,r2_measured_00033,read,measured,,,,,9.7115,,ok,0.3408
483.6316,688,,,1.2148,,,,,,489.2443,r2_measured_00034,read,measured,,,,,3.9565,,ok,0.3607
496.7656,673,,,1.6869,,,,,,501.6084,r2_measured_00035,read,measured,,,,,2.6936,,ok,0.3831
556.5187,677,,,0.8876,,,,,,562.571,r2_measured_00036,read,measured,,,,,4.7937,,ok,0.3135
519.0141,628,,,0.7717,,,,,,528.5982,r2_measured_00037,read,measured,,,,,8.4589,,ok,0.2961
537.05,663,,,0.705,,,,,,544.3485,r2_measured_00038,read,measured,,,,,6.182,,ok,0.3375
559.8012,680,,,1.1609,,,,,,564.6279,r2_measured_00039,read,measured,,,,,3.2487,,ok,0.3436
548.0738,678,,,1.0551,,,,,,557.7856,r2_measured_00040,read,measured,,,,,8.1628,,ok,0.4204
567.4803,689,,,1.0791,,,,,,573.4212,r2_measured_00041,read,measured,,,,,4.4223,,ok,0.3628
423.8421,507,,,1.0034,,,,,,433.3334,r2_measured_00042,read,measured,,,,,8.1301,,ok,0.3027
496.6489,628,,,1.0146,,,,,,500.6591,r2_measured_00043,read,measured,,,,,2.5726,,ok,0.3509
256.6809,368,,,0.5019,,,,,,259.5891,r2_measured_00044,read,measured,,,,,1.9383,,ok,0.4027
529.2515,661,,,0.9607,,,,,,537.1893,r2_measured_00045,read,measured,,,,,6.5186,,ok,0.3781
548.6696,680,,,0.7857,,,,,,556.4271,r2_measured_00046,read,measured,,,,,6.5598,,ok,0.3326
522.6363,627,,,1.3117,,,,,,529.7523,r2_measured_00047,read,measured,,,,,5.4078,,ok,0.3372
499.521,627,,,1.52,,,,,,509.4846,r2_measured_00048,read,measured,,,,,8.0428,,ok,0.3267
367.3947,418,,,0.4854,,,,,,369.9266,r2_measured_00049,read,measured,,,,,1.6603,,ok,0.3272
600.2599,566,383.0875,5.4264,1.5223,103.5251,1,5.4244,1,49.3473,612.4787,r2_measured_00050,update,measured,43.9209,12.2188,1,35.1459,10.0615,29.1541,ok,0.5019
546.2515,675,,,0.7062,,,,,,551.7856,r2_measured_00051,read,measured,,,,,4.3988,,ok,0.3494
494.9279,624,,,0.7367,,,,,,502.5492,r2_measured_00052,read,measured,,,,,6.4421,,ok,0.3692
504.0527,675,,,0.6501,,,,,,514.0182,r2_measured_00053,read,measured,,,,,8.5744,,ok,0.6483
353.6738,508,,,0.6111,,,,,,362.0998,r2_measured_00054,read,measured,,,,,7.4127,,ok,0.3359
495.9151,677,,,0.9489,,,,,,508.6587,r2_measured_00055,read,measured,,,,,11.3013,,ok,0.3986
521.9186,679,,,0.8713,,,,,,531.0933,r2_measured_00056,read,measured,,,,,7.8783,,ok,0.3442
509.7053,627,,,0.6961,,,,,,520.5576,r2_measured_00057,read,measured,,,,,9.6903,,ok,0.3905
538.5958,689,,,0.9731,,,,,,541.5982,r2_measured_00058,read,measured,,,,,1.5955,,ok,0.3537
297.3631,419,,,0.3116,,,,,,300.1133,r2_measured_00059,read,measured,,,,,2.0194,,ok,0.3261
449.6975,567,,,2.1827,,,,,,456.9663,r2_measured_00060,read,measured,,,,,4.7014,,ok,0.3209
506.37,663,,,1.2415,,,,,,514.4485,r2_measured_00061,read,measured,,,,,6.3808,,ok,0.3808
487.0171,627,,,1.4545,,,,,,495.0282,r2_measured_00062,read,measured,,,,,6.0487,,ok,0.4229
539.9172,688,,,1.2698,,,,,,548.0257,r2_measured_00063,read,measured,,,,,6.3965,,ok,0.3662
484.874,627,,,0.737,,,,,,497.5066,r2_measured_00064,read,measured,,,,,11.4098,,ok,0.408
502.943,662,,,0.9342,,,,,,509.2777,r2_measured_00065,read,measured,,,,,4.9944,,ok,0.333
533.9416,674,,,0.8537,,,,,,538.0793,r2_measured_00066,read,measured,,,,,2.8255,,ok,0.3764
551.0501,679,,,1.4798,,,,,,559.0177,r2_measured_00067,read,measured,,,,,6.0577,,ok,0.3615
533.4462,673,,,0.9719,,,,,,550.9612,r2_measured_00068,read,measured,,,,,16.1412,,ok,0.3285
681.3359,626,475.2265,6.225,0.9021,107.2438,0,6.2232,1,34.4634,692.1397,r2_measured_00069,update,measured,28.2384,10.8038,1,38.7632,9.4543,25.639,ok,0.3808
305.8954,369,,,0.4357,,,,,,308.0629,r2_measured_00070,read,measured,,,,,1.3059,,ok,0.3633
343.2596,418,,,0.9352,,,,,,345.7695,r2_measured_00071,read,measured,,,,,1.1571,,ok,0.3584
333.5336,416,,,0.3129,,,,,,334.8301,r2_measured_00072,read,measured,,,,,0.5673,,ok,0.344
319.6931,418,,,0.5323,,,,,,323.0274,r2_measured_00073,read,measured,,,,,2.2256,,ok,0.494
527.9413,677,,,0.5544,,,,,,540.5699,r2_measured_00074,read,measured,,,,,11.6772,,ok,0.3255
