backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
45.9809,673,,,2.4032,,,,,,119.9395,r1_measured_00000,read,measured,,,,,71.1818,,ok,0.3035
587.3497,628,31.6122,41.8533,1.7713,310.3923,1,41.8519,1,187.9737,611.9552,r1_measured_00001,update,measured,146.1204,24.6055,1,18.9581,21.9262,38.4134,ok,0.822
42.1479,628,,,2.8174,,,,,,112.1898,r1_measured_00002,read,measured,,,,,66.8654,,ok,0.2956
44.5878,567,,,2.7321,,,,,,116.874,r1_measured_00003,read,measured,,,,,69.1851,,ok,0.3087
41.2715,628,,,2.4661,,,,,,110.3228,r1_measured_00004,read,measured,,,,,66.2135,,ok,0.3081
40.7109,628,,,60.468,,,,,,108.8947,r1_measured_00005,read,measured,,,,,7.2521,,ok,0.3949
3.8236,417,,,0.4462,,,,,,5.7896,r1_measured_00006,read,measured,,,,,0.9202,,ok,0.5372
39.7039,663,,,1.0226,,,,,,121.7366,r1_measured_00007,read,measured,,,,,80.622,,ok,0.3235
41.131,680,,,1.7783,,,,,,113.9998,r1_measured_00008,read,measured,,,,,70.6087,,ok,0.402
40.2828,679,,,1.3905,,,,,,123.933,r1_measured_00009,read,measured,,,,,81.8829,,ok,0.3098
40.7174,368,,,0.2521,,,,,,44.2426,r1_measured_00010,read,measured,,,,,2.8095,,ok,0.4083
38.8366,417,,,0.2921,,,,,,40.7179,r1_measured_00011,read,measured,,,,,1.101,,ok,0.4301
107.1227,679,,,2.321,,,,,,120.809,r1_measured_00012,read,measured,,,,,10.9826,,ok,0.32
101.8987,628,,,1.1884,,,,,,110.0939,r1_measured_00013,read,measured,,,,,6.4288,,ok,0.502
104.7723,418,,,0.2806,,,,,,112.955,r1_measured_00014,read,measured,,,,,7.5612,,ok,0.2887
101.4178,681,,,2.1537,,,,,,116.9456,r1_measured_00015,read,measured,,,,,12.9951,,ok,0.316
90.0321,567,,,0.6784,,,,,,103.6168,r1_measured_00016,read,measured,,,,,12.4853,,ok,0.308
86.3222,689,,,1.3373,,,,,,112.1564,r1_measured_00017,read,measured,,,,,23.9993,,ok,0.3912
88.932,567,,,0.8969,,,,,,107.6761,r1_measured_00018,read,measured,,,,,17.3747,,ok,0.3748
23.1136,680,,,2.6433,,,,,,34.5793,r1_measured_00019,read,measured,,,,,8.2845,,ok,0.4221
22.5668,419,,,0.3113,,,,,,28.1532,r1_measured_00020,read,measured,,,,,4.7876,,ok,0.4044
21.8361,677,,,0.7136,,,,,,34.2508,r1_measured_00021,read,measured,,,,,11.1419,,ok,0.443
16.6953,508,,,1.9655,,,,,,46.2675,r1_measured_00022,read,measured,,,,,27.1433,,ok,0.3693
19.2537,509,,,0.7953,,,,,,32.4615,r1_measured_00023,read,measured,,,,,11.8559,,ok,0.4592
18.2464,678,,,5.2603,,,,,,26.2295,r1_measured_00024,read,measured,,,,,2.2514,,ok,0.3976
18.35,680,,,1.6463,,,,,,41.698,r1_measured_00025,read,measured,,,,,21.2366,,ok,0.391
13.0369,680,,,0.6493,,,,,,31.1003,r1_measured_00026,read,measured,,,,,16.9138,,ok,0.3864
19.5411,365,,,0.3817,,,,,,21.7299,r1_measured_00027,read,measured,,,,,1.326,,ok,0.4227
33.7572,678,,,0.5304,,,,,,44.2594,r1_measured_00028,read,measured,,,,,9.5133,,ok,0.3866
31.1217,661,,,0.6625,,,,,,41.249,r1_measured_00029,read,measured,,,,,8.9137,,ok,0.4752
28.3259,684,,,5.7969,,,,,,47.1664,r1_measured_00030,read,measured,,,,,12.584,,ok,0.3782
29.2615,662,,,0.8201,,,,,,37.2669,r1_measured_00031,read,measured,,,,,6.6511,,ok,0.4468
33.3075,674,,,1.2446,,,,,,57.3675,r1_measured_00032,read,measured,,,,,22.4078,,ok,0.3403
30.3653,681,,,3.5118,,,,,,43.9106,r1_measured_00033,read,measured,,,,,9.5554,,ok,0.4138
29.697,688,,,1.3344,,,,,,56.092,r1_measured_00034,read,measured,,,,,24.6277,,ok,0.3627
28.9367,628,,,5.4981,,,,,,44.6892,r1_measured_00035,read,measured,,,,,9.8018,,ok,0.3865
27.1246,417,,,0.6725,,,,,,30.9461,r1_measured_00036,read,measured,,,,,2.6905,,ok,0.3914
470.2441,661,15.7594,25.3703,1.3987,270.0813,1,25.3681,1,109.6712,485.6587,r1_measured_00037,update,measured,84.3009,15.4146,1,10.4373,13.5948,64.2949,ok,0.3497
