backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
87.9197,418,,,0.3041,,,,,,89.1183,r2_measured_00000,read,measured,,,,,0.5204,,ok,0.3206
18.8069,628,,,0.8033,,,,,,21.1962,r2_measured_00001,read,measured,,,,,0.9093,,ok,0.5668
12.057,369,,,0.2921,,,,,,13.4127,r2_measured_00002,read,measured,,,,,0.5533,,ok,0.4176
14.8759,681,,,0.7617,,,,,,17.1842,r2_measured_00003,read,measured,,,,,0.9152,,ok,0.4766
14.6134,628,,,0.6774,,,,,,16.6498,r2_measured_00004,read,measured,,,,,0.7889,,ok,0.4541
11.3319,659,,,0.6885,,,,,,13.3639,r2_measured_00005,read,measured,,,,,0.7766,,ok,0.4816
14.0422,679,,,0.5786,,,,,,15.8913,r2_measured_00006,read,measured,,,,,0.8368,,ok,0.3567
11.0319,568,,,0.4717,,,,,,12.4639,r2_measured_00007,read,measured,,,,,0.5921,,ok,0.3116
17.9147,689,,,0.7245,,,,,,19.9193,r2_measured_00008,read,measured,,,,,0.7887,,ok,0.4073
10.9116,677,,,0.5596,,,,,,12.6639,r2_measured_00009,read,measured,,,,,0.7193,,ok,0.3937
14.0571,679,,,0.6145,,,,,,15.8517,r2_measured_00010,read,measured,,,,,0.6771,,ok,0.372
12.5181,567,,,0.5519,,,,,,14.127,r2_measured_00011,read,measured,,,,,0.6236,,ok,0.3673
14.2319,418,,,0.3352,,,,,,15.6557,r2_measured_00012,read,measured,,,,,0.6465,,ok,0.3776
17.1812,674,,,0.5161,,,,,,18.7094,r2_measured_00013,read,measured,,,,,0.6127,,ok,0.3257
9.8246,506,,,0.4241,,,,,,11.1941,r2_measured_00014,read,measured,,,,,0.5358,,ok,0.352
15.8348,663,,,0.5511,,,,,,17.4536,r2_measured_00015,read,measured,,,,,0.6368,,ok,0.3577
14.1587,624,,,0.6034,,,,,,15.8342,r2_measured_00016,read,measured,,,,,0.6594,,ok,0.3405
12.8848,673,,,0.5523,,,,,,14.4782,r2_measured_00017,read,measured,,,,,0.6488,,ok,0.3268
14.1431,628,,,0.7136,,,,,,16.1946,r2_measured_00018,read,measured,,,,,0.809,,ok,0.4359
24.9436,679,,,0.6971,,,,,,27.0499,r2_measured_00019,read,measured,,,,,0.7868,,ok,0.4749
15.8363,627,,,0.6856,,,,,,17.6389,r2_measured_00020,read,measured,,,,,0.6802,,ok,0.3625
