backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
41.1528,673,,,1.759,,,,,,51.8323,r1_measured_00000,read,measured,,,,,8.4919,,ok,0.3599
251.093,628,6.6819,41.9862,0.6822,78.7102,1,41.9845,1,125.7029,261.6639,r1_measured_00001,update,measured,83.7167,10.5709,1,8.5526,9.5161,31.4454,ok,0.3132
39.4559,628,,,1.0075,,,,,,49.6274,r1_measured_00002,read,measured,,,,,8.7248,,ok,0.3691
38.8216,567,,,1.3395,,,,,,51.6077,r1_measured_00003,read,measured,,,,,10.9318,,ok,0.4453
39.1671,628,,,1.3644,,,,,,45.7669,r1_measured_00004,read,measured,,,,,4.7868,,ok,0.3734
40.1109,628,,,0.9359,,,,,,44.5749,r1_measured_00005,read,measured,,,,,3.0734,,ok,0.3777
33.0565,417,,,0.3606,,,,,,34.8768,r1_measured_00006,read,measured,,,,,0.8761,,ok,0.4926
38.5875,663,,,1.1383,,,,,,55.5657,r1_measured_00007,read,measured,,,,,15.3986,,ok,0.3668
11.4062,680,,,1.312,,,,,,21.9225,r1_measured_00008,read,measured,,,,,8.7568,,ok,0.3736
8.2042,679,,,1.7752,,,,,,15.3928,r1_measured_00009,read,measured,,,,,4.9977,,ok,0.3492
6.8512,368,,,0.3109,,,,,,8.5778,r1_measured_00010,read,measured,,,,,1.0129,,ok,0.3491
11.3214,417,,,0.2595,,,,,,13.5891,r1_measured_00011,read,measured,,,,,1.553,,ok,0.3975
10.1917,679,,,3.2987,,,,,,17.4454,r1_measured_00012,read,measured,,,,,3.4777,,ok,0.4091
9.5541,628,,,2.9327,,,,,,15.4199,r1_measured_00013,read,measured,,,,,2.3905,,ok,0.4745
6.7795,418,,,1.4606,,,,,,11.2083,r1_measured_00014,read,measured,,,,,2.5527,,ok,0.3621
10.5285,681,,,1.615,,,,,,15.9713,r1_measured_00015,read,measured,,,,,3.3733,,ok,0.373
8.4458,567,,,0.656,,,,,,12.2597,r1_measured_00016,read,measured,,,,,2.7031,,ok,0.3765
10.8547,689,,,0.9699,,,,,,69.5452,r1_measured_00017,read,measured,,,,,57.2977,,ok,0.3508
62.7749,567,,,4.7373,,,,,,89.4464,r1_measured_00018,read,measured,,,,,21.5209,,ok,0.3433
59.3315,680,,,1.5235,,,,,,65.269,r1_measured_00019,read,measured,,,,,4.0407,,ok,0.3108
57.6772,419,,,0.4812,,,,,,60.4027,r1_measured_00020,read,measured,,,,,1.8701,,ok,0.3163
57.862,677,,,1.4657,,,,,,65.2451,r1_measured_00021,read,measured,,,,,5.5263,,ok,0.333
81.571,508,,,1.055,,,,,,93.6048,r1_measured_00022,read,measured,,,,,10.5944,,ok,0.3217
73.7588,509,,,1.0018,,,,,,85.6954,r1_measured_00023,read,measured,,,,,10.5546,,ok,0.3182
18.6427,678,,,1.8249,,,,,,32.4733,r1_measured_00024,read,measured,,,,,11.6229,,ok,0.3183
25.8851,680,,,2.6166,,,,,,38.2982,r1_measured_00025,read,measured,,,,,9.4256,,ok,0.3127
23.1406,680,,,1.2074,,,,,,33.2011,r1_measured_00026,read,measured,,,,,8.4837,,ok,0.3123
23.1624,365,,,1.2502,,,,,,25.5791,r1_measured_00027,read,measured,,,,,0.8181,,ok,0.3012
8.3498,678,,,0.8921,,,,,,18.1112,r1_measured_00028,read,measured,,,,,8.3555,,ok,0.438
8.2495,661,,,2.2287,,,,,,17.8261,r1_measured_00029,read,measured,,,,,6.841,,ok,0.4414
8.0908,684,,,1.5356,,,,,,20.3151,r1_measured_00030,read,measured,,,,,10.2305,,ok,0.3976
6.8773,662,,,1.6383,,,,,,11.6332,r1_measured_00031,read,measured,,,,,2.6997,,ok,0.3519
10.2125,674,,,1.4895,,,,,,25.8801,r1_measured_00032,read,measured,,,,,13.5946,,ok,0.3735
10.3095,681,,,1.0788,,,,,,20.4816,r1_measured_00033,read,measured,,,,,8.6594,,ok,0.3701
11.6533,688,,,1.0329,,,,,,25.1513,r1_measured_00034,read,measured,,,,,12.0518,,ok,0.3482
8.9874,628,,,3.4909,,,,,,20.2074,r1_measured_00035,read,measured,,,,,7.3325,,ok,0.3352
8.1597,417,,,0.3884,,,,,,10.1328,r1_measured_00036,read,measured,,,,,1.1108,,ok,0.3941
117.2234,660,3.3441,7.1898,2.2068,53.4058,1,7.1878,1,24.713,126.6987,r1_measured_00037,update,measured,17.5232,9.4753,1,4.5951,6.8487,31.1654,ok,0.3376
4.2848,628,,,1.6773,,,,,,16.7991,r1_measured_00038,read,measured,,,,,10.4237,,ok,0.3556
4.1959,369,,,0.7354,,,,,,6.5503,r1_measured_00039,read,measured,,,,,1.1168,,ok,0.4559
6.1345,678,,,0.8729,,,,,,15.7182,r1_measured_00040,read,measured,,,,,8.2631,,ok,0.3811
8.3035,663,,,0.9894,,,,,,45.3305,r1_measured_00041,read,measured,,,,,35.6307,,ok,0.3354
6.885,417,,,0.3431,,,,,,8.9484,r1_measured_00042,read,measured,,,,,1.3458,,ok,0.3259
6.1532,660,,,2.2388,,,,,,40.9244,r1_measured_00043,read,measured,,,,,32.1398,,ok,0.3254
8.802,369,,,0.6454,,,,,,10.6648,r1_measured_00044,read,measured,,,,,0.7448,,ok,0.4029
6.4862,671,,,0.4974,,,,,,39.7839,r1_measured_00045,read,measured,,,,,32.3131,,ok,0.4167
4.8522,417,,,0.6065,,,,,,30.2586,r1_measured_00046,read,measured,,,,,24.4158,,ok,0.3262
26.4648,681,,,1.3712,,,,,,33.9274,r1_measured_00047,read,measured,,,,,5.7034,,ok,0.3147
157.5933,366,21.5229,22.5278,0.3573,52.4807,1,22.5263,1,53.0723,158.7414,r1_measured_00048,update,measured,30.5445,1.1481,1,3.8765,0.3395,26.6409,ok,0.3998
14.1078,680,,,5.7119,,,,,,52.5366,r1_measured_00049,read,measured,,,,,32.2433,,ok,0.4042
10.597,419,,,0.2733,,,,,,14.056,r1_measured_00050,read,measured,,,,,2.7134,,ok,0.4073
8.2762,419,,,0.6559,,,,,,13.6695,r1_measured_00051,read,measured,,,,,4.3592,,ok,0.3237
8.5342,689,,,1.1,,,,,,17.2069,r1_measured_00052,read,measured,,,,,7.1405,,ok,0.3473
6.5908,508,,,1.5238,,,,,,16.8767,r1_measured_00053,read,measured,,,,,8.3823,,ok,0.3202
7.6965,416,,,0.2716,,,,,,9.7276,r1_measured_00054,read,measured,,,,,1.4076,,ok,0.3067
10.1212,678,,,0.8542,,,,,,35.5918,r1_measured_00055,read,measured,,,,,24.1522,,ok,0.3666
4.0171,509,,,2.5786,,,,,,25.0633,r1_measured_00056,read,measured,,,,,18.0515,,ok,0.3586
4.9358,565,,,1.3682,,,,,,27.2614,r1_measured_00057,read,measured,,,,,20.5324,,ok,0.3623
3.5918,689,,,0.9286,,,,,,20.4481,r1_measured_00058,read,measured,,,,,15.3662,,ok,0.4925
18.0357,686,,,1.6537,,,,,,26.0957,r1_measured_00059,read,measured,,,,,5.9821,,ok,0.3551
7.8585,686,,,1.5915,,,,,,15.326,r1_measured_00060,read,measured,,,,,5.4724,,ok,0.337
12.8369,567,,,2.3185,,,,,,29.6182,r1_measured_00061,read,measured,,,,,14.0631,,ok,0.3369
8.098,676,,,1.8299,,,,,,21.9652,r1_measured_00062,read,measured,,,,,11.632,,ok,0.3386
6.1494,678,,,1.483,,,,,,17.2294,r1_measured_00063,read,measured,,,,,9.1957,,ok,0.3399
6.4856,679,,,1.7268,,,,,,13.1056,r1_measured_00064,read,measured,,,,,4.4634,,ok,0.3462
5.1032,417,,,2.0849,,,,,,10.2838,r1_measured_00065,read,measured,,,,,2.7101,,ok,0.3316
3.7869,680,,,1.4564,,,,,,9.9722,r1_measured_00066,read,measured,,,,,4.2622,,ok,0.4006
9.5073,416,,,0.3752,,,,,,12.0961,r1_measured_00067,read,measured,,,,,1.8124,,ok,0.3459
7.8541,678,,,2.3317,,,,,,22.9535,r1_measured_00068,read,measured,,,,,12.3166,,ok,0.3807
6.5696,508,,,0.4625,,,,,,16.7462,r1_measured_00069,read,measured,,,,,9.3077,,ok,0.3499
8.4411,687,,,0.7908,,,,,,12.6082,r1_measured_00070,read,measured,,,,,2.9357,,ok,0.368
9.6413,628,,,2.2756,,,,,,17.277,r1_measured_00071,read,measured,,,,,4.9536,,ok,0.3429
8.4664,686,,,1.0592,,,,,,15.5925,r1_measured_00072,read,measured,,,,,5.647,,ok,0.3535
105.2333,417,33.3112,3.0863,0.3339,7.0509,1,3.0846,1,23.0723,108.4806,r1_measured_00073,update,measured,19.986,3.2473,1,15.4522,2.5345,26.3467,ok,0.3178
7.826,508,,,0.9799,,,,,,15.7261,r1_measured_00074,read,measured,,,,,6.4724,,ok,0.3829
7.4759,508,,,1.3091,,,,,,10.9597,r1_measured_00075,read,measured,,,,,1.7789,,ok,0.3412
6.6718,679,,,0.8947,,,,,,17.3554,r1_measured_00076,read,measured,,,,,9.2984,,ok,0.4073
