backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
1092.1222,418,,,0.3416,,,,,,1095.5765,r2_measured_00000,read,measured,,,,,2.6998,,ok,0.3413
1752.389,628,,,1.3187,,,,,,1759.0718,r2_measured_00001,read,measured,,,,,4.9378,,ok,0.3551
1003.1467,369,,,0.4229,,,,,,1006.9929,r2_measured_00002,read,measured,,,,,3.0094,,ok,0.3507
2033.0747,681,,,2.4125,,,,,,2079.4897,r2_measured_00003,read,measured,,,,,43.6001,,ok,0.341
1809.0362,628,,,1.4002,,,,,,1846.1766,r2_measured_00004,read,measured,,,,,35.2586,,ok,0.3467
1780.8286,659,,,0.993,,,,,,1815.2964,r2_measured_00005,read,measured,,,,,33.0647,,ok,0.3416
2012.9566,679,,,0.5786,,,,,,2079.4353,r2_measured_00006,read,measured,,,,,65.4799,,ok,0.3491
1670.2256,568,,,1.1114,,,,,,1714.5943,r2_measured_00007,read,measured,,,,,42.7853,,ok,0.3985
1979.1619,689,,,1.839,,,,,,2002.2007,r2_measured_00008,read,measured,,,,,20.7778,,ok,0.3555
1994.0528,677,,,3.5789,,,,,,2036.9347,r2_measured_00009,read,measured,,,,,38.9141,,ok,0.325
1946.6587,679,,,5.0009,,,,,,1978.5069,r2_measured_00010,read,measured,,,,,26.4164,,ok,0.3631
1713.2349,567,,,1.8633,,,,,,1740.4893,r2_measured_00011,read,measured,,,,,24.9642,,ok,0.3607
1177.5056,418,,,0.3115,,,,,,1182.5899,r2_measured_00012,read,measured,,,,,4.3807,,ok,0.3315
1925.0818,674,,,2.6136,,,,,,1942.8153,r2_measured_00013,read,measured,,,,,14.7173,,ok,0.3391
1423.0448,506,,,1.1568,,,,,,1459.3166,r2_measured_00014,read,measured,,,,,34.6407,,ok,0.3934
1962.7326,663,,,1.4194,,,,,,2016.3436,r2_measured_00015,read,measured,,,,,51.7818,,ok,0.3443
1743.6995,624,,,0.5741,,,,,,1752.8747,r2_measured_00016,read,measured,,,,,8.1709,,ok,0.3665
2034.8681,673,,,2.6841,,,,,,2059.716,r2_measured_00017,read,measured,,,,,21.7634,,ok,0.3385
1829.8709,628,,,3.3965,,,,,,1843.7279,r2_measured_00018,read,measured,,,,,10.0152,,ok,0.379
1962.5402,679,,,0.6499,,,,,,1996.4062,r2_measured_00019,read,measured,,,,,32.7923,,ok,0.3581
1863.9875,627,,,0.9947,,,,,,1887.0954,r2_measured_00020,read,measured,,,,,21.6996,,ok,0.3494
2047.1733,678,,,1.6947,,,,,,2118.0533,r2_measured_00021,read,measured,,,,,68.6882,,ok,0.4185
1974.4144,687,,,0.6891,,,,,,2001.743,r2_measured_00022,read,measured,,,,,26.2093,,ok,0.3607
1146.5325,419,,,0.3307,,,,,,1149.2331,r2_measured_00023,read,measured,,,,,1.958,,ok,0.3443
2063.3189,689,,,1.0624,,,,,,2144.9971,r2_measured_00024,read,measured,,,,,80.2029,,ok,0.3481
1867.5002,628,,,5.1687,,,,,,1899.9698,r2_measured_00025,read,measured,,,,,26.8678,,ok,0.3736
1496.8221,507,,,2.5569,,,,,,1517.9492,r2_measured_00026,read,measured,,,,,18.1547,,ok,0.3472
1898.6057,674,,,0.654,,,,,,1943.568,r2_measured_00027,read,measured,,,,,43.884,,ok,0.3575
1862.735,628,,,2.0272,,,,,,1905.6744,r2_measured_00028,read,measured,,,,,40.5185,,ok,0.3318
1207.7642,417,,,0.343,,,,,,1210.3715,r2_measured_00029,read,measured,,,,,1.8309,,ok,0.368
2130.7509,689,,,1.6914,,,,,,2205.7452,r2_measured_00030,read,measured,,,,,72.7938,,ok,0.4245
1662.1915,566,,,0.9844,,,,,,1682.0891,r2_measured_00031,read,measured,,,,,18.4812,,ok,0.359
1765.2572,628,,,1.4258,,,,,,1791.0129,r2_measured_00032,read,measured,,,,,23.9038,,ok,0.3567
2070.9461,679,,,1.0978,,,,,,2114.1299,r2_measured_00033,read,measured,,,,,41.6395,,ok,0.3742
2003.1563,688,,,2.0412,,,,,,2026.5888,r2_measured_00034,read,measured,,,,,20.9691,,ok,0.3578
2074.5581,673,,,5.8629,,,,,,2099.3471,r2_measured_00035,read,measured,,,,,18.4381,,ok,0.4036
2002.2814,677,,,0.9837,,,,,,2011.9421,r2_measured_00036,read,measured,,,,,8.2719,,ok,0.3438
1799.1576,628,,,5.135,,,,,,1852.4281,r2_measured_00037,read,measured,,,,,47.747,,ok,0.327
1837.1739,663,,,1.6318,,,,,,1864.9743,r2_measured_00038,read,measured,,,,,25.7475,,ok,0.3547
1910.098,680,,,3.3063,,,,,,1930.6198,r2_measured_00039,read,measured,,,,,16.7652,,ok,0.3861
2030.9925,678,,,1.6352,,,,,,2074.0198,r2_measured_00040,read,measured,,,,,40.9411,,ok,0.3822
2120.2143,689,,,3.8661,,,,,,2146.7558,r2_measured_00041,read,measured,,,,,22.2742,,ok,0.3331
1444.772,507,,,1.4588,,,,,,1474.0432,r2_measured_00042,read,measured,,,,,27.376,,ok,0.3627
1800.0331,628,,,1.1383,,,,,,1810.3324,r2_measured_00043,read,measured,,,,,8.7032,,ok,0.392
1076.1423,368,,,1.5429,,,,,,1082.2341,r2_measured_00044,read,measured,,,,,4.1429,,ok,0.3398
2014.0443,661,,,0.665,,,,,,2052.5975,r2_measured_00045,read,measured,,,,,37.4483,,ok,0.3706
2045.7106,680,,,2.8056,,,,,,2084.6163,r2_measured_00046,read,measured,,,,,35.6276,,ok,0.3855
1886.2606,627,,,4.9131,,,,,,1920.2046,r2_measured_00047,read,measured,,,,,28.5841,,ok,0.3732
1759.6278,627,,,3.106,,,,,,1800.9109,r2_measured_00048,read,measured,,,,,37.7363,,ok,0.3746
1158.9746,418,,,0.3533,,,,,,1163.7141,r2_measured_00049,read,measured,,,,,3.7009,,ok,0.5994
2286.9453,566,1764.8711,11.8552,3.6073,330.7457,1,11.8535,1,115.0697,2319.5701,r2_measured_00050,update,measured,103.2145,32.6248,1,30.1527,28.5518,46.1061,ok,0.3925
1994.0155,675,,,1.3286,,,,,,2026.4528,r2_measured_00051,read,measured,,,,,30.707,,ok,0.3329
1817.8355,624,,,0.5678,,,,,,1843.6144,r2_measured_00052,read,measured,,,,,24.7952,,ok,0.3537
2122.0395,675,,,2.2535,,,,,,2179.4614,r2_measured_00053,read,measured,,,,,54.7719,,ok,0.3315
1492.6998,508,,,1.8724,,,,,,1515.5268,r2_measured_00054,read,measured,,,,,20.528,,ok,0.3649
2061.7017,677,,,5.8189,,,,,,2138.4831,r2_measured_00055,read,measured,,,,,70.2605,,ok,0.5938
2017.057,679,,,2.7795,,,,,,2065.2238,r2_measured_00056,read,measured,,,,,44.9406,,ok,0.3758
1912.5826,627,,,1.9635,,,,,,1972.1705,r2_measured_00057,read,measured,,,,,57.2215,,ok,0.3395
