backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
1139.3528,660,,,1.1917,,,,,,1155.2318,r0_measured_00000,read,measured,,,,,14.2643,,ok,0.3416
1193.9483,674,,,1.4202,,,,,,1215.7129,r0_measured_00001,read,measured,,,,,19.9193,,ok,0.3473
1150.2063,663,,,1.8383,,,,,,1170.5545,r0_measured_00002,read,measured,,,,,18.0629,,ok,0.3609
1025.5915,626,,,0.8911,,,,,,1036.2194,r0_measured_00003,read,measured,,,,,9.2692,,ok,0.3718
910.2178,565,,,0.7635,,,,,,920.9564,r0_measured_00004,read,measured,,,,,9.5484,,ok,0.3489
1077.065,663,,,1.5537,,,,,,1091.4063,r0_measured_00005,read,measured,,,,,12.3537,,ok,0.3527
1141.7813,663,,,4.4221,,,,,,1178.6732,r0_measured_00006,read,measured,,,,,32.0539,,ok,0.3396
726.66,418,,,0.3481,,,,,,729.5325,r0_measured_00007,read,measured,,,,,2.1,,ok,0.349
933.7278,565,,,0.5163,,,,,,943.9415,r0_measured_00008,read,measured,,,,,9.29,,ok,0.3281
1121.8765,661,,,0.9616,,,,,,1135.5403,r0_measured_00009,read,measured,,,,,12.2577,,ok,0.3671
1080.1556,662,,,1.3376,,,,,,1098.1968,r0_measured_00010,read,measured,,,,,16.2199,,ok,0.3893
1119.0145,685,,,1.0433,,,,,,1140.143,r0_measured_00011,read,measured,,,,,19.6363,,ok,0.3693
975.5682,565,,,1.9264,,,,,,992.8001,r0_measured_00012,read,measured,,,,,14.7643,,ok,0.4484
755.6605,418,,,0.3491,,,,,,758.5462,r0_measured_00013,read,measured,,,,,2.1244,,ok,0.3486
1177.7257,678,,,1.1132,,,,,,1203.2284,r0_measured_00014,read,measured,,,,,23.9296,,ok,0.3778
1424.9345,681,1010.0798,9.0185,0.8684,257.6394,1,9.0167,1,104.9206,1435.6284,r0_measured_00015,update,measured,95.9021,10.6939,1,16.5677,9.3782,35.727,ok,0.3547
940.0483,567,,,0.7321,,,,,,949.2886,r0_measured_00016,read,measured,,,,,8.0865,,ok,0.3507
1103.7389,685,,,2.8163,,,,,,1110.8398,r0_measured_00017,read,measured,,,,,3.8439,,ok,0.3482
1146.4097,680,,,0.8118,,,,,,1162.0696,r0_measured_00018,read,measured,,,,,14.435,,ok,0.3388
956.0724,564,,,2.131,,,,,,981.8406,r0_measured_00019,read,measured,,,,,23.0739,,ok,0.4775
1205.0485,687,,,1.8172,,,,,,1222.6333,r0_measured_00020,read,measured,,,,,15.3104,,ok,0.3706
948.3711,565,,,1.1696,,,,,,966.7402,r0_measured_00021,read,measured,,,,,16.7635,,ok,0.3529
1170.8422,688,,,1.8099,,,,,,1186.0868,r0_measured_00022,read,measured,,,,,12.9598,,ok,0.3895
1032.677,628,,,1.466,,,,,,1046.3326,r0_measured_00023,read,measured,,,,,11.7281,,ok,0.3725
831.4916,367,496.6688,9.6536,0.2872,116.4303,0,9.6517,1,130.5582,833.7759,r0_measured_00024,update,measured,120.9046,2.2843,1,22.0594,1.5922,65.7749,ok,0.3374
1140.3175,678,,,1.7998,,,,,,1156.9625,r0_measured_00025,read,measured,,,,,14.4141,,ok,0.3585
722.9983,418,,,0.5559,,,,,,726.1006,r0_measured_00026,read,measured,,,,,2.1352,,ok,0.3391
1148.6552,680,,,1.5414,,,,,,1165.1271,r0_measured_00027,read,measured,,,,,14.474,,ok,0.3547
726.5737,415,,,0.2971,,,,,,730.1623,r0_measured_00028,read,measured,,,,,2.883,,ok,0.3451
1128.7117,662,,,1.0703,,,,,,1163.4056,r0_measured_00029,read,measured,,,,,33.1647,,ok,0.3665
1111.639,680,,,2.8249,,,,,,1126.5715,r0_measured_00030,read,measured,,,,,11.6858,,ok,0.3487
773.0563,419,,,0.3258,,,,,,776.4656,r0_measured_00031,read,measured,,,,,2.6681,,ok,0.3448
1004.8971,663,,,2.0719,,,,,,1014.6703,r0_measured_00032,read,measured,,,,,7.2665,,ok,0.3522
1073.2276,689,,,1.9027,,,,,,1086.7638,r0_measured_00033,read,measured,,,,,11.1869,,ok,0.3583
1088.9464,680,,,3.322,,,,,,1107.9456,r0_measured_00034,read,measured,,,,,15.1566,,ok,0.4241
1080.2141,675,,,1.921,,,,,,1093.0865,r0_measured_00035,read,measured,,,,,10.5109,,ok,0.359
1071.3628,681,,,1.002,,,,,,1084.7736,r0_measured_00036,read,measured,,,,,11.9373,,ok,0.3842
1080.5733,678,,,1.8376,,,,,,1114.2801,r0_measured_00037,read,measured,,,,,31.3629,,ok,0.3908
1147.137,680,,,1.5284,,,,,,1154.4774,r0_measured_00038,read,measured,,,,,5.3673,,ok,0.3535
1081.8785,675,,,2.5003,,,,,,1098.8773,r0_measured_00039,read,measured,,,,,14.056,,ok,0.359
1085.6672,674,,,1.8162,,,,,,1098.0098,r0_measured_00040,read,measured,,,,,10.0923,,ok,0.3491
1116.5083,675,,,0.6275,,,,,,1123.6111,r0_measured_00041,read,measured,,,,,6.0307,,ok,0.3535
734.785,506,,,1.392,,,,,,750.5984,r0_measured_00042,read,measured,,,,,14.013,,ok,0.3366
885.492,563,,,2.0053,,,,,,896.7453,r0_measured_00043,read,measured,,,,,8.7916,,ok,0.3705
1093.3486,657,,,0.596,,,,,,1106.693,r0_measured_00044,read,measured,,,,,12.277,,ok,0.3868
1093.9703,675,,,61.985,,,,,,1176.5114,r0_measured_00045,read,measured,,,,,20.0137,,ok,0.4288
638.9803,418,,,0.3345,,,,,,648.3148,r0_measured_00046,read,measured,,,,,8.5924,,ok,0.3378
799.6363,509,,,0.9815,,,,,,816.2276,r0_measured_00047,read,measured,,,,,15.1489,,ok,0.3731
806.6042,508,,,1.6321,,,,,,853.9725,r0_measured_00048,read,measured,,,,,45.281,,ok,0.3802
1200.2352,675,,,1.5337,,,,,,1228.6457,r0_measured_00049,read,measured,,,,,26.3376,,ok,0.4105
1105.1238,676,,,1.9044,,,,,,1120.0462,r0_measured_00050,read,measured,,,,,12.4934,,ok,0.4209
1139.5442,661,,,1.0878,,,,,,1154.2017,r0_measured_00051,read,measured,,,,,13.1011,,ok,0.3863
551.9847,368,,,0.8967,,,,,,555.3474,r0_measured_00052,read,measured,,,,,2.0465,,ok,0.3492
1120.8678,663,,,1.0106,,,,,,1130.4938,r0_measured_00053,read,measured,,,,,8.0633,,ok,0.4535
1169.2012,680,,,0.8831,,,,,,1187.6946,r0_measured_00054,read,measured,,,,,16.7731,,ok,0.7354
851.5694,565,,,0.5322,,,,,,858.2939,r0_measured_00055,read,measured,,,,,5.7619,,ok,0.3504
748.0834,508,,,2.3087,,,,,,798.6947,r0_measured_00056,read,measured,,,,,47.8557,,ok,0.3727
1092.2583,657,,,1.1841,,,,,,1102.1076,r0_measured_00057,read,measured,,,,,8.1764,,ok,0.4006
1189.4757,680,,,2.2565,,,,,,1201.3272,r0_measured_00058,read,measured,,,,,9.082,,ok,0.4041
1188.4163,680,,,0.6654,,,,,,1212.1806,r0_measured_00059,read,measured,,,,,22.4965,,ok,0.4923
1140.1946,680,,,1.1642,,,,,,1144.7678,r0_measured_00060,read,measured,,,,,2.9096,,ok,0.4022
1045.8094,626,,,2.4375,,,,,,1068.5813,r0_measured_00061,read,measured,,,,,19.8344,,ok,0.3978
592.3489,417,,,0.6437,,,,,,595.6369,r0_measured_00062,read,measured,,,,,2.1938,,ok,0.362
671.7658,418,,,0.3188,,,,,,674.8012,r0_measured_00063,read,measured,,,,,2.0742,,ok,0.5692
1218.6086,680,,,0.8014,,,,,,1230.5944,r0_measured_00064,read,measured,,,,,10.6852,,ok,0.4183
987.0263,507,,,0.7536,,,,,,999.8373,r0_measured_00065,read,measured,,,,,11.6314,,ok,0.347
811.1511,415,,,0.3029,,,,,,816.1969,r0_measured_00066,read,measured,,,,,4.3339,,ok,0.3407
795.7963,419,,,0.3417,,,,,,803.4508,r0_measured_00067,read,measured,,,,,6.8955,,ok,0.3397
768.6134,367,,,1.2412,,,,,,773.3209,r0_measured_00068,read,measured,,,,,3.0647,,ok,0.3344
