backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
1378.1583,418,,,0.3209,,,,,,1382.9777,r2_measured_00000,read,measured,,,,,4.1021,,ok,0.3331
2029.8173,628,,,1.8783,,,,,,2036.7867,r2_measured_00001,read,measured,,,,,4.6427,,ok,0.3629
1177.0439,369,,,0.6704,,,,,,1184.3906,r2_measured_00002,read,measured,,,,,6.2307,,ok,0.3662
2158.8009,681,,,3.0458,,,,,,2212.0635,r2_measured_00003,read,measured,,,,,49.6801,,ok,0.4557
1981.1793,628,,,1.6179,,,,,,2016.0122,r2_measured_00004,read,measured,,,,,32.7945,,ok,0.3483
2179.1831,659,,,0.8904,,,,,,2237.2581,r2_measured_00005,read,measured,,,,,56.6025,,ok,0.5101
2165.1576,679,,,0.9903,,,,,,2219.4178,r2_measured_00006,read,measured,,,,,52.8177,,ok,0.3812
1836.8015,568,,,2.442,,,,,,1874.6408,r2_measured_00007,read,measured,,,,,34.9404,,ok,0.3777
2202.6831,689,,,9.7912,,,,,,2260.9779,r2_measured_00008,read,measured,,,,,47.9969,,ok,0.4085
2178.8806,677,,,0.5782,,,,,,2233.0277,r2_measured_00009,read,measured,,,,,53.1868,,ok,0.3133
2094.381,679,,,2.4187,,,,,,2109.7115,r2_measured_00010,read,measured,,,,,12.4881,,ok,0.3519
1775.4057,567,,,5.9561,,,,,,1805.5376,r2_measured_00011,read,measured,,,,,23.7086,,ok,0.394
1342.5595,418,,,0.3252,,,,,,1356.3976,r2_measured_00012,read,measured,,,,,13.1091,,ok,0.3433
2192.3323,674,,,1.2677,,,,,,2221.6543,r2_measured_00013,read,measured,,,,,27.6443,,ok,0.333
1726.509,506,,,0.9754,,,,,,1764.7903,r2_measured_00014,read,measured,,,,,36.8156,,ok,0.4232
2133.6322,663,,,1.1358,,,,,,2154.5016,r2_measured_00015,read,measured,,,,,19.2966,,ok,0.3608
2038.5435,624,,,1.115,,,,,,2053.3242,r2_measured_00016,read,measured,,,,,13.2349,,ok,0.3556
2093.1615,673,,,1.033,,,,,,2110.4826,r2_measured_00017,read,measured,,,,,15.8684,,ok,0.3507
2071.876,628,,,3.381,,,,,,2085.6594,r2_measured_00018,read,measured,,,,,9.9255,,ok,0.4018
2270.2336,679,,,4.9021,,,,,,2297.9899,r2_measured_00019,read,measured,,,,,22.4453,,ok,0.3412
2098.108,627,,,1.1342,,,,,,2121.0023,r2_measured_00020,read,measured,,,,,21.3137,,ok,0.3736
2176.3773,678,,,3.7807,,,,,,2241.2252,r2_measured_00021,read,measured,,,,,60.5824,,ok,0.4079
2384.5124,687,,,0.6245,,,,,,2422.4466,r2_measured_00022,read,measured,,,,,36.8547,,ok,0.3635
1367.3445,419,,,0.2939,,,,,,1370.0614,r2_measured_00023,read,measured,,,,,2.035,,ok,0.3324
2238.9721,689,,,4.1799,,,,,,2306.9087,r2_measured_00024,read,measured,,,,,63.2413,,ok,0.4234
2023.9474,628,,,2.4389,,,,,,2050.2207,r2_measured_00025,read,measured,,,,,23.4254,,ok,0.3381
1689.7457,507,,,1.0219,,,,,,1709.4888,r2_measured_00026,read,measured,,,,,18.2715,,ok,0.3636
2258.0477,674,,,1.6172,,,,,,2320.352,r2_measured_00027,read,measured,,,,,60.2659,,ok,0.3466
2055.6786,628,,,1.6131,,,,,,2101.0963,r2_measured_00028,read,measured,,,,,43.3476,,ok,0.3773
1328.4422,417,,,0.9905,,,,,,1333.0665,r2_measured_00029,read,measured,,,,,3.1872,,ok,0.3672
2287.6263,689,,,0.641,,,,,,2388.6727,r2_measured_00030,read,measured,,,,,99.9591,,ok,0.3701
1889.8937,566,,,2.8396,,,,,,1913.8757,r2_measured_00031,read,measured,,,,,20.7163,,ok,0.3456
2042.5128,628,,,5.5813,,,,,,2069.1747,r2_measured_00032,read,measured,,,,,20.631,,ok,0.3763
2460.6976,679,,,1.0839,,,,,,2484.1478,r2_measured_00033,read,measured,,,,,21.9123,,ok,0.3611
2294.2285,688,,,6.7506,,,,,,2349.6403,r2_measured_00034,read,measured,,,,,47.9241,,ok,0.6415
2268.0926,673,,,2.4459,,,,,,2298.665,r2_measured_00035,read,measured,,,,,27.7117,,ok,0.3449
2290.3804,677,,,16.7982,,,,,,2328.7546,r2_measured_00036,read,measured,,,,,20.1667,,ok,1.2302
2099.5802,628,,,0.9837,,,,,,2129.2305,r2_measured_00037,read,measured,,,,,28.2527,,ok,0.3417
