backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
104.6774,418,,,0.3392,,,,,,106.0291,r2_measured_00000,read,measured,,,,,0.5999,,ok,0.3489
12.6842,628,,,0.6922,,,,,,14.4356,r2_measured_00001,read,measured,,,,,0.6016,,ok,0.3719
8.115,369,,,0.2726,,,,,,9.3639,r2_measured_00002,read,measured,,,,,0.5734,,ok,0.3343
13.3188,681,,,0.7032,,,,,,15.2329,r2_measured_00003,read,measured,,,,,0.734,,ok,0.3783
12.0473,628,,,0.5215,,,,,,13.619,r2_measured_00004,read,measured,,,,,0.6269,,ok,0.3456
15.4387,659,,,0.7692,,,,,,17.8071,r2_measured_00005,read,measured,,,,,0.9643,,ok,0.519
16.7499,679,,,0.639,,,,,,18.7583,r2_measured_00006,read,measured,,,,,0.8761,,ok,0.4042
12.3616,568,,,0.5905,,,,,,14.1591,r2_measured_00007,read,measured,,,,,0.7294,,ok,0.3909
14.2683,689,,,0.6872,,,,,,16.1828,r2_measured_00008,read,measured,,,,,0.7321,,ok,0.3984
13.4207,677,,,0.7357,,,,,,15.3502,r2_measured_00009,read,measured,,,,,0.7398,,ok,0.3601
14.3802,679,,,0.8603,,,,,,16.6383,r2_measured_00010,read,measured,,,,,0.856,,ok,0.4365
12.0647,567,,,0.5767,,,,,,13.7817,r2_measured_00011,read,measured,,,,,0.6744,,ok,0.3815
9.2437,418,,,0.3015,,,,,,10.4975,r2_measured_00012,read,measured,,,,,0.5346,,ok,0.3482
13.6471,674,,,0.6843,,,,,,15.5622,r2_measured_00013,read,measured,,,,,0.7374,,ok,0.3973
10.7927,506,,,0.5489,,,,,,12.4637,r2_measured_00014,read,measured,,,,,0.6629,,ok,0.3752
12.6787,663,,,0.6444,,,,,,14.4973,r2_measured_00015,read,measured,,,,,0.7032,,ok,0.386
12.0099,624,,,0.7039,,,,,,14.0221,r2_measured_00016,read,measured,,,,,0.7192,,ok,0.4904
15.8729,673,,,0.6397,,,,,,17.7679,r2_measured_00017,read,measured,,,,,0.7403,,ok,0.4252
12.5327,628,,,0.6986,,,,,,14.4073,r2_measured_00018,read,measured,,,,,0.6731,,ok,0.4162
14.644,679,,,0.7391,,,,,,16.6521,r2_measured_00019,read,measured,,,,,0.7486,,ok,0.4234
13.9561,627,,,0.6079,,,,,,15.6723,r2_measured_00020,read,measured,,,,,0.6456,,ok,0.3789
