backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
217.0271,418,,,0.2952,,,,,,218.6764,r2_measured_00000,read,measured,,,,,0.9526,,ok,0.3359
294.7059,628,,,0.7099,,,,,,297.1182,r2_measured_00001,read,measured,,,,,1.2609,,ok,0.3587
204.604,369,,,0.586,,,,,,206.9041,r2_measured_00002,read,measured,,,,,1.2947,,ok,0.359
317.9724,681,,,0.6298,,,,,,324.343,r2_measured_00003,read,measured,,,,,5.3012,,ok,0.3689
296.8098,628,,,0.6891,,,,,,302.133,r2_measured_00004,read,measured,,,,,4.2051,,ok,0.3459
309.9759,659,,,0.6128,,,,,,315.461,r2_measured_00005,read,measured,,,,,4.4446,,ok,0.351
310.6766,679,,,0.6593,,,,,,318.8446,r2_measured_00006,read,measured,,,,,7.0763,,ok,0.3558
263.8679,568,,,1.0929,,,,,,269.8377,r2_measured_00007,read,measured,,,,,4.4282,,ok,0.3606
248.667,689,,,0.6184,,,,,,252.8768,r2_measured_00008,read,measured,,,,,3.1724,,ok,0.3509
242.9373,677,,,0.6116,,,,,,247.6994,r2_measured_00009,read,measured,,,,,3.7098,,ok,0.3746
254.0538,679,,,0.6709,,,,,,257.1089,r2_measured_00010,read,measured,,,,,1.9451,,ok,0.3617
207.1631,567,,,0.8907,,,,,,211.9343,r2_measured_00011,read,measured,,,,,3.4475,,ok,0.3596
149.3276,418,,,0.2938,,,,,,151.5101,r2_measured_00012,read,measured,,,,,1.4715,,ok,0.3442
256.2507,674,,,0.6473,,,,,,260.0427,r2_measured_00013,read,measured,,,,,2.7068,,ok,0.3475
182.0937,506,,,0.6494,,,,,,190.116,r2_measured_00014,read,measured,,,,,6.8938,,ok,0.3894
239.2364,663,,,0.6752,,,,,,243.7245,r2_measured_00015,read,measured,,,,,3.3616,,ok,0.3554
233.1325,624,,,0.715,,,,,,236.2033,r2_measured_00016,read,measured,,,,,1.89,,ok,0.3829
246.7711,673,,,0.7575,,,,,,250.4111,r2_measured_00017,read,measured,,,,,2.427,,ok,0.362
