backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
111.4198,418,,,0.3295,,,,,,127.2705,r2_measured_00000,read,measured,,,,,15.0545,,ok,0.3991
114.415,628,,,2.0807,,,,,,137.4437,r2_measured_00001,read,measured,,,,,20.4456,,ok,0.425
99.3564,369,,,3.862,,,,,,122.8309,r2_measured_00002,read,measured,,,,,19.1275,,ok,0.4237
107.1022,681,,,2.3037,,,,,,157.2995,r2_measured_00003,read,measured,,,,,47.4491,,ok,0.3499
103.5992,628,,,2.1486,,,,,,165.4346,r2_measured_00004,read,measured,,,,,59.2499,,ok,0.338
110.7301,659,,,3.9158,,,,,,167.3529,r2_measured_00005,read,measured,,,,,52.2981,,ok,0.3324
98.614,679,,,1.6547,,,,,,171.1065,r2_measured_00006,read,measured,,,,,70.4389,,ok,0.3322
111.8515,568,,,1.9229,,,,,,160.1604,r2_measured_00007,read,measured,,,,,45.9629,,ok,0.3513
102.9382,689,,,6.8331,,,,,,139.8277,r2_measured_00008,read,measured,,,,,29.4502,,ok,0.4046
109.3061,677,,,2.025,,,,,,146.2308,r2_measured_00009,read,measured,,,,,34.4832,,ok,0.3426
103.9932,679,,,3.333,,,,,,137.8187,r2_measured_00010,read,measured,,,,,29.9964,,ok,0.3874
98.0518,567,,,3.2833,,,,,,148.2278,r2_measured_00011,read,measured,,,,,46.3663,,ok,0.388
102.087,418,,,0.2923,,,,,,130.3455,r2_measured_00012,read,measured,,,,,27.5452,,ok,0.352
105.2733,674,,,9.2234,,,,,,146.771,r2_measured_00013,read,measured,,,,,31.8392,,ok,0.3502
