backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
104.0717,660,,,0.7076,,,,,,105.9994,r0_measured_00000,read,measured,,,,,0.738,,ok,0.4065
14.0583,674,,,0.5658,,,,,,15.7889,r0_measured_00001,read,measured,,,,,0.715,,ok,0.3695
14.1945,663,,,0.7366,,,,,,16.414,r0_measured_00002,read,measured,,,,,0.9165,,ok,0.4666
14.1995,626,,,0.7893,,,,,,16.6523,r0_measured_00003,read,measured,,,,,0.656,,ok,0.9016
11.9244,565,,,0.5501,,,,,,13.5376,r0_measured_00004,read,measured,,,,,0.6387,,ok,0.3486
14.5409,663,,,0.6483,,,,,,16.3246,r0_measured_00005,read,measured,,,,,0.6543,,ok,0.3916
13.6246,663,,,0.687,,,,,,15.6379,r0_measured_00006,read,measured,,,,,0.8191,,ok,0.422
10.0226,418,,,0.3498,,,,,,11.5077,r0_measured_00007,read,measured,,,,,0.6486,,ok,0.4175
11.6305,565,,,0.9892,,,,,,14.2194,r0_measured_00008,read,measured,,,,,0.636,,ok,0.8886
14.9362,661,,,0.7157,,,,,,16.965,r0_measured_00009,read,measured,,,,,0.8166,,ok,0.3881
14.2592,662,,,0.6295,,,,,,16.1711,r0_measured_00010,read,measured,,,,,0.8115,,ok,0.3907
14.5216,685,,,0.6422,,,,,,16.3627,r0_measured_00011,read,measured,,,,,0.7316,,ok,0.3819
13.1424,565,,,0.5682,,,,,,14.89,r0_measured_00012,read,measured,,,,,0.6732,,ok,0.4247
10.3586,418,,,0.3092,,,,,,11.6928,r0_measured_00013,read,measured,,,,,0.5424,,ok,0.4156
14.5648,678,,,0.5537,,,,,,16.2956,r0_measured_00014,read,measured,,,,,0.7024,,ok,0.3904
82.7815,681,16.8431,7.7503,0.8078,2.7317,1,7.7485,1,25.7919,84.9002,r0_measured_00015,update,measured,18.0416,2.1187,1,13.3344,0.7335,24.0804,ok,0.4681
13.1304,567,,,0.5291,,,,,,14.7367,r0_measured_00016,read,measured,,,,,0.6197,,ok,0.3832
14.5404,685,,,0.6731,,,,,,16.3514,r0_measured_00017,read,measured,,,,,0.68,,ok,0.3693
14.2647,680,,,0.6749,,,,,,16.0826,r0_measured_00018,read,measured,,,,,0.6836,,ok,0.3721
12.4462,564,,,0.6154,,,,,,14.347,r0_measured_00019,read,measured,,,,,0.7532,,ok,0.4367
14.9762,687,,,0.6716,,,,,,17.0136,r0_measured_00020,read,measured,,,,,0.7651,,ok,0.5043
13.2169,565,,,0.6355,,,,,,14.9298,r0_measured_00021,read,measured,,,,,0.6365,,ok,0.3699
14.536,688,,,0.6567,,,,,,16.5302,r0_measured_00022,read,measured,,,,,0.7976,,ok,0.449
15.5426,628,,,0.743,,,,,,17.5078,r0_measured_00023,read,measured,,,,,0.7289,,ok,0.4016
73.2237,367,10.2441,10.8118,0.2472,1.4368,0,10.8099,1,32.1221,74.4115,r0_measured_00024,update,measured,21.3103,1.1878,1,15.8656,0.5101,13.5551,ok,0.3679
14.1478,678,,,0.6089,,,,,,15.924,r0_measured_00025,read,measured,,,,,0.6941,,ok,0.3902
10.1742,418,,,0.2838,,,,,,11.4787,r0_measured_00026,read,measured,,,,,0.5733,,ok,0.3676
14.5096,680,,,0.5875,,,,,,16.2304,r0_measured_00027,read,measured,,,,,0.6715,,ok,0.3808
10.4617,415,,,0.3208,,,,,,11.8237,r0_measured_00028,read,measured,,,,,0.584,,ok,0.384
15.8662,662,,,0.701,,,,,,17.7848,r0_measured_00029,read,measured,,,,,0.7563,,ok,0.3789
16.8188,680,,,0.7393,,,,,,18.8807,r0_measured_00030,read,measured,,,,,0.7957,,ok,0.4171
11.9448,419,,,0.3206,,,,,,13.3177,r0_measured_00031,read,measured,,,,,0.5904,,ok,0.3912
16.5481,663,,,0.6322,,,,,,18.2271,r0_measured_00032,read,measured,,,,,0.5514,,ok,0.4105
15.4842,689,,,0.6865,,,,,,17.5371,r0_measured_00033,read,measured,,,,,0.8372,,ok,0.4334
14.8869,680,,,0.6214,,,,,,16.6574,r0_measured_00034,read,measured,,,,,0.694,,ok,0.3726
14.2044,675,,,0.6429,,,,,,15.9333,r0_measured_00035,read,measured,,,,,0.639,,ok,0.3644
14.9049,681,,,0.684,,,,,,16.9249,r0_measured_00036,read,measured,,,,,0.7989,,ok,0.4455
16.0364,678,,,0.7016,,,,,,18.0749,r0_measured_00037,read,measured,,,,,0.8148,,ok,0.4295
15.2573,680,,,0.6097,,,,,,16.9828,r0_measured_00038,read,measured,,,,,0.6412,,ok,0.3887
14.1459,675,,,0.8713,,,,,,16.5272,r0_measured_00039,read,measured,,,,,0.9536,,ok,0.4522
15.344,674,,,0.7183,,,,,,17.1348,r0_measured_00040,read,measured,,,,,0.621,,ok,0.3732
13.8558,675,,,0.6711,,,,,,15.6911,r0_measured_00041,read,measured,,,,,0.6688,,ok,0.4084
12.0882,506,,,0.5259,,,,,,13.671,r0_measured_00042,read,measured,,,,,0.6272,,ok,0.3632
12.702,563,,,0.5532,,,,,,14.4349,r0_measured_00043,read,measured,,,,,0.7024,,ok,0.3927
16.242,657,,,0.5552,,,,,,17.9282,r0_measured_00044,read,measured,,,,,0.7209,,ok,0.3338
15.5185,675,,,0.5681,,,,,,17.1934,r0_measured_00045,read,measured,,,,,0.7051,,ok,0.3228
9.0889,418,,,0.3295,,,,,,10.5282,r0_measured_00046,read,measured,,,,,0.6335,,ok,0.4037
12.9789,509,,,0.7065,,,,,,14.9441,r0_measured_00047,read,measured,,,,,0.7345,,ok,0.4368
12.0689,508,,,0.4897,,,,,,13.6214,r0_measured_00048,read,measured,,,,,0.6275,,ok,0.3607
13.3081,675,,,0.6271,,,,,,15.1975,r0_measured_00049,read,measured,,,,,0.7519,,ok,0.4252
16.8249,676,,,0.5946,,,,,,18.4835,r0_measured_00050,read,measured,,,,,0.6237,,ok,0.3615
12.7646,661,,,0.5253,,,,,,14.3561,r0_measured_00051,read,measured,,,,,0.6233,,ok,0.3605
8.8454,368,,,0.2788,,,,,,10.1368,r0_measured_00052,read,measured,,,,,0.5381,,ok,0.3943
14.1984,663,,,0.673,,,,,,15.946,r0_measured_00053,read,measured,,,,,0.6533,,ok,0.3406
25.1955,680,,,0.6074,,,,,,26.8453,r0_measured_00054,read,measured,,,,,0.6216,,ok,0.3409
15.1496,565,,,0.6339,,,,,,16.8816,r0_measured_00055,read,measured,,,,,0.6358,,ok,0.3758
13.2164,508,,,0.5825,,,,,,14.806,r0_measured_00056,read,measured,,,,,0.5661,,ok,0.3694
13.4521,657,,,0.6323,,,,,,15.3437,r0_measured_00057,read,measured,,,,,0.765,,ok,0.3985
16.4003,680,,,0.6219,,,,,,18.1622,r0_measured_00058,read,measured,,,,,0.6815,,ok,0.3723
15.4385,680,,,0.7072,,,,,,17.4468,r0_measured_00059,read,measured,,,,,0.7916,,ok,0.4128
15.5762,680,,,0.6622,,,,,,17.3946,r0_measured_00060,read,measured,,,,,0.6547,,ok,0.4175
14.4677,626,,,0.6266,,,,,,16.3186,r0_measured_00061,read,measured,,,,,0.7287,,ok,0.4138
11.0626,417,,,0.3384,,,,,,12.5039,r0_measured_00062,read,measured,,,,,0.6235,,ok,0.4062
10.6182,418,,,0.3339,,,,,,12.0562,r0_measured_00063,read,measured,,,,,0.5669,,ok,0.4669
13.8392,680,,,0.644,,,,,,15.6545,r0_measured_00064,read,measured,,,,,0.708,,ok,0.3727
10.0602,507,,,0.4674,,,,,,11.4728,r0_measured_00065,read,measured,,,,,0.5266,,ok,0.3532
8.6549,415,,,0.2629,,,,,,9.9238,r0_measured_00066,read,measured,,,,,0.5146,,ok,0.4208
9.9464,419,,,0.3799,,,,,,11.5088,r0_measured_00067,read,measured,,,,,0.705,,ok,0.4006
9.2671,367,,,0.2502,,,,,,10.4391,r0_measured_00068,read,measured,,,,,0.502,,ok,0.3594
8.4211,369,,,0.2361,,,,,,9.5145,r0_measured_00069,read,measured,,,,,0.4674,,ok,0.3343
82.9692,677,15.5508,7.0326,0.621,2.5798,1,7.031,1,30.0423,84.701,r0_measured_00070,update,measured,23.0097,1.7318,1,13.1004,0.6561,21.6959,ok,0.3659
14.2788,663,,,0.6466,,,,,,16.225,r0_measured_00071,read,measured,,,,,0.7645,,ok,0.4514
14.9467,677,,,1.0341,,,,,,17.568,r0_measured_00072,read,measured,,,,,0.6375,,ok,0.8351
14.5611,680,,,0.6098,,,,,,16.331,r0_measured_00073,read,measured,,,,,0.6512,,ok,0.4177
12.7579,509,,,0.5222,,,,,,14.3428,r0_measured_00074,read,measured,,,,,0.6091,,ok,0.3753
13.5319,629,,,0.5357,,,,,,15.1693,r0_measured_00075,read,measured,,,,,0.6321,,ok,0.3756
17.401,689,,,0.623,,,,,,19.2978,r0_measured_00076,read,measured,,,,,0.7993,,ok,0.3834
14.8008,674,,,0.6538,,,,,,16.6275,r0_measured_00077,read,measured,,,,,0.6825,,ok,0.4023
12.4286,508,,,0.5596,,,,,,14.156,r0_measured_00078,read,measured,,,,,0.6933,,ok,0.3962
14.6032,629,,,0.5627,,,,,,16.3116,r0_measured_00079,read,measured,,,,,0.7205,,ok,0.3532
10.4178,418,,,0.4238,,,,,,11.9087,r0_measured_00080,read,measured,,,,,0.6097,,ok,0.3825
13.8639,663,,,0.6452,,,,,,15.6426,r0_measured_00081,read,measured,,,,,0.7002,,ok,0.3556
17.205,680,,,0.6655,,,,,,19.1079,r0_measured_00082,read,measured,,,,,0.7492,,ok,0.3957
15.282,688,,,0.6772,,,,,,17.1927,r0_measured_00083,read,measured,,,,,0.7192,,ok,0.426
14.8331,680,,,0.6649,,,,,,16.7603,r0_measured_00084,read,measured,,,,,0.7888,,ok,0.3782
16.164,681,,,0.6076,,,,,,17.9032,r0_measured_00085,read,measured,,,,,0.6738,,ok,0.3746
13.2458,509,,,0.6834,,,,,,14.9937,r0_measured_00086,read,measured,,,,,0.6175,,ok,0.3691
21.3702,662,,,0.6603,,,,,,23.4018,r0_measured_00087,read,measured,,,,,0.8147,,ok,0.462
16.1588,680,,,0.612,,,,,,17.9725,r0_measured_00088,read,measured,,,,,0.7292,,ok,0.3792
10.3092,418,,,0.2667,,,,,,11.5403,r0_measured_00089,read,measured,,,,,0.5476,,ok,0.3535
12.4899,568,,,0.661,,,,,,14.2493,r0_measured_00090,read,measured,,,,,0.6302,,ok,0.3854
9.2901,368,,,0.247,,,,,,10.613,r0_measured_00091,read,measured,,,,,0.4914,,ok,0.5161
14.3134,685,,,0.5992,,,,,,16.1037,r0_measured_00092,read,measured,,,,,0.643,,ok,0.455
13.1152,565,,,0.5449,,,,,,14.8176,r0_measured_00093,read,measured,,,,,0.6659,,ok,0.4112
68.4544,509,15.5059,5.6089,0.447,2.0609,1,5.607,1,32.3932,69.82,r0_measured_00094,update,measured,26.7843,1.3656,1,0.0061,0.5157,18.4883,ok,0.3324
12.4195,679,,,0.6654,,,,,,14.5869,r0_measured_00095,read,measured,,,,,0.6744,,ok,0.7249
10.9061,418,,,0.3219,,,,,,12.2194,r0_measured_00096,read,measured,,,,,0.5454,,ok,0.3752
80.3762,688,15.9229,8.6162,0.6689,3.3514,0,8.6144,1,27.2663,82.3011,r0_measured_00097,update,measured,18.6501,1.9249,1,12.7225,0.7613,21.1131,ok,0.415
14.0634,680,,,0.5728,,,,,,15.7982,r0_measured_00098,read,measured,,,,,0.7505,,ok,0.3327
15.2942,657,,,0.7612,,,,,,17.4505,r0_measured_00099,read,measured,,,,,0.8188,,ok,0.4777
13.9405,509,,,0.5529,,,,,,15.6297,r0_measured_00100,read,measured,,,,,0.6285,,ok,0.4231
14.7606,629,,,0.5792,,,,,,16.406,r0_measured_00101,read,measured,,,,,0.6309,,ok,0.3599
13.085,673,,,0.5592,,,,,,14.7964,r0_measured_00102,read,measured,,,,,0.7212,,ok,0.3554
8.5349,367,,,0.2399,,,,,,9.7318,r0_measured_00103,read,measured,,,,,0.5072,,ok,0.3905
14.6197,689,,,0.6426,,,,,,16.4551,r0_measured_00104,read,measured,,,,,0.7005,,ok,0.4062
15.2117,680,,,0.7425,,,,,,17.1581,r0_measured_00105,read,measured,,,,,0.689,,ok,0.425
13.8863,662,,,0.5251,,,,,,15.6018,r0_measured_00106,read,measured,,,,,0.6908,,ok,0.4185
13.8655,627,,,0.5465,,,,,,15.4648,r0_measured_00107,read,measured,,,,,0.622,,ok,0.3544
