backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
523.5022,673,,,0.8171,,,,,,534.0705,r1_measured_00000,read,measured,,,,,9.3648,,ok,0.3269
671.8058,628,444.5444,6.0448,0.7307,79.9866,1,6.0431,1,107.7755,679.7976,r1_measured_00001,update,measured,101.7307,7.9918,1,14.1271,6.8256,25.3722,ok,0.3597
521.4208,628,,,0.623,,,,,,527.9911,r1_measured_00002,read,measured,,,,,5.5072,,ok,0.3688
449.5661,567,,,0.7004,,,,,,457.9762,r1_measured_00003,read,measured,,,,,7.2664,,ok,0.3734
510.3716,628,,,0.8724,,,,,,517.2114,r1_measured_00004,read,measured,,,,,5.5421,,ok,0.3577
492.8873,628,,,1.216,,,,,,498.6339,r1_measured_00005,read,measured,,,,,4.0901,,ok,0.3618
358.8357,417,,,0.3151,,,,,,361.6243,r1_measured_00006,read,measured,,,,,2.0302,,ok,0.3881
538.904,663,,,1.1811,,,,,,551.0892,r1_measured_00007,read,measured,,,,,10.5862,,ok,0.3564
558.4377,680,,,0.6593,,,,,,566.7203,r1_measured_00008,read,measured,,,,,7.2147,,ok,0.3456
553.2251,679,,,0.7741,,,,,,569.7117,r1_measured_00009,read,measured,,,,,15.2955,,ok,0.3556
323.0894,368,,,1.0163,,,,,,325.2396,r1_measured_00010,read,measured,,,,,0.697,,ok,0.3764
365.1449,417,,,0.357,,,,,,367.0211,r1_measured_00011,read,measured,,,,,1.0974,,ok,0.3662
568.8286,679,,,0.9803,,,,,,573.7906,r1_measured_00012,read,measured,,,,,3.5239,,ok,0.3734
515.6328,628,,,2.2783,,,,,,520.406,r1_measured_00013,read,measured,,,,,2.0791,,ok,0.3543
347.6202,418,,,0.4816,,,,,,351.1048,r1_measured_00014,read,measured,,,,,2.5429,,ok,0.39
