backend_ms,candidate_count,candidate_fetch_ms,commit_ms,dense_scoring_ms,dense_upsert_ms,fresh_hit_at_10,full_write_ack_call_ms,graph_projection_ok,graph_visible_ms,latency_ms,op_id,op_type,phase,projection_fetch_ms,ranking_ms,relation_candidate_ok,relation_check_ms,sparse_scoring_ms,sparse_upsert_ms,status,zscore_fusion_ms
46.3239,660,,,6.6187,,,,,,69.9087,r0_measured_00000,read,measured,,,,,16.5522,,ok,0.3423
47.8179,674,,,0.5532,,,,,,74.1876,r0_measured_00001,read,measured,,,,,25.4119,,ok,0.3373
46.8036,663,,,1.4693,,,,,,58.4765,r0_measured_00002,read,measured,,,,,9.7745,,ok,0.3549
45.8343,626,,,0.9479,,,,,,61.4786,r0_measured_00003,read,measured,,,,,14.2705,,ok,0.3561
48.1936,565,,,0.7883,,,,,,64.1032,r0_measured_00004,read,measured,,,,,14.2693,,ok,0.7205
37.1216,663,,,0.7351,,,,,,39.4244,r0_measured_00005,read,measured,,,,,1.1177,,ok,0.365
44.3714,663,,,1.5946,,,,,,58.5788,r0_measured_00006,read,measured,,,,,12.1738,,ok,0.3515
48.5557,418,,,0.3025,,,,,,52.1079,r0_measured_00007,read,measured,,,,,2.8034,,ok,0.3835
48.0876,565,,,1.1451,,,,,,70.9061,r0_measured_00008,read,measured,,,,,21.2938,,ok,0.3188
46.0794,661,,,1.2016,,,,,,74.6743,r0_measured_00009,read,measured,,,,,27.0054,,ok,0.3227
46.3652,662,,,4.7158,,,,,,68.227,r0_measured_00010,read,measured,,,,,16.7324,,ok,0.3408
46.8531,685,,,2.4122,,,,,,66.0853,r0_measured_00011,read,measured,,,,,16.3885,,ok,0.3544
44.6177,565,,,5.4517,,,,,,64.0527,r0_measured_00012,read,measured,,,,,13.5678,,ok,0.35
49.3504,418,,,0.5133,,,,,,53.2284,r0_measured_00013,read,measured,,,,,2.9397,,ok,0.3494
