op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r2_measured_00050,cassandra-base,1,2,lr000010::conv-50_qa_124,lr000010::conv-50,lr000010::conv-50_session_23_D23:11,9.3889,27.0446,51.5511,54.4006,3.4408,0.7827,0.4267,0.5002,59.6302,1,1,566
r2_measured_00069,cassandra-base,1,2,lr000000::conv-42_qa_34,lr000000::conv-42,lr000000::conv-42_session_3_D3:17,6.5929,25.5261,48.4129,51.5495,5.3854,0.6926,0.4201,0.3906,,0,1,626
r2_measured_00104,cassandra-base,1,2,lr000014::conv-49_qa_67,lr000014::conv-49,lr000014::conv-49_session_16_D16:24,6.9759,26.1438,44.8178,46.8174,9.143,0.6249,0.3475,0.3837,57.3829,1,1,508
r2_measured_00142,cassandra-base,1,2,lr000005::conv-42_qa_180,lr000005::conv-42,lr000005::conv-42_session_25_D25:19,6.9228,25.77,50.2528,53.0308,3.5387,0.6906,0.4208,0.3795,58.1351,1,1,628
r2_measured_00147,cassandra-base,1,2,lr000000::conv-43_qa_113,lr000000::conv-43,lr000000::conv-43_session_12_D12:21,7.3992,26.4603,54.6922,57.5205,9.4549,0.6843,0.489,0.3823,,0,1,679
r2_measured_00165,cassandra-base,1,2,lr000014::conv-43_qa_174,lr000014::conv-43,lr000014::conv-43_session_28_D28:10,6.6809,28.6914,53.8105,56.5651,11.2663,0.7123,0.4429,0.3613,69.426,1,1,679
r2_measured_00166,cassandra-base,1,2,lr000011::conv-49_qa_66,lr000011::conv-49,lr000011::conv-49_session_16_D16:10,6.5639,25.8274,45.7258,51.3365,7.3523,1.0289,0.6166,0.7571,61.213,1,1,509
r2_measured_00173,cassandra-base,1,2,lr000000::conv-47_qa_41,lr000000::conv-47,lr000000::conv-47_session_19_D19:12,6.7527,26.4525,49.5172,53.0266,7.2628,0.6569,0.4311,0.3785,,0,1,686
r2_measured_00182,cassandra-base,1,2,lr000014::conv-41_qa_111,lr000014::conv-41,lr000014::conv-41_session_19_D19:3,6.7169,25.4556,63.047,67.4164,10.1562,0.8595,0.5904,0.459,79.5814,1,1,661
r2_measured_00216,cassandra-base,1,2,lr000002::conv-42_qa_140,lr000002::conv-42,lr000002::conv-42_session_17_D17:8,7.4185,27.3611,48.506,52.1838,6.0809,0.7515,0.4828,0.4148,,0,1,629
