op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r1_measured_00001,cassandra-base,64,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,9.8164,325.4603,401.4513,719.0119,143.8109,58.2165,0.9898,0.3461,922.4499,1,1,628
r1_measured_00037,cassandra-base,64,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,104.8271,465.5479,581.6822,1129.7775,379.1853,34.1418,0.4799,0.3696,2235.4816,1,1,661
r1_measured_00048,cassandra-base,64,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,97.3336,505.6084,564.6067,822.6783,130.8213,8.4423,0.3308,0.3981,962.7337,1,1,366
r1_measured_00073,cassandra-base,64,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,93.1289,458.9617,541.1449,881.9741,90.0156,11.0597,2.6361,0.4361,986.1847,1,1,417
r1_measured_00080,cassandra-base,64,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,90.5497,433.5965,536.2344,1026.5073,332.3364,26.1246,0.7886,0.3793,1386.2135,1,1,663
r1_measured_00119,cassandra-base,64,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,103.2517,417.3323,492.3921,1040.4473,234.987,83.9783,0.4271,0.3347,1360.2465,1,1,627
r1_measured_00125,cassandra-base,64,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,118.7861,398.098,485.8099,804.9171,336.1814,11.017,0.2696,0.3513,1152.7904,1,1,368
r1_measured_00155,cassandra-base,64,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,132.8203,472.0498,1053.2134,1826.9122,113.3632,68.8158,2.7915,0.3937,2012.3593,1,1,661
r1_measured_00169,cassandra-base,64,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,168.1716,439.1619,511.6388,1299.2751,165.6971,284.2412,4.4031,0.3081,2596.6461,1,1,689
r1_measured_00231,cassandra-base,64,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,105.1189,373.9192,1166.5859,2009.7263,359.387,59.6823,0.4453,0.3466,,0,1,689
r1_measured_00233,cassandra-base,64,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,104.4728,356.1497,419.6045,1217.8632,115.4017,33.3712,1.1208,0.439,1368.28,1,1,679
r1_measured_00273,cassandra-base,64,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,107.7896,383.1946,671.1701,1370.9454,77.8888,62.9268,1.5186,0.3329,1513.6774,1,1,629
r1_measured_00274,cassandra-base,64,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,113.153,555.6867,663.5278,1258.8206,74.1573,14.2528,0.953,0.3626,1348.6212,1,1,564
r1_measured_00294,cassandra-base,64,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,97.7806,319.466,646.551,1393.2234,116.0565,14.0908,0.611,0.3915,2519.1049,1,1,679
r1_measured_00297,cassandra-base,64,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,86.4184,372.6488,618.0344,1117.4743,56.2527,14.1924,0.3148,0.401,1188.6988,1,1,418
r1_measured_00304,cassandra-base,64,1,lr000016::conv-42_qa_163,lr000016::conv-42,lr000016::conv-42_session_23_D23:17,86.2435,315.0857,621.1595,1320.0762,142.3865,134.7144,3.7634,0.5353,2511.4317,1,1,627
r1_measured_00313,cassandra-base,64,1,lr000014::conv-47_qa_37,lr000014::conv-47,lr000014::conv-47_session_17_D17:28,78.4269,468.4643,603.3143,1435.4657,84.9607,64.132,1.7991,0.4333,1586.867,1,1,685
r1_measured_00319,cassandra-base,64,1,lr000008::conv-48_qa_161,lr000008::conv-48,lr000008::conv-48_session_22_D22:6,116.5309,621.6746,779.4888,1533.8878,105.8129,169.9617,0.992,0.4487,1811.1848,1,1,681
r1_measured_00325,cassandra-base,64,1,lr000009::conv-42_qa_85,lr000009::conv-42,lr000009::conv-42_session_29_D29:1,94.8843,609.3656,746.8904,1447.9961,90.7637,27.656,7.7911,0.3773,1574.6711,1,1,629
r1_measured_00338,cassandra-base,64,1,lr000011::conv-48_qa_151,lr000011::conv-48,lr000011::conv-48_session_19_D19:11,87.1181,552.0076,717.5897,1479.7607,157.1297,24.6955,0.8889,0.4259,1766.1646,1,1,680
r1_measured_00347,cassandra-base,64,1,lr000006::conv-49_qa_14,lr000006::conv-49,lr000006::conv-49_session_3_D3:3,83.2439,599.4104,693.6507,1295.3251,79.6369,42.5,0.3916,0.4082,1418.3284,1,1,506
r1_measured_00369,cassandra-base,64,1,lr000013::conv-41_qa_133,lr000013::conv-41,lr000013::conv-41_session_27_D27:9,309.0323,682.7556,757.2012,1547.9595,390.014,44.6307,1.9108,0.491,2731.1793,1,1,663
r1_measured_00418,cassandra-base,64,1,lr000008::conv-49_qa_77,lr000008::conv-49,lr000008::conv-49_session_23_D23:15,140.7251,440.3253,526.9411,1221.8599,359.0706,40.5346,0.5398,0.4144,,0,1,509
r1_measured_00424,cassandra-base,64,1,lr000003::conv-47_qa_89,lr000003::conv-47,lr000003::conv-47_session_10_D10:12,146.6128,413.9885,1268.8388,2416.4058,149.4532,135.2447,0.6117,0.3838,2702.1738,1,1,689
r1_measured_00451,cassandra-base,64,1,lr000016::conv-42_qa_110,lr000016::conv-42,lr000016::conv-42_session_7_D7:5,144.2317,368.1169,714.854,1702.7541,152.8579,102.2625,1.3621,0.4844,1959.7908,1,1,627
r1_measured_00501,cassandra-base,64,1,lr000016::conv-50_qa_110,lr000016::conv-50,lr000016::conv-50_session_18_D18:11,88.4772,251.6632,366.9843,1278.5742,82.0389,52.658,2.4701,0.4051,,0,1,566
