op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r0_measured_00015,neo4j-native,16,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,74.3923,76.2996,116.1732,224.9374,540.6004,4.4989,0.7853,0.3707,771.2762,1,1,681
r0_measured_00024,neo4j-native,16,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,6.4073,15.0826,39.1246,103.5556,272.7437,2.0938,0.621,0.3421,,0,1,367
r0_measured_00070,neo4j-native,16,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,3.3763,6.0181,33.9393,152.9577,537.1704,6.103,0.6526,0.344,697.2995,1,1,677
r0_measured_00094,neo4j-native,16,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,3.4523,7.2957,30.3358,154.1958,388.6616,4.2099,0.6093,0.3806,548.1798,1,1,509
r0_measured_00097,neo4j-native,16,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,5.4586,7.9851,39.2247,157.3159,509.7951,7.3442,0.4693,0.3454,,0,1,688
r0_measured_00115,neo4j-native,16,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,4.7556,6.8867,30.505,109.678,313.2697,1.2186,0.3188,0.4508,425.0074,1,1,416
r0_measured_00132,neo4j-native,16,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,3.491,10.1222,31.815,102.739,308.1888,1.6618,0.5142,0.3519,,0,1,418
r0_measured_00143,neo4j-native,16,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,5.4268,10.218,40.3407,136.1003,506.7841,6.1082,0.4215,0.325,649.8017,1,1,681
r0_measured_00157,neo4j-native,16,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,4.2246,8.053,37.196,113.7875,406.6444,1.4926,0.8022,0.3761,523.1719,1,1,566
r0_measured_00190,neo4j-native,16,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,2.8305,5.0828,34.4512,120.9581,453.3818,8.2935,0.622,0.3811,583.7042,1,1,565
r0_measured_00196,neo4j-native,16,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,3.7885,6.3898,31.9983,152.1715,583.7057,7.7142,1.755,0.4113,,0,1,686
r0_measured_00205,neo4j-native,16,0,lr000011::conv-44_qa_105,lr000011::conv-44,lr000011::conv-44_session_23_D23:14,3.4234,6.101,38.1888,154.4608,557.4911,12.5651,0.637,0.3549,725.6069,1,1,674
r0_measured_00209,neo4j-native,16,0,lr000011::conv-44_qa_18,lr000011::conv-44,lr000011::conv-44_session_11_D11:4,3.569,6.3926,67.5369,213.4954,512.9916,4.1444,0.498,0.3827,,0,1,674
r0_measured_00241,neo4j-native,16,0,lr000000::conv-48_qa_133,lr000000::conv-48,lr000000::conv-48_session_13_D13:5,5.877,9.2379,36.1016,154.5669,557.165,1.592,0.4775,0.3615,,0,1,680
r0_measured_00254,neo4j-native,16,0,lr000013::conv-44_qa_58,lr000013::conv-44,lr000013::conv-44_session_25_D25:14,4.051,8.897,76.7383,177.0315,483.5253,3.4654,0.5797,0.3696,665.0517,1,1,674
r0_measured_00281,neo4j-native,16,0,lr000000::conv-48_qa_80,lr000000::conv-48,lr000000::conv-48_session_10_D10:20,4.3625,9.9005,39.4433,160.3539,502.9011,6.194,0.7899,0.3812,670.6884,1,1,681
r0_measured_00296,neo4j-native,16,0,lr000015::conv-41_qa_61,lr000015::conv-41,lr000015::conv-41_session_31_D31:2,4.7724,7.5055,38.427,145.0259,449.3142,4.3224,1.0757,0.3552,600.1672,1,1,661
r0_measured_00379,neo4j-native,16,0,lr000007::conv-43_qa_121,lr000007::conv-43,lr000007::conv-43_session_14_D14:7,3.6912,6.9254,45.2401,178.0724,566.9737,9.2003,0.8249,0.3914,755.5521,1,1,678
r0_measured_00380,neo4j-native,16,0,lr000004::conv-30_qa_56,lr000004::conv-30,lr000004::conv-30_session_6_D6:15,3.8455,7.436,24.3961,84.5199,257.1808,2.0716,0.2364,0.3467,,0,1,366
r0_measured_00412,neo4j-native,16,0,lr000007::conv-44_qa_117,lr000007::conv-44,lr000007::conv-44_session_27_D27:2,4.875,7.3422,85.9923,205.4302,515.9514,7.4704,0.5907,0.4192,729.9375,1,1,673
r0_measured_00417,neo4j-native,16,0,lr000010::conv-41_qa_0,lr000010::conv-41,lr000010::conv-41_session_13_D13:16,3.7232,7.9912,38.104,146.6532,493.242,4.2117,1.093,0.3617,645.6325,1,1,661
r0_measured_00467,neo4j-native,16,0,lr000001::conv-49_qa_141,lr000001::conv-49,lr000001::conv-49_session_21_D21:10,4.6918,7.9461,33.349,141.616,417.1594,12.8389,0.4762,0.3613,572.5196,1,1,506
r0_measured_00468,neo4j-native,16,0,lr000008::conv-48_qa_70,lr000008::conv-48,lr000008::conv-48_session_23_D23:22,4.6803,9.2456,39.8884,151.9339,528.3436,5.1237,1.0925,0.3701,686.9422,1,1,678
r0_measured_00508,neo4j-native,16,0,lr000007::conv-43_qa_56,lr000007::conv-43,lr000007::conv-43_session_21_D21:13,3.4416,6.1704,42.9926,157.8344,530.5578,4.9957,1.3644,0.3618,695.2104,1,1,679
r0_measured_00547,neo4j-native,16,0,lr000004::conv-30_qa_75,lr000004::conv-30,lr000004::conv-30_session_15_D15:12,4.7912,10.3897,28.7741,110.8746,323.2487,2.7654,0.267,0.3544,,0,1,367
r0_measured_00549,neo4j-native,16,0,lr000012::conv-50_qa_103,lr000012::conv-50,lr000012::conv-50_session_16_D16:14,5.5443,9.799,37.3684,126.9001,589.1107,3.479,0.8077,1.1544,,0,1,568
r0_measured_00551,neo4j-native,16,0,lr000011::conv-42_qa_54,lr000011::conv-42,lr000011::conv-42_session_25_D25:1,4.9893,8.3863,32.0673,145.9851,630.5998,5.186,0.533,0.3328,,0,1,627
r0_measured_00558,neo4j-native,16,0,lr000006::conv-47_qa_121,lr000006::conv-47,lr000006::conv-47_session_23_D23:3,3.8575,6.7425,38.8775,190.3122,633.8749,8.8704,1.4595,0.3832,834.9968,1,1,686
r0_measured_00559,neo4j-native,16,0,lr000003::conv-44_qa_14,lr000003::conv-44,lr000003::conv-44_session_3_D3:7,4.082,10.0558,41.2481,162.1274,638.0006,3.6131,0.6454,0.3669,804.8609,1,1,674
r0_measured_00591,neo4j-native,16,0,lr000009::conv-44_qa_84,lr000009::conv-44,lr000009::conv-44_session_13_D13:6,3.8204,6.7236,38.727,170.1188,529.306,6.0202,0.4371,0.3351,706.2954,1,1,674
r0_measured_00599,neo4j-native,16,0,lr000011::conv-43_qa_48,lr000011::conv-43,lr000011::conv-43_session_18_D18:2,3.4437,8.8856,58.8503,163.3159,483.3782,4.0439,0.4751,0.3782,651.6708,1,1,679
r0_measured_00657,neo4j-native,16,0,lr000011::conv-47_qa_93,lr000011::conv-47,lr000011::conv-47_session_12_D12:5,4.8334,7.5397,42.1833,179.139,504.5904,9.5581,0.6216,0.3713,694.3709,1,1,686
r0_measured_00664,neo4j-native,16,0,lr000008::conv-48_qa_177,lr000008::conv-48,lr000008::conv-48_session_27_D27:9,5.1391,8.4816,33.4824,163.6234,567.1494,12.0262,0.7662,0.3612,,0,1,679
r0_measured_00681,neo4j-native,16,0,lr000015::conv-47_qa_1,lr000015::conv-47,lr000015::conv-47_session_1_D1:26,5.3426,9.1909,45.7152,175.2291,576.2086,2.6699,1.0099,0.3618,,0,1,688
r0_measured_00701,neo4j-native,16,0,lr000011::conv-47_qa_39,lr000011::conv-47,lr000011::conv-47_session_18_D18:1,7.9225,12.9193,45.5314,222.813,547.865,8.2325,0.3969,0.3099,779.6823,1,1,687
r0_measured_00703,neo4j-native,16,0,lr000012::conv-44_qa_121,lr000012::conv-44,lr000012::conv-44_session_28_D28:10,5.3346,8.2935,37.6755,189.1302,544.587,10.1476,0.9643,0.3375,745.2315,1,1,674
r0_measured_00708,neo4j-native,16,0,lr000004::conv-42_qa_7,lr000004::conv-42,lr000004::conv-42_session_2_D2:3,3.0761,6.1319,38.6939,137.4918,522.5985,5.2513,0.7291,0.3493,666.4918,1,1,627
r0_measured_00722,neo4j-native,16,0,lr000005::conv-41_qa_98,lr000005::conv-41,lr000005::conv-41_session_15_D15:13,4.4882,6.7931,37.3961,144.5751,601.9814,4.6551,1.1748,0.8654,753.3565,1,1,663
r0_measured_00729,neo4j-native,16,0,lr000011::conv-50_qa_48,lr000011::conv-50,lr000011::conv-50_session_22_D22:1,7.5339,12.8815,47.5756,168.5066,445.9456,3.6793,0.576,0.3324,,0,1,566
r0_measured_00734,neo4j-native,16,0,lr000002::conv-43_qa_140,lr000002::conv-43,lr000002::conv-43_session_19_D19:10,2.6679,5.4611,33.1804,181.5269,466.9891,9.5385,0.9728,0.3863,659.4966,1,1,680
r0_measured_00737,neo4j-native,16,0,lr000014::conv-43_qa_159,lr000014::conv-43,lr000014::conv-43_session_26_D26:1,4.2614,9.6994,38.5774,142.7356,502.5756,1.858,0.7774,0.3737,648.3952,1,1,680
r0_measured_00774,neo4j-native,16,0,lr000013::conv-41_qa_134,lr000013::conv-41,lr000013::conv-41_session_27_D27:11,7.5855,15.1929,48.2198,168.7223,470.1322,4.7261,1.634,0.3413,,0,1,662
r0_measured_00787,neo4j-native,16,0,lr000002::conv-41_qa_2,lr000002::conv-41,lr000002::conv-41_session_2_D2:28,4.201,7.2364,39.8392,139.5049,531.7124,4.6884,0.6679,0.3444,676.993,1,1,661
r0_measured_00815,neo4j-native,16,0,lr000004::conv-30_qa_42,lr000004::conv-30,lr000004::conv-30_session_1_D1:19,3.5496,7.2384,24.9377,103.2537,252.6542,2.7406,0.6969,0.3574,359.7684,1,1,368
r0_measured_00817,neo4j-native,16,0,lr000003::conv-49_qa_69,lr000003::conv-49,lr000003::conv-49_session_19_D19:1,5.0795,7.9963,31.971,120.5532,369.8009,9.788,0.4568,0.4927,501.1851,1,1,509
r0_measured_00862,neo4j-native,16,0,lr000002::conv-50_qa_107,lr000002::conv-50,lr000002::conv-50_session_17_D17:5,4.2818,6.6034,36.703,120.7054,504.2275,13.836,0.8202,0.3535,640.0262,1,1,566
r0_measured_00869,neo4j-native,16,0,lr000009::conv-42_qa_181,lr000009::conv-42,lr000009::conv-42_session_26_D26:18,4.9319,7.7396,30.9607,204.6765,433.0683,14.3418,0.6148,0.3541,653.1283,1,1,628
r0_measured_00873,neo4j-native,16,0,lr000001::conv-47_qa_70,lr000001::conv-47,lr000001::conv-47_session_2_D2:12,5.0488,8.1418,84.1817,197.7644,496.3027,7.0002,0.535,0.3695,702.0484,1,1,687
r0_measured_00893,neo4j-native,16,0,lr000006::conv-47_qa_92,lr000006::conv-47,lr000006::conv-47_session_11_D11:3,5.7512,8.8534,43.8221,163.7558,533.0256,16.3141,0.5885,0.3715,714.1257,1,1,687
r0_measured_00907,neo4j-native,16,0,lr000011::conv-49_qa_116,lr000011::conv-49,lr000011::conv-49_session_11_D11:8,4.1243,8.001,32.8577,117.8211,447.7353,5.6561,0.8745,0.3594,572.5161,1,1,509
r0_measured_00914,neo4j-native,16,0,lr000003::conv-41_qa_6,lr000003::conv-41,lr000003::conv-41_session_4_D4:1,3.9578,7.4921,38.4106,185.6316,520.0955,2.9038,0.4468,0.3752,709.5334,1,1,658
r0_measured_00930,neo4j-native,16,0,lr000001::conv-49_qa_28,lr000001::conv-49,lr000001::conv-49_session_6_D6:4,5.1489,7.7578,31.6549,110.8363,408.4263,12.2769,0.5161,0.3468,,0,1,507
r0_measured_00952,neo4j-native,16,0,lr000000::conv-49_qa_60,lr000000::conv-49,lr000000::conv-49_session_13_D13:8,5.5074,9.927,36.3653,123.4489,357.8975,5.2616,0.4391,0.3274,,0,1,508
r0_measured_00969,neo4j-native,16,0,lr000011::conv-42_qa_169,lr000011::conv-42,lr000011::conv-42_session_24_D24:4,5.1396,7.7897,37.8314,138.7115,527.7022,1.4784,0.6109,0.3857,,0,1,628
r0_measured_00975,neo4j-native,16,0,lr000015::conv-50_qa_28,lr000015::conv-50,lr000015::conv-50_session_5_D5:8,5.3671,9.0562,61.6326,157.0564,476.6713,4.4877,0.5279,0.3725,639.177,1,1,564
r0_measured_00976,neo4j-native,16,0,lr000001::conv-44_qa_86,lr000001::conv-44,lr000001::conv-44_session_14_D14:4,3.3523,22.1822,54.0901,161.0127,579.0852,11.139,0.4901,0.3834,752.1854,1,1,673
r0_measured_00993,neo4j-native,16,0,lr000004::conv-42_qa_35,lr000004::conv-42,lr000004::conv-42_session_19_D19:9,4.9895,10.2565,43.7081,178.4488,414.0362,8.0165,0.5715,0.3725,601.5144,1,1,628
r0_measured_00997,neo4j-native,16,0,lr000002::conv-42_qa_71,lr000002::conv-42,lr000002::conv-42_session_11_D11:9,4.8168,7.5661,36.3614,143.0005,448.248,8.0188,0.5499,0.336,600.2188,1,1,629
r0_measured_01045,neo4j-native,16,0,lr000010::conv-49_qa_101,lr000010::conv-49,lr000010::conv-49_session_7_D7:2,3.0426,9.596,38.3954,132.1219,432.369,12.9729,1.2047,0.346,579.0848,1,1,508
r0_measured_01056,neo4j-native,16,0,lr000013::conv-47_qa_94,lr000013::conv-47,lr000013::conv-47_session_13_D13:8,4.4054,7.3072,46.3527,205.3668,570.0872,3.8173,0.5861,0.3646,,0,1,688
r0_measured_01058,neo4j-native,16,0,lr000004::conv-30_qa_49,lr000004::conv-30,lr000004::conv-30_session_3_D3:6,4.455,12.236,29.5064,104.6592,288.5819,2.4624,0.2265,0.2882,396.268,1,1,369
