op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r0_measured_00015,cassandra-base,1,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,2.2652,21.8901,45.1613,48.6448,9.5995,0.7004,1.5208,0.3824,60.9339,1,1,681
r0_measured_00024,cassandra-base,1,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,3.3916,23.3529,39.9489,42.2783,13.806,0.5335,0.4813,0.3904,,0,1,367
r0_measured_00070,cassandra-base,1,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,7.0618,28.6574,61.7427,65.3668,14.1269,0.6575,0.4158,0.3029,80.9398,1,1,677
r0_measured_00094,cassandra-base,1,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,7.8151,24.0804,50.1493,53.8407,13.1299,0.6409,0.3449,0.3754,68.4017,1,1,509
r0_measured_00097,cassandra-base,1,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,4.8209,23.8312,45.981,49.5023,8.877,0.7184,1.2637,0.3716,,0,1,688
r0_measured_00115,cassandra-base,1,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,6.4815,26.5291,108.924,110.9818,6.4953,0.5041,0.2873,0.3534,118.6818,1,1,416
r0_measured_00132,cassandra-base,1,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,4.9871,25.2252,44.9084,47.9224,10.9896,0.5853,1.2635,0.4356,,0,1,418
r0_measured_00143,cassandra-base,1,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,3.1335,23.5746,46.6913,49.8449,6.789,0.7247,1.3426,0.3858,59.1721,1,1,681
r0_measured_00157,cassandra-base,1,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,3.194,24.3409,46.2496,48.9006,8.6049,0.6419,0.4294,0.4194,59.0707,1,1,566
r0_measured_00190,cassandra-base,1,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,4.1033,23.7858,45.2151,47.7087,9.4058,0.5954,1.2058,0.3544,59.3427,1,1,565
