op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r2_measured_00050,cassandra-base,64,2,lr000010::conv-50_qa_124,lr000010::conv-50,lr000010::conv-50_session_23_D23:11,203.5836,444.5436,523.829,949.6679,210.9188,49.3012,1.7217,0.3442,1212.0313,1,1,566
r2_measured_00069,cassandra-base,64,2,lr000000::conv-42_qa_34,lr000000::conv-42,lr000000::conv-42_session_3_D3:17,166.6501,405.7491,457.1804,922.2031,274.849,36.034,0.3654,0.3055,,0,1,626
r2_measured_00104,cassandra-base,64,2,lr000014::conv-49_qa_67,lr000014::conv-49,lr000014::conv-49_session_16_D16:24,105.1503,412.4604,481.9554,1086.3878,156.5186,21.4033,2.5378,0.3939,1608.3765,1,1,509
r2_measured_00142,cassandra-base,64,2,lr000005::conv-42_qa_180,lr000005::conv-42,lr000005::conv-42_session_25_D25:19,81.5302,333.4881,425.8405,1218.4505,62.35,26.4287,1.3079,1.2181,1309.8627,1,1,628
r2_measured_00147,cassandra-base,64,2,lr000000::conv-43_qa_113,lr000000::conv-43,lr000000::conv-43_session_12_D12:21,83.083,309.7082,408.1117,1243.1942,104.3018,41.7369,0.6313,0.3143,,0,1,679
r2_measured_00165,cassandra-base,64,2,lr000014::conv-43_qa_174,lr000014::conv-43,lr000014::conv-43_session_28_D28:10,135.7363,447.3222,604.8814,1342.9623,68.0668,59.9721,0.6778,0.3644,1472.1189,1,1,679
r2_measured_00166,cassandra-base,64,2,lr000011::conv-49_qa_66,lr000011::conv-49,lr000011::conv-49_session_16_D16:10,134.7117,466.0626,589.2022,1198.2775,109.3351,23.074,0.3124,0.4199,1331.4768,1,1,509
r2_measured_00173,cassandra-base,64,2,lr000000::conv-47_qa_41,lr000000::conv-47,lr000000::conv-47_session_19_D19:12,134.7765,487.9151,564.6749,1305.7388,85.652,26.4012,1.4205,0.4164,,0,1,686
r2_measured_00182,cassandra-base,64,2,lr000014::conv-41_qa_111,lr000014::conv-41,lr000014::conv-41_session_19_D19:3,113.5097,413.4937,539.8345,1326.6901,63.6778,49.179,5.715,0.4033,1445.7396,1,1,661
r2_measured_00216,cassandra-base,64,2,lr000002::conv-42_qa_140,lr000002::conv-42,lr000002::conv-42_session_17_D17:8,94.4223,388.559,492.3571,1281.106,64.1663,35.1776,5.6436,0.3535,,0,1,629
r2_measured_00237,cassandra-base,64,2,lr000012::conv-44_qa_1,lr000012::conv-44,lr000012::conv-44_session_1_D1:2,133.9222,462.0743,637.0193,1298.3106,86.894,46.2178,1.3291,0.4006,1433.2214,1,1,672
r2_measured_00247,cassandra-base,64,2,lr000010::conv-48_qa_157,lr000010::conv-48,lr000010::conv-48_session_20_D20:21,127.0483,424.297,627.9905,1217.9457,89.1082,58.5523,0.4157,0.3081,1366.4005,1,1,680
