op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r1_measured_00001,cassandra-materialized,1,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,14.3444,28.727,48.8191,50.888,14.3564,0.5254,0.3567,0.3116,66.495,1,1,628
r1_measured_00037,cassandra-materialized,1,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,6.613,16.0465,40.526,43.0685,4.1848,0.6827,0.4355,0.3914,48.8365,1,1,660
r1_measured_00048,cassandra-materialized,1,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,6.9911,16.7682,32.1393,34.4494,4.9831,0.5352,0.3857,0.6015,41.0584,1,1,366
r1_measured_00073,cassandra-materialized,1,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,17.3955,25.4926,100.9063,102.3173,13.5809,0.4361,0.2363,0.3117,116.9329,1,1,417
r1_measured_00080,cassandra-materialized,1,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,12.4397,22.7272,46.3688,48.6888,14.3333,0.5777,0.3794,0.3252,64.3698,1,1,663
r1_measured_00119,cassandra-materialized,1,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,4.9747,15.8097,35.5356,37.4824,8.5657,0.5432,0.3889,0.3171,47.3611,1,1,627
r1_measured_00125,cassandra-materialized,1,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,5.9047,14.2803,25.0803,26.2656,15.0482,0.4311,0.2063,0.3084,42.3063,1,1,368
r1_measured_00155,cassandra-materialized,1,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,8.0656,19.2994,42.0617,44.4937,3.8001,0.6435,0.4172,0.3409,49.7612,1,1,661
r1_measured_00169,cassandra-materialized,1,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,4.8141,15.7496,40.6491,42.9129,18.4647,0.7469,0.402,0.3263,62.9223,1,1,687
r1_measured_00231,cassandra-materialized,1,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,2.9742,15.2647,36.0398,38.3541,7.0453,0.564,0.3953,0.3055,,0,1,688
r1_measured_00233,cassandra-materialized,1,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,11.6257,19.6231,39.2027,41.5204,11.3934,0.5607,0.3587,0.3102,54.2076,1,1,679
r1_measured_00273,cassandra-materialized,1,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,9.694,29.3578,50.7274,52.9316,32.0167,2.5665,0.5309,0.4772,88.6032,1,1,629
r1_measured_00274,cassandra-materialized,1,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,34.4855,57.2165,80.0309,81.8522,21.694,0.5292,0.3366,0.35,104.8221,1,1,564
r1_measured_00294,cassandra-materialized,1,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,8.2586,16.3238,34.4687,37.1945,10.955,0.6817,0.4101,0.384,49.6928,1,1,678
r1_measured_00297,cassandra-materialized,1,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,7.7682,21.7973,36.0594,37.4224,12.3742,0.4765,0.2412,0.301,50.8627,1,1,418
r1_measured_00304,cassandra-materialized,1,1,lr000016::conv-42_qa_163,lr000016::conv-42,lr000016::conv-42_session_23_D23:17,7.4015,16.2747,36.775,38.7964,10.2737,0.5254,0.3454,0.3112,50.3074,1,1,626
r1_measured_00313,cassandra-materialized,1,1,lr000014::conv-47_qa_37,lr000014::conv-47,lr000014::conv-47_session_17_D17:28,6.4675,15.5742,40.7185,42.9088,16.5176,0.7104,0.4792,0.4149,61.1225,1,1,685
r1_measured_00319,cassandra-materialized,1,1,lr000008::conv-48_qa_161,lr000008::conv-48,lr000008::conv-48_session_22_D22:6,7.1245,16.3727,36.849,39.4827,7.2769,0.6908,0.4452,0.3766,48.3491,1,1,681
r1_measured_00325,cassandra-materialized,1,1,lr000009::conv-42_qa_85,lr000009::conv-42,lr000009::conv-42_session_29_D29:1,5.9005,17.4859,35.5129,38.2715,10.4101,0.6685,0.4603,0.3994,50.2806,1,1,629
r1_measured_00338,cassandra-materialized,1,1,lr000011::conv-48_qa_151,lr000011::conv-48,lr000011::conv-48_session_19_D19:11,4.2401,13.4036,32.4965,34.8935,11.4284,0.7464,0.421,0.3861,47.9483,1,1,679
r1_measured_00347,cassandra-materialized,1,1,lr000006::conv-49_qa_14,lr000006::conv-49,lr000006::conv-49_session_3_D3:3,12.0662,15.807,32.6524,34.5918,11.6118,0.5162,0.2983,0.3719,47.4544,1,1,506
r1_measured_00369,cassandra-materialized,1,1,lr000013::conv-41_qa_133,lr000013::conv-41,lr000013::conv-41_session_27_D27:9,13.2359,20.8167,43.258,45.706,6.5473,0.5727,0.3809,0.3588,53.6273,1,1,662
r1_measured_00418,cassandra-materialized,1,1,lr000008::conv-49_qa_77,lr000008::conv-49,lr000008::conv-49_session_23_D23:15,6.0308,14.756,35.2067,37.2189,8.6154,0.6887,0.3733,0.4429,,0,1,509
r1_measured_00424,cassandra-materialized,1,1,lr000003::conv-47_qa_89,lr000003::conv-47,lr000003::conv-47_session_10_D10:12,5.9168,15.977,41.2076,43.9233,4.9521,0.7527,0.4546,0.4169,50.5846,1,1,689
r1_measured_00451,cassandra-materialized,1,1,lr000016::conv-42_qa_110,lr000016::conv-42,lr000016::conv-42_session_7_D7:5,10.3418,20.3327,40.4315,42.7761,7.1155,0.5978,0.3879,0.3455,51.3123,1,1,627
r1_measured_00501,cassandra-materialized,1,1,lr000016::conv-50_qa_110,lr000016::conv-50,lr000016::conv-50_session_18_D18:11,7.0742,17.7968,42.4268,44.785,6.0165,0.7268,0.3988,0.3967,,0,1,566
r1_measured_00502,cassandra-materialized,1,1,lr000013::conv-41_qa_23,lr000013::conv-41,lr000013::conv-41_session_2_D2:25,4.5703,13.5263,37.4649,39.7653,6.0678,0.6328,0.4014,0.3445,47.2749,1,1,663
r1_measured_00504,cassandra-materialized,1,1,lr000011::conv-43_qa_45,lr000011::conv-43,lr000011::conv-43_session_18_D18:1,6.0317,17.4529,48.0545,52.5827,8.0257,1.028,0.666,0.5673,,0,1,678
r1_measured_00544,cassandra-materialized,1,1,lr000007::conv-48_qa_170,lr000007::conv-48,lr000007::conv-48_session_24_D24:5,6.2886,16.6178,45.1886,48.3494,9.7269,0.8475,0.5217,0.4414,59.9658,1,1,679
r1_measured_00554,cassandra-materialized,1,1,lr000007::conv-44_qa_89,lr000007::conv-44,lr000007::conv-44_session_17_D17:4,6.0439,17.1985,38.4283,40.9385,6.4687,0.7032,0.4428,0.3758,49.0069,1,1,675
r1_measured_00558,cassandra-materialized,1,1,lr000010::conv-47_qa_37,lr000010::conv-47,lr000010::conv-47_session_17_D17:28,5.6393,15.0626,36.0516,39.0317,6.316,0.7557,0.513,0.4229,47.1393,1,1,689
r1_measured_00590,cassandra-materialized,1,1,lr000015::conv-42_qa_0,lr000015::conv-42,lr000015::conv-42_session_1_D1:7,4.2034,20.2692,39.272,42.6117,13.1637,0.5967,0.4084,0.4024,,0,1,626
r1_measured_00612,cassandra-materialized,1,1,lr000007::conv-49_qa_93,lr000007::conv-49,lr000007::conv-49_session_4_D4:10,8.4371,18.2499,37.2229,39.3928,9.1339,0.5364,0.3226,0.3588,49.8033,1,1,509
r1_measured_00619,cassandra-materialized,1,1,lr000011::conv-48_qa_167,lr000011::conv-48,lr000011::conv-48_session_23_D23:29,5.323,18.8889,37.9099,40.1401,10.0132,0.6192,0.3862,0.3259,51.5569,1,1,680
r1_measured_00651,cassandra-materialized,1,1,lr000009::conv-43_qa_37,lr000009::conv-43,lr000009::conv-43_session_13_D13:1,4.9096,15.6015,39.296,41.6808,14.0405,0.6732,0.42,0.3317,57.2089,1,1,679
r1_measured_00727,cassandra-materialized,1,1,lr000014::conv-44_qa_39,lr000014::conv-44,lr000014::conv-44_session_2_D2:15,8.5325,18.0977,38.1289,40.4359,8.9381,0.5408,0.395,0.3027,,0,1,674
r1_measured_00730,cassandra-materialized,1,1,lr000015::conv-26_qa_149,lr000015::conv-26,lr000015::conv-26_session_18_D18:9,7.7603,25.0423,42.891,44.3311,3.7844,0.385,0.2353,0.3159,,0,1,417
r1_measured_00743,cassandra-materialized,1,1,lr000009::conv-43_qa_11,lr000009::conv-43,lr000009::conv-43_session_1_D1:7,6.37,17.9405,111.5759,115.1574,15.5018,0.6838,0.4332,0.3628,,0,1,680
r1_measured_00753,cassandra-materialized,1,1,lr000005::conv-49_qa_11,lr000005::conv-49,lr000005::conv-49_session_2_D2:6,10.0041,17.4859,33.9343,35.9017,3.3607,0.6982,0.3614,0.3869,,0,1,508
r1_measured_00776,cassandra-materialized,1,1,lr000013::conv-43_qa_162,lr000013::conv-43,lr000013::conv-43_session_26_D26:36,6.7037,16.6113,40.8155,43.3251,4.3835,0.7539,0.4616,0.3973,49.401,1,1,680
