op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r1_measured_00001,neo4j-native,16,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,8.4268,19.2173,245.5317,509.7406,1284.7705,18.1138,2.221,0.9068,1815.9495,1,1,628
r1_measured_00037,neo4j-native,16,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,7.5406,23.3695,181.6658,426.9947,1319.6353,11.2413,1.8665,0.7453,1760.6358,1,1,660
r1_measured_00048,neo4j-native,16,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,8.8225,15.8438,60.7493,210.9142,679.8209,1.464,0.4872,0.6655,893.4642,1,1,366
r1_measured_00073,neo4j-native,16,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,6.2252,11.4103,51.9208,176.1165,769.574,4.849,1.2647,0.7922,952.7155,1,1,417
r1_measured_00080,neo4j-native,16,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,7.9071,15.1188,79.2918,291.8863,1053.3541,5.9009,1.2975,0.8581,1353.4628,1,1,663
r1_measured_00119,neo4j-native,16,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,11.4147,94.4976,142.1206,373.4047,848.7223,11.903,2.2363,0.6614,1237.0715,1,1,628
r1_measured_00125,neo4j-native,16,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,28.145,34.5806,64.9502,176.6631,516.9688,3.0964,0.4352,0.6792,697.9313,1,1,368
r1_measured_00155,neo4j-native,16,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,7.2802,15.4751,87.5302,370.9341,1179.2646,12.2666,0.9708,0.765,1564.3352,1,1,661
r1_measured_00169,neo4j-native,16,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,26.9324,37.0221,94.2318,323.3065,1195.6351,20.8737,2.0875,0.6442,1542.7039,1,1,687
r1_measured_00231,neo4j-native,16,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,9.0341,17.9352,83.4211,341.5371,1269.676,17.6233,1.4579,0.8931,,0,1,688
r1_measured_00233,neo4j-native,16,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,32.2154,39.9775,90.7972,303.7278,1300.4158,11.6061,2.2679,0.823,1618.9958,1,1,679
r1_measured_00273,neo4j-native,16,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,5.8345,12.9201,63.2676,321.362,1052.2557,64.1304,0.9961,0.6969,1439.5771,1,1,629
r1_measured_00274,neo4j-native,16,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,9.0873,16.2325,72.7861,253.5638,945.2325,6.3673,0.7312,0.7281,1206.7911,1,1,565
r1_measured_00294,neo4j-native,16,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,34.3163,41.4067,99.0894,320.4996,1084.2319,8.9998,1.153,0.7053,1415.7345,1,1,678
r1_measured_00297,neo4j-native,16,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,9.3301,14.8527,49.796,180.2448,696.5528,4.1832,1.2988,0.6696,883.0654,1,1,418
r1_measured_00304,neo4j-native,16,1,lr000016::conv-42_qa_163,lr000016::conv-42,lr000016::conv-42_session_23_D23:17,7.6284,18.5571,72.9024,271.7219,1009.7683,17.9849,1.1466,0.7389,1301.4899,1,1,626
r1_measured_00313,neo4j-native,16,1,lr000014::conv-47_qa_37,lr000014::conv-47,lr000014::conv-47_session_17_D17:28,30.5925,42.1099,93.8277,318.7078,1143.5893,14.6435,1.451,0.7752,1479.3292,1,1,686
r1_measured_00319,neo4j-native,16,1,lr000008::conv-48_qa_161,lr000008::conv-48,lr000008::conv-48_session_22_D22:6,6.5054,16.2636,64.3282,271.6192,1188.5269,18.7333,1.6673,0.7424,1481.4422,1,1,681
r1_measured_00325,neo4j-native,16,1,lr000009::conv-42_qa_85,lr000009::conv-42,lr000009::conv-42_session_29_D29:1,26.4697,31.539,81.2108,266.8955,1057.2891,11.2966,1.7681,0.7658,1338.1602,1,1,629
r1_measured_00338,neo4j-native,16,1,lr000011::conv-48_qa_151,lr000011::conv-48,lr000011::conv-48_session_19_D19:11,6.7869,13.3378,66.8717,261.3124,1023.7802,15.4454,1.0162,0.6889,1302.3747,1,1,679
r1_measured_00347,neo4j-native,16,1,lr000006::conv-49_qa_14,lr000006::conv-49,lr000006::conv-49_session_3_D3:3,8.4942,17.9242,64.8185,247.2676,772.2803,5.8635,1.2006,0.6673,1027.4036,1,1,506
r1_measured_00369,neo4j-native,16,1,lr000013::conv-41_qa_133,lr000013::conv-41,lr000013::conv-41_session_27_D27:9,5.4929,9.2052,67.629,252.6717,1024.3829,8.4093,0.9167,0.619,1287.1315,1,1,662
r1_measured_00418,neo4j-native,16,1,lr000008::conv-49_qa_77,lr000008::conv-49,lr000008::conv-49_session_23_D23:15,30.0129,33.9032,77.0131,208.5278,771.1118,12.7374,0.6468,0.7095,,0,1,509
r1_measured_00424,neo4j-native,16,1,lr000003::conv-47_qa_89,lr000003::conv-47,lr000003::conv-47_session_10_D10:12,10.2793,17.1174,79.4826,307.78,1088.9395,18.9117,1.263,1.3353,1418.3999,1,1,689
r1_measured_00451,neo4j-native,16,1,lr000016::conv-42_qa_110,lr000016::conv-42,lr000016::conv-42_session_7_D7:5,7.453,15.1089,77.1513,264.0274,859.9718,13.8131,1.0027,0.683,1139.6325,1,1,627
