op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r1_measured_00001,neo4j-native,32,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,5.1715,9.5867,55.5061,356.283,1119.7212,11.2967,0.5639,0.3729,1488.333,1,1,628
r1_measured_00037,neo4j-native,32,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,4.7261,10.9456,54.8072,285.6006,1226.8686,7.604,1.6691,0.4389,1522.2801,1,1,660
r1_measured_00048,neo4j-native,32,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,9.8944,22.3421,126.0159,288.6914,619.3931,1.2683,0.3146,0.3933,910.1358,1,1,366
r1_measured_00073,neo4j-native,32,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,4.6594,11.2539,48.2633,192.4386,795.5095,1.0754,3.3936,0.3892,992.8908,1,1,417
r1_measured_00080,neo4j-native,32,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,38.7818,45.1652,109.223,363.281,1232.7507,4.8722,0.5492,0.3718,1601.9158,1,1,663
r1_measured_00119,neo4j-native,32,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,26.6676,35.8196,130.3657,403.7157,1050.693,9.6179,0.9764,0.3953,1465.4908,1,1,627
r1_measured_00125,neo4j-native,32,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,24.942,36.1053,59.2326,206.0898,608.9479,3.1137,0.293,0.3666,818.8718,1,1,368
r1_measured_00155,neo4j-native,32,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,5.7341,10.9952,57.9962,283.8366,1140.5469,12.8044,1.028,0.4794,1438.8024,1,1,661
r1_measured_00169,neo4j-native,32,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,6.7368,14.3927,54.1642,312.6819,1195.4951,15.8525,0.7736,0.3499,1525.243,1,1,687
r1_measured_00231,neo4j-native,32,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,5.1195,10.774,52.5774,313.9076,1139.0844,8.74,0.6391,0.4026,,0,1,688
r1_measured_00233,neo4j-native,32,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,5.3526,12.1437,53.2098,274.9761,1198.6726,8.0593,0.8406,0.4288,1483.0772,1,1,679
r1_measured_00273,neo4j-native,32,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,5.4407,15.1376,51.4348,308.1892,1182.4735,17.9449,0.46,0.3549,1509.5119,1,1,629
r1_measured_00274,neo4j-native,32,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,4.6973,10.9533,46.7094,262.5268,1034.8243,5.1198,0.6985,0.3602,1303.61,1,1,564
r1_measured_00294,neo4j-native,32,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,10.7259,18.4605,60.2454,330.58,1164.3935,7.6788,1.4019,0.373,1504.5189,1,1,678
r1_measured_00297,neo4j-native,32,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,4.7817,11.6349,39.5391,204.0967,768.9096,4.4351,0.3606,0.3537,978.2279,1,1,418
r1_measured_00304,neo4j-native,32,1,lr000016::conv-42_qa_163,lr000016::conv-42,lr000016::conv-42_session_23_D23:17,5.1867,8.0666,42.8427,275.3322,1140.0212,19.5816,0.8161,0.3775,1436.2366,1,1,626
r1_measured_00313,neo4j-native,32,1,lr000014::conv-47_qa_37,lr000014::conv-47,lr000014::conv-47_session_17_D17:28,6.0269,13.0033,53.7712,331.0014,1211.4736,17.1718,0.8076,0.4469,1561.0247,1,1,685
r1_measured_00319,neo4j-native,32,1,lr000008::conv-48_qa_161,lr000008::conv-48,lr000008::conv-48_session_22_D22:6,6.7965,13.2094,51.974,312.153,1236.7318,18.9976,0.5358,0.3553,1568.8654,1,1,681
r1_measured_00325,neo4j-native,32,1,lr000009::conv-42_qa_85,lr000009::conv-42,lr000009::conv-42_session_29_D29:1,6.5524,12.9592,51.8392,266.5623,1185.7415,16.7643,1.0342,0.3696,1470.5528,1,1,629
r1_measured_00338,neo4j-native,32,1,lr000011::conv-48_qa_151,lr000011::conv-48,lr000011::conv-48_session_19_D19:11,4.6849,11.1995,59.2296,350.1919,1089.568,17.8098,1.3298,0.3553,1459.3422,1,1,679
r1_measured_00347,neo4j-native,32,1,lr000006::conv-49_qa_14,lr000006::conv-49,lr000006::conv-49_session_3_D3:3,4.2186,9.8884,53.2961,243.2837,823.3345,4.8047,0.5633,0.3541,1072.4174,1,1,506
r1_measured_00369,neo4j-native,32,1,lr000013::conv-41_qa_133,lr000013::conv-41,lr000013::conv-41_session_27_D27:9,5.8123,12.703,53.7712,292.2905,1106.9957,11.0251,0.5434,0.3593,1411.3145,1,1,662
r1_measured_00418,neo4j-native,32,1,lr000008::conv-49_qa_77,lr000008::conv-49,lr000008::conv-49_session_23_D23:15,8.0654,14.7561,58.337,230.8525,987.575,7.4267,2.2248,0.4489,,0,1,509
r1_measured_00424,neo4j-native,32,1,lr000003::conv-47_qa_89,lr000003::conv-47,lr000003::conv-47_session_10_D10:12,7.6447,13.9297,57.5759,318.6841,1307.4758,21.8626,0.9893,0.4931,1649.5921,1,1,689
r1_measured_00451,neo4j-native,32,1,lr000016::conv-42_qa_110,lr000016::conv-42,lr000016::conv-42_session_7_D7:5,5.9378,18.9186,66.1182,313.6477,1226.1826,12.0592,0.5947,0.4778,1553.0804,1,1,627
r1_measured_00501,neo4j-native,32,1,lr000016::conv-50_qa_110,lr000016::conv-50,lr000016::conv-50_session_18_D18:11,8.3863,15.7256,92.161,328.3873,1034.6948,11.8947,1.3453,0.4799,,0,1,566
r1_measured_00502,neo4j-native,32,1,lr000013::conv-41_qa_23,lr000013::conv-41,lr000013::conv-41_session_2_D2:25,8.0909,14.5465,57.5611,348.5086,1216.9599,9.9458,1.9985,0.4197,1577.9321,1,1,663
r1_measured_00504,neo4j-native,32,1,lr000011::conv-43_qa_45,lr000011::conv-43,lr000011::conv-43_session_18_D18:1,3.5873,9.5177,68.0684,352.6304,1391.9251,14.3758,0.9133,0.3883,,0,1,678
r1_measured_00544,neo4j-native,32,1,lr000007::conv-48_qa_170,lr000007::conv-48,lr000007::conv-48_session_24_D24:5,6.7649,15.5686,65.9544,370.7612,1604.8947,14.5183,0.908,0.4324,1991.6199,1,1,679
r1_measured_00554,neo4j-native,32,1,lr000007::conv-44_qa_89,lr000007::conv-44,lr000007::conv-44_session_17_D17:4,8.7851,13.6676,56.6777,338.1459,1588.368,12.7382,0.5663,0.4223,1940.3273,1,1,675
r1_measured_00558,neo4j-native,32,1,lr000010::conv-47_qa_37,lr000010::conv-47,lr000010::conv-47_session_17_D17:28,8.0273,14.0372,73.0517,368.4964,1576.4458,12.2973,1.0828,0.4661,1958.8901,1,1,689
r1_measured_00590,neo4j-native,32,1,lr000015::conv-42_qa_0,lr000015::conv-42,lr000015::conv-42_session_1_D1:7,8.0542,16.6406,56.1601,300.1701,1407.9369,7.8191,0.5002,0.4077,,0,1,626
r1_measured_00612,neo4j-native,32,1,lr000007::conv-49_qa_93,lr000007::conv-49,lr000007::conv-49_session_4_D4:10,10.6953,20.65,134.1668,327.7028,1042.6971,8.4943,1.0251,0.5221,1380.569,1,1,509
r1_measured_00619,neo4j-native,32,1,lr000011::conv-48_qa_167,lr000011::conv-48,lr000011::conv-48_session_23_D23:29,6.9753,14.1983,61.166,325.5631,1305.3644,11.3095,1.2417,0.4012,1643.981,1,1,680
r1_measured_00651,neo4j-native,32,1,lr000009::conv-43_qa_37,lr000009::conv-43,lr000009::conv-43_session_13_D13:1,6.9206,11.4655,57.7933,327.0685,1135.3126,29.8537,2.4703,0.5851,1495.5144,1,1,679
r1_measured_00727,neo4j-native,32,1,lr000014::conv-44_qa_39,lr000014::conv-44,lr000014::conv-44_session_2_D2:15,8.4136,14.509,54.1005,317.2018,1245.8656,15.2248,1.7356,0.3689,,0,1,674
r1_measured_00730,neo4j-native,32,1,lr000015::conv-26_qa_149,lr000015::conv-26,lr000015::conv-26_session_18_D18:9,4.9854,10.0851,41.5099,201.8924,829.5207,5.0236,1.2362,0.3786,,0,1,417
r1_measured_00743,neo4j-native,32,1,lr000009::conv-43_qa_11,lr000009::conv-43,lr000009::conv-43_session_1_D1:7,5.2408,20.7752,71.9101,330.9266,1286.4831,13.893,1.0796,0.3779,,0,1,680
