op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r1_measured_00001,cassandra-materialized,16,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,96.6472,113.4174,164.9785,618.1469,8.7242,18.2453,0.6686,0.4044,646.2569,1,1,628
r1_measured_00037,cassandra-materialized,16,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,12.7241,21.8877,80.4756,522.1114,48.5541,7.893,1.6117,0.3237,593.9927,1,1,661
r1_measured_00048,cassandra-materialized,16,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,17.9168,33.9654,125.0594,374.9912,9.6931,0.2993,0.2259,0.3276,385.5792,1,1,366
r1_measured_00073,cassandra-materialized,16,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,8.5573,17.8404,82.5083,269.107,11.2188,7.4977,0.8901,0.3452,289.1098,1,1,417
r1_measured_00080,cassandra-materialized,16,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,12.6877,27.2782,77.3299,424.8369,18.1902,2.0115,0.8087,0.3955,446.3103,1,1,663
r1_measured_00119,cassandra-materialized,16,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,10.3386,16.9262,75.0329,338.1164,17.512,81.8982,2.2535,0.3138,440.1574,1,1,627
r1_measured_00125,cassandra-materialized,16,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,21.1803,32.9312,58.1184,225.0603,8.7593,2.1874,0.2188,0.3359,236.6052,1,1,368
r1_measured_00155,cassandra-materialized,16,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,17.4653,27.7875,107.4224,483.6815,10.9212,38.1268,0.4842,0.3436,533.6127,1,1,661
r1_measured_00169,cassandra-materialized,16,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,3.0285,38.8341,76.0235,463.98,22.5185,16.4041,0.6304,0.3496,515.2102,1,1,688
r1_measured_00231,cassandra-materialized,16,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,7.7568,22.6588,225.2754,581.9637,5.172,9.0756,0.5462,0.4506,,0,1,688
r1_measured_00233,cassandra-materialized,16,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,17.7234,33.374,67.7212,456.103,7.3643,34.8078,1.2742,0.3721,499.993,1,1,679
r1_measured_00273,cassandra-materialized,16,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,7.849,35.3501,81.725,439.6903,7.7686,20.205,0.4098,0.3767,468.5094,1,1,629
r1_measured_00274,cassandra-materialized,16,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,6.4603,17.1443,104.7834,405.0094,24.3424,6.0141,0.5507,0.3685,436.3493,1,1,564
r1_measured_00294,cassandra-materialized,16,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,21.3628,39.0882,95.6734,418.3937,17.0157,9.2016,0.5271,0.3562,445.5597,1,1,678
r1_measured_00297,cassandra-materialized,16,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,14.9373,22.8517,91.0149,288.3635,19.4234,8.6493,0.6575,0.4105,317.5572,1,1,418
r1_measured_00304,cassandra-materialized,16,1,lr000016::conv-42_qa_163,lr000016::conv-42,lr000016::conv-42_session_23_D23:17,37.2082,51.3502,83.7001,402.1193,16.4444,21.0986,0.889,0.3671,440.981,1,1,626
r1_measured_00313,cassandra-materialized,16,1,lr000014::conv-47_qa_37,lr000014::conv-47,lr000014::conv-47_session_17_D17:28,11.7933,13.9349,80.5026,362.3616,13.3103,15.197,0.4908,0.3579,391.7806,1,1,685
r1_measured_00319,cassandra-materialized,16,1,lr000008::conv-48_qa_161,lr000008::conv-48,lr000008::conv-48_session_22_D22:6,8.1453,17.2092,56.2789,333.9156,11.036,24.0904,76.7747,0.5203,446.4308,1,1,681
r1_measured_00325,cassandra-materialized,16,1,lr000009::conv-42_qa_85,lr000009::conv-42,lr000009::conv-42_session_29_D29:1,5.5722,10.1369,39.908,295.894,8.0601,12.6892,0.4184,0.3698,317.4907,1,1,629
r1_measured_00338,cassandra-materialized,16,1,lr000011::conv-48_qa_151,lr000011::conv-48,lr000011::conv-48_session_19_D19:11,5.9031,11.1016,44.6107,352.7157,17.0237,18.2912,0.4747,0.3809,388.9531,1,1,679
r1_measured_00347,cassandra-materialized,16,1,lr000006::conv-49_qa_14,lr000006::conv-49,lr000006::conv-49_session_3_D3:3,8.3001,12.1808,48.9196,319.4426,18.1336,9.1561,3.9366,0.4317,351.1633,1,1,506
r1_measured_00369,cassandra-materialized,16,1,lr000013::conv-41_qa_133,lr000013::conv-41,lr000013::conv-41_session_27_D27:9,10.9466,19.3713,69.7206,457.947,16.123,11.5161,0.5338,0.3479,486.5308,1,1,662
r1_measured_00418,cassandra-materialized,16,1,lr000008::conv-49_qa_77,lr000008::conv-49,lr000008::conv-49_session_23_D23:15,13.6805,29.759,90.6835,369.0539,11.5394,6.1881,0.3852,0.3479,,0,1,509
