op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r2_measured_00050,cassandra-base,8,2,lr000010::conv-50_qa_124,lr000010::conv-50,lr000010::conv-50_session_23_D23:11,68.7272,85.0673,117.6218,131.2452,14.295,2.3532,0.8581,0.3391,149.1472,1,1,566
r2_measured_00069,cassandra-base,8,2,lr000000::conv-42_qa_34,lr000000::conv-42,lr000000::conv-42_session_3_D3:17,13.5898,41.2697,80.9331,289.236,8.7073,35.9141,0.9515,0.3591,,0,1,626
r2_measured_00104,cassandra-base,8,2,lr000014::conv-49_qa_67,lr000014::conv-49,lr000014::conv-49_session_16_D16:24,11.3287,26.6288,61.9799,176.082,8.0206,37.9736,0.3749,0.388,222.9028,1,1,508
r2_measured_00142,cassandra-base,8,2,lr000005::conv-42_qa_180,lr000005::conv-42,lr000005::conv-42_session_25_D25:19,5.5189,14.8288,45.1714,50.9904,25.5208,16.9613,0.4188,0.3737,94.3337,1,1,628
r2_measured_00147,cassandra-base,8,2,lr000000::conv-43_qa_113,lr000000::conv-43,lr000000::conv-43_session_12_D12:21,9.1496,27.8822,71.0266,240.2684,13.0498,10.6746,1.2871,0.3058,,0,1,679
r2_measured_00165,cassandra-base,8,2,lr000014::conv-43_qa_174,lr000014::conv-43,lr000014::conv-43_session_28_D28:10,7.4016,14.2271,64.944,159.9375,12.1202,10.4606,0.8914,0.3467,183.8198,1,1,679
r2_measured_00166,cassandra-base,8,2,lr000011::conv-49_qa_66,lr000011::conv-49,lr000011::conv-49_session_16_D16:10,6.5091,36.4616,66.7302,157.1159,4.3871,3.6987,0.3945,0.3363,165.9964,1,1,509
r2_measured_00173,cassandra-base,8,2,lr000000::conv-47_qa_41,lr000000::conv-47,lr000000::conv-47_session_19_D19:12,9.3051,14.8172,44.3938,97.2019,7.1392,6.5072,2.5989,1.078,,0,1,686
r2_measured_00182,cassandra-base,8,2,lr000014::conv-41_qa_111,lr000014::conv-41,lr000014::conv-41_session_19_D19:3,6.8473,15.634,46.2075,55.902,5.991,18.2849,1.6196,0.3204,82.1816,1,1,661
r2_measured_00216,cassandra-base,8,2,lr000002::conv-42_qa_140,lr000002::conv-42,lr000002::conv-42_session_17_D17:8,7.2224,14.3409,49.9959,69.5334,10.0965,15.2318,0.6105,0.351,,0,1,629
r2_measured_00237,cassandra-base,8,2,lr000012::conv-44_qa_1,lr000012::conv-44,lr000012::conv-44_session_1_D1:2,6.2785,18.2702,56.8845,180.0364,22.921,49.3169,3.1717,0.3143,255.8244,1,1,672
r2_measured_00247,cassandra-base,8,2,lr000010::conv-48_qa_157,lr000010::conv-48,lr000010::conv-48_session_20_D20:21,13.0675,33.5241,71.8177,144.3344,24.3511,3.1165,0.7755,0.3347,172.9762,1,1,680
r2_measured_00270,cassandra-base,8,2,lr000014::conv-49_qa_8,lr000014::conv-49,lr000014::conv-49_session_1_D1:14,4.762,13.62,39.3242,48.7333,24.0733,47.2395,2.1491,0.3868,122.6459,1,1,509
r2_measured_00278,cassandra-base,8,2,lr000013::conv-42_qa_195,lr000013::conv-42,lr000013::conv-42_session_28_D28:29,13.1129,40.4099,92.7966,161.0485,9.8081,28.8031,1.1967,0.9914,,0,1,624
r2_measured_00280,cassandra-base,8,2,lr000011::conv-41_qa_44,lr000011::conv-41,lr000011::conv-41_session_25_D25:2,7.211,49.0139,89.5229,157.6285,12.299,5.8021,4.1893,1.623,181.6423,1,1,662
r2_measured_00329,cassandra-base,8,2,lr000008::conv-44_qa_22,lr000008::conv-44,lr000008::conv-44_session_14_D14:1,18.9916,38.2922,79.297,82.9592,38.6505,29.6389,0.5966,0.3965,152.3106,1,1,674
r2_measured_00338,cassandra-base,8,2,lr000010::conv-26_qa_145,lr000010::conv-26,lr000010::conv-26_session_18_D18:5,32.5495,60.2273,123.808,301.3885,7.9942,2.2707,0.2782,0.3468,312.332,1,1,418
r2_measured_00341,cassandra-base,8,2,lr000013::conv-48_qa_169,lr000013::conv-48,lr000013::conv-48_session_24_D24:2,26.983,48.1041,122.3402,336.8473,12.6443,0.9868,1.9621,0.3645,352.8775,1,1,679
r2_measured_00342,cassandra-base,8,2,lr000012::conv-48_qa_163,lr000012::conv-48,lr000012::conv-48_session_22_D22:25,18.928,74.3355,108.1255,324.488,11.7624,6.7499,0.6397,0.3809,344.1478,1,1,681
r2_measured_00368,cassandra-base,8,2,lr000007::conv-44_qa_22,lr000007::conv-44,lr000007::conv-44_session_14_D14:1,5.984,11.7396,126.7074,177.7621,11.163,6.1804,0.7851,0.4003,196.3606,1,1,675
r2_measured_00427,cassandra-base,8,2,lr000007::conv-49_qa_153,lr000007::conv-49,lr000007::conv-49_session_25_D25:8,11.6178,24.8372,66.5652,282.8315,16.8751,17.6466,0.3138,0.3176,318.0529,1,1,507
r2_measured_00479,cassandra-base,8,2,lr000007::conv-26_qa_150,lr000007::conv-26,lr000007::conv-26_session_18_D18:13,8.3603,19.8861,63.4151,249.5355,15.1272,7.5374,0.2802,0.3691,,0,1,418
r2_measured_00519,cassandra-base,8,2,lr000005::conv-30_qa_8,lr000005::conv-30,lr000005::conv-30_session_2_D2:4,5.0302,18.1415,46.2967,177.4604,2.9709,1.7995,0.3608,0.3405,182.9806,1,1,369
r2_measured_00534,cassandra-base,8,2,lr000010::conv-44_qa_25,lr000010::conv-44,lr000010::conv-44_session_17_D17:1,6.9295,18.821,51.7788,188.32,25.1932,17.3018,0.7018,0.4043,232.0186,1,1,674
r2_measured_00549,cassandra-base,8,2,lr000006::conv-47_qa_13,lr000006::conv-47,lr000006::conv-47_session_6_D6:12,7.0776,17.1352,51.2099,121.2476,30.4691,7.2272,0.6109,0.361,159.9942,1,1,688
r2_measured_00560,cassandra-base,8,2,lr000001::conv-49_qa_112,lr000001::conv-49,lr000001::conv-49_session_9_D9:5,6.848,12.8679,43.6116,67.6399,25.2427,22.633,0.9181,0.3516,,0,1,508
r2_measured_00572,cassandra-base,8,2,lr000014::conv-43_qa_158,lr000014::conv-43,lr000014::conv-43_session_25_D25:14,4.0493,20.5658,58.7211,184.4049,8.7325,41.4386,0.5345,0.4045,235.5852,1,1,680
r2_measured_00588,cassandra-base,8,2,lr000009::conv-42_qa_106,lr000009::conv-42,lr000009::conv-42_session_4_D4:16,9.1949,18.9842,74.3537,110.7689,8.135,33.1428,1.0088,0.3829,,0,1,625
r2_measured_00608,cassandra-base,8,2,lr000009::conv-44_qa_34,lr000009::conv-44,lr000009::conv-44_session_12_D12:1,10.7736,22.1698,62.1684,423.757,5.1979,5.48,1.6426,0.3471,436.4947,1,1,673
r2_measured_00644,cassandra-base,8,2,lr000002::conv-26_qa_103,lr000002::conv-26,lr000002::conv-26_session_6_D6:10,2.8902,17.8996,57.3348,309.9682,5.4422,2.3571,0.2537,0.4067,318.4792,1,1,419
r2_measured_00652,cassandra-base,8,2,lr000014::conv-42_qa_169,lr000014::conv-42,lr000014::conv-42_session_24_D24:4,4.8411,14.9021,52.6199,289.1601,6.1972,2.7117,0.7202,0.3518,,0,1,625
r2_measured_00671,cassandra-base,8,2,lr000005::conv-47_qa_107,lr000005::conv-47,lr000005::conv-47_session_18_D18:3,5.2142,15.7072,85.4261,182.0758,10.9384,6.7369,2.3777,0.3586,,0,1,689
r2_measured_00728,cassandra-base,8,2,lr000007::conv-41_qa_151,lr000007::conv-41,lr000007::conv-41_session_32_D32:11,6.0015,27.9123,87.3384,105.8256,10.1916,7.6744,0.4491,0.3667,124.5744,1,1,660
r2_measured_00730,cassandra-base,8,2,lr000001::conv-42_qa_67,lr000001::conv-42,lr000001::conv-42_session_8_D8:3,10.6888,44.9524,79.2547,93.3405,6.3645,5.1599,0.4927,0.3804,,0,1,628
r2_measured_00764,cassandra-base,8,2,lr000013::conv-48_qa_187,lr000013::conv-48,lr000013::conv-48_session_29_D29:12,6.7713,17.8726,61.2329,68.506,28.607,6.1711,0.6251,0.3194,104.2883,1,1,680
r2_measured_00783,cassandra-base,8,2,lr000000::conv-41_qa_84,lr000000::conv-41,lr000000::conv-41_session_10_D10:10,15.0392,36.5839,79.0915,222.5641,8.853,5.2698,0.7396,0.4098,237.9013,1,1,663
r2_measured_00844,cassandra-base,8,2,lr000006::conv-50_qa_15,lr000006::conv-50,lr000006::conv-50_session_8_D8:4,5.2146,17.1628,78.4111,123.6408,8.7718,7.0512,0.7111,0.3441,140.5767,1,1,567
r2_measured_00847,cassandra-base,8,2,lr000010::conv-50_qa_7,lr000010::conv-50,lr000010::conv-50_session_4_D4:17,4.1942,40.2229,101.7244,116.17,10.9821,7.312,0.627,0.3594,135.5538,1,1,567
r2_measured_00854,cassandra-base,8,2,lr000013::conv-41_qa_53,lr000013::conv-41,lr000013::conv-41_session_28_D28:11,8.5495,15.8925,46.6509,52.2665,9.7718,10.6099,1.0575,0.3277,74.1182,1,1,662
r2_measured_00868,cassandra-base,8,2,lr000012::conv-47_qa_118,lr000012::conv-47,lr000012::conv-47_session_22_D22:10,5.8965,28.9949,66.024,290.4939,10.8081,8.0682,0.5018,0.3392,310.2784,1,1,688
r2_measured_00897,cassandra-base,8,2,lr000007::conv-50_qa_91,lr000007::conv-50,lr000007::conv-50_session_12_D12:7,5.6148,14.6703,45.1838,200.0242,9.6211,7.2783,1.779,0.3278,219.0969,1,1,566
r2_measured_00914,cassandra-base,8,2,lr000008::conv-26_qa_90,lr000008::conv-26,lr000008::conv-26_session_3_D3:16,6.8442,18.144,54.877,142.2529,9.8659,4.5503,0.2604,0.3212,,0,1,418
r2_measured_00934,cassandra-base,8,2,lr000008::conv-48_qa_47,lr000008::conv-48,lr000008::conv-48_session_13_D13:15,2.9236,16.9217,51.9919,58.6987,9.3607,9.9576,1.5234,0.3157,79.9263,1,1,681
r2_measured_00954,cassandra-base,8,2,lr000007::conv-26_qa_89,lr000007::conv-26,lr000007::conv-26_session_2_D2:15,7.273,17.9695,50.6582,204.7626,7.081,1.5363,0.4377,0.3692,,0,1,419
r2_measured_01016,cassandra-base,8,2,lr000005::conv-42_qa_29,lr000005::conv-42,lr000005::conv-42_session_16_D16:11,8.6745,18.5555,77.8331,117.2057,20.4411,9.6295,0.429,0.3016,148.067,1,1,629
r2_measured_01019,cassandra-base,8,2,lr000009::conv-30_qa_6,lr000009::conv-30,lr000009::conv-30_session_1_D1:24,6.5767,48.194,81.4817,108.2058,19.3328,3.0405,0.2434,0.3146,131.1827,1,1,368
r2_measured_01076,cassandra-base,8,2,lr000010::conv-48_qa_185,lr000010::conv-48,lr000010::conv-48_session_29_D29:7,4.5782,16.7297,49.9942,166.014,90.4029,4.0407,1.5854,0.3369,262.4393,1,1,681
r2_measured_01104,cassandra-base,8,2,lr000008::conv-49_qa_58,lr000008::conv-49,lr000008::conv-49_session_12_D12:2,5.2735,16.452,65.3054,86.831,86.1903,6.1494,0.3698,0.3064,179.9053,1,1,508
r2_measured_01108,cassandra-base,8,2,lr000008::conv-50_qa_148,lr000008::conv-50,lr000008::conv-50_session_28_D28:10,3.8914,27.6546,56.0102,77.7986,88.7304,5.5889,2.7213,0.2974,175.1924,1,1,568
r2_measured_01185,cassandra-base,8,2,lr000005::conv-26_qa_8,lr000005::conv-26,lr000005::conv-26_session_3_D3:1,4.8826,23.6961,79.4006,139.3707,21.8077,4.9726,0.4731,0.4757,167.1712,1,1,419
r2_measured_01190,cassandra-base,8,2,lr000009::conv-50_qa_107,lr000009::conv-50,lr000009::conv-50_session_17_D17:5,5.6945,29.6727,71.8129,129.6582,23.0009,22.8724,0.3807,0.352,176.3268,1,1,567
r2_measured_01217,cassandra-base,8,2,lr000007::conv-42_qa_45,lr000007::conv-42,lr000007::conv-42_session_22_D22:9,8.8231,18.007,50.3019,186.9939,5.1959,7.8309,0.3911,0.3402,200.8381,1,1,628
r2_measured_01232,cassandra-base,8,2,lr000001::conv-43_qa_6,lr000001::conv-43,lr000001::conv-43_session_3_D3:1,7.9192,21.7678,84.032,283.5618,27.5666,20.8344,0.6067,0.5351,333.1865,1,1,679
r2_measured_01238,cassandra-base,8,2,lr000001::conv-50_qa_26,lr000001::conv-50,lr000001::conv-50_session_15_D15:12,21.2883,39.3027,70.4759,266.1709,28.6977,17.7234,0.5902,0.499,313.7522,1,1,568
r2_measured_01269,cassandra-base,8,2,lr000004::conv-44_qa_98,lr000004::conv-44,lr000004::conv-44_session_20_D20:35,3.6576,10.5611,132.6421,142.2507,24.1306,21.2603,0.5734,0.4878,188.7846,1,1,675
r2_measured_01312,cassandra-base,8,2,lr000014::conv-44_qa_24,lr000014::conv-44,lr000014::conv-44_session_2_D2:16,7.4214,21.0878,59.1625,293.8408,11.1822,8.8844,0.469,0.3639,,0,1,673
r2_measured_01315,cassandra-base,8,2,lr000016::conv-50_qa_111,lr000016::conv-50,lr000016::conv-50_session_19_D19:6,22.7616,47.7722,89.0571,270.0013,9.0987,4.4307,0.3631,0.3533,284.3085,1,1,568
r2_measured_01332,cassandra-base,8,2,lr000004::conv-42_qa_123,lr000004::conv-42,lr000004::conv-42_session_13_D13:11,2.6024,18.9976,73.8274,194.7225,7.5562,15.3981,2.0162,0.4614,220.2278,1,1,628
r2_measured_01336,cassandra-base,8,2,lr000011::conv-26_qa_28,lr000011::conv-26,lr000011::conv-26_session_8_D8:9,4.4101,36.4988,69.649,178.2278,10.4299,1.0794,0.2782,0.3406,190.4089,1,1,416
r2_measured_01362,cassandra-base,8,2,lr000001::conv-41_qa_12,lr000001::conv-41,lr000001::conv-41_session_8_D8:18,2.0228,10.3503,47.4998,62.3846,7.0194,8.3912,1.2242,0.4266,79.5182,1,1,661
r2_measured_01423,cassandra-base,8,2,lr000016::conv-26_qa_53,lr000016::conv-26,lr000016::conv-26_session_13_D13:1,4.8138,17.0696,56.5225,189.7869,4.257,4.7185,0.2775,0.3524,199.4459,1,1,419
r2_measured_01454,cassandra-base,8,2,lr000001::conv-43_qa_164,lr000001::conv-43,lr000001::conv-43_session_27_D27:6,7.5562,16.8466,62.698,99.4982,11.7128,9.1795,0.5149,0.3405,121.3112,1,1,680
r2_measured_01516,cassandra-base,8,2,lr000006::conv-49_qa_72,lr000006::conv-49,lr000006::conv-49_session_20_D20:6,8.8498,31.6301,64.4696,66.9906,18.328,7.9699,0.4095,0.3329,94.0856,1,1,508
r2_measured_01547,cassandra-base,8,2,lr000000::conv-42_qa_195,lr000000::conv-42,lr000000::conv-42_session_28_D28:29,5.117,23.4968,136.8388,165.0254,22.0081,15.6064,1.2185,0.3743,,0,1,627
r2_measured_01553,cassandra-base,8,2,lr000000::conv-43_qa_139,lr000000::conv-43,lr000000::conv-43_session_19_D19:9,6.568,125.0894,196.6708,301.4133,15.0996,5.6846,0.7603,0.343,323.3649,1,1,680
r2_measured_01558,cassandra-base,8,2,lr000009::conv-42_qa_187,lr000009::conv-42,lr000009::conv-42_session_28_D28:12,7.9711,38.2127,72.9129,152.9465,5.8767,30.5183,0.6024,0.5351,190.5524,1,1,626
r2_measured_01563,cassandra-base,8,2,lr000016::conv-30_qa_68,lr000016::conv-30,lr000016::conv-30_session_14_D14:17,28.0327,64.4818,85.9856,119.2759,5.7924,0.6572,0.216,0.3202,,0,1,369
r2_measured_01591,cassandra-base,8,2,lr000014::conv-44_qa_4,lr000014::conv-44,lr000014::conv-44_session_3_D3:18,5.3082,14.1633,52.7415,72.8457,9.4111,6.428,0.5297,0.3396,89.6156,1,1,674
r2_measured_01626,cassandra-base,8,2,lr000012::conv-26_qa_0,lr000012::conv-26,lr000012::conv-26_session_1_D1:3,3.3424,18.8528,45.509,168.2258,5.1294,3.3043,0.2699,0.3488,177.3289,1,1,419
r2_measured_01640,cassandra-base,8,2,lr000002::conv-44_qa_41,lr000002::conv-44,lr000002::conv-44_session_19_D19:12,4.1995,16.9074,73.9232,170.3148,116.097,27.1307,0.4559,0.3413,314.407,1,1,674
r2_measured_01643,cassandra-base,8,2,lr000014::conv-42_qa_75,lr000014::conv-42,lr000014::conv-42_session_3_D3:4,7.5382,45.0467,74.4804,162.092,107.3291,28.9236,0.8996,0.4332,,0,1,626
r2_measured_01649,cassandra-base,8,2,lr000009::conv-26_qa_119,lr000009::conv-26,lr000009::conv-26_session_10_D10:18,10.8119,38.0702,62.6667,119.4004,9.9023,13.0421,0.5776,0.8286,143.826,1,1,419
r2_measured_01678,cassandra-base,8,2,lr000010::conv-41_qa_80,lr000010::conv-41,lr000010::conv-41_session_8_D8:15,3.3893,17.8436,146.5281,225.8989,6.0517,29.4272,0.7197,0.3626,262.5311,1,1,663
r2_measured_01680,cassandra-base,8,2,lr000013::conv-41_qa_149,lr000013::conv-41,lr000013::conv-41_session_31_D31:1,1.6732,120.0794,159.4225,221.1275,6.6582,22.0526,1.7348,0.3847,252.0352,1,1,663
r2_measured_01689,cassandra-base,8,2,lr000014::conv-42_qa_37,lr000014::conv-42,lr000014::conv-42_session_19_D19:1,8.5665,23.9785,51.7456,74.1462,24.2429,10.9842,1.8071,0.3379,111.6005,1,1,627
r2_measured_01705,cassandra-base,8,2,lr000013::conv-49_qa_37,lr000013::conv-49,lr000013::conv-49_session_3_D3:2,3.1159,16.4406,48.073,100.889,19.4322,34.0985,0.6853,0.3123,,0,1,509
r2_measured_01712,cassandra-base,8,2,lr000005::conv-43_qa_138,lr000005::conv-43,lr000005::conv-43_session_19_D19:6,5.3118,18.9648,52.9913,58.3913,25.7804,22.1661,0.5096,0.3414,107.2549,1,1,680
r2_measured_01724,cassandra-base,8,2,lr000009::conv-48_qa_163,lr000009::conv-48,lr000009::conv-48_session_22_D22:25,7.7896,26.3076,53.7808,143.4442,21.2972,0.5878,0.4146,0.3715,166.1812,1,1,680
r2_measured_01749,cassandra-base,8,2,lr000001::conv-26_qa_0,lr000001::conv-26,lr000001::conv-26_session_1_D1:3,8.4746,16.7441,42.4649,58.5141,20.4724,0.617,0.2527,0.3369,80.2434,1,1,417
