op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r2_measured_00050,cassandra-materialized,64,2,lr000010::conv-50_qa_124,lr000010::conv-50,lr000010::conv-50_session_23_D23:11,175.4694,279.9242,401.0584,972.8591,80.7061,167.6519,0.3852,0.3375,1222.0059,1,1,566
r2_measured_00069,cassandra-materialized,64,2,lr000000::conv-42_qa_34,lr000000::conv-42,lr000000::conv-42_session_3_D3:17,179.3411,290.7629,365.0076,948.2862,82.1689,155.2933,0.5868,0.3566,,0,1,626
r2_measured_00104,cassandra-materialized,64,2,lr000014::conv-49_qa_67,lr000014::conv-49,lr000014::conv-49_session_16_D16:24,119.9224,260.7655,346.7505,1051.0561,177.1772,47.6064,0.6008,0.4109,1779.1335,1,1,509
r2_measured_00142,cassandra-materialized,64,2,lr000005::conv-42_qa_180,lr000005::conv-42,lr000005::conv-42_session_25_D25:19,116.6367,227.729,289.2531,1194.4694,59.9259,38.9296,0.5353,0.4547,1294.3989,1,1,628
r2_measured_00147,cassandra-materialized,64,2,lr000000::conv-43_qa_113,lr000000::conv-43,lr000000::conv-43_session_12_D12:21,127.7895,304.3868,486.3327,1471.3895,91.8937,64.6706,3.3414,0.4117,,0,1,679
r2_measured_00165,cassandra-materialized,64,2,lr000014::conv-43_qa_174,lr000014::conv-43,lr000014::conv-43_session_28_D28:10,118.6008,303.7796,451.8529,1416.233,96.9932,66.2945,2.4098,0.5626,1582.5723,1,1,679
r2_measured_00166,cassandra-materialized,64,2,lr000011::conv-49_qa_66,lr000011::conv-49,lr000011::conv-49_session_16_D16:10,119.5462,272.1838,426.4902,1206.2651,119.2204,43.2534,5.2066,0.4053,1374.4257,1,1,509
r2_measured_00173,cassandra-materialized,64,2,lr000000::conv-47_qa_41,lr000000::conv-47,lr000000::conv-47_session_19_D19:12,121.1587,311.6732,435.4668,1261.614,96.0619,46.6543,0.5298,0.4011,,0,1,686
r2_measured_00182,cassandra-materialized,64,2,lr000014::conv-41_qa_111,lr000014::conv-41,lr000014::conv-41_session_19_D19:3,110.3134,246.4371,409.4731,1275.632,155.9904,97.9565,6.153,0.5594,1536.3909,1,1,661
r2_measured_00216,cassandra-materialized,64,2,lr000002::conv-42_qa_140,lr000002::conv-42,lr000002::conv-42_session_17_D17:8,219.7321,329.9094,447.5635,1214.8687,112.699,62.3461,1.1611,0.416,,0,1,629
r2_measured_00237,cassandra-materialized,64,2,lr000012::conv-44_qa_1,lr000012::conv-44,lr000012::conv-44_session_1_D1:2,172.5792,310.5459,401.2557,1253.7679,155.5791,74.6486,1.6766,0.3697,1486.1251,1,1,672
r2_measured_00247,cassandra-materialized,64,2,lr000010::conv-48_qa_157,lr000010::conv-48,lr000010::conv-48_session_20_D20:21,160.3513,281.6806,382.5438,1224.7777,163.1381,49.1813,0.4657,0.3595,1437.9986,1,1,680
r2_measured_00270,cassandra-materialized,64,2,lr000014::conv-49_qa_8,lr000014::conv-49,lr000014::conv-49_session_1_D1:14,138.0639,236.4334,523.9939,1130.0301,98.4184,44.9622,20.2299,0.3742,1294.0802,1,1,509
r2_measured_00278,cassandra-materialized,64,2,lr000013::conv-42_qa_195,lr000013::conv-42,lr000013::conv-42_session_28_D28:29,137.2561,199.9408,395.8753,1097.5882,100.4735,48.8828,1.047,0.4338,,0,1,624
r2_measured_00280,cassandra-materialized,64,2,lr000011::conv-41_qa_44,lr000011::conv-41,lr000011::conv-41_session_25_D25:2,121.5956,204.4281,398.3821,1139.7271,81.7706,43.2639,2.3891,0.3767,1267.5982,1,1,662
r2_measured_00329,cassandra-materialized,64,2,lr000008::conv-44_qa_22,lr000008::conv-44,lr000008::conv-44_session_14_D14:1,228.7209,360.923,442.1777,1111.7411,164.8203,42.7346,1.0829,0.3817,1320.8379,1,1,674
r2_measured_00338,cassandra-materialized,64,2,lr000010::conv-26_qa_145,lr000010::conv-26,lr000010::conv-26_session_18_D18:5,185.5272,331.0025,407.1018,860.9121,94.237,10.9797,0.3146,0.3882,966.896,1,1,418
r2_measured_00341,cassandra-materialized,64,2,lr000013::conv-48_qa_169,lr000013::conv-48,lr000013::conv-48_session_24_D24:2,169.6905,282.7819,389.7898,1049.6088,174.5777,32.7359,5.1107,0.4711,1262.5823,1,1,679
r2_measured_00342,cassandra-materialized,64,2,lr000012::conv-48_qa_163,lr000012::conv-48,lr000012::conv-48_session_22_D22:25,167.7285,268.9313,389.6306,1055.5853,167.0403,51.6186,0.4719,0.3804,1275.1699,1,1,681
r2_measured_00368,cassandra-materialized,64,2,lr000007::conv-44_qa_22,lr000007::conv-44,lr000007::conv-44_session_14_D14:1,149.6617,238.2162,323.0108,880.895,179.2848,40.5391,0.8269,0.8728,1102.5139,1,1,675
r2_measured_00427,cassandra-materialized,64,2,lr000007::conv-49_qa_153,lr000007::conv-49,lr000007::conv-49_session_25_D25:8,66.4359,167.7622,239.3149,628.2016,217.1038,247.6655,1.4346,0.2874,1094.7571,1,1,507
r2_measured_00479,cassandra-materialized,64,2,lr000007::conv-26_qa_150,lr000007::conv-26,lr000007::conv-26_session_18_D18:13,86.6711,177.0833,264.9734,493.4074,205.1587,72.2978,0.3724,0.4415,,0,1,418
r2_measured_00519,cassandra-materialized,64,2,lr000005::conv-30_qa_8,lr000005::conv-30,lr000005::conv-30_session_2_D2:4,163.5203,315.8257,443.5886,881.8475,178.5491,1.5985,1.0193,0.455,1063.5301,1,1,369
r2_measured_00534,cassandra-materialized,64,2,lr000010::conv-44_qa_25,lr000010::conv-44,lr000010::conv-44_session_17_D17:1,89.4051,216.276,369.0226,1255.5923,89.3484,34.4448,6.4244,0.3131,1386.1885,1,1,674
r2_measured_00549,cassandra-materialized,64,2,lr000006::conv-47_qa_13,lr000006::conv-47,lr000006::conv-47_session_6_D6:12,80.2964,232.3264,347.7158,1058.1396,196.0589,60.2406,2.5935,0.3231,1317.4262,1,1,688
r2_measured_00560,cassandra-materialized,64,2,lr000001::conv-49_qa_112,lr000001::conv-49,lr000001::conv-49_session_9_D9:5,74.8059,230.5972,290.7762,913.866,126.5732,127.3648,9.9278,0.4004,,0,1,508
r2_measured_00572,cassandra-materialized,64,2,lr000014::conv-43_qa_158,lr000014::conv-43,lr000014::conv-43_session_25_D25:14,157.2477,350.4781,604.3866,1292.8664,158.3276,62.9627,0.5195,0.4004,1515.1535,1,1,680
r2_measured_00588,cassandra-materialized,64,2,lr000009::conv-42_qa_106,lr000009::conv-42,lr000009::conv-42_session_4_D4:16,167.2974,304.2614,553.7989,1093.197,92.0382,50.4528,2.47,0.4716,,0,1,625
r2_measured_00608,cassandra-materialized,64,2,lr000009::conv-44_qa_34,lr000009::conv-44,lr000009::conv-44_session_12_D12:1,160.4359,318.2393,529.7702,1220.3292,169.7703,32.5594,0.4929,0.384,1423.6048,1,1,673
r2_measured_00644,cassandra-materialized,64,2,lr000002::conv-26_qa_103,lr000002::conv-26,lr000002::conv-26_session_6_D6:10,165.7109,390.9054,523.6707,887.321,99.2067,14.307,0.3305,0.4209,1001.6431,1,1,419
r2_measured_00652,cassandra-materialized,64,2,lr000014::conv-42_qa_169,lr000014::conv-42,lr000014::conv-42_session_24_D24:4,306.0013,423.2749,531.183,1182.0624,127.5816,20.7895,14.9115,0.664,,0,1,625
