op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r1_measured_00001,cassandra-base,32,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,8.8694,99.3664,595.4009,1267.7936,249.227,60.7679,1.1769,1.2805,1580.469,1,1,628
r1_measured_00037,cassandra-base,32,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,455.3059,729.5654,921.2712,2386.7493,181.2275,117.0453,4.4148,1.1695,2782.0667,1,1,661
r1_measured_00048,cassandra-base,32,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,123.3514,506.0351,650.6682,1593.3285,103.7167,9.3027,1.0145,1.8359,1709.294,1,1,366
r1_measured_00073,cassandra-base,32,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,138.6324,624.2143,843.4707,1894.2546,65.1656,35.0209,0.8546,1.1453,1996.6074,1,1,417
r1_measured_00080,cassandra-base,32,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,148.9103,503.4151,808.9877,2808.0164,149.0678,184.6838,1.6981,1.2941,3144.9661,1,1,663
r1_measured_00119,cassandra-base,32,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,143.6349,678.9321,905.9704,2487.2024,277.9406,132.393,3.555,2.016,2903.3061,1,1,627
r1_measured_00125,cassandra-base,32,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,171.8822,671.8141,816.7739,1796.9461,113.0028,29.5016,0.7518,1.1888,1941.6244,1,1,368
r1_measured_00155,cassandra-base,32,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,284.6586,619.0165,1220.3076,3567.6959,59.022,84.4822,2.0529,1.3081,3714.7983,1,1,661
r1_measured_00169,cassandra-base,32,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,459.2432,639.8098,871.4283,2938.3477,387.311,78.2477,3.6795,1.256,3465.0148,1,1,688
r1_measured_00231,cassandra-base,32,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,112.1679,341.1561,2521.9834,4230.6689,203.6786,95.2562,1.3792,1.1977,,0,1,689
r1_measured_00233,cassandra-base,32,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,109.6545,306.6315,493.9675,2735.3988,66.3724,123.7769,9.6491,1.1704,2936.5895,1,1,679
r1_measured_00273,cassandra-base,32,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,81.5786,235.2355,485.3446,2747.5961,56.1106,104.5341,4.7658,1.2137,2914.4948,1,1,629
r1_measured_00274,cassandra-base,32,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,82.279,270.7021,461.0889,2503.8948,52.3699,59.3794,2.0858,1.2599,2619.1926,1,1,564
r1_measured_00294,cassandra-base,32,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,66.7833,348.9643,561.1553,2734.9485,26.1003,124.7096,5.8107,1.2949,2893.0852,1,1,678
