op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r0_measured_00015,neo4j-native,8,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,3.9585,6.4523,29.1399,76.8359,265.9538,3.4863,0.8208,0.3785,347.5664,1,1,681
r0_measured_00024,neo4j-native,8,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,4.3058,6.4397,21.4371,47.9995,141.1462,0.954,0.2662,0.3549,,0,1,367
r0_measured_00070,neo4j-native,8,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,5.245,7.619,34.9119,82.8131,237.2102,3.3455,0.829,0.3713,324.655,1,1,677
r0_measured_00094,neo4j-native,8,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,4.485,6.6607,27.378,68.9191,219.0163,2.7683,0.5351,0.3648,291.6714,1,1,509
r0_measured_00097,neo4j-native,8,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,4.1847,6.7034,35.843,89.7468,249.7096,4.7658,0.6927,0.4341,,0,1,688
r0_measured_00115,neo4j-native,8,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,5.3543,8.0996,76.1559,108.2337,157.8821,1.2447,0.2936,0.3617,268.0843,1,1,416
r0_measured_00132,neo4j-native,8,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,4.8151,7.1772,25.7276,55.3223,141.2923,1.0044,0.373,0.4041,,0,1,418
r0_measured_00143,neo4j-native,8,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,3.8104,6.099,33.2408,86.1917,254.3834,3.6528,0.6353,0.3759,345.3246,1,1,681
r0_measured_00157,neo4j-native,8,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,8.0493,9.9275,39.2208,86.9492,200.9235,1.3254,0.5607,0.4025,290.2391,1,1,566
r0_measured_00190,neo4j-native,8,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,4.1737,6.8893,38.3464,82.47,244.9749,3.4677,0.5101,0.3677,331.8817,1,1,565
r0_measured_00196,neo4j-native,8,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,9.3063,12.2129,44.1849,107.5652,281.4159,4.9271,0.8505,0.7787,,0,1,686
r0_measured_00205,neo4j-native,8,0,lr000011::conv-44_qa_105,lr000011::conv-44,lr000011::conv-44_session_23_D23:14,5.8889,10.3767,38.3115,102.1649,280.8521,7.5431,0.8048,0.373,391.8306,1,1,673
r0_measured_00209,neo4j-native,8,0,lr000011::conv-44_qa_18,lr000011::conv-44,lr000011::conv-44_session_11_D11:4,3.5408,6.2088,33.0732,84.1714,305.097,2.2949,0.8887,0.48,,0,1,674
r0_measured_00241,neo4j-native,8,0,lr000000::conv-48_qa_133,lr000000::conv-48,lr000000::conv-48_session_13_D13:5,3.1848,7.7065,36.8737,88.3648,285.1845,1.6902,0.6138,0.4574,,0,1,680
r0_measured_00254,neo4j-native,8,0,lr000013::conv-44_qa_58,lr000013::conv-44,lr000013::conv-44_session_25_D25:14,5.0478,8.6284,35.0271,81.3867,242.0853,2.8203,0.9211,0.4465,327.756,1,1,674
r0_measured_00281,neo4j-native,8,0,lr000000::conv-48_qa_80,lr000000::conv-48,lr000000::conv-48_session_10_D10:20,3.835,7.0955,38.8139,93.5729,270.5071,1.9106,0.5425,0.3689,366.9858,1,1,681
r0_measured_00296,neo4j-native,8,0,lr000015::conv-41_qa_61,lr000015::conv-41,lr000015::conv-41_session_31_D31:2,3.5633,6.0054,36.4258,91.9833,254.2815,2.1606,0.5763,0.3692,349.4393,1,1,661
r0_measured_00379,neo4j-native,8,0,lr000007::conv-43_qa_121,lr000007::conv-43,lr000007::conv-43_session_14_D14:7,5.8177,7.3875,39.5547,123.6708,268.1949,3.8105,0.5018,0.3801,396.6478,1,1,678
r0_measured_00380,neo4j-native,8,0,lr000004::conv-30_qa_56,lr000004::conv-30,lr000004::conv-30_session_6_D6:15,4.9939,7.406,25.1853,62.7097,144.9899,1.6476,0.2961,0.3958,,0,1,366
r0_measured_00412,neo4j-native,8,0,lr000007::conv-44_qa_117,lr000007::conv-44,lr000007::conv-44_session_27_D27:2,4.2441,7.7258,35.7277,89.2902,290.8655,6.6226,0.5111,0.3881,387.758,1,1,673
r0_measured_00417,neo4j-native,8,0,lr000010::conv-41_qa_0,lr000010::conv-41,lr000010::conv-41_session_13_D13:16,4.2811,6.5465,38.239,94.576,271.1059,2.161,0.5522,0.3894,368.8719,1,1,661
r0_measured_00467,neo4j-native,8,0,lr000001::conv-49_qa_141,lr000001::conv-49,lr000001::conv-49_session_21_D21:10,5.2005,7.994,34.5861,83.4018,240.8895,7.6144,0.4614,0.4489,332.9147,1,1,506
r0_measured_00468,neo4j-native,8,0,lr000008::conv-48_qa_70,lr000008::conv-48,lr000008::conv-48_session_23_D23:22,3.7806,8.5077,36.83,109.9817,290.9296,2.6829,0.9284,0.4586,405.0664,1,1,678
r0_measured_00508,neo4j-native,8,0,lr000007::conv-43_qa_56,lr000007::conv-43,lr000007::conv-43_session_21_D21:13,5.052,7.6854,37.3356,97.4219,277.8313,2.8487,0.8873,0.41,379.4929,1,1,679
r0_measured_00547,neo4j-native,8,0,lr000004::conv-30_qa_75,lr000004::conv-30,lr000004::conv-30_session_15_D15:12,5.6118,7.4902,26.5699,61.3715,188.0568,1.6004,0.4952,0.3718,,0,1,367
r0_measured_00549,neo4j-native,8,0,lr000012::conv-50_qa_103,lr000012::conv-50,lr000012::conv-50_session_16_D16:14,4.5083,6.885,33.3962,76.0922,273.8454,2.9518,0.7305,0.5989,,0,1,568
r0_measured_00551,neo4j-native,8,0,lr000011::conv-42_qa_54,lr000011::conv-42,lr000011::conv-42_session_25_D25:1,4.4545,6.7986,30.0596,81.4133,335.0648,6.2525,0.7811,0.44,,0,1,627
r0_measured_00558,neo4j-native,8,0,lr000006::conv-47_qa_121,lr000006::conv-47,lr000006::conv-47_session_23_D23:3,6.5892,9.2652,39.196,126.6357,288.4352,5.0456,0.6343,0.39,421.243,1,1,686
r0_measured_00559,neo4j-native,8,0,lr000003::conv-44_qa_14,lr000003::conv-44,lr000003::conv-44_session_3_D3:7,3.9364,6.1622,36.9647,103.9725,285.1729,1.8875,0.6244,0.3626,392.1045,1,1,674
r0_measured_00591,neo4j-native,8,0,lr000009::conv-44_qa_84,lr000009::conv-44,lr000009::conv-44_session_13_D13:6,3.8456,5.8001,34.9991,98.7702,319.0439,3.2238,0.5673,0.4281,422.1291,1,1,674
r0_measured_00599,neo4j-native,8,0,lr000011::conv-43_qa_48,lr000011::conv-43,lr000011::conv-43_session_18_D18:2,3.4715,5.8393,43.3095,106.6911,291.1081,3.3179,0.8052,0.385,402.3922,1,1,679
r0_measured_00657,neo4j-native,8,0,lr000011::conv-47_qa_93,lr000011::conv-47,lr000011::conv-47_session_12_D12:5,5.867,9.2772,44.1076,111.7323,301.7356,5.3374,0.648,0.3813,419.93,1,1,686
r0_measured_00664,neo4j-native,8,0,lr000008::conv-48_qa_177,lr000008::conv-48,lr000008::conv-48_session_27_D27:9,3.3123,5.293,31.8251,85.1799,314.604,4.9125,0.7942,0.3978,,0,1,679
r0_measured_00681,neo4j-native,8,0,lr000015::conv-47_qa_1,lr000015::conv-47,lr000015::conv-47_session_1_D1:26,3.4085,8.6585,37.3935,89.718,256.8506,1.8115,0.6839,0.401,,0,1,688
r0_measured_00701,neo4j-native,8,0,lr000011::conv-47_qa_39,lr000011::conv-47,lr000011::conv-47_session_18_D18:1,4.8463,7.5609,37.6345,121.0332,260.0219,3.45,0.7672,0.4202,385.7887,1,1,687
