op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r0_measured_00015,neo4j-native,32,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,4.4132,13.0833,129.974,366.4463,1066.4875,9.9699,0.9509,0.3785,1444.3155,1,1,681
r0_measured_00024,neo4j-native,32,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,63.545,104.1599,124.246,265.6126,509.297,2.9826,0.5471,0.3733,,0,1,367
r0_measured_00070,neo4j-native,32,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,7.5081,11.6006,59.2608,304.9824,1096.9943,14.6277,0.8027,0.3862,1417.8797,1,1,677
r0_measured_00094,neo4j-native,32,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,5.5507,8.7237,90.0059,265.8415,767.2977,11.1124,0.8981,0.3534,1045.5622,1,1,509
r0_measured_00097,neo4j-native,32,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,9.0842,15.3669,51.5852,270.5384,1056.4468,11.628,0.6649,0.3621,,0,1,688
r0_measured_00115,neo4j-native,32,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,5.8523,9.6364,42.0278,198.0875,602.6793,4.2874,0.2616,0.3294,805.6938,1,1,416
r0_measured_00132,neo4j-native,32,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,6.0738,10.6885,40.9353,177.743,660.4073,2.2426,0.6081,0.3241,,0,1,418
r0_measured_00143,neo4j-native,32,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,3.5181,9.4019,48.6139,297.6519,1100.3096,17.3058,0.882,0.3536,1416.5746,1,1,681
r0_measured_00157,neo4j-native,32,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,5.6643,11.319,44.3787,298.6142,930.6209,4.1971,1.3212,0.3892,1235.2164,1,1,566
r0_measured_00190,neo4j-native,32,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,7.9719,11.5183,51.662,252.1249,900.0225,17.2214,1.052,0.3814,1170.8909,1,1,565
r0_measured_00196,neo4j-native,32,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,3.7214,7.3428,39.8156,264.7117,1206.8754,9.7621,1.4865,0.428,,0,1,686
r0_measured_00205,neo4j-native,32,0,lr000011::conv-44_qa_105,lr000011::conv-44,lr000011::conv-44_session_23_D23:14,7.0925,10.93,52.7838,273.8383,1204.1487,19.7851,1.4388,0.3428,1499.6258,1,1,674
r0_measured_00209,neo4j-native,32,0,lr000011::conv-44_qa_18,lr000011::conv-44,lr000011::conv-44_session_11_D11:4,5.7758,10.5569,171.7509,441.0458,1171.0324,5.9763,0.5738,0.3226,,0,1,674
r0_measured_00241,neo4j-native,32,0,lr000000::conv-48_qa_133,lr000000::conv-48,lr000000::conv-48_session_13_D13:5,4.441,8.7542,45.1018,267.1368,965.9723,8.6115,1.401,0.362,,0,1,680
r0_measured_00254,neo4j-native,32,0,lr000013::conv-44_qa_58,lr000013::conv-44,lr000013::conv-44_session_25_D25:14,8.448,14.948,46.7416,251.7543,1074.1108,6.395,2.5076,0.396,1335.246,1,1,674
r0_measured_00281,neo4j-native,32,0,lr000000::conv-48_qa_80,lr000000::conv-48,lr000000::conv-48_session_10_D10:20,6.6537,11.4242,49.5987,284.77,1091.2258,5.8906,0.6857,0.3637,1383.0062,1,1,681
r0_measured_00296,neo4j-native,32,0,lr000015::conv-41_qa_61,lr000015::conv-41,lr000015::conv-41_session_31_D31:2,4.7865,8.8072,100.7003,313.831,971.8804,7.6467,0.6538,0.3646,1294.4624,1,1,661
r0_measured_00379,neo4j-native,32,0,lr000007::conv-43_qa_121,lr000007::conv-43,lr000007::conv-43_session_14_D14:7,5.5267,10.4205,45.7054,271.2125,1122.5508,17.1848,0.9131,0.3696,1412.3074,1,1,678
r0_measured_00380,neo4j-native,32,0,lr000004::conv-30_qa_56,lr000004::conv-30,lr000004::conv-30_session_6_D6:15,6.3288,9.1225,34.1544,147.5278,621.7413,1.9385,1.407,0.8382,,0,1,366
r0_measured_00412,neo4j-native,32,0,lr000007::conv-44_qa_117,lr000007::conv-44,lr000007::conv-44_session_27_D27:2,7.1719,13.3034,45.3771,270.137,1086.3534,13.4769,2.7202,0.3533,1373.1263,1,1,673
r0_measured_00417,neo4j-native,32,0,lr000010::conv-41_qa_0,lr000010::conv-41,lr000010::conv-41_session_13_D13:16,7.4823,13.7472,56.8528,303.4153,983.953,7.1822,0.6553,0.3929,1295.6712,1,1,661
r0_measured_00467,neo4j-native,32,0,lr000001::conv-49_qa_141,lr000001::conv-49,lr000001::conv-49_session_21_D21:10,6.2037,11.0906,41.3571,230.7329,739.0295,18.4663,0.3614,0.3578,989.0152,1,1,506
r0_measured_00468,neo4j-native,32,0,lr000008::conv-48_qa_70,lr000008::conv-48,lr000008::conv-48_session_23_D23:22,5.0537,11.4334,45.5353,259.8347,1091.1354,14.8674,1.8914,0.6116,1368.4189,1,1,678
r0_measured_00508,neo4j-native,32,0,lr000007::conv-43_qa_56,lr000007::conv-43,lr000007::conv-43_session_21_D21:13,3.9118,6.1026,104.2895,352.5237,980.7793,15.0386,0.7284,0.3632,1349.5102,1,1,679
r0_measured_00547,neo4j-native,32,0,lr000004::conv-30_qa_75,lr000004::conv-30,lr000004::conv-30_session_15_D15:12,10.8674,17.5613,39.5952,175.5871,644.6467,5.8599,0.7924,0.3992,,0,1,367
r0_measured_00549,neo4j-native,32,0,lr000012::conv-50_qa_103,lr000012::conv-50,lr000012::conv-50_session_16_D16:14,5.8556,11.6177,50.5007,269.1931,873.6773,8.2114,1.2014,0.4548,,0,1,568
r0_measured_00551,neo4j-native,32,0,lr000011::conv-42_qa_54,lr000011::conv-42,lr000011::conv-42_session_25_D25:1,4.9847,9.5915,48.3855,253.3128,998.1868,16.6535,1.1929,0.4061,,0,1,627
r0_measured_00558,neo4j-native,32,0,lr000006::conv-47_qa_121,lr000006::conv-47,lr000006::conv-47_session_23_D23:3,6.1651,11.4646,73.2797,309.8053,1118.1567,13.4521,0.7166,0.3821,1442.5845,1,1,686
r0_measured_00559,neo4j-native,32,0,lr000003::conv-44_qa_14,lr000003::conv-44,lr000003::conv-44_session_3_D3:7,5.2277,35.3106,71.1921,307.1163,1157.2933,10.6876,0.3974,0.3164,1475.8748,1,1,674
r0_measured_00591,neo4j-native,32,0,lr000009::conv-44_qa_84,lr000009::conv-44,lr000009::conv-44_session_13_D13:6,4.7659,13.3052,50.6856,299.6539,927.2464,10.585,0.4364,0.3558,1238.3492,1,1,674
r0_measured_00599,neo4j-native,32,0,lr000011::conv-43_qa_48,lr000011::conv-43,lr000011::conv-43_session_18_D18:2,5.3342,10.2497,54.4595,308.9367,988.094,13.1064,0.6478,0.3561,1311.2116,1,1,679
r0_measured_00657,neo4j-native,32,0,lr000011::conv-47_qa_93,lr000011::conv-47,lr000011::conv-47_session_12_D12:5,6.1649,10.0234,49.2711,271.159,1055.206,17.463,0.7338,0.341,1344.9874,1,1,686
r0_measured_00664,neo4j-native,32,0,lr000008::conv-48_qa_177,lr000008::conv-48,lr000008::conv-48_session_27_D27:9,6.7543,13.6861,48.8844,266.5499,1132.6915,16.4547,0.4074,0.3372,,0,1,679
r0_measured_00681,neo4j-native,32,0,lr000015::conv-47_qa_1,lr000015::conv-47,lr000015::conv-47_session_1_D1:26,5.2098,12.2221,53.8431,269.3865,1170.4636,3.4919,0.5043,0.3628,,0,1,688
r0_measured_00701,neo4j-native,32,0,lr000011::conv-47_qa_39,lr000011::conv-47,lr000011::conv-47_session_18_D18:1,5.5069,15.2118,105.394,383.1819,1116.5997,15.1357,1.2774,0.3576,1516.635,1,1,687
r0_measured_00703,neo4j-native,32,0,lr000012::conv-44_qa_121,lr000012::conv-44,lr000012::conv-44_session_28_D28:10,4.589,11.8051,51.1435,287.9063,1082.6989,12.9008,0.6717,0.3178,1384.5663,1,1,674
r0_measured_00708,neo4j-native,32,0,lr000004::conv-42_qa_7,lr000004::conv-42,lr000004::conv-42_session_2_D2:3,4.8584,8.747,38.7968,250.445,958.9588,12.1633,0.901,0.3466,1222.8962,1,1,627
r0_measured_00722,neo4j-native,32,0,lr000005::conv-41_qa_98,lr000005::conv-41,lr000005::conv-41_session_15_D15:13,5.4954,8.9841,49.7635,263.6869,936.7357,7.3811,0.4102,0.3268,1208.6092,1,1,663
r0_measured_00729,neo4j-native,32,0,lr000011::conv-50_qa_48,lr000011::conv-50,lr000011::conv-50_session_22_D22:1,5.6437,10.088,50.5959,246.0006,834.1159,6.6637,0.6364,0.3673,,0,1,566
r0_measured_00734,neo4j-native,32,0,lr000002::conv-43_qa_140,lr000002::conv-43,lr000002::conv-43_session_19_D19:10,4.3867,8.7569,41.3963,274.3371,1045.6424,17.8683,1.1577,0.363,1339.4584,1,1,680
r0_measured_00737,neo4j-native,32,0,lr000014::conv-43_qa_159,lr000014::conv-43,lr000014::conv-43_session_26_D26:1,4.8088,9.886,48.1286,253.5646,1105.5332,4.4929,0.9337,0.3882,1364.9834,1,1,680
r0_measured_00774,neo4j-native,32,0,lr000013::conv-41_qa_134,lr000013::conv-41,lr000013::conv-41_session_27_D27:11,3.7419,10.6986,57.0686,318.3038,1046.3482,15.8653,1.4054,0.3896,,0,1,662
r0_measured_00787,neo4j-native,32,0,lr000002::conv-41_qa_2,lr000002::conv-41,lr000002::conv-41_session_2_D2:28,5.9884,13.5449,51.6007,289.0063,1065.5011,5.6874,1.4842,0.4368,1362.1978,1,1,661
r0_measured_00815,neo4j-native,32,0,lr000004::conv-30_qa_42,lr000004::conv-30,lr000004::conv-30_session_1_D1:19,7.7286,15.4484,41.8874,202.5443,597.4736,2.9536,0.499,0.3928,803.9222,1,1,368
r0_measured_00817,neo4j-native,32,0,lr000003::conv-49_qa_69,lr000003::conv-49,lr000003::conv-49_session_19_D19:1,4.9691,12.8066,47.3684,245.1135,796.885,14.3686,0.3891,0.3787,1057.2139,1,1,509
r0_measured_00862,neo4j-native,32,0,lr000002::conv-50_qa_107,lr000002::conv-50,lr000002::conv-50_session_17_D17:5,4.3522,9.0172,50.3692,216.4064,916.3777,17.3648,1.5962,0.3687,1152.1849,1,1,566
r0_measured_00869,neo4j-native,32,0,lr000009::conv-42_qa_181,lr000009::conv-42,lr000009::conv-42_session_26_D26:18,3.274,5.8638,47.0673,299.6755,1027.1296,14.3488,0.4628,0.353,1342.043,1,1,628
r0_measured_00873,neo4j-native,32,0,lr000001::conv-47_qa_70,lr000001::conv-47,lr000001::conv-47_session_2_D2:12,5.5898,11.5501,62.5398,292.1752,1122.0026,13.6378,0.8936,0.3617,1429.1438,1,1,687
r0_measured_00893,neo4j-native,32,0,lr000006::conv-47_qa_92,lr000006::conv-47,lr000006::conv-47_session_11_D11:3,4.1512,8.645,39.823,255.8411,1074.6755,24.9642,0.9736,0.4157,1356.94,1,1,687
r0_measured_00907,neo4j-native,32,0,lr000011::conv-49_qa_116,lr000011::conv-49,lr000011::conv-49_session_11_D11:8,6.2495,10.9004,91.2031,279.3406,760.4948,11.7199,0.4127,0.3588,1052.4027,1,1,509
r0_measured_00914,neo4j-native,32,0,lr000003::conv-41_qa_6,lr000003::conv-41,lr000003::conv-41_session_4_D4:1,5.2817,8.648,54.253,268.1684,1063.4956,5.2389,1.1463,0.3687,1338.5055,1,1,658
r0_measured_00930,neo4j-native,32,0,lr000001::conv-49_qa_28,lr000001::conv-49,lr000001::conv-49_session_6_D6:4,6.0498,12.5816,42.6426,218.2627,846.0201,19.3642,0.5877,0.3481,,0,1,507
r0_measured_00952,neo4j-native,32,0,lr000000::conv-49_qa_60,lr000000::conv-49,lr000000::conv-49_session_13_D13:8,4.9533,13.4858,43.6864,208.9307,861.9922,6.2154,0.7672,0.3486,,0,1,508
r0_measured_00969,neo4j-native,32,0,lr000011::conv-42_qa_169,lr000011::conv-42,lr000011::conv-42_session_24_D24:4,5.1816,11.5413,48.5661,364.7799,946.1094,3.6906,0.8687,0.3687,,0,1,628
r0_measured_00975,neo4j-native,32,0,lr000015::conv-50_qa_28,lr000015::conv-50,lr000015::conv-50_session_5_D5:8,5.05,14.8367,107.1353,347.4665,817.5292,5.7346,2.1165,0.3865,1173.3024,1,1,564
r0_measured_00976,neo4j-native,32,0,lr000001::conv-44_qa_86,lr000001::conv-44,lr000001::conv-44_session_14_D14:4,7.7872,16.7483,57.1844,289.5458,1009.7811,12.3125,1.3154,0.3629,1313.4021,1,1,673
r0_measured_00993,neo4j-native,32,0,lr000004::conv-42_qa_35,lr000004::conv-42,lr000004::conv-42_session_19_D19:9,7.5204,12.8414,41.5204,249.6918,904.8901,13.9332,0.6409,0.3548,1169.5883,1,1,628
r0_measured_00997,neo4j-native,32,0,lr000002::conv-42_qa_71,lr000002::conv-42,lr000002::conv-42_session_11_D11:9,4.7409,10.2632,47.242,251.7717,930.3997,15.451,0.8379,0.6788,1199.211,1,1,629
r0_measured_01045,neo4j-native,32,0,lr000010::conv-49_qa_101,lr000010::conv-49,lr000010::conv-49_session_7_D7:2,5.5627,12.2227,89.4784,260.7751,880.4951,21.8435,1.0035,0.3907,1164.5701,1,1,508
r0_measured_01056,neo4j-native,32,0,lr000013::conv-47_qa_94,lr000013::conv-47,lr000013::conv-47_session_13_D13:8,4.4832,8.9349,55.949,336.8426,989.2177,12.284,0.4327,0.3341,,0,1,688
r0_measured_01058,neo4j-native,32,0,lr000004::conv-30_qa_49,lr000004::conv-30,lr000004::conv-30_session_3_D3:6,3.8529,8.0804,26.3048,158.5172,596.934,2.0058,0.2364,0.3197,758.0581,1,1,369
r0_measured_01062,neo4j-native,32,0,lr000014::conv-30_qa_21,lr000014::conv-30,lr000014::conv-30_session_12_D12:6,5.0374,9.5843,31.7868,199.4378,495.2888,9.5895,0.2728,0.3686,705.0238,1,1,368
