op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r0_measured_00015,cassandra-materialized,16,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,37.1757,54.6149,187.656,636.7437,18.1268,9.49,1.6972,0.3938,666.5284,1,1,681
r0_measured_00024,cassandra-materialized,16,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,11.0509,17.2187,74.1008,301.6577,10.3042,14.6786,3.955,0.3926,,0,1,367
r0_measured_00070,cassandra-materialized,16,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,5.6445,17.6457,56.7667,503.3809,8.6805,39.3658,0.4461,0.3588,552.3285,1,1,677
r0_measured_00094,cassandra-materialized,16,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,10.2533,19.9606,61.2046,421.5332,17.3781,36.8577,0.9929,0.3752,477.1976,1,1,509
r0_measured_00097,cassandra-materialized,16,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,14.4712,41.1926,93.3604,523.4081,10.1232,7.3929,2.8828,0.3795,,0,1,688
r0_measured_00115,cassandra-materialized,16,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,11.114,19.3187,52.825,319.7054,4.3391,5.9227,1.2847,0.3307,331.6346,1,1,416
r0_measured_00132,cassandra-materialized,16,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,4.5788,11.7866,44.8387,271.5237,9.3102,9.9063,0.7936,0.4655,,0,1,418
r0_measured_00143,cassandra-materialized,16,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,12.6615,19.0974,51.1958,370.808,39.6196,33.0219,1.1397,0.3344,444.9924,1,1,681
r0_measured_00157,cassandra-materialized,16,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,4.8224,8.5778,51.1382,307.9694,44.587,3.2317,0.72,0.4104,356.9849,1,1,566
r0_measured_00190,cassandra-materialized,16,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,5.2443,13.3411,73.5346,257.0033,18.6981,35.9436,1.0277,0.3512,313.0864,1,1,565
r0_measured_00196,cassandra-materialized,16,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,3.9782,9.0452,42.4928,292.014,15.7255,9.1385,0.4353,0.3533,,0,1,686
r0_measured_00205,cassandra-materialized,16,0,lr000011::conv-44_qa_105,lr000011::conv-44,lr000011::conv-44_session_23_D23:14,14.6138,33.9499,77.7829,452.6104,9.9994,57.8135,0.4408,0.3305,685.5707,1,1,674
r0_measured_00209,cassandra-materialized,16,0,lr000011::conv-44_qa_18,lr000011::conv-44,lr000011::conv-44_session_11_D11:4,8.1133,41.5751,108.6885,618.9182,7.6428,41.0932,0.9116,0.3621,,0,1,674
r0_measured_00241,cassandra-materialized,16,0,lr000000::conv-48_qa_133,lr000000::conv-48,lr000000::conv-48_session_13_D13:5,9.8725,23.4536,59.8875,361.4143,37.042,3.2601,1.1952,0.3454,,0,1,681
r0_measured_00254,cassandra-materialized,16,0,lr000013::conv-44_qa_58,lr000013::conv-44,lr000013::conv-44_session_25_D25:14,6.1217,15.5183,54.3027,313.5679,39.5105,7.226,1.45,0.3258,362.1406,1,1,674
r0_measured_00281,cassandra-materialized,16,0,lr000000::conv-48_qa_80,lr000000::conv-48,lr000000::conv-48_session_10_D10:20,7.4012,9.6931,252.0898,425.0729,10.3989,12.2891,0.6302,0.4232,448.8816,1,1,681
r0_measured_00296,cassandra-materialized,16,0,lr000015::conv-41_qa_61,lr000015::conv-41,lr000015::conv-41_session_31_D31:2,3.8561,10.7416,108.3425,268.1841,12.1027,7.0738,0.4078,0.3775,288.2063,1,1,661
r0_measured_00379,cassandra-materialized,16,0,lr000007::conv-43_qa_121,lr000007::conv-43,lr000007::conv-43_session_14_D14:7,9.9933,18.0665,72.9707,459.4234,18.2075,23.8469,2.3321,0.4339,504.3136,1,1,678
r0_measured_00380,cassandra-materialized,16,0,lr000004::conv-30_qa_56,lr000004::conv-30,lr000004::conv-30_session_6_D6:15,8.48,26.2988,60.7301,310.1794,17.4718,5.9384,0.2487,0.3877,,0,1,366
r0_measured_00412,cassandra-materialized,16,0,lr000007::conv-44_qa_117,lr000007::conv-44,lr000007::conv-44_session_27_D27:2,12.4334,28.5027,65.1901,357.6624,11.7862,22.4166,6.3457,0.4301,398.7114,1,1,673
r0_measured_00417,cassandra-materialized,16,0,lr000010::conv-41_qa_0,lr000010::conv-41,lr000010::conv-41_session_13_D13:16,16.0928,54.3148,166.6392,346.4935,14.2026,8.7048,0.773,0.4188,370.6542,1,1,661
r0_measured_00467,cassandra-materialized,16,0,lr000001::conv-49_qa_141,lr000001::conv-49,lr000001::conv-49_session_21_D21:10,7.0424,10.3249,66.3707,111.552,13.1487,35.904,0.3572,0.4094,161.4299,1,1,506
r0_measured_00468,cassandra-materialized,16,0,lr000008::conv-48_qa_70,lr000008::conv-48,lr000008::conv-48_session_23_D23:22,3.4353,28.455,73.3458,244.6257,18.4909,18.7365,3.2363,0.3912,285.5401,1,1,678
r0_measured_00508,cassandra-materialized,16,0,lr000007::conv-43_qa_56,lr000007::conv-43,lr000007::conv-43_session_21_D21:13,6.7759,26.552,78.8219,448.3465,28.7545,11.3404,3.8594,0.3966,492.7702,1,1,679
r0_measured_00547,cassandra-materialized,16,0,lr000004::conv-30_qa_75,lr000004::conv-30,lr000004::conv-30_session_15_D15:12,12.0168,22.9922,89.4979,279.484,8.5613,3.5407,0.47,0.3339,,0,1,367
r0_measured_00549,cassandra-materialized,16,0,lr000012::conv-50_qa_103,lr000012::conv-50,lr000012::conv-50_session_16_D16:14,9.9087,27.405,121.5046,383.9846,15.8424,6.7948,0.7506,0.3584,,0,1,568
r0_measured_00551,cassandra-materialized,16,0,lr000011::conv-42_qa_54,lr000011::conv-42,lr000011::conv-42_session_25_D25:1,36.654,62.6953,225.8783,390.9303,6.1885,25.0097,0.4329,0.3173,,0,1,627
r0_measured_00558,cassandra-materialized,16,0,lr000006::conv-47_qa_121,lr000006::conv-47,lr000006::conv-47_session_23_D23:3,45.9159,69.3629,214.1956,414.8447,17.6146,31.7215,0.68,0.3549,465.2798,1,1,686
r0_measured_00559,cassandra-materialized,16,0,lr000003::conv-44_qa_14,lr000003::conv-44,lr000003::conv-44_session_3_D3:7,44.6319,83.1198,214.8248,378.9925,8.0175,9.6087,1.9298,0.3346,398.9435,1,1,674
r0_measured_00591,cassandra-materialized,16,0,lr000009::conv-44_qa_84,lr000009::conv-44,lr000009::conv-44_session_13_D13:6,14.9509,21.4712,55.495,358.6092,20.8294,8.1715,1.4137,0.4157,389.503,1,1,674
r0_measured_00599,cassandra-materialized,16,0,lr000011::conv-43_qa_48,lr000011::conv-43,lr000011::conv-43_session_18_D18:2,4.7023,15.994,49.4477,491.5331,9.5873,6.0441,1.3268,0.3383,508.8882,1,1,679
r0_measured_00657,cassandra-materialized,16,0,lr000011::conv-47_qa_93,lr000011::conv-47,lr000011::conv-47_session_12_D12:5,6.7089,26.4805,73.7106,482.7021,23.6369,24.603,1.479,0.4808,538.5698,1,1,687
r0_measured_00664,cassandra-materialized,16,0,lr000008::conv-48_qa_177,lr000008::conv-48,lr000008::conv-48_session_27_D27:9,33.7537,60.4508,100.9546,492.0216,7.0771,21.1374,1.875,0.5426,,0,1,679
r0_measured_00681,cassandra-materialized,16,0,lr000015::conv-47_qa_1,lr000015::conv-47,lr000015::conv-47_session_1_D1:26,16.5584,34.2095,70.4824,412.2248,8.4933,3.0627,2.2655,0.798,,0,1,688
r0_measured_00701,cassandra-materialized,16,0,lr000011::conv-47_qa_39,lr000011::conv-47,lr000011::conv-47_session_18_D18:1,80.3103,86.4489,337.3508,774.4037,31.7174,22.176,1.5073,0.4175,830.3053,1,1,687
r0_measured_00703,cassandra-materialized,16,0,lr000012::conv-44_qa_121,lr000012::conv-44,lr000012::conv-44_session_28_D28:10,79.2443,85.4579,147.2459,391.5747,8.3171,25.0816,3.4539,0.3378,428.8289,1,1,674
r0_measured_00708,cassandra-materialized,16,0,lr000004::conv-42_qa_7,lr000004::conv-42,lr000004::conv-42_session_2_D2:3,19.2232,41.2165,77.4456,314.8901,11.8492,14.1328,1.2822,0.351,342.57,1,1,627
r0_measured_00722,cassandra-materialized,16,0,lr000005::conv-41_qa_98,lr000005::conv-41,lr000005::conv-41_session_15_D15:13,12.218,15.4775,73.2408,374.7321,11.3625,10.1333,0.3976,0.3425,397.03,1,1,663
r0_measured_00729,cassandra-materialized,16,0,lr000011::conv-50_qa_48,lr000011::conv-50,lr000011::conv-50_session_22_D22:1,28.4512,34.7798,61.9063,238.3397,11.6002,11.5059,0.3552,0.355,,0,1,566
r0_measured_00734,cassandra-materialized,16,0,lr000002::conv-43_qa_140,lr000002::conv-43,lr000002::conv-43_session_19_D19:10,22.1576,34.2842,66.1157,354.4094,6.8228,14.1107,1.48,0.3463,377.24,1,1,680
r0_measured_00737,cassandra-materialized,16,0,lr000014::conv-43_qa_159,lr000014::conv-43,lr000014::conv-43_session_26_D26:1,26.5901,38.0729,63.8028,415.1714,68.1477,2.2637,0.8947,0.3508,486.905,1,1,680
r0_measured_00774,cassandra-materialized,16,0,lr000013::conv-41_qa_134,lr000013::conv-41,lr000013::conv-41_session_27_D27:11,10.1833,16.5191,64.6448,485.8511,15.5468,11.5749,1.8337,0.3592,,0,1,662
r0_measured_00787,cassandra-materialized,16,0,lr000002::conv-41_qa_2,lr000002::conv-41,lr000002::conv-41_session_2_D2:28,7.3328,19.9822,77.2503,443.9449,8.6141,22.7988,13.0553,0.4694,488.9783,1,1,661
r0_measured_00815,cassandra-materialized,16,0,lr000004::conv-30_qa_42,lr000004::conv-30,lr000004::conv-30_session_1_D1:19,8.0866,17.6192,60.4184,238.6622,30.7893,5.8073,0.4494,0.382,276.1476,1,1,368
r0_measured_00817,cassandra-materialized,16,0,lr000003::conv-49_qa_69,lr000003::conv-49,lr000003::conv-49_session_19_D19:1,8.9389,28.7829,57.8376,366.3538,26.3354,6.9555,0.3575,0.3963,400.4559,1,1,509
r0_measured_00862,cassandra-materialized,16,0,lr000002::conv-50_qa_107,lr000002::conv-50,lr000002::conv-50_session_17_D17:5,7.9569,9.8447,59.433,382.2396,11.6627,42.1309,1.4194,0.4161,437.9504,1,1,566
r0_measured_00869,cassandra-materialized,16,0,lr000009::conv-42_qa_181,lr000009::conv-42,lr000009::conv-42_session_26_D26:18,8.5908,14.4787,76.2013,406.5287,9.6597,116.0724,0.6135,0.3369,533.2747,1,1,628
r0_measured_00873,cassandra-materialized,16,0,lr000001::conv-47_qa_70,lr000001::conv-47,lr000001::conv-47_session_2_D2:12,27.8161,31.6423,64.7568,413.9946,96.5019,11.119,0.7899,0.3403,522.813,1,1,687
r0_measured_00893,cassandra-materialized,16,0,lr000006::conv-47_qa_92,lr000006::conv-47,lr000006::conv-47_session_11_D11:3,8.5295,20.9984,68.6037,550.7961,61.1828,32.9452,1.4934,0.4051,646.9033,1,1,687
r0_measured_00907,cassandra-materialized,16,0,lr000011::conv-49_qa_116,lr000011::conv-49,lr000011::conv-49_session_11_D11:8,15.0028,30.528,86.0307,450.7042,3.7119,7.1374,6.9098,0.4038,468.9209,1,1,509
r0_measured_00914,cassandra-materialized,16,0,lr000003::conv-41_qa_6,lr000003::conv-41,lr000003::conv-41_session_4_D4:1,21.5136,34.4342,78.1817,551.9727,9.8324,6.8295,0.8673,0.371,569.9364,1,1,658
r0_measured_00930,cassandra-materialized,16,0,lr000001::conv-49_qa_28,lr000001::conv-49,lr000001::conv-49_session_6_D6:4,11.5911,17.5003,49.8203,448.8099,13.6688,20.5178,1.1847,0.3662,,0,1,507
r0_measured_00952,cassandra-materialized,16,0,lr000000::conv-49_qa_60,lr000000::conv-49,lr000000::conv-49_session_13_D13:8,3.8712,10.2081,47.8814,413.0202,11.4529,6.5986,0.3049,0.3567,,0,1,508
r0_measured_00969,cassandra-materialized,16,0,lr000011::conv-42_qa_169,lr000011::conv-42,lr000011::conv-42_session_24_D24:4,5.822,14.2239,121.3926,499.7388,17.2766,6.4924,3.4178,0.4885,,0,1,628
r0_measured_00975,cassandra-materialized,16,0,lr000015::conv-50_qa_28,lr000015::conv-50,lr000015::conv-50_session_5_D5:8,4.2935,16.9241,76.0061,341.6781,23.186,29.5643,0.3594,0.3281,395.1773,1,1,564
r0_measured_00976,cassandra-materialized,16,0,lr000001::conv-44_qa_86,lr000001::conv-44,lr000001::conv-44_session_14_D14:4,23.3114,37.0179,72.3956,476.7866,18.8552,13.7719,1.4438,0.3733,511.2948,1,1,673
