op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r2_measured_00050,neo4j-native,32,2,lr000010::conv-50_qa_124,lr000010::conv-50,lr000010::conv-50_session_23_D23:11,6.2349,12.7667,68.6198,272.8706,836.7037,12.8988,0.4053,0.3392,1123.2835,1,1,566
r2_measured_00069,neo4j-native,32,2,lr000000::conv-42_qa_34,lr000000::conv-42,lr000000::conv-42_session_3_D3:17,5.9433,11.9898,47.9545,267.4414,967.2103,10.5494,0.4265,0.383,,0,1,626
r2_measured_00104,neo4j-native,32,2,lr000014::conv-49_qa_67,lr000014::conv-49,lr000014::conv-49_session_16_D16:24,5.3747,15.0143,51.2677,229.7257,768.2499,10.4281,0.7392,0.3959,1009.6072,1,1,508
r2_measured_00142,neo4j-native,32,2,lr000005::conv-42_qa_180,lr000005::conv-42,lr000005::conv-42_session_25_D25:19,7.4421,15.8696,57.4229,308.1234,1098.1588,8.5172,0.6689,0.3362,1415.8749,1,1,628
r2_measured_00147,neo4j-native,32,2,lr000000::conv-43_qa_113,lr000000::conv-43,lr000000::conv-43_session_12_D12:21,5.0202,11.6962,48.3372,276.7562,1157.9283,13.7524,0.586,0.3508,,0,1,679
r2_measured_00165,neo4j-native,32,2,lr000014::conv-43_qa_174,lr000014::conv-43,lr000014::conv-43_session_28_D28:10,8.2394,11.9304,48.2539,413.2339,1013.0966,12.4598,0.4507,0.3389,1439.6504,1,1,679
r2_measured_00166,neo4j-native,32,2,lr000011::conv-49_qa_66,lr000011::conv-49,lr000011::conv-49_session_16_D16:10,7.5788,11.5417,90.6137,342.2304,702.3378,7.9147,1.1646,0.4831,1054.1934,1,1,509
r2_measured_00173,neo4j-native,32,2,lr000000::conv-47_qa_41,lr000000::conv-47,lr000000::conv-47_session_19_D19:12,5.8646,13.8475,43.6241,318.9093,1023.2055,6.0762,1.2619,0.3601,,0,1,686
r2_measured_00182,neo4j-native,32,2,lr000014::conv-41_qa_111,lr000014::conv-41,lr000014::conv-41_session_19_D19:3,8.0195,13.1237,55.3632,270.0153,1024.5117,13.0188,0.9022,0.3901,1308.9148,1,1,661
r2_measured_00216,neo4j-native,32,2,lr000002::conv-42_qa_140,lr000002::conv-42,lr000002::conv-42_session_17_D17:8,4.8325,9.8463,46.3835,288.5258,1060.0643,11.4914,2.0587,0.3473,,0,1,629
r2_measured_00237,neo4j-native,32,2,lr000012::conv-44_qa_1,lr000012::conv-44,lr000012::conv-44_session_1_D1:2,6.898,12.8055,122.4842,371.5117,1035.3944,46.5705,1.2928,0.3818,1455.2189,1,1,672
r2_measured_00247,neo4j-native,32,2,lr000010::conv-48_qa_157,lr000010::conv-48,lr000010::conv-48_session_20_D20:21,5.9856,10.2563,52.298,295.9399,1133.6332,8.5189,0.6636,0.3807,1439.2182,1,1,680
r2_measured_00270,neo4j-native,32,2,lr000014::conv-49_qa_8,lr000014::conv-49,lr000014::conv-49_session_1_D1:14,4.4187,12.7776,52.9264,222.9552,816.4308,17.1734,0.4594,0.368,1057.4669,1,1,509
r2_measured_00278,neo4j-native,32,2,lr000013::conv-42_qa_195,lr000013::conv-42,lr000013::conv-42_session_28_D28:29,5.4348,10.423,48.5602,301.5535,986.9949,15.4936,0.9577,0.395,,0,1,624
r2_measured_00280,neo4j-native,32,2,lr000011::conv-41_qa_44,lr000011::conv-41,lr000011::conv-41_session_25_D25:2,5.0583,9.7588,55.1323,303.4143,1047.7749,8.219,0.5105,0.3574,1360.3632,1,1,662
r2_measured_00329,neo4j-native,32,2,lr000008::conv-44_qa_22,lr000008::conv-44,lr000008::conv-44_session_14_D14:1,5.3875,17.0254,55.3997,370.656,1070.3729,11.136,1.2237,0.4097,1453.8807,1,1,674
r2_measured_00338,neo4j-native,32,2,lr000010::conv-26_qa_145,lr000010::conv-26,lr000010::conv-26_session_18_D18:5,6.7488,12.4378,38.6862,213.2905,603.0528,4.8564,0.2878,0.326,821.8715,1,1,418
r2_measured_00341,neo4j-native,32,2,lr000013::conv-48_qa_169,lr000013::conv-48,lr000013::conv-48_session_24_D24:2,8.8425,16.5395,69.0472,318.1705,1134.117,11.1658,0.5438,0.3695,1464.4538,1,1,679
r2_measured_00342,neo4j-native,32,2,lr000012::conv-48_qa_163,lr000012::conv-48,lr000012::conv-48_session_22_D22:25,4.491,29.7163,58.2484,296.9651,1104.891,10.0352,0.5872,0.3688,1412.9391,1,1,681
r2_measured_00368,neo4j-native,32,2,lr000007::conv-44_qa_22,lr000007::conv-44,lr000007::conv-44_session_14_D14:1,4.9431,8.5546,48.8529,282.3442,1071.5466,9.3115,0.7242,0.3506,1364.3518,1,1,675
r2_measured_00427,neo4j-native,32,2,lr000007::conv-49_qa_153,lr000007::conv-49,lr000007::conv-49_session_25_D25:8,5.6121,14.1953,46.1747,238.1919,853.6534,12.2859,0.3968,0.3216,1104.9151,1,1,507
r2_measured_00479,neo4j-native,32,2,lr000007::conv-26_qa_150,lr000007::conv-26,lr000007::conv-26_session_18_D18:13,5.2181,13.4982,46.1294,198.0602,620.6212,4.0102,0.3108,0.3545,,0,1,418
r2_measured_00519,neo4j-native,32,2,lr000005::conv-30_qa_8,lr000005::conv-30,lr000005::conv-30_session_2_D2:4,6.877,11.603,32.6151,148.5571,612.7154,1.2125,0.5547,0.3699,763.4757,1,1,369
r2_measured_00534,neo4j-native,32,2,lr000010::conv-44_qa_25,lr000010::conv-44,lr000010::conv-44_session_17_D17:1,4.5552,9.4054,44.2619,278.5169,1098.0306,9.8308,1.101,0.3319,1387.8904,1,1,674
r2_measured_00549,neo4j-native,32,2,lr000006::conv-47_qa_13,lr000006::conv-47,lr000006::conv-47_session_6_D6:12,6.2573,14.5449,55.6473,292.8774,1101.542,5.6482,1.5554,0.3862,1402.0973,1,1,688
r2_measured_00560,neo4j-native,32,2,lr000001::conv-49_qa_112,lr000001::conv-49,lr000001::conv-49_session_9_D9:5,4.6393,14.4015,45.9238,236.7657,794.7849,22.1114,1.4382,0.5169,,0,1,508
r2_measured_00572,neo4j-native,32,2,lr000014::conv-43_qa_158,lr000014::conv-43,lr000014::conv-43_session_25_D25:14,6.865,13.4301,55.2226,279.3166,1221.9389,20.886,0.4907,0.3692,1523.0786,1,1,680
r2_measured_00588,neo4j-native,32,2,lr000009::conv-42_qa_106,lr000009::conv-42,lr000009::conv-42_session_4_D4:16,5.5715,12.339,48.7702,305.9323,1138.2207,13.4978,0.4885,0.3659,,0,1,625
r2_measured_00608,neo4j-native,32,2,lr000009::conv-44_qa_34,lr000009::conv-44,lr000009::conv-44_session_12_D12:1,8.0169,13.0591,46.9044,276.9574,1145.0285,35.2685,0.8359,0.371,1458.5359,1,1,673
r2_measured_00644,neo4j-native,32,2,lr000002::conv-26_qa_103,lr000002::conv-26,lr000002::conv-26_session_6_D6:10,5.4848,13.6209,47.4232,182.9259,706.4894,3.0413,0.4642,0.3467,893.3267,1,1,419
r2_measured_00652,neo4j-native,32,2,lr000014::conv-42_qa_169,lr000014::conv-42,lr000014::conv-42_session_24_D24:4,8.633,18.111,59.4358,292.9922,1024.3151,5.8189,2.3283,0.8414,,0,1,625
r2_measured_00671,neo4j-native,32,2,lr000005::conv-47_qa_107,lr000005::conv-47,lr000005::conv-47_session_18_D18:3,5.0267,10.3775,51.5665,342.2574,1111.4548,7.0901,1.0596,0.4286,,0,1,689
r2_measured_00728,neo4j-native,32,2,lr000007::conv-41_qa_151,lr000007::conv-41,lr000007::conv-41_session_32_D32:11,7.0423,11.9554,55.6582,314.2959,1122.9993,12.4786,2.1824,0.3748,1452.4081,1,1,660
r2_measured_00730,neo4j-native,32,2,lr000001::conv-42_qa_67,lr000001::conv-42,lr000001::conv-42_session_8_D8:3,5.6574,10.3395,46.6228,309.0623,1009.5555,5.464,0.8891,0.3674,,0,1,628
r2_measured_00764,neo4j-native,32,2,lr000013::conv-48_qa_187,lr000013::conv-48,lr000013::conv-48_session_29_D29:12,8.0698,14.4642,53.5893,293.6018,1075.5691,19.0587,0.4619,0.3493,1389.111,1,1,680
