op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r1_measured_00001,cassandra-materialized,32,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,2.965,10.5203,51.8794,793.0695,24.9058,39.4286,5.2619,0.3868,863.1275,1,1,628
r1_measured_00037,cassandra-materialized,32,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,152.5813,193.1363,249.746,937.7897,66.7292,18.1431,3.1768,0.3954,1760.2075,1,1,661
r1_measured_00048,cassandra-materialized,32,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,45.8289,109.447,147.334,601.5698,32.1489,0.9821,0.2657,0.3771,635.3997,1,1,366
r1_measured_00073,cassandra-materialized,32,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,49.2119,96.3723,165.3601,583.1215,45.6158,4.6235,2.638,0.3801,636.4404,1,1,417
r1_measured_00080,cassandra-materialized,32,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,36.4874,90.4525,172.8104,877.5001,151.6952,33.1883,2.1446,0.3354,1064.9376,1,1,663
r1_measured_00119,cassandra-materialized,32,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,44.612,151.4505,222.201,898.8474,49.422,89.1651,0.425,0.3487,1038.2873,1,1,627
r1_measured_00125,cassandra-materialized,32,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,30.1146,125.901,205.6903,582.7123,17.1987,2.9409,0.2517,0.356,603.5132,1,1,368
r1_measured_00155,cassandra-materialized,32,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,30.3202,62.0328,433.306,1167.2866,27.2142,12.9974,2.5715,0.3588,1210.5053,1,1,661
r1_measured_00169,cassandra-materialized,32,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,21.6344,49.1216,114.2395,944.3219,36.0222,23.6426,1.2897,0.3819,1017.5801,1,1,688
r1_measured_00231,cassandra-materialized,32,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,38.3503,90.4435,798.1108,1509.8585,55.2494,13.564,0.4283,0.3137,,0,1,689
r1_measured_00233,cassandra-materialized,32,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,31.4099,67.5965,166.8646,926.0403,20.1531,19.1818,0.5254,0.4076,966.3871,1,1,679
r1_measured_00273,cassandra-materialized,32,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,26.2425,47.6873,121.7593,789.8158,14.2316,35.656,4.4819,0.4089,844.6661,1,1,629
r1_measured_00274,cassandra-materialized,32,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,23.2682,58.5907,120.1935,745.1458,9.3379,7.3845,4.522,0.4339,766.8981,1,1,564
r1_measured_00294,cassandra-materialized,32,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,24.4332,145.5847,191.6895,772.4457,9.1666,52.8539,0.5855,0.4064,835.5364,1,1,678
r1_measured_00297,cassandra-materialized,32,1,lr000013::conv-26_qa_101,lr000013::conv-26,lr000013::conv-26_session_5_D5:8,16.4755,41.5214,183.4774,591.0936,15.4364,7.0641,0.3291,0.361,614.34,1,1,418
r1_measured_00304,cassandra-materialized,32,1,lr000016::conv-42_qa_163,lr000016::conv-42,lr000016::conv-42_session_23_D23:17,38.4013,171.3386,214.3923,761.0518,31.9866,42.0704,2.1465,0.4153,872.5745,1,1,627
r1_measured_00313,cassandra-materialized,32,1,lr000014::conv-47_qa_37,lr000014::conv-47,lr000014::conv-47_session_17_D17:28,149.169,201.9139,295.7677,835.6193,36.7959,211.6047,2.2738,0.3128,1086.6782,1,1,685
r1_measured_00319,cassandra-materialized,32,1,lr000008::conv-48_qa_161,lr000008::conv-48,lr000008::conv-48_session_22_D22:6,42.8256,89.0998,167.0362,686.8866,44.6828,204.1281,3.2337,0.3223,939.326,1,1,681
