op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r0_measured_00015,cassandra-base,16,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,105.9077,133.4978,192.5795,557.2474,25.2957,14.615,0.8368,0.3293,598.3898,1,1,681
r0_measured_00024,cassandra-base,16,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,24.8043,41.4515,70.8648,353.131,11.3255,0.6006,0.3667,0.3308,,0,1,367
r0_measured_00070,cassandra-base,16,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,13.9269,40.0673,79.7568,347.2395,7.9676,28.0718,2.0234,0.3603,385.7364,1,1,677
r0_measured_00094,cassandra-base,16,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,9.0669,29.1095,61.9362,248.8302,20.9933,12.7612,0.5421,0.3893,283.5735,1,1,509
r0_measured_00097,cassandra-base,16,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,12.1798,59.1267,88.8034,449.8413,4.3242,36.3861,1.4496,0.3207,,0,1,688
r0_measured_00115,cassandra-base,16,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,28.7598,42.4599,67.2584,219.4183,4.8347,6.954,0.4188,0.3897,232.07,1,1,416
r0_measured_00132,cassandra-base,16,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,4.5571,34.0407,59.9788,368.4925,32.5767,1.491,2.6618,0.329,,0,1,418
r0_measured_00143,cassandra-base,16,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,24.3545,41.3955,71.2735,507.1213,13.0558,8.5445,0.5454,0.341,529.6708,1,1,681
r0_measured_00157,cassandra-base,16,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,8.1961,23.4911,66.3629,440.8657,14.6448,3.5243,0.4332,0.3636,459.8888,1,1,566
r0_measured_00190,cassandra-base,16,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,4.8882,22.5853,136.0311,426.6848,22.3564,13.1884,0.3813,0.331,462.9957,1,1,565
