op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r0_measured_00015,cassandra-base,64,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,44.9641,368.7426,418.4353,1281.3684,77.0632,35.9419,3.6767,0.4104,1398.5611,1,1,681
r0_measured_00024,cassandra-base,64,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,49.3554,354.3756,420.6141,693.9447,104.8052,8.967,3.1371,0.3399,,0,1,367
r0_measured_00070,cassandra-base,64,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,170.4213,447.4899,582.8863,1512.579,119.5388,53.758,0.3945,0.3133,2453.6111,1,1,678
r0_measured_00094,cassandra-base,64,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,155.4067,394.6557,486.9384,1288.266,107.9233,32.8738,0.7534,0.3358,1430.204,1,1,509
r0_measured_00097,cassandra-base,64,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,164.6842,410.6664,487.5573,1431.3978,131.9021,36.537,3.3326,0.4932,,0,1,688
r0_measured_00115,cassandra-base,64,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,138.0437,453.0753,582.8628,1239.212,54.7413,9.043,1.2128,0.3263,1304.5853,1,1,416
r0_measured_00132,cassandra-base,64,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,112.6597,425.8489,555.8821,1253.7301,111.1435,10.9128,0.2635,0.333,,0,1,418
r0_measured_00143,cassandra-base,64,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,121.0019,412.1407,504.6137,1448.7164,171.1951,42.157,2.298,0.3067,1664.7486,1,1,681
r0_measured_00157,cassandra-base,64,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,111.6764,406.8182,499.9296,1273.9174,129.6458,17.3987,2.4585,0.3832,1423.8675,1,1,566
r0_measured_00190,cassandra-base,64,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,154.3034,427.8952,545.2784,1246.9906,64.3114,102.6769,0.6033,0.3117,1414.9465,1,1,565
