op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r0_measured_00015,cassandra-materialized,32,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,11.6182,180.1974,253.7269,1094.6663,21.3742,35.8405,2.3832,0.4592,1154.7988,1,1,681
r0_measured_00024,cassandra-materialized,32,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,174.2193,236.397,276.7111,760.3284,39.1036,7.2483,5.4343,0.3472,,0,1,367
r0_measured_00070,cassandra-materialized,32,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,49.6102,92.7721,163.4624,962.1443,6.0165,34.4364,0.4479,0.3704,1003.4827,1,1,677
r0_measured_00094,cassandra-materialized,32,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,48.5243,97.6669,202.1663,883.6633,12.8909,25.7378,2.1724,0.3565,924.8766,1,1,509
r0_measured_00097,cassandra-materialized,32,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,51.1171,117.5562,208.7843,992.4772,55.6427,39.123,3.2609,1.1785,,0,1,688
r0_measured_00115,cassandra-materialized,32,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,78.7307,107.6823,155.7316,730.6823,26.8975,2.8398,0.7037,0.3798,761.5695,1,1,416
r0_measured_00132,cassandra-materialized,32,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,64.3576,190.31,295.0169,681.5988,28.1121,10.0175,1.3909,0.359,,0,1,418
r0_measured_00143,cassandra-materialized,32,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,33.0261,169.1687,268.0189,902.5069,173.5013,32.3377,1.6565,0.3885,1110.4754,1,1,681
r0_measured_00157,cassandra-materialized,32,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,54.2274,104.0461,167.5837,724.6668,19.4298,5.2415,2.2805,0.6848,752.3828,1,1,566
r0_measured_00190,cassandra-materialized,32,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,20.9921,44.4191,128.1008,804.327,26.792,25.8746,4.3475,0.431,861.8494,1,1,565
r0_measured_00196,cassandra-materialized,32,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,20.9267,69.3306,146.9733,831.9485,26.2676,28.2543,10.1652,0.471,,0,1,686
r0_measured_00205,cassandra-materialized,32,0,lr000011::conv-44_qa_105,lr000011::conv-44,lr000011::conv-44_session_23_D23:14,42.2511,89.4934,136.7078,914.6049,25.402,60.2589,0.9657,0.4059,1861.8805,1,1,674
r0_measured_00209,cassandra-materialized,32,0,lr000011::conv-44_qa_18,lr000011::conv-44,lr000011::conv-44_session_11_D11:4,33.9006,72.0773,152.6202,1759.5618,20.6356,22.3144,1.1484,1.038,,0,1,674
r0_measured_00241,cassandra-materialized,32,0,lr000000::conv-48_qa_133,lr000000::conv-48,lr000000::conv-48_session_13_D13:5,11.2969,23.2227,68.5828,843.9839,84.3792,18.2406,0.5959,0.3765,,0,1,681
r0_measured_00254,cassandra-materialized,32,0,lr000013::conv-44_qa_58,lr000013::conv-44,lr000013::conv-44_session_25_D25:14,9.4643,17.6153,60.0262,731.6059,34.3265,16.3297,0.5441,0.3351,783.2026,1,1,674
r0_measured_00281,cassandra-materialized,32,0,lr000000::conv-48_qa_80,lr000000::conv-48,lr000000::conv-48_session_10_D10:20,21.287,29.9803,771.5724,1606.7316,30.2017,31.3921,4.2926,0.4277,1673.1297,1,1,681
r0_measured_00296,cassandra-materialized,32,0,lr000015::conv-41_qa_61,lr000015::conv-41,lr000015::conv-41_session_31_D31:2,26.2173,51.2637,107.9374,1027.8643,32.5135,12.0651,0.761,0.9792,1074.2569,1,1,661
r0_measured_00379,cassandra-materialized,32,0,lr000007::conv-43_qa_121,lr000007::conv-43,lr000007::conv-43_session_14_D14:7,24.8604,58.4567,108.7891,916.7403,54.7727,38.0486,2.6551,0.4496,1046.0532,1,1,679
r0_measured_00380,cassandra-materialized,32,0,lr000004::conv-30_qa_56,lr000004::conv-30,lr000004::conv-30_session_6_D6:15,18.7514,47.5545,104.7698,495.0165,90.9495,3.5246,0.2062,0.3055,,0,1,366
r0_measured_00412,cassandra-materialized,32,0,lr000007::conv-44_qa_117,lr000007::conv-44,lr000007::conv-44_session_27_D27:2,12.4653,34.6723,134.7104,926.6143,95.9868,60.3721,3.0336,0.4042,1086.5583,1,1,673
r0_measured_00417,cassandra-materialized,32,0,lr000010::conv-41_qa_0,lr000010::conv-41,lr000010::conv-41_session_13_D13:16,33.0208,60.7844,183.981,942.1375,48.537,36.7828,2.0576,0.3875,1029.9747,1,1,661
r0_measured_00467,cassandra-materialized,32,0,lr000001::conv-49_qa_141,lr000001::conv-49,lr000001::conv-49_session_21_D21:10,15.9082,64.7787,101.0332,735.1067,58.1227,63.5987,1.6433,0.4691,859.0065,1,1,506
r0_measured_00468,cassandra-materialized,32,0,lr000008::conv-48_qa_70,lr000008::conv-48,lr000008::conv-48_session_23_D23:22,13.0606,46.9226,106.2365,931.9309,20.1734,34.3283,2.5998,0.896,990.0325,1,1,678
r0_measured_00508,cassandra-materialized,32,0,lr000007::conv-43_qa_56,lr000007::conv-43,lr000007::conv-43_session_21_D21:13,14.0741,38.8471,432.2179,1438.1104,23.1732,10.3644,0.9484,0.3896,1473.0601,1,1,679
r0_measured_00547,cassandra-materialized,32,0,lr000004::conv-30_qa_75,lr000004::conv-30,lr000004::conv-30_session_15_D15:12,16.4544,61.6724,211.239,599.8126,32.2313,9.8991,0.3216,0.9369,,0,1,367
