op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r0_measured_00015,neo4j-native,64,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,8.1855,17.0944,76.8036,586.5197,2059.3892,19.4417,2.4009,0.3985,2668.2355,1,1,681
r0_measured_00024,neo4j-native,64,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,6.4313,37.9796,64.1751,370.8172,1048.9982,3.0302,1.36,0.3396,,0,1,367
r0_measured_00070,neo4j-native,64,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,7.1308,25.3596,77.2954,521.416,2198.3266,30.9032,1.3232,0.4164,2752.4647,1,1,677
r0_measured_00094,neo4j-native,64,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,10.7312,26.1026,110.8327,483.4041,1696.2713,22.5787,2.5327,0.4287,2205.2814,1,1,509
r0_measured_00097,neo4j-native,64,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,10.5444,26.8589,97.6832,574.6462,2394.9571,16.5816,0.4427,0.345,,0,1,688
r0_measured_00115,neo4j-native,64,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,12.0107,26.321,63.3689,347.8016,1310.2475,19.9349,0.9904,0.3756,1679.4151,1,1,416
r0_measured_00132,neo4j-native,64,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,6.4716,16.7924,59.3513,297.6446,1476.8445,6.6007,0.3276,0.3487,,0,1,418
r0_measured_00143,neo4j-native,64,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,6.4311,16.0023,71.9302,650.068,2219.5687,21.9717,3.7263,0.3695,2895.7794,1,1,681
r0_measured_00157,neo4j-native,64,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,8.0407,18.8168,68.9097,560.1298,1861.2617,8.449,2.7996,0.4043,2433.105,1,1,566
r0_measured_00190,neo4j-native,64,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,12.8867,22.5566,69.7232,538.3467,1890.558,22.121,0.9111,0.4603,2452.4753,1,1,565
r0_measured_00196,neo4j-native,64,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,7.4539,17.5289,69.7069,490.0672,2226.6852,19.9126,3.5119,0.4886,,0,1,686
