op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,commit_ms,rawerk_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,projection_ok,candidate_count
r0_measured_00015,cassandra-materialized,8,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,9.7281,17.7064,140.6666,163.5059,9.4587,10.3102,1.5773,0.3953,185.3253,1,1,681
r0_measured_00024,cassandra-materialized,8,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,66.8356,71.6943,97.6006,116.7358,11.6326,1.7777,0.3876,0.477,,0,1,367
r0_measured_00070,cassandra-materialized,8,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,5.915,10.5511,61.0801,179.5283,7.5836,6.3608,0.533,0.385,194.4555,1,1,677
r0_measured_00094,cassandra-materialized,8,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,9.3636,14.2717,69.6044,91.8542,7.2821,6.7955,0.4183,0.3742,106.7868,1,1,509
r0_measured_00097,cassandra-materialized,8,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,13.0891,29.5164,65.5932,87.1609,5.8156,8.1869,2.3502,0.5316,,0,1,688
r0_measured_00115,cassandra-materialized,8,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,8.3074,15.7681,41.3497,121.7199,11.2305,1.2089,0.9191,0.384,135.5167,1,1,416
r0_measured_00132,cassandra-materialized,8,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,3.4089,11.1332,33.8262,64.0628,12.678,3.2104,0.2622,0.3475,,0,1,418
r0_measured_00143,cassandra-materialized,8,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,3.9799,11.7865,46.1192,110.2581,12.8463,2.1805,0.7422,0.7565,126.8499,1,1,681
r0_measured_00157,cassandra-materialized,8,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,7.1638,12.6616,41.6306,51.9117,11.8537,1.3718,0.3709,0.3687,65.9372,1,1,566
r0_measured_00190,cassandra-materialized,8,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,4.6932,8.6538,50.9056,161.2476,5.4978,6.0083,0.4167,0.3588,173.5894,1,1,565
r0_measured_00196,cassandra-materialized,8,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,7.105,10.7455,49.5086,156.2219,7.9474,28.2622,1.4872,0.3632,,0,1,686
r0_measured_00205,cassandra-materialized,8,0,lr000011::conv-44_qa_105,lr000011::conv-44,lr000011::conv-44_session_23_D23:14,3.4634,9.8057,45.6593,119.3809,20.9598,39.3636,0.88,0.4652,192.1547,1,1,674
r0_measured_00209,cassandra-materialized,8,0,lr000011::conv-44_qa_18,lr000011::conv-44,lr000011::conv-44_session_11_D11:4,7.9953,11.405,115.7438,225.5991,11.6478,4.4376,1.1363,0.3611,,0,1,674
r0_measured_00241,cassandra-materialized,8,0,lr000000::conv-48_qa_133,lr000000::conv-48,lr000000::conv-48_session_13_D13:5,3.0325,6.2394,38.7457,114.621,10.7675,2.6191,0.5346,0.918,,0,1,680
r0_measured_00254,cassandra-materialized,8,0,lr000013::conv-44_qa_58,lr000013::conv-44,lr000013::conv-44_session_25_D25:14,2.1879,5.0199,33.0731,61.0851,10.501,5.3903,0.5936,0.3734,78.0102,1,1,674
r0_measured_00281,cassandra-materialized,8,0,lr000000::conv-48_qa_80,lr000000::conv-48,lr000000::conv-48_session_10_D10:20,4.9085,10.0732,51.5634,274.5678,9.8369,4.1567,0.5233,0.3898,289.5505,1,1,681
r0_measured_00296,cassandra-materialized,8,0,lr000015::conv-41_qa_61,lr000015::conv-41,lr000015::conv-41_session_31_D31:2,9.7172,14.9175,54.4336,213.5121,10.9176,4.4635,1.6623,0.3918,231.0236,1,1,661
r0_measured_00379,cassandra-materialized,8,0,lr000007::conv-43_qa_121,lr000007::conv-43,lr000007::conv-43_session_14_D14:7,7.3894,26.6638,72.1937,99.3748,14.2039,4.8684,1.1842,0.3847,120.0825,1,1,678
r0_measured_00380,cassandra-materialized,8,0,lr000004::conv-30_qa_56,lr000004::conv-30,lr000004::conv-30_session_6_D6:15,6.1813,13.2885,67.0787,96.8616,13.7022,0.423,0.2217,0.3377,,0,1,366
r0_measured_00412,cassandra-materialized,8,0,lr000007::conv-44_qa_117,lr000007::conv-44,lr000007::conv-44_session_27_D27:2,11.3172,16.3844,82.4155,348.5187,6.5482,9.9381,0.6,0.3966,366.0749,1,1,673
r0_measured_00417,cassandra-materialized,8,0,lr000010::conv-41_qa_0,lr000010::conv-41,lr000010::conv-41_session_13_D13:16,24.6049,32.3863,77.7992,335.193,5.8284,7.7087,1.8556,0.4752,351.135,1,1,661
r0_measured_00467,cassandra-materialized,8,0,lr000001::conv-49_qa_141,lr000001::conv-49,lr000001::conv-49_session_21_D21:10,4.2258,7.7092,61.0587,167.149,6.3131,44.2644,2.3818,0.4324,220.6162,1,1,506
r0_measured_00468,cassandra-materialized,8,0,lr000008::conv-48_qa_70,lr000008::conv-48,lr000008::conv-48_session_23_D23:22,3.3065,22.9044,60.6466,240.5045,9.2307,2.508,2.6618,0.4336,255.413,1,1,678
r0_measured_00508,cassandra-materialized,8,0,lr000007::conv-43_qa_56,lr000007::conv-43,lr000007::conv-43_session_21_D21:13,4.2549,7.2779,52.5233,239.6147,40.1695,8.7107,0.8233,0.3553,289.7441,1,1,679
r0_measured_00547,cassandra-materialized,8,0,lr000004::conv-30_qa_75,lr000004::conv-30,lr000004::conv-30_session_15_D15:12,5.7698,9.0969,83.0735,135.5655,10.9691,5.1383,0.4644,0.3545,,0,1,367
r0_measured_00549,cassandra-materialized,8,0,lr000012::conv-50_qa_103,lr000012::conv-50,lr000012::conv-50_session_16_D16:14,13.0932,20.1667,81.5791,168.7535,7.7309,1.1947,0.3656,0.3608,,0,1,568
r0_measured_00551,cassandra-materialized,8,0,lr000011::conv-42_qa_54,lr000011::conv-42,lr000011::conv-42_session_25_D25:1,20.0505,33.3596,67.0265,164.3711,6.86,3.7823,1.3512,0.3997,,0,1,627
r0_measured_00558,cassandra-materialized,8,0,lr000006::conv-47_qa_121,lr000006::conv-47,lr000006::conv-47_session_23_D23:3,3.5454,16.7991,61.9448,293.8183,10.2674,13.1906,1.6823,0.3696,319.4031,1,1,686
r0_measured_00559,cassandra-materialized,8,0,lr000003::conv-44_qa_14,lr000003::conv-44,lr000003::conv-44_session_3_D3:7,2.7517,8.0676,62.9826,281.028,8.5497,5.4803,1.507,0.3978,297.0439,1,1,674
r0_measured_00591,cassandra-materialized,8,0,lr000009::conv-44_qa_84,lr000009::conv-44,lr000009::conv-44_session_13_D13:6,4.4997,7.9066,111.7922,223.635,6.0515,7.2002,0.7582,0.3629,238.0769,1,1,674
r0_measured_00599,cassandra-materialized,8,0,lr000011::conv-43_qa_48,lr000011::conv-43,lr000011::conv-43_session_18_D18:2,3.7163,6.3379,41.7896,105.5781,10.1252,4.4715,0.4687,0.3591,121.0689,1,1,679
r0_measured_00657,cassandra-materialized,8,0,lr000011::conv-47_qa_93,lr000011::conv-47,lr000011::conv-47_session_12_D12:5,10.0317,19.9927,76.8933,105.6839,10.9054,46.1622,2.1288,0.4032,165.3681,1,1,686
r0_measured_00664,cassandra-materialized,8,0,lr000008::conv-48_qa_177,lr000008::conv-48,lr000008::conv-48_session_27_D27:9,26.5643,38.1609,68.2051,88.1645,11.3947,44.7446,1.5421,0.5518,,0,1,679
r0_measured_00681,cassandra-materialized,8,0,lr000015::conv-47_qa_1,lr000015::conv-47,lr000015::conv-47_session_1_D1:26,12.1293,22.1913,69.4837,207.4453,7.0017,1.4059,1.3354,0.38,,0,1,688
r0_measured_00701,cassandra-materialized,8,0,lr000011::conv-47_qa_39,lr000011::conv-47,lr000011::conv-47_session_18_D18:1,7.6615,9.7485,63.8975,157.5652,9.037,10.0948,0.8311,70.0434,247.6681,1,1,687
r0_measured_00703,cassandra-materialized,8,0,lr000012::conv-44_qa_121,lr000012::conv-44,lr000012::conv-44_session_28_D28:10,8.8906,26.7679,57.3846,144.1374,14.4286,9.1595,0.6101,0.366,168.7772,1,1,674
r0_measured_00708,cassandra-materialized,8,0,lr000004::conv-42_qa_7,lr000004::conv-42,lr000004::conv-42_session_2_D2:3,7.6906,13.5028,47.5737,193.7744,27.804,34.4691,5.4097,0.4368,261.9739,1,1,627
r0_measured_00722,cassandra-materialized,8,0,lr000005::conv-41_qa_98,lr000005::conv-41,lr000005::conv-41_session_15_D15:13,3.0353,9.2697,45.6555,129.4977,29.871,11.158,0.9451,0.3998,171.9494,1,1,663
r0_measured_00729,cassandra-materialized,8,0,lr000011::conv-50_qa_48,lr000011::conv-50,lr000011::conv-50_session_22_D22:1,76.6771,89.296,154.3715,300.0835,23.0989,5.9589,0.3613,0.3566,,0,1,566
r0_measured_00734,cassandra-materialized,8,0,lr000002::conv-43_qa_140,lr000002::conv-43,lr000002::conv-43_session_19_D19:10,31.2087,49.7461,108.288,225.4226,18.7651,11.5673,0.9176,0.3781,257.1156,1,1,680
r0_measured_00737,cassandra-materialized,8,0,lr000014::conv-43_qa_159,lr000014::conv-43,lr000014::conv-43_session_26_D26:1,28.4715,35.2442,68.0164,179.2538,20.2213,2.467,0.6394,0.3598,203.0073,1,1,680
r0_measured_00774,cassandra-materialized,8,0,lr000013::conv-41_qa_134,lr000013::conv-41,lr000013::conv-41_session_27_D27:11,2.984,6.431,38.4518,44.2026,19.6262,8.4222,0.4766,0.3429,,0,1,662
r0_measured_00787,cassandra-materialized,8,0,lr000002::conv-41_qa_2,lr000002::conv-41,lr000002::conv-41_session_2_D2:28,8.0708,17.8626,59.1302,88.6413,12.5653,5.6585,0.5923,0.3808,107.9038,1,1,661
r0_measured_00815,cassandra-materialized,8,0,lr000004::conv-30_qa_42,lr000004::conv-30,lr000004::conv-30_session_1_D1:19,7.5492,16.7625,58.3978,122.9067,11.0128,2.6152,0.2905,0.399,137.2786,1,1,368
r0_measured_00817,cassandra-materialized,8,0,lr000003::conv-49_qa_69,lr000003::conv-49,lr000003::conv-49_session_19_D19:1,2.8233,5.9614,56.1984,129.3728,11.6091,7.1009,0.345,0.3682,148.851,1,1,509
r0_measured_00862,cassandra-materialized,8,0,lr000002::conv-50_qa_107,lr000002::conv-50,lr000002::conv-50_session_17_D17:5,12.0932,17.8016,179.4519,225.8406,12.0284,7.8364,0.3685,0.347,246.4818,1,1,566
