protocol_version,retriever_id,backend,concurrency,formal_events,successful_events,timeouts,p50_update_to_topk_ms,p95_update_to_topk_ms,p99_update_to_topk_ms,p50_update_to_commit_ms,p95_update_to_commit_ms,p99_update_to_commit_ms,mean_candidate_count,mean_target_rank
p5-1-logical-event-v3.1,shared-rawerk-bm25-fixed-cohort-top10-v1,cassandra,8,100,100,0,25.61250003054738,42.657299898564816,43.74730004929006,5.432700039818883,8.752099936828017,9.325299877673388,17.0,1.0
p5-1-logical-event-v3.1,shared-rawerk-bm25-fixed-cohort-top10-v1,cassandra,32,100,100,0,52.92130005545914,60.859200078994036,62.58809985592961,9.488600073382258,15.506800031289458,18.85619992390275,17.0,1.0
p5-1-logical-event-v3.1,shared-rawerk-bm25-fixed-cohort-top10-v1,cassandra,64,100,100,0,85.64800000749528,99.01900007389486,103.18550001829863,13.377400115132332,23.428799817338586,26.445499854162335,17.0,1.0
p5-1-logical-event-v3.1,shared-rawerk-bm25-fixed-cohort-top10-v1,neo4j,8,100,100,0,25.735000148415565,36.23219998553395,40.315299993380904,8.348500123247504,13.016900047659874,26.432800106704235,17.0,1.0
p5-1-logical-event-v3.1,shared-rawerk-bm25-fixed-cohort-top10-v1,neo4j,32,100,100,0,99.34530011378229,145.39520000107586,157.07479999400675,25.39329999126494,53.577500162646174,64.84059989452362,17.0,1.0
p5-1-logical-event-v3.1,shared-rawerk-bm25-fixed-cohort-top10-v1,neo4j,64,100,100,0,193.58620001003146,259.7630999516696,272.0792000181973,56.115200044587255,140.73839993216097,158.07899995706975,17.0,1.0
