protocol_version,retriever_id,backend,concurrency,formal_events,successful_events,timeouts,p50_update_to_topk_ms,p95_update_to_topk_ms,p99_update_to_topk_ms,p50_update_to_commit_ms,p95_update_to_commit_ms,p99_update_to_commit_ms,mean_candidate_count,mean_target_rank
p5-1-logical-event-v3,shared-rawerk-bm25-top10-v1,cassandra,8,100,100,0,28.589899884536862,47.900599893182516,48.93759987317026,5.238600075244904,8.77559999935329,9.538799989968538,24.02,1.0
p5-1-logical-event-v3,shared-rawerk-bm25-top10-v1,cassandra,32,100,100,0,66.99830014258623,80.68689983338118,83.81650014780462,12.078400002792478,19.695400027558208,22.253100061789155,25.56,1.0
p5-1-logical-event-v3,shared-rawerk-bm25-top10-v1,neo4j,8,100,100,0,46.9219998922199,65.37199998274446,121.6219998896122,13.581200037151575,21.085700020194054,36.519600078463554,24.05,1.0
p5-1-logical-event-v3,shared-rawerk-bm25-top10-v1,neo4j,32,100,100,0,130.71350008249283,171.8927000183612,183.45579993911088,27.20390004105866,54.67420001514256,65.77859981916845,24.38,1.0
