status,cell,concurrency,repetition,update_rate_s,read_rate_s,total_arrival_rate_s,duration_s,operations,updates,completed_operations,update_backlog_peak,total_backlog_peak,backlog_drain_ms,pipeline_complete_p50_ms,pipeline_complete_p95_ms,pipeline_complete_p99_ms,queue_wait_p50_ms,queue_wait_p95_ms,raw_write_call_p50_ms,raw_write_call_p95_ms,raw_write_call_p99_ms,read_worker_p95_ms,read_arrival_p95_ms,final_hit_at_10,fresh_hit_at_10_denominator,timeout_rate_5000ms,error_rate,missed_update_rate,duplicate_update_rate,fresh_hit_at_10_50ms,pipeline_visible_50ms,fresh_hit_at_10_100ms,pipeline_visible_100ms,fresh_hit_at_10_250ms,pipeline_visible_250ms,fresh_hit_at_10_500ms,pipeline_visible_500ms,fresh_hit_at_10_1000ms,pipeline_visible_1000ms,fresh_hit_at_10_2000ms,pipeline_visible_2000ms
PASS,neo4j-materialized,32,0,1.0,19.0,20.0,2.0,40,2,40,1,2,89.93620000546798,153.91295000000002,211.691825,216.82772500000002,0.1266,0.18852,17.516849999999998,17.540475,17.542575,25.91894,26.003954999999998,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
