protocol_version,retriever_id,backend,concurrency,formal_events,successful_events,timeouts,p50_update_to_topk_ms,p95_update_to_topk_ms,p99_update_to_topk_ms,p50_update_to_commit_ms,p95_update_to_commit_ms,p99_update_to_commit_ms,mean_candidate_count,mean_target_rank
p5-1-logical-event-v3,shared-rawerk-bm25-top10-v1,cassandra,8,6000,6000,0,26.22419991530478,44.91489985957742,77.18109991401434,4.2224000208079815,8.49699997343123,15.871699899435043,101.25,1.0
p5-1-logical-event-v3,shared-rawerk-bm25-top10-v1,cassandra,32,6000,6000,0,85.75850003398955,149.29749979637563,165.78819998539984,13.587499968707561,27.998099802061915,77.30559981428087,102.10266666666666,1.0
p5-1-logical-event-v3,shared-rawerk-bm25-top10-v1,cassandra,64,6000,6000,0,172.05900000408292,266.81079994887114,300.49870000220835,29.733499977737665,70.99599996581674,115.73849990963936,103.5945,1.0
p5-1-logical-event-v3,shared-rawerk-bm25-top10-v1,neo4j,8,6000,6000,0,69.69450018368661,101.60079994238913,113.71439998038113,8.104000007733703,13.24389991350472,23.21369992569089,101.25,1.0
p5-1-logical-event-v3,shared-rawerk-bm25-top10-v1,neo4j,32,6000,6000,0,305.69710000418127,423.17970003932714,459.89620010368526,21.760399919003248,37.62730001471937,61.688899993896484,101.2565,1.0
p5-1-logical-event-v3,shared-rawerk-bm25-top10-v1,neo4j,64,6000,6000,0,629.2288000695407,890.219499822706,944.9618000071496,40.1144998613745,67.0149999205023,149.47669999673963,101.25416666666666,1.0
