backend,concurrency,run_id,formal_events,successful_events,timeouts,elapsed_s,throughput_events_s,p50_update_to_topk_ms,p95_update_to_topk_ms,p99_update_to_topk_ms,mean_candidate_count,logical_event_sha256
cassandra,2,1,8,8,0,0.2214464999269694,36.12610722065289,49.392899964004755,66.23009988106787,66.23009988106787,9,669e5d48074d6131fd60b745d3695fef1482cad564060ba56914df440d392cc0
neo4j,2,1,8,8,0,0.06803399999625981,117.58826469764827,13.302400009706616,14.633999904617667,14.633999904617667,9,669e5d48074d6131fd60b745d3695fef1482cad564060ba56914df440d392cc0
