op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r1_measured_00001,neo4j-native,64,1,lr000013::conv-42_qa_197,lr000013::conv-42,lr000013::conv-42_session_29_D29:8,1,8,4.4733,62.6275,80.9633,137.8656,646.8113,1954.3767,18.004,1.0067,0.3839,2620.6673,1,1,1,628
r1_measured_00037,neo4j-native,64,1,lr000014::conv-41_qa_98,lr000014::conv-41,lr000014::conv-41_session_15_D15:13,1,11,11.7233,68.1628,173.2591,243.924,650.4736,2075.4995,13.8408,2.0756,0.3736,2742.3513,1,1,1,660
r1_measured_00048,neo4j-native,64,1,lr000013::conv-30_qa_9,lr000013::conv-30,lr000013::conv-30_session_2_D2:5,1,9,18.0969,137.3924,191.3339,217.4376,436.1513,1112.3028,0.3353,0.2573,0.3242,1549.4303,1,1,1,366
r1_measured_00073,neo4j-native,64,1,lr000008::conv-26_qa_68,lr000008::conv-26,lr000008::conv-26_session_16_D16:8,2,15,8.8629,78.6626,129.4749,161.1512,496.3626,1301.9665,3.1375,0.2994,0.3348,1802.1693,1,1,1,417
r1_measured_00080,neo4j-native,64,1,lr000002::conv-41_qa_0,lr000002::conv-41,lr000002::conv-41_session_13_D13:16,0,3,16.0915,63.3281,63.3323,184.9455,717.9514,2125.3359,12.761,1.3356,0.3294,2857.7807,1,1,1,663
r1_measured_00119,neo4j-native,64,1,lr000001::conv-42_qa_19,lr000001::conv-42,lr000001::conv-42_session_8_D8:4,1,8,16.998,61.5326,95.0453,149.5568,558.7607,1965.9014,19.0672,2.4783,0.3766,2546.6639,1,1,1,627
r1_measured_00125,neo4j-native,64,1,lr000012::conv-30_qa_41,lr000012::conv-30,lr000012::conv-30_session_1_D1:17,1,8,23.461,71.4615,96.5213,121.5271,368.8623,1186.1177,4.5152,0.2625,0.3227,1560.1338,1,1,1,368
r1_measured_00155,neo4j-native,64,1,lr000014::conv-41_qa_136,lr000014::conv-41,lr000014::conv-41_session_27_D27:13,0,3,17.3569,78.7027,78.709,142.2819,665.5164,2129.9806,22.3247,0.8561,0.3386,2819.0982,1,1,1,661
r1_measured_00169,neo4j-native,64,1,lr000003::conv-47_qa_93,lr000003::conv-47,lr000003::conv-47_session_12_D12:5,0,3,15.7691,57.3048,57.3098,108.7758,561.0968,2163.794,48.62,1.1683,0.3409,2775.1035,1,1,1,687
r1_measured_00231,neo4j-native,64,1,lr000003::conv-47_qa_5,lr000003::conv-47,lr000003::conv-47_session_3_D3:11,0,3,8.1721,46.2386,46.2433,92.9935,620.1326,2350.1267,18.3804,1.283,0.3213,,0,1,1,688
r1_measured_00233,neo4j-native,64,1,lr000014::conv-48_qa_112,lr000014::conv-48,lr000014::conv-48_session_6_D6:4,1,9,11.946,69.7321,105.2082,156.3066,639.6881,2244.315,18.2908,0.9129,0.3266,2903.6109,1,1,1,679
r1_measured_00273,neo4j-native,64,1,lr000005::conv-42_qa_44,lr000005::conv-42,lr000005::conv-42_session_22_D22:2,1,17,12.3113,73.7191,132.0997,173.2828,662.8615,2130.8115,40.4016,1.6266,0.3942,2836.1651,1,1,1,629
r1_measured_00274,neo4j-native,64,1,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,1,7,13.9892,85.0964,120.3584,165.8551,636.5038,1932.6112,6.5925,0.3952,0.3491,2576.5205,1,1,1,564
r1_measured_00294,neo4j-native,64,1,lr000007::conv-48_qa_134,lr000007::conv-48,lr000007::conv-48_session_14_D14:6,1,17,8.943,73.873,93.2196,142.6632,733.1406,2075.1652,20.1281,0.4151,0.3212,2829.232,1,1,1,678
