op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r2_measured_00050,neo4j-native,16,2,lr000010::conv-50_qa_124,lr000010::conv-50,lr000010::conv-50_session_23_D23:11,1,8,6.3687,33.0237,53.521,81.7741,178.8338,430.6823,13.8965,0.6414,0.3638,624.4916,1,1,1,566
r2_measured_00069,neo4j-native,16,2,lr000000::conv-42_qa_34,lr000000::conv-42,lr000000::conv-42_session_3_D3:17,1,13,5.6186,34.2828,67.7306,96.7739,202.0971,482.21,5.6948,1.4618,0.3461,,0,1,1,626
r2_measured_00104,neo4j-native,16,2,lr000014::conv-49_qa_67,lr000014::conv-49,lr000014::conv-49_session_16_D16:24,1,13,7.2291,40.2372,65.6523,91.5008,179.2661,363.4344,6.2746,1.5494,0.3461,550.9373,1,1,1,508
r2_measured_00142,neo4j-native,16,2,lr000005::conv-42_qa_180,lr000005::conv-42,lr000005::conv-42_session_25_D25:19,1,13,6.6352,36.1293,51.6551,77.7539,207.4567,525.8684,4.6281,0.8769,0.3394,739.2359,1,1,1,628
r2_measured_00147,neo4j-native,16,2,lr000000::conv-43_qa_113,lr000000::conv-43,lr000000::conv-43_session_12_D12:21,0,3,4.1038,30.94,30.9446,62.7283,175.6412,615.6187,5.3855,1.4435,0.3328,,0,1,1,679
r2_measured_00165,neo4j-native,16,2,lr000014::conv-43_qa_174,lr000014::conv-43,lr000014::conv-43_session_28_D28:10,0,3,4.4391,82.0173,82.0225,114.6053,259.104,536.7534,8.7158,0.6318,0.3201,805.5892,1,1,1,679
r2_measured_00166,neo4j-native,16,2,lr000011::conv-49_qa_66,lr000011::conv-49,lr000011::conv-49_session_16_D16:10,1,17,5.9947,37.1679,59.1019,83.9439,166.3157,380.5369,4.9528,0.3616,0.349,552.5862,1,1,1,509
r2_measured_00173,neo4j-native,16,2,lr000000::conv-47_qa_41,lr000000::conv-47,lr000000::conv-47_session_19_D19:12,1,11,5.3413,31.5868,52.8187,83.1789,197.6042,515.048,4.573,0.4906,0.3577,,0,1,1,686
r2_measured_00182,neo4j-native,16,2,lr000014::conv-41_qa_111,lr000014::conv-41,lr000014::conv-41_session_19_D19:3,1,9,4.6502,30.2997,46.7253,77.9175,183.6363,508.0131,7.3418,0.8328,0.3318,700.2237,1,1,1,661
r2_measured_00216,neo4j-native,16,2,lr000002::conv-42_qa_140,lr000002::conv-42,lr000002::conv-42_session_17_D17:8,0,3,6.7911,32.0721,32.0765,60.6023,167.3611,439.1341,5.4174,0.5224,0.3281,,0,1,1,629
r2_measured_00237,neo4j-native,16,2,lr000012::conv-44_qa_1,lr000012::conv-44,lr000012::conv-44_session_1_D1:2,1,15,5.5314,35.0358,54.4725,82.3056,236.3365,553.5834,10.5257,1.9561,0.3693,802.8679,1,1,1,672
r2_measured_00247,neo4j-native,16,2,lr000010::conv-48_qa_157,lr000010::conv-48,lr000010::conv-48_session_20_D20:21,1,8,6.7307,35.0484,58.3687,89.1247,210.2409,504.8163,6.629,1.2502,0.3666,723.4136,1,1,1,680
r2_measured_00270,neo4j-native,16,2,lr000014::conv-49_qa_8,lr000014::conv-49,lr000014::conv-49_session_1_D1:14,1,13,5.6148,35.4007,62.8776,88.7031,176.0184,455.0733,8.8811,0.9759,0.3529,641.3679,1,1,1,509
r2_measured_00278,neo4j-native,16,2,lr000013::conv-42_qa_195,lr000013::conv-42,lr000013::conv-42_session_28_D28:29,0,3,3.6518,37.6839,37.6896,69.3205,203.3583,489.6905,4.6589,2.5007,0.4132,,0,1,1,624
r2_measured_00280,neo4j-native,16,2,lr000011::conv-41_qa_44,lr000011::conv-41,lr000011::conv-41_session_25_D25:2,1,11,6.4592,33.3551,49.8459,81.0517,202.577,544.1708,5.1245,0.8813,0.4132,753.2645,1,1,1,662
r2_measured_00329,neo4j-native,16,2,lr000008::conv-44_qa_22,lr000008::conv-44,lr000008::conv-44_session_14_D14:1,2,16,6.8229,38.3359,129.1154,164.9293,286.7205,607.831,5.7106,0.5024,0.3552,901.1993,1,1,1,674
r2_measured_00338,neo4j-native,16,2,lr000010::conv-26_qa_145,lr000010::conv-26,lr000010::conv-26_session_18_D18:5,1,11,5.483,35.2563,53.8422,76.817,149.4472,358.7378,1.3524,0.2888,0.3337,510.2237,1,1,1,418
r2_measured_00341,neo4j-native,16,2,lr000013::conv-48_qa_169,lr000013::conv-48,lr000013::conv-48_session_24_D24:2,2,14,6.3372,38.1071,101.9033,127.8343,242.3999,491.9044,4.7837,0.7932,0.3506,740.3131,1,1,1,679
r2_measured_00342,neo4j-native,16,2,lr000012::conv-48_qa_163,lr000012::conv-48,lr000012::conv-48_session_22_D22:25,0,3,5.9557,32.7668,32.7711,62.4735,205.8905,510.4265,5.558,0.4946,0.3511,722.8002,1,1,1,681
r2_measured_00368,neo4j-native,16,2,lr000007::conv-44_qa_22,lr000007::conv-44,lr000007::conv-44_session_14_D14:1,2,16,6.3392,33.8956,84.6492,119.1529,240.0156,520.689,7.2538,0.6189,0.403,769.0613,1,1,1,675
r2_measured_00427,neo4j-native,16,2,lr000007::conv-49_qa_153,lr000007::conv-49,lr000007::conv-49_session_25_D25:8,1,8,4.331,36.1123,59.0714,85.4931,169.2413,378.9806,5.4416,0.718,0.3694,554.8179,1,1,1,507
r2_measured_00479,neo4j-native,16,2,lr000007::conv-26_qa_150,lr000007::conv-26,lr000007::conv-26_session_18_D18:13,0,3,7.2255,30.3063,30.311,57.4742,140.4411,289.5852,1.2936,0.2856,0.3336,,0,1,1,418
r2_measured_00519,neo4j-native,16,2,lr000005::conv-30_qa_8,lr000005::conv-30,lr000005::conv-30_session_2_D2:4,2,20,7.1433,39.6154,77.2217,95.2715,154.0946,300.0583,1.7098,0.5376,0.3678,456.8327,1,1,1,369
r2_measured_00534,neo4j-native,16,2,lr000010::conv-44_qa_25,lr000010::conv-44,lr000010::conv-44_session_17_D17:1,1,8,4.7643,30.2218,55.1755,83.4379,193.8609,504.168,5.2354,0.455,0.327,704.1231,1,1,1,674
r2_measured_00549,neo4j-native,16,2,lr000006::conv-47_qa_13,lr000006::conv-47,lr000006::conv-47_session_6_D6:12,1,13,4.9509,38.3528,58.9745,85.937,199.5643,528.482,11.807,1.9864,1.1151,743.096,1,1,1,688
r2_measured_00560,neo4j-native,16,2,lr000001::conv-49_qa_112,lr000001::conv-49,lr000001::conv-49_session_9_D9:5,1,17,4.8789,39.1649,63.5165,88.0545,162.5853,460.1416,8.3427,0.4873,0.3416,,0,1,1,508
r2_measured_00572,neo4j-native,16,2,lr000014::conv-43_qa_158,lr000014::conv-43,lr000014::conv-43_session_25_D25:14,1,13,4.7523,45.3487,74.2091,154.108,269.0332,508.1049,8.5274,0.4586,0.3371,786.5323,1,1,1,680
r2_measured_00588,neo4j-native,16,2,lr000009::conv-42_qa_106,lr000009::conv-42,lr000009::conv-42_session_4_D4:16,0,3,4.8121,27.9365,27.9405,57.6164,175.0092,500.747,9.4446,0.6366,0.3972,,0,1,1,625
r2_measured_00608,neo4j-native,16,2,lr000009::conv-44_qa_34,lr000009::conv-44,lr000009::conv-44_session_12_D12:1,1,8,6.0921,32.7212,54.4521,87.9305,205.8567,501.975,6.0529,0.9566,0.4511,715.369,1,1,1,673
r2_measured_00644,neo4j-native,16,2,lr000002::conv-26_qa_103,lr000002::conv-26,lr000002::conv-26_session_6_D6:10,0,3,4.8461,32.1291,32.1343,56.5544,129.7687,399.8445,2.0529,0.2873,0.3647,532.3755,1,1,1,419
r2_measured_00652,neo4j-native,16,2,lr000014::conv-42_qa_169,lr000014::conv-42,lr000014::conv-42_session_24_D24:4,1,8,3.8805,46.1263,76.4214,151.8229,252.2647,435.4207,2.042,1.0135,0.3551,,0,1,1,625
r2_measured_00671,neo4j-native,16,2,lr000005::conv-47_qa_107,lr000005::conv-47,lr000005::conv-47_session_18_D18:3,0,3,6.1653,29.9614,29.9655,64.4371,175.8691,533.6404,4.9175,0.5519,0.3576,,0,1,1,689
r2_measured_00728,neo4j-native,16,2,lr000007::conv-41_qa_151,lr000007::conv-41,lr000007::conv-41_session_32_D32:11,1,8,6.4944,42.7686,72.716,105.7704,282.3096,459.7903,7.1131,0.5561,0.4091,750.2619,1,1,1,660
r2_measured_00730,neo4j-native,16,2,lr000001::conv-42_qa_67,lr000001::conv-42,lr000001::conv-42_session_8_D8:3,0,3,3.7173,29.884,29.8882,102.7934,210.7985,429.5388,3.6594,0.7325,0.3367,,0,1,1,628
r2_measured_00764,neo4j-native,16,2,lr000013::conv-48_qa_187,lr000013::conv-48,lr000013::conv-48_session_29_D29:12,1,8,5.9922,36.9408,63.6768,92.4234,220.1127,524.0102,7.5393,0.7573,0.3653,752.8668,1,1,1,680
r2_measured_00783,neo4j-native,16,2,lr000000::conv-41_qa_84,lr000000::conv-41,lr000000::conv-41_session_10_D10:10,1,15,6.5898,37.993,56.4561,86.7445,203.2132,516.467,6.6151,0.554,0.355,727.2822,1,1,1,663
r2_measured_00844,neo4j-native,16,2,lr000006::conv-50_qa_15,lr000006::conv-50,lr000006::conv-50_session_8_D8:4,1,8,8.0152,34.9888,58.5302,88.9288,221.8055,459.1216,5.8139,0.3769,0.4206,687.6134,1,1,1,567
r2_measured_00847,neo4j-native,16,2,lr000010::conv-50_qa_7,lr000010::conv-50,lr000010::conv-50_session_4_D4:17,0,3,23.6814,63.6151,63.6226,95.2413,175.7699,481.5217,5.9629,0.6731,0.3798,664.3838,1,1,1,567
r2_measured_00854,neo4j-native,16,2,lr000013::conv-41_qa_53,lr000013::conv-41,lr000013::conv-41_session_28_D28:11,2,16,6.7129,41.4241,81.9097,116.7215,237.8269,499.714,9.3017,0.6834,0.3651,747.9728,1,1,1,662
