op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r0_measured_00196,neo4j-native,8,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,0,3,4.3044,29.0541,29.0586,58.3622,119.6476,328.2637,2.1163,0.5047,0.3267,,0,1,1,686
r0_measured_00205,neo4j-native,8,0,lr000011::conv-44_qa_105,lr000011::conv-44,lr000011::conv-44_session_23_D23:14,1,11,4.3349,29.9552,52.5604,129.3451,181.7071,247.0194,5.6543,0.4796,0.33,435.2726,1,1,1,674
r0_measured_00209,neo4j-native,8,0,lr000011::conv-44_qa_18,lr000011::conv-44,lr000011::conv-44_session_11_D11:4,1,9,5.0684,28.2077,46.9426,73.2785,124.9469,241.3819,2.1093,0.8115,0.3428,,0,1,1,674
r0_measured_00241,neo4j-native,8,0,lr000000::conv-48_qa_133,lr000000::conv-48,lr000000::conv-48_session_13_D13:5,1,15,5.2992,37.5155,54.1843,82.3514,139.9163,252.1284,1.4045,0.5441,0.3257,,0,1,1,680
r0_measured_00254,neo4j-native,8,0,lr000013::conv-44_qa_58,lr000013::conv-44,lr000013::conv-44_session_25_D25:14,1,8,4.9217,31.7277,54.9799,79.6913,128.5693,228.6561,2.6738,0.6462,0.388,361.0117,1,1,1,674
r0_measured_00281,neo4j-native,8,0,lr000000::conv-48_qa_80,lr000000::conv-48,lr000000::conv-48_session_10_D10:20,0,3,4.1058,26.9063,26.9102,56.3201,110.0856,230.2376,2.011,0.504,0.3484,343.2655,1,1,1,681
r0_measured_00296,neo4j-native,8,0,lr000015::conv-41_qa_61,lr000015::conv-41,lr000015::conv-41_session_31_D31:2,1,15,3.9159,22.1635,38.1205,70.1148,125.4852,229.2535,1.622,0.4571,0.3381,357.2197,1,1,1,661
r0_measured_00379,neo4j-native,8,0,lr000007::conv-43_qa_121,lr000007::conv-43,lr000007::conv-43_session_14_D14:7,0,3,4.5029,26.8066,26.8112,54.5993,126.5334,240.8689,3.9096,0.4605,0.3404,372.1775,1,1,1,678
r0_measured_00380,neo4j-native,8,0,lr000004::conv-30_qa_56,lr000004::conv-30,lr000004::conv-30_session_6_D6:15,1,8,4.537,50.5154,67.8709,83.4224,109.5092,132.0929,1.096,0.2557,0.3364,,0,1,1,366
r0_measured_00412,neo4j-native,8,0,lr000007::conv-44_qa_117,lr000007::conv-44,lr000007::conv-44_session_27_D27:2,1,8,5.1269,35.4443,71.2748,97.2683,147.7261,292.5565,3.8672,0.6419,0.3891,445.2626,1,1,1,673
r0_measured_00417,neo4j-native,8,0,lr000010::conv-41_qa_0,lr000010::conv-41,lr000010::conv-41_session_13_D13:16,0,3,4.6427,26.882,26.8884,56.8901,104.7014,264.5434,2.5555,0.5557,0.4066,372.8414,1,1,1,661
r0_measured_00467,neo4j-native,8,0,lr000001::conv-49_qa_141,lr000001::conv-49,lr000001::conv-49_session_21_D21:10,0,3,4.3303,26.7156,26.72,51.6635,110.52,167.9567,3.884,0.5721,0.3329,283.3296,1,1,1,506
r0_measured_00468,neo4j-native,8,0,lr000008::conv-48_qa_70,lr000008::conv-48,lr000008::conv-48_session_23_D23:22,1,9,10.2463,32.0697,46.9759,69.1345,120.3561,235.7186,3.4717,0.7282,0.3256,360.663,1,1,1,678
r0_measured_00508,neo4j-native,8,0,lr000007::conv-43_qa_56,lr000007::conv-43,lr000007::conv-43_session_21_D21:13,0,3,4.6228,24.3386,24.3426,51.8899,102.9593,252.2029,2.6841,0.7096,0.341,358.9688,1,1,1,679
r0_measured_00547,neo4j-native,8,0,lr000004::conv-30_qa_75,lr000004::conv-30,lr000004::conv-30_session_15_D15:12,0,3,5.3988,29.2071,29.2122,47.0963,79.3914,207.2713,1.084,0.2827,0.3654,,0,1,1,367
r0_measured_00549,neo4j-native,8,0,lr000012::conv-50_qa_103,lr000012::conv-50,lr000012::conv-50_session_16_D16:14,1,13,3.9867,25.9585,46.8456,83.5542,148.2586,232.5735,1.8762,0.4672,0.3893,,0,1,1,568
r0_measured_00551,neo4j-native,8,0,lr000011::conv-42_qa_54,lr000011::conv-42,lr000011::conv-42_session_25_D25:1,0,3,7.7472,60.1736,60.1781,84.8745,138.3277,299.1283,3.9361,0.4251,0.3281,,0,1,1,627
r0_measured_00558,neo4j-native,8,0,lr000006::conv-47_qa_121,lr000006::conv-47,lr000006::conv-47_session_23_D23:3,1,8,4.5975,31.4315,69.8401,94.9446,152.0342,243.1619,4.1271,0.4088,0.3194,400.1136,1,1,1,686
r0_measured_00559,neo4j-native,8,0,lr000003::conv-44_qa_14,lr000003::conv-44,lr000003::conv-44_session_3_D3:7,0,3,4.4262,30.4177,30.423,77.6114,132.9598,237.6752,2.6996,0.498,0.3666,374.2662,1,1,1,674
r0_measured_00591,neo4j-native,8,0,lr000009::conv-44_qa_84,lr000009::conv-44,lr000009::conv-44_session_13_D13:6,0,3,4.5481,28.5819,28.5894,59.5785,113.8895,277.9622,4.0294,0.4861,0.3784,396.8284,1,1,1,674
r0_measured_00599,neo4j-native,8,0,lr000011::conv-43_qa_48,lr000011::conv-43,lr000011::conv-43_session_18_D18:2,1,8,4.3704,29.2182,46.4457,74.4941,140.8772,270.0893,2.1959,0.5639,0.3593,414.1634,1,1,1,679
r0_measured_00657,neo4j-native,8,0,lr000011::conv-47_qa_93,lr000011::conv-47,lr000011::conv-47_session_12_D12:5,0,3,3.5359,23.8782,23.8826,96.9055,150.0365,287.8181,4.7316,0.5945,0.3522,443.6172,1,1,1,686
r0_measured_00664,neo4j-native,8,0,lr000008::conv-48_qa_177,lr000008::conv-48,lr000008::conv-48_session_27_D27:9,1,15,4.1822,34.0492,66.3962,91.951,140.9318,268.4803,3.0775,0.6846,0.4397,,0,1,1,679
r0_measured_00681,neo4j-native,8,0,lr000015::conv-47_qa_1,lr000015::conv-47,lr000015::conv-47_session_1_D1:26,0,3,4.8749,21.9269,21.9314,49.7807,107.1787,236.9473,1.3477,0.6574,0.3537,,0,1,1,688
r0_measured_00701,neo4j-native,8,0,lr000011::conv-47_qa_39,lr000011::conv-47,lr000011::conv-47_session_18_D18:1,1,9,4.8928,25.0855,51.1952,77.822,169.3607,259.4391,3.1336,0.5383,0.3402,432.8874,1,1,1,687
r0_measured_00703,neo4j-native,8,0,lr000012::conv-44_qa_121,lr000012::conv-44,lr000012::conv-44_session_28_D28:10,1,8,3.2058,23.1901,49.1178,83.063,132.1452,270.1264,4.5,0.6488,0.3784,407.8782,1,1,1,674
r0_measured_00708,neo4j-native,8,0,lr000004::conv-42_qa_7,lr000004::conv-42,lr000004::conv-42_session_2_D2:3,1,13,5.4042,29.2861,49.1139,76.5859,124.8483,223.9616,4.0271,0.4353,0.3426,353.6838,1,1,1,627
r0_measured_00722,neo4j-native,8,0,lr000005::conv-41_qa_98,lr000005::conv-41,lr000005::conv-41_session_15_D15:13,1,11,5.2029,28.5047,43.6733,69.5354,121.6004,303.4276,1.9801,0.5148,0.3237,427.9099,1,1,1,663
r0_measured_00729,neo4j-native,8,0,lr000011::conv-50_qa_48,lr000011::conv-50,lr000011::conv-50_session_22_D22:1,1,11,5.3874,25.0731,47.4716,75.0132,120.6684,260.713,1.7309,0.3689,0.3548,,0,1,1,566
r0_measured_00734,neo4j-native,8,0,lr000002::conv-43_qa_140,lr000002::conv-43,lr000002::conv-43_session_19_D19:10,0,3,3.4979,36.9232,36.9411,75.9909,130.2043,266.3968,4.7038,0.7737,0.3557,402.5102,1,1,1,680
r0_measured_00737,neo4j-native,8,0,lr000014::conv-43_qa_159,lr000014::conv-43,lr000014::conv-43_session_26_D26:1,1,8,5.2048,26.2718,43.2474,68.8635,126.9052,241.8506,1.24,0.52,0.3454,370.9366,1,1,1,680
r0_measured_00774,neo4j-native,8,0,lr000013::conv-41_qa_134,lr000013::conv-41,lr000013::conv-41_session_27_D27:11,1,8,3.6345,25.7453,47.155,84.0748,134.6293,256.6246,4.6097,0.5389,0.33,,0,1,1,662
r0_measured_00787,neo4j-native,8,0,lr000002::conv-41_qa_2,lr000002::conv-41,lr000002::conv-41_session_2_D2:28,1,8,4.2634,27.6733,43.3954,71.8835,129.3318,231.0932,1.5548,0.4094,0.346,362.8001,1,1,1,661
r0_measured_00815,neo4j-native,8,0,lr000004::conv-30_qa_42,lr000004::conv-30,lr000004::conv-30_session_1_D1:19,0,3,4.9327,26.7312,26.7371,43.053,77.2659,165.7281,1.1075,0.4316,0.3456,244.9379,1,1,1,368
r0_measured_00817,neo4j-native,8,0,lr000003::conv-49_qa_69,lr000003::conv-49,lr000003::conv-49_session_19_D19:1,1,9,4.7199,36.1473,60.2108,84.0507,124.4394,183.6562,2.5197,0.3954,0.3347,311.4113,1,1,1,509
r0_measured_00862,neo4j-native,8,0,lr000002::conv-50_qa_107,lr000002::conv-50,lr000002::conv-50_session_17_D17:5,1,15,4.6352,32.2918,52.4741,76.6125,120.8782,230.8759,3.9912,0.6869,0.3263,356.8262,1,1,1,566
r0_measured_00869,neo4j-native,8,0,lr000009::conv-42_qa_181,lr000009::conv-42,lr000009::conv-42_session_26_D26:18,0,3,4.8019,23.8419,23.8461,48.8632,96.2747,328.775,5.1341,0.5154,0.3398,431.109,1,1,1,628
r0_measured_00873,neo4j-native,8,0,lr000001::conv-47_qa_70,lr000001::conv-47,lr000001::conv-47_session_2_D2:12,1,8,4.8373,52.4447,81.953,106.1543,160.8347,285.7005,3.8928,0.6285,0.3566,451.5051,1,1,1,687
r0_measured_00893,neo4j-native,8,0,lr000006::conv-47_qa_92,lr000006::conv-47,lr000006::conv-47_session_11_D11:3,0,3,3.807,35.1529,35.1589,67.5718,123.1383,246.9091,6.7356,0.6566,0.3444,377.8587,1,1,1,687
r0_measured_00907,neo4j-native,8,0,lr000011::conv-49_qa_116,lr000011::conv-49,lr000011::conv-49_session_11_D11:8,0,3,4.162,22.103,22.1071,43.5289,85.4585,192.4688,4.0215,0.4442,0.3316,282.7888,1,1,1,509
r0_measured_00914,neo4j-native,8,0,lr000003::conv-41_qa_6,lr000003::conv-41,lr000003::conv-41_session_4_D4:1,1,13,4.3351,31.0568,51.1498,80.9388,132.5306,236.0301,2.0372,0.4422,0.3461,371.4554,1,1,1,658
r0_measured_00930,neo4j-native,8,0,lr000001::conv-49_qa_28,lr000001::conv-49,lr000001::conv-49_session_6_D6:4,0,3,4.9853,28.5635,28.5677,51.3343,88.7571,177.5877,6.6337,0.5466,0.3333,,0,1,1,507
r0_measured_00952,neo4j-native,8,0,lr000000::conv-49_qa_60,lr000000::conv-49,lr000000::conv-49_session_13_D13:8,0,3,4.4175,36.0716,36.0777,60.3254,95.2833,207.7031,2.8827,0.4941,0.3624,,0,1,1,508
r0_measured_00969,neo4j-native,8,0,lr000011::conv-42_qa_169,lr000011::conv-42,lr000011::conv-42_session_24_D24:4,1,8,5.147,29.5223,46.5076,71.7108,123.7069,270.2195,1.3218,0.5576,0.3498,,0,1,1,628
r0_measured_00975,neo4j-native,8,0,lr000015::conv-50_qa_28,lr000015::conv-50,lr000015::conv-50_session_5_D5:8,1,11,5.0178,27.9248,50.0421,75.4522,143.2663,189.9682,1.7839,0.4132,0.3277,335.8255,1,1,1,564
r0_measured_00976,neo4j-native,8,0,lr000001::conv-44_qa_86,lr000001::conv-44,lr000001::conv-44_session_14_D14:4,1,9,3.824,28.2859,70.1381,94.7268,146.0493,219.0882,3.0416,0.8655,0.4197,369.5479,1,1,1,673
r0_measured_00993,neo4j-native,8,0,lr000004::conv-42_qa_35,lr000004::conv-42,lr000004::conv-42_session_19_D19:9,1,8,3.4355,29.8414,58.325,85.6423,139.8972,268.1338,3.6501,0.4521,0.3377,412.5448,1,1,1,628
r0_measured_00997,neo4j-native,8,0,lr000002::conv-42_qa_71,lr000002::conv-42,lr000002::conv-42_session_11_D11:9,1,9,7.4767,33.1285,50.1732,80.0877,139.2053,226.1225,4.5882,0.5192,0.3801,370.8943,1,1,1,629
r0_measured_01045,neo4j-native,8,0,lr000010::conv-49_qa_101,lr000010::conv-49,lr000010::conv-49_session_7_D7:2,1,11,5.0567,26.34,41.9977,64.993,107.1797,182.796,5.585,0.5556,0.331,296.5103,1,1,1,508
r0_measured_01056,neo4j-native,8,0,lr000013::conv-47_qa_94,lr000013::conv-47,lr000013::conv-47_session_13_D13:8,1,13,4.7903,23.4399,41.6816,68.367,137.9224,288.4274,3.5357,0.5482,0.3422,,0,1,1,688
r0_measured_01058,neo4j-native,8,0,lr000004::conv-30_qa_49,lr000004::conv-30,lr000004::conv-30_session_3_D3:6,1,11,24.388,52.6844,68.2138,83.3867,110.6914,156.3077,1.5417,0.2434,0.3248,269.1626,1,1,1,369
r0_measured_01062,neo4j-native,8,0,lr000014::conv-30_qa_21,lr000014::conv-30,lr000014::conv-30_session_12_D12:6,1,13,4.0432,23.4808,38.3154,55.7474,90.3877,188.9813,1.8182,0.2423,0.338,281.8184,1,1,1,368
r0_measured_01066,neo4j-native,8,0,lr000014::conv-26_qa_149,lr000014::conv-26,lr000014::conv-26_session_18_D18:9,0,3,4.8346,34.8292,34.8369,58.9944,91.3773,166.2154,0.8898,0.5435,0.3301,,0,1,1,419
r0_measured_01069,neo4j-native,8,0,lr000012::conv-47_qa_49,lr000012::conv-47,lr000012::conv-47_session_23_D23:8,1,19,5.0434,27.2961,42.8221,68.1798,128.3928,240.8022,1.9654,0.4985,0.3351,372.0629,1,1,1,689
r0_measured_01076,neo4j-native,8,0,lr000006::conv-30_qa_76,lr000006::conv-30,lr000006::conv-30_session_15_D15:18,0,3,2.9976,23.5169,23.5209,38.6754,66.5022,175.3887,0.7151,0.3054,0.3485,243.3171,1,1,1,369
r0_measured_01164,neo4j-native,8,0,lr000003::conv-41_qa_61,lr000003::conv-41,lr000003::conv-41_session_31_D31:2,1,15,5.4315,34.2715,48.9503,85.0217,145.3581,238.8312,3.447,0.4209,0.3632,388.4971,1,1,1,659
r0_measured_01199,neo4j-native,8,0,lr000001::conv-50_qa_11,lr000001::conv-50,lr000001::conv-50_session_6_D6:1,0,3,4.5415,89.9859,89.9902,118.2524,178.6759,197.1294,1.8098,0.6082,0.3642,,0,1,1,566
r0_measured_01215,neo4j-native,8,0,lr000010::conv-43_qa_37,lr000010::conv-43,lr000010::conv-43_session_13_D13:1,2,17,4.9229,32.8664,74.4574,99.9162,151.9423,256.4352,5.9923,0.3945,0.3104,415.1359,1,1,1,679
r0_measured_01221,neo4j-native,8,0,lr000005::conv-44_qa_19,lr000005::conv-44,lr000005::conv-44_session_10_D10:12,1,8,4.9312,26.3129,47.9239,75.6891,127.5951,232.9275,3.8378,0.533,0.3486,,0,1,1,674
r0_measured_01310,neo4j-native,8,0,lr000008::conv-48_qa_43,lr000008::conv-48,lr000008::conv-48_session_12_D12:1,2,14,5.6347,26.3445,75.4215,142.9766,188.3079,298.9816,2.686,0.4949,0.3371,,0,1,1,680
r0_measured_01318,neo4j-native,8,0,lr000013::conv-43_qa_52,lr000013::conv-43,lr000013::conv-43_session_8_D8:5,0,3,4.7033,25.6556,25.6604,54.7682,156.1526,241.7041,2.6282,0.5801,0.3863,401.5411,1,1,1,678
r0_measured_01320,neo4j-native,8,0,lr000007::conv-44_qa_88,lr000007::conv-44,lr000007::conv-44_session_16_D16:8,0,3,3.6766,34.6171,34.644,76.5085,126.494,313.5598,5.3033,0.5073,0.3663,,0,1,1,674
r0_measured_01327,neo4j-native,8,0,lr000007::conv-47_qa_24,lr000007::conv-47,lr000007::conv-47_session_13_D13:7,0,3,5.4365,27.0797,27.0841,60.0829,141.3739,255.2275,5.8753,1.0207,0.3663,,0,1,1,689
r0_measured_01328,neo4j-native,8,0,lr000011::conv-47_qa_134,lr000011::conv-47,lr000011::conv-47_session_25_D25:13,1,8,30.4616,57.2598,75.6527,104.8825,190.9009,261.1954,5.1769,0.5745,0.3639,458.3014,1,1,1,688
r0_measured_01330,neo4j-native,8,0,lr000003::conv-41_qa_80,lr000003::conv-41,lr000003::conv-41_session_8_D8:15,0,3,6.1042,31.9193,31.9235,61.4585,114.6076,253.2718,6.012,0.5394,0.3615,374.8718,1,1,1,660
r0_measured_01347,neo4j-native,8,0,lr000016::conv-47_qa_47,lr000016::conv-47,lr000016::conv-47_session_23_D23:1,1,8,5.3815,24.8651,43.9318,72.9055,137.4994,270.7866,3.3648,0.6426,0.3604,412.7353,1,1,1,689
r0_measured_01364,neo4j-native,8,0,lr000007::conv-44_qa_101,lr000007::conv-44,lr000007::conv-44_session_22_D22:5,1,8,3.9562,31.5478,49.1835,77.2959,135.8173,241.5872,2.2749,0.6535,0.3544,380.766,1,1,1,675
r0_measured_01384,neo4j-native,8,0,lr000011::conv-50_qa_65,lr000011::conv-50,lr000011::conv-50_session_27_D27:6,0,3,5.7229,28.2343,28.2389,59.0113,110.8232,185.3703,4.8313,1.5042,0.3334,302.932,1,1,1,567
r0_measured_01403,neo4j-native,8,0,lr000002::conv-41_qa_73,lr000002::conv-41,lr000002::conv-41_session_5_D5:8,1,8,4.9836,27.7503,82.3519,114.1063,178.1067,250.4858,3.2698,0.5015,0.354,432.7904,1,1,1,662
r0_measured_01422,neo4j-native,8,0,lr000011::conv-42_qa_130,lr000011::conv-42,lr000011::conv-42_session_15_D15:7,1,8,5.4532,26.6813,44.3927,84.5889,139.4245,224.8495,3.6324,0.6335,0.391,369.0022,1,1,1,629
r0_measured_01451,neo4j-native,8,0,lr000001::conv-47_qa_22,lr000001::conv-47,lr000001::conv-47_session_10_D10:10,1,11,4.0239,27.5926,41.9828,69.1366,128.8822,244.7376,1.7626,0.4515,0.3362,,0,1,1,688
r0_measured_01490,neo4j-native,8,0,lr000012::conv-43_qa_9,lr000012::conv-43,lr000012::conv-43_session_3_D3:13,1,9,2.5468,21.8604,37.088,67.9996,127.8164,362.5874,2.3822,0.5348,0.3896,493.7874,1,1,1,679
r0_measured_01494,neo4j-native,8,0,lr000010::conv-49_qa_84,lr000010::conv-49,lr000010::conv-49_session_1_D1:16,1,7,6.072,32.6315,50.9278,80.7243,125.5288,272.2311,3.0009,0.6693,0.3834,,0,1,1,509
r0_measured_01498,neo4j-native,8,0,lr000003::conv-43_qa_0,lr000003::conv-43,lr000003::conv-43_session_1_D1:9,1,11,6.1105,30.2441,48.8788,123.191,179.7924,290.8205,3.2561,0.6772,0.3803,475.009,1,1,1,678
r0_measured_01524,neo4j-native,8,0,lr000007::conv-50_qa_148,lr000007::conv-50,lr000007::conv-50_session_28_D28:10,1,11,4.525,28.0746,49.5907,73.9896,115.6335,224.3699,4.691,0.9877,0.3815,346.1364,1,1,1,568
r0_measured_01547,neo4j-native,8,0,lr000012::conv-42_qa_96,lr000012::conv-42,lr000012::conv-42_session_1_D1:13,1,17,4.1585,28.6566,54.4272,82.0779,157.725,227.607,5.6317,0.4917,0.3381,391.8658,1,1,1,629
r0_measured_01548,neo4j-native,8,0,lr000009::conv-44_qa_88,lr000009::conv-44,lr000009::conv-44_session_16_D16:8,0,3,4.9449,26.3079,26.3119,54.0919,113.1722,243.35,4.7056,0.7106,0.357,,0,1,1,675
r0_measured_01619,neo4j-native,8,0,lr000002::conv-48_qa_186,lr000002::conv-48,lr000002::conv-48_session_29_D29:9,1,13,7.6894,42.174,59.7242,83.0262,134.3856,241.4793,2.9693,0.806,0.3485,380.0558,1,1,1,679
r0_measured_01634,neo4j-native,8,0,lr000008::conv-47_qa_148,lr000008::conv-47,lr000008::conv-47_session_31_D31:4,0,3,5.3527,28.7488,28.7611,67.6854,125.7982,244.3465,3.8664,0.5476,0.3496,374.9824,1,1,1,686
r0_measured_01664,neo4j-native,8,0,lr000003::conv-47_qa_76,lr000003::conv-47,lr000003::conv-47_session_4_D4:14,1,9,4.0378,26.5326,42.7109,74.4911,137.1963,260.4045,2.3413,0.4962,0.3462,400.8727,1,1,1,689
r0_measured_01696,neo4j-native,8,0,lr000002::conv-47_qa_48,lr000002::conv-47,lr000002::conv-47_session_23_D23:5,0,3,4.2833,25.9974,26.0017,51.3846,100.2365,291.7204,3.6075,0.5568,0.3596,396.5634,1,1,1,689
r0_measured_01698,neo4j-native,8,0,lr000016::conv-48_qa_180,lr000016::conv-48,lr000016::conv-48_session_28_D28:7,1,13,5.0988,25.9627,41.2257,104.1529,158.014,244.3964,4.148,0.5723,0.3389,,0,1,1,678
r0_measured_01748,neo4j-native,8,0,lr000016::conv-48_qa_59,lr000016::conv-48,lr000016::conv-48_session_19_D19:13,0,3,4.1201,23.7848,23.7889,46.4863,98.5353,231.9704,1.7355,0.5555,0.3534,333.223,1,1,1,679
r0_measured_01772,neo4j-native,8,0,lr000015::conv-42_qa_150,lr000015::conv-42,lr000015::conv-42_session_19_D19:8,1,8,4.3855,22.7311,36.6148,60.9538,109.1531,234.551,6.3063,0.5643,0.4284,351.0937,1,1,1,628
r0_measured_01781,neo4j-native,8,0,lr000015::conv-42_qa_155,lr000015::conv-42,lr000015::conv-42_session_21_D21:6,1,15,4.1909,29.9203,53.9968,79.9542,130.4466,225.426,2.5751,0.5203,0.3434,,0,1,1,629
r0_measured_01802,neo4j-native,8,0,lr000005::conv-26_qa_34,lr000005::conv-26,lr000005::conv-26_session_9_D9:2,1,15,5.6923,28.4636,42.8657,100.6088,129.8717,154.3686,1.3439,0.2956,0.346,286.2832,1,1,1,419
r0_measured_01811,neo4j-native,8,0,lr000008::conv-50_qa_133,lr000008::conv-50,lr000008::conv-50_session_25_D25:15,1,8,5.4129,24.6941,43.1674,68.5529,108.951,236.1321,3.1037,0.5104,0.3456,349.1102,1,1,1,568
r0_measured_01816,neo4j-native,8,0,lr000013::conv-50_qa_155,lr000013::conv-50,lr000013::conv-50_session_30_D30:4,1,8,3.453,27.5806,48.3411,73.0428,117.1135,202.6831,3.9149,0.4138,0.3586,324.5417,1,1,1,567
r0_measured_01842,neo4j-native,8,0,lr000013::conv-43_qa_112,lr000013::conv-43,lr000013::conv-43_session_12_D12:10,1,8,3.8541,21.6615,36.3588,62.1743,113.7729,238.826,2.3901,0.6231,0.4158,356.1087,1,1,1,679
r0_measured_01869,neo4j-native,8,0,lr000002::conv-41_qa_33,lr000002::conv-41,lr000002::conv-41_session_1_D1:3,1,11,8.7706,37.7429,57.5358,90.0839,150.9959,267.5207,1.1288,0.4417,0.3574,420.5097,1,1,1,663
r0_measured_01877,neo4j-native,8,0,lr000007::conv-43_qa_27,lr000007::conv-43,lr000007::conv-43_session_18_D18:3,1,9,6.0428,30.3717,46.1067,72.3144,120.9198,268.3778,2.8829,0.4658,0.3637,393.0846,1,1,1,680
r0_measured_01882,neo4j-native,8,0,lr000002::conv-48_qa_122,lr000002::conv-48,lr000002::conv-48_session_10_D10:13,1,8,4.3759,28.1677,46.6599,71.3279,129.4035,248.7187,5.0989,0.5013,0.3417,384.143,1,1,1,680
r0_measured_01900,neo4j-native,8,0,lr000010::conv-41_qa_37,lr000010::conv-41,lr000010::conv-41_session_15_D15:1,1,9,5.3477,30.592,50.6137,80.0192,131.0309,268.8633,2.9138,0.463,0.342,,0,1,1,662
r0_measured_01922,neo4j-native,8,0,lr000008::conv-42_qa_163,lr000008::conv-42,lr000008::conv-42_session_23_D23:17,1,15,5.7065,29.217,46.9868,71.6273,142.1597,253.5033,4.1316,0.6222,0.3628,400.8522,1,1,1,629
r0_measured_01924,neo4j-native,8,0,lr000000::conv-49_qa_48,lr000000::conv-49,lr000000::conv-49_session_8_D8:1,1,8,3.4835,37.9437,51.5596,72.6075,119.5246,196.0788,5.7876,0.6429,0.3385,322.4376,1,1,1,509
r0_measured_01927,neo4j-native,8,0,lr000013::conv-41_qa_8,lr000013::conv-41,lr000013::conv-41_session_5_D5:5,1,8,3.6494,21.8397,40.303,73.2012,127.6093,235.628,0.9641,0.5452,0.3597,365.1911,1,1,1,663
r0_measured_01944,neo4j-native,8,0,lr000004::conv-49_qa_140,lr000004::conv-49,lr000004::conv-49_session_21_D21:16,1,15,5.2044,32.036,51.4906,75.179,116.665,179.6208,3.0895,0.4156,0.3734,300.2268,1,1,1,508
r0_measured_02012,neo4j-native,8,0,lr000010::conv-43_qa_131,lr000010::conv-43,lr000010::conv-43_session_16_D16:7,1,15,5.992,33.3402,49.9239,80.2434,134.8346,333.2179,5.5196,0.4334,0.3305,474.4016,1,1,1,680
r0_measured_02017,neo4j-native,8,0,lr000016::conv-42_qa_1,lr000016::conv-42,lr000016::conv-42_session_1_D1:10,1,17,5.0759,32.8064,58.1867,127.933,177.3009,245.6835,3.6553,0.5361,0.3466,,0,1,1,629
