op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r0_measured_00015,neo4j-native,16,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,1,8,69.9247,95.0685,111.483,137.0178,228.9307,580.2083,2.7499,1.1595,0.351,813.4738,1,1,1,681
r0_measured_00024,neo4j-native,16,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,1,7,7.9018,35.8152,57.0895,75.1495,134.8312,255.542,1.6267,0.4794,0.3373,,0,1,1,367
r0_measured_00070,neo4j-native,16,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,1,11,5.3514,35.4502,58.3402,87.0986,208.6409,557.6061,4.1843,0.7606,0.3294,771.6004,1,1,1,677
r0_measured_00094,neo4j-native,16,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,0,3,6.32,26.7023,26.7068,52.9016,138.588,413.2053,3.9532,0.4976,0.3632,556.6766,1,1,1,509
r0_measured_00097,neo4j-native,16,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,1,13,5.4523,30.5489,55.7647,85.7651,208.0237,505.0117,4.6645,0.4584,0.3357,,0,1,1,688
r0_measured_00115,neo4j-native,16,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,2,12,5.6123,29.2924,65.4909,84.9449,148.2427,298.2813,1.1926,0.5074,0.335,448.6252,1,1,1,416
r0_measured_00132,neo4j-native,16,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,1,8,6.3557,28.3248,47.5242,67.4326,132.6038,348.6017,1.7769,0.4664,0.328,,0,1,1,418
r0_measured_00143,neo4j-native,16,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,1,9,6.7575,36.6062,62.3368,93.2762,204.6849,500.8449,3.1915,0.6562,0.3539,709.7981,1,1,1,681
r0_measured_00157,neo4j-native,16,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,1,7,5.4931,25.8599,42.6931,69.4524,161.8648,475.411,2.0639,0.6134,0.3246,640.334,1,1,1,566
r0_measured_00190,neo4j-native,16,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,1,7,5.6831,42.1126,84.9188,112.2715,208.5606,467.5657,8.1566,0.432,0.3665,685.1648,1,1,1,565
r0_measured_00196,neo4j-native,16,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,0,3,4.0942,28.4675,28.4716,55.0269,167.8331,581.3866,5.5923,0.8092,0.349,,0,1,1,686
r0_measured_00205,neo4j-native,16,0,lr000011::conv-44_qa_105,lr000011::conv-44,lr000011::conv-44_session_23_D23:14,1,11,5.2552,33.8486,61.9681,90.4275,219.0941,503.3484,9.7289,0.5756,0.3238,733.1387,1,1,1,674
r0_measured_00209,neo4j-native,16,0,lr000011::conv-44_qa_18,lr000011::conv-44,lr000011::conv-44_session_11_D11:4,1,9,6.0468,30.1642,52.5409,123.2789,230.6377,495.9557,3.6268,0.6618,0.3606,,0,1,1,674
r0_measured_00241,neo4j-native,16,0,lr000000::conv-48_qa_133,lr000000::conv-48,lr000000::conv-48_session_13_D13:5,1,15,5.2497,43.1954,62.5529,93.3325,208.6855,561.2714,1.9965,0.9757,0.3548,,0,1,1,680
r0_measured_00254,neo4j-native,16,0,lr000013::conv-44_qa_58,lr000013::conv-44,lr000013::conv-44_session_25_D25:14,1,8,3.4223,72.3658,93.2552,126.2068,238.1656,489.433,3.2693,1.6306,0.3523,732.9355,1,1,1,674
r0_measured_00281,neo4j-native,16,0,lr000000::conv-48_qa_80,lr000000::conv-48,lr000000::conv-48_session_10_D10:20,0,3,4.6846,29.1637,29.1676,60.2149,179.1909,551.2557,5.221,0.696,0.3485,736.7846,1,1,1,681
r0_measured_00296,neo4j-native,16,0,lr000015::conv-41_qa_61,lr000015::conv-41,lr000015::conv-41_session_31_D31:2,1,15,7.3747,32.6181,51.2702,102.7768,217.5467,498.4945,4.8319,0.4308,0.3428,721.7122,1,1,1,661
r0_measured_00379,neo4j-native,16,0,lr000007::conv-43_qa_121,lr000007::conv-43,lr000007::conv-43_session_14_D14:7,0,3,5.6335,46.656,46.6646,83.0284,213.0182,524.1166,8.1324,0.6607,0.3689,746.3915,1,1,1,678
r0_measured_00380,neo4j-native,16,0,lr000004::conv-30_qa_56,lr000004::conv-30,lr000004::conv-30_session_6_D6:15,1,8,15.5933,70.7863,86.271,104.2226,172.9893,298.9683,1.4548,0.2485,0.3533,,0,1,1,366
r0_measured_00412,neo4j-native,16,0,lr000007::conv-44_qa_117,lr000007::conv-44,lr000007::conv-44_session_27_D27:2,1,8,6.8382,38.2776,105.5938,141.5356,253.0663,512.2339,6.529,0.8612,0.3372,773.0968,1,1,1,673
r0_measured_00417,neo4j-native,16,0,lr000010::conv-41_qa_0,lr000010::conv-41,lr000010::conv-41_session_13_D13:16,0,3,5.3408,28.0284,28.0333,58.6653,186.2201,484.3358,5.1142,0.6235,0.354,676.7224,1,1,1,661
r0_measured_00467,neo4j-native,16,0,lr000001::conv-49_qa_141,lr000001::conv-49,lr000001::conv-49_session_21_D21:10,0,3,5.896,30.351,30.3554,57.0116,171.9943,379.5887,9.8998,0.5819,0.3562,562.4852,1,1,1,506
r0_measured_00468,neo4j-native,16,0,lr000008::conv-48_qa_70,lr000008::conv-48,lr000008::conv-48_session_23_D23:22,1,9,5.0976,28.0826,47.1323,79.3037,198.8357,543.459,4.145,0.523,0.3204,747.358,1,1,1,678
r0_measured_00508,neo4j-native,16,0,lr000007::conv-43_qa_56,lr000007::conv-43,lr000007::conv-43_session_21_D21:13,0,3,7.0285,29.6193,29.6235,59.3479,178.6545,487.003,5.8456,0.7111,0.3432,672.631,1,1,1,679
r0_measured_00547,neo4j-native,16,0,lr000004::conv-30_qa_75,lr000004::conv-30,lr000004::conv-30_session_15_D15:12,0,3,7.3785,36.1441,36.1491,58.4378,140.4301,312.3391,2.5398,0.3807,0.5307,,0,1,1,367
r0_measured_00549,neo4j-native,16,0,lr000012::conv-50_qa_103,lr000012::conv-50,lr000012::conv-50_session_16_D16:14,1,13,6.9822,50.4344,68.3375,97.6639,208.5577,491.441,2.7196,0.5938,0.3775,,0,1,1,568
r0_measured_00551,neo4j-native,16,0,lr000011::conv-42_qa_54,lr000011::conv-42,lr000011::conv-42_session_25_D25:1,0,3,5.9169,24.0861,24.0902,49.4577,153.9304,571.3869,10.4051,1.0272,0.333,,0,1,1,627
r0_measured_00558,neo4j-native,16,0,lr000006::conv-47_qa_121,lr000006::conv-47,lr000006::conv-47_session_23_D23:3,1,8,6.1431,30.4901,49.1869,80.634,227.9596,546.8748,8.4414,0.5796,0.4361,784.3844,1,1,1,686
r0_measured_00559,neo4j-native,16,0,lr000003::conv-44_qa_14,lr000003::conv-44,lr000003::conv-44_session_3_D3:7,0,3,12.5244,41.1162,41.1217,73.7663,193.2123,561.7902,5.4505,0.6042,0.3334,761.4657,1,1,1,674
r0_measured_00591,neo4j-native,16,0,lr000009::conv-44_qa_84,lr000009::conv-44,lr000009::conv-44_session_13_D13:6,0,3,6.4106,32.2482,32.2536,66.0761,183.2134,515.6905,5.9401,1.0593,0.4123,706.4034,1,1,1,674
r0_measured_00599,neo4j-native,16,0,lr000011::conv-43_qa_48,lr000011::conv-43,lr000011::conv-43_session_18_D18:2,1,8,6.54,32.3824,51.1927,84.8817,187.7981,526.9359,3.1889,0.4962,0.3694,718.8688,1,1,1,679
r0_measured_00657,neo4j-native,16,0,lr000011::conv-47_qa_93,lr000011::conv-47,lr000011::conv-47_session_12_D12:5,0,3,3.1612,24.7493,24.7537,54.6952,176.4672,574.2435,11.0943,0.4868,0.3549,762.7286,1,1,1,686
r0_measured_00664,neo4j-native,16,0,lr000008::conv-48_qa_177,lr000008::conv-48,lr000008::conv-48_session_27_D27:9,1,15,5.8956,32.092,51.8559,80.6906,200.652,549.8804,9.0642,0.7545,0.3507,,0,1,1,679
r0_measured_00681,neo4j-native,16,0,lr000015::conv-47_qa_1,lr000015::conv-47,lr000015::conv-47_session_1_D1:26,0,3,4.7951,23.8596,23.8634,55.3569,166.6856,525.0507,2.6017,0.508,0.375,,0,1,1,688
r0_measured_00701,neo4j-native,16,0,lr000011::conv-47_qa_39,lr000011::conv-47,lr000011::conv-47_session_18_D18:1,1,9,4.7791,31.0886,45.2261,77.1216,243.8964,608.1096,6.4975,0.4753,0.364,859.4157,1,1,1,687
r0_measured_00703,neo4j-native,16,0,lr000012::conv-44_qa_121,lr000012::conv-44,lr000012::conv-44_session_28_D28:10,1,8,3.7782,37.8605,59.3167,86.5525,222.017,582.4233,7.1491,0.8419,0.3426,812.846,1,1,1,674
r0_measured_00708,neo4j-native,16,0,lr000004::conv-42_qa_7,lr000004::conv-42,lr000004::conv-42_session_2_D2:3,1,13,5.2916,31.2841,49.1176,78.1878,182.1758,565.4514,4.4513,0.6044,0.3854,753.1442,1,1,1,627
r0_measured_00722,neo4j-native,16,0,lr000005::conv-41_qa_98,lr000005::conv-41,lr000005::conv-41_session_15_D15:13,1,11,4.3126,54.2701,79.8377,163.4638,277.3159,599.0128,4.6545,0.5394,0.3403,881.9351,1,1,1,663
r0_measured_00729,neo4j-native,16,0,lr000011::conv-50_qa_48,lr000011::conv-50,lr000011::conv-50_session_22_D22:1,1,11,5.1108,29.2521,51.0131,85.5963,200.8341,479.2668,4.8384,0.695,0.4372,,0,1,1,566
r0_measured_00734,neo4j-native,16,0,lr000002::conv-43_qa_140,lr000002::conv-43,lr000002::conv-43_session_19_D19:10,0,3,3.9089,27.4948,27.4994,57.7261,168.1285,578.1258,19.0873,3.0977,0.5134,769.0669,1,1,1,680
r0_measured_00737,neo4j-native,16,0,lr000014::conv-43_qa_159,lr000014::conv-43,lr000014::conv-43_session_26_D26:1,1,8,6.2765,30.1724,57.4288,93.726,204.0682,531.0128,3.4962,1.2709,0.3435,740.2573,1,1,1,680
r0_measured_00774,neo4j-native,16,0,lr000013::conv-41_qa_134,lr000013::conv-41,lr000013::conv-41_session_27_D27:11,1,8,5.8318,27.0064,45.0821,83.6624,187.4362,553.7083,8.1382,0.4563,0.3448,,0,1,1,662
r0_measured_00787,neo4j-native,16,0,lr000002::conv-41_qa_2,lr000002::conv-41,lr000002::conv-41_session_2_D2:28,1,8,5.3964,64.6666,87.3923,118.8421,239.5046,530.5273,4.3348,0.9452,0.3627,775.76,1,1,1,661
r0_measured_00815,neo4j-native,16,0,lr000004::conv-30_qa_42,lr000004::conv-30,lr000004::conv-30_session_1_D1:19,0,3,5.2872,45.7621,45.7699,73.6733,154.9139,251.0445,3.0617,0.4393,0.3315,409.8442,1,1,1,368
r0_measured_00817,neo4j-native,16,0,lr000003::conv-49_qa_69,lr000003::conv-49,lr000003::conv-49_session_19_D19:1,1,9,7.1658,31.199,48.4778,76.4373,158.872,362.6537,4.0763,0.4652,0.3291,526.4675,1,1,1,509
r0_measured_00862,neo4j-native,16,0,lr000002::conv-50_qa_107,lr000002::conv-50,lr000002::conv-50_session_17_D17:5,1,15,7.9814,36.5725,62.0158,92.4899,191.0455,473.8893,11.7887,0.5619,0.4715,677.8515,1,1,1,566
r0_measured_00869,neo4j-native,16,0,lr000009::conv-42_qa_181,lr000009::conv-42,lr000009::conv-42_session_26_D26:18,0,3,5.5296,27.8175,27.8213,59.7566,197.8082,506.8497,7.9338,0.7493,0.3398,713.7686,1,1,1,628
r0_measured_00873,neo4j-native,16,0,lr000001::conv-47_qa_70,lr000001::conv-47,lr000001::conv-47_session_2_D2:12,1,8,5.6386,30.7017,48.7321,80.6807,191.4662,615.2694,4.8895,0.6412,0.3324,812.6694,1,1,1,687
r0_measured_00893,neo4j-native,16,0,lr000006::conv-47_qa_92,lr000006::conv-47,lr000006::conv-47_session_11_D11:3,0,3,3.9739,28.7739,28.7792,62.2618,166.9683,486.682,16.652,1.8185,0.3803,672.577,1,1,1,687
r0_measured_00907,neo4j-native,16,0,lr000011::conv-49_qa_116,lr000011::conv-49,lr000011::conv-49_session_11_D11:8,0,3,4.6089,25.4312,25.4354,50.5928,135.2124,416.2301,5.5521,0.3832,0.3359,557.7843,1,1,1,509
r0_measured_00914,neo4j-native,16,0,lr000003::conv-41_qa_6,lr000003::conv-41,lr000003::conv-41_session_4_D4:1,1,13,6.8593,42.0904,70.543,104.8125,218.162,504.268,2.1699,0.4706,0.374,725.5213,1,1,1,658
r0_measured_00930,neo4j-native,16,0,lr000001::conv-49_qa_28,lr000001::conv-49,lr000001::conv-49_session_6_D6:4,0,3,4.1378,35.3431,35.348,58.8896,142.2951,359.9416,8.0023,0.7972,0.355,,0,1,1,507
r0_measured_00952,neo4j-native,16,0,lr000000::conv-49_qa_60,lr000000::conv-49,lr000000::conv-49_session_13_D13:8,0,3,4.8297,33.3481,33.3562,70.0096,147.7405,411.9754,4.6231,0.3885,0.344,,0,1,1,508
r0_measured_00969,neo4j-native,16,0,lr000011::conv-42_qa_169,lr000011::conv-42,lr000011::conv-42_session_24_D24:4,1,8,5.2915,48.6916,77.0312,103.635,207.1623,498.6889,2.1802,0.5274,0.356,,0,1,1,628
r0_measured_00975,neo4j-native,16,0,lr000015::conv-50_qa_28,lr000015::conv-50,lr000015::conv-50_session_5_D5:8,1,11,8.253,44.0436,66.944,120.4079,218.1353,433.3957,4.0039,1.1313,0.3333,657.059,1,1,1,564
r0_measured_00976,neo4j-native,16,0,lr000001::conv-44_qa_86,lr000001::conv-44,lr000001::conv-44_session_14_D14:4,1,9,4.5023,36.2471,88.5933,115.857,221.3197,524.9623,6.9643,0.5386,0.3473,754.2024,1,1,1,673
r0_measured_00993,neo4j-native,16,0,lr000004::conv-42_qa_35,lr000004::conv-42,lr000004::conv-42_session_19_D19:9,1,8,4.8889,34.7088,60.7389,88.5035,213.7957,460.9628,7.3527,0.5953,0.3671,683.1506,1,1,1,628
r0_measured_00997,neo4j-native,16,0,lr000002::conv-42_qa_71,lr000002::conv-42,lr000002::conv-42_session_11_D11:9,1,9,4.1115,30.3774,47.0944,73.4847,167.8429,481.305,7.342,0.8504,0.3293,657.7349,1,1,1,629
r0_measured_01045,neo4j-native,16,0,lr000010::conv-49_qa_101,lr000010::conv-49,lr000010::conv-49_session_7_D7:2,1,11,5.4213,91.9556,109.0394,134.8757,222.1931,420.6299,11.8685,0.6508,0.3465,655.7578,1,1,1,508
r0_measured_01056,neo4j-native,16,0,lr000013::conv-47_qa_94,lr000013::conv-47,lr000013::conv-47_session_13_D13:8,1,13,6.2998,29.1401,49.5426,80.3709,233.9553,574.3156,7.6963,0.7348,0.3518,,0,1,1,688
r0_measured_01058,neo4j-native,16,0,lr000004::conv-30_qa_49,lr000004::conv-30,lr000004::conv-30_session_3_D3:6,1,11,4.5608,28.463,43.8856,61.803,139.6032,313.8702,1.4971,0.2206,0.2963,455.5336,1,1,1,369
r0_measured_01062,neo4j-native,16,0,lr000014::conv-30_qa_21,lr000014::conv-30,lr000014::conv-30_session_12_D12:6,1,13,5.3866,28.5292,44.7231,64.7901,154.5017,271.9584,1.0213,0.2433,0.3576,428.1403,1,1,1,368
r0_measured_01066,neo4j-native,16,0,lr000014::conv-26_qa_149,lr000014::conv-26,lr000014::conv-26_session_18_D18:9,0,3,4.2905,34.4583,34.4717,71.9903,134.6377,331.7773,1.1124,0.2674,0.3381,,0,1,1,419
r0_measured_01069,neo4j-native,16,0,lr000012::conv-47_qa_49,lr000012::conv-47,lr000012::conv-47_session_23_D23:8,1,19,6.5915,29.6978,51.1009,79.4243,194.151,554.4576,4.3945,0.8085,0.3663,754.2627,1,1,1,689
r0_measured_01076,neo4j-native,16,0,lr000006::conv-30_qa_76,lr000006::conv-30,lr000006::conv-30_session_15_D15:18,0,3,2.8963,25.2604,25.2644,45.7856,109.9902,262.7242,1.7976,0.2333,0.3378,375.1328,1,1,1,369
r0_measured_01164,neo4j-native,16,0,lr000003::conv-41_qa_61,lr000003::conv-41,lr000003::conv-41_session_31_D31:2,1,15,6.1826,40.9157,57.5537,93.3743,200.967,488.6941,4.0431,0.461,0.3557,694.5988,1,1,1,659
r0_measured_01199,neo4j-native,16,0,lr000001::conv-50_qa_11,lr000001::conv-50,lr000001::conv-50_session_6_D6:1,0,3,3.3715,33.1082,33.1136,66.5347,153.8793,464.6965,3.078,1.0438,0.412,,0,1,1,566
r0_measured_01215,neo4j-native,16,0,lr000010::conv-43_qa_37,lr000010::conv-43,lr000010::conv-43_session_13_D13:1,2,17,4.8374,28.0857,66.7038,95.74,212.1387,506.1794,9.8948,0.5382,0.346,729.1732,1,1,1,679
r0_measured_01221,neo4j-native,16,0,lr000005::conv-44_qa_19,lr000005::conv-44,lr000005::conv-44_session_10_D10:12,1,8,6.542,32.6152,47.9172,79.571,187.9186,505.4366,10.1991,0.8003,0.3459,,0,1,1,674
r0_measured_01310,neo4j-native,16,0,lr000008::conv-48_qa_43,lr000008::conv-48,lr000008::conv-48_session_12_D12:1,2,14,4.5078,29.3374,75.823,104.1486,213.7752,622.9067,3.2768,0.6449,0.3409,,0,1,1,680
r0_measured_01318,neo4j-native,16,0,lr000013::conv-43_qa_52,lr000013::conv-43,lr000013::conv-43_session_8_D8:5,0,3,4.0166,29.3329,29.3383,64.0715,195.614,563.1144,4.4806,0.5906,0.3672,764.2342,1,1,1,678
r0_measured_01320,neo4j-native,16,0,lr000007::conv-44_qa_88,lr000007::conv-44,lr000007::conv-44_session_16_D16:8,0,3,3.6494,28.2966,28.3009,56.8009,162.1667,570.3196,7.8093,0.6011,0.3624,,0,1,1,674
r0_measured_01327,neo4j-native,16,0,lr000007::conv-47_qa_24,lr000007::conv-47,lr000007::conv-47_session_13_D13:7,0,3,3.5371,29.3524,29.3569,62.7233,226.1937,479.7209,7.6313,0.6313,0.3186,,0,1,1,689
r0_measured_01328,neo4j-native,16,0,lr000011::conv-47_qa_134,lr000011::conv-47,lr000011::conv-47_session_25_D25:13,1,8,30.7133,66.6824,99.7259,147.3974,242.7404,543.6548,13.4648,0.7676,0.3268,801.0226,1,1,1,688
r0_measured_01330,neo4j-native,16,0,lr000003::conv-41_qa_80,lr000003::conv-41,lr000003::conv-41_session_8_D8:15,0,3,8.4266,58.5789,58.5824,87.4113,173.7234,459.6787,10.6548,0.7646,0.3704,645.2533,1,1,1,660
r0_measured_01347,neo4j-native,16,0,lr000016::conv-47_qa_47,lr000016::conv-47,lr000016::conv-47_session_23_D23:1,1,8,6.2259,32.1575,60.376,92.3078,212.0266,550.2795,4.252,0.6596,0.3528,767.6488,1,1,1,689
r0_measured_01364,neo4j-native,16,0,lr000007::conv-44_qa_101,lr000007::conv-44,lr000007::conv-44_session_22_D22:5,1,8,3.1052,29.4857,47.0105,80.5624,187.4566,524.8857,7.5627,0.6039,0.3619,720.9407,1,1,1,675
r0_measured_01384,neo4j-native,16,0,lr000011::conv-50_qa_65,lr000011::conv-50,lr000011::conv-50_session_27_D27:6,0,3,3.6781,24.95,24.9542,59.9063,163.7015,392.2348,7.9323,0.9237,0.3293,565.1839,1,1,1,567
r0_measured_01403,neo4j-native,16,0,lr000002::conv-41_qa_73,lr000002::conv-41,lr000002::conv-41_session_5_D5:8,1,8,5.5893,34.3823,59.8396,91.8603,201.8257,556.5984,3.4919,0.6651,0.3364,762.997,1,1,1,662
r0_measured_01422,neo4j-native,16,0,lr000011::conv-42_qa_130,lr000011::conv-42,lr000011::conv-42_session_15_D15:7,1,8,4.7121,39.3209,88.5963,121.3362,240.4806,496.068,6.5957,1.0132,0.3373,744.5666,1,1,1,629
r0_measured_01451,neo4j-native,16,0,lr000001::conv-47_qa_22,lr000001::conv-47,lr000001::conv-47_session_10_D10:10,1,11,6.0392,37.7718,61.2335,95.5261,213.3833,523.1846,6.3815,0.516,0.3398,,0,1,1,688
r0_measured_01490,neo4j-native,16,0,lr000012::conv-43_qa_9,lr000012::conv-43,lr000012::conv-43_session_3_D3:13,1,9,4.4477,27.9796,45.0786,77.3539,213.4293,528.2406,4.036,0.662,0.3509,746.7997,1,1,1,679
r0_measured_01494,neo4j-native,16,0,lr000010::conv-49_qa_84,lr000010::conv-49,lr000010::conv-49_session_1_D1:16,1,7,4.371,30.6535,47.4881,69.4956,200.5963,364.85,4.5431,0.4616,0.3264,,0,1,1,509
r0_measured_01498,neo4j-native,16,0,lr000003::conv-43_qa_0,lr000003::conv-43,lr000003::conv-43_session_1_D1:9,1,11,5.8602,37.7394,71.45,103.4253,208.5118,547.3644,6.4663,0.5793,0.3216,763.3146,1,1,1,678
