op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r0_measured_00015,cassandra-base,1,0,lr000007::conv-48_qa_116,lr000007::conv-48,lr000007::conv-48_session_7_D7:20,1,9,9.3234,60.3188,68.8793,87.7512,90.2737,9.5686,0.7055,0.5437,0.3726,101.5399,1,1,1,681
r0_measured_00024,cassandra-base,1,0,lr000010::conv-30_qa_60,lr000010::conv-30,lr000010::conv-30_session_9_D9:5,1,8,6.1095,45.4072,54.4285,67.764,69.6743,4.9264,0.5333,0.2671,0.3882,,0,1,1,367
r0_measured_00070,cassandra-base,1,0,lr000007::conv-43_qa_115,lr000007::conv-43,lr000007::conv-43_session_13_D13:4,1,12,8.2505,49.3294,57.849,78.5167,80.7865,7.32,0.5961,0.389,0.3072,89.4596,1,1,1,677
r0_measured_00094,cassandra-base,1,0,lr000016::conv-49_qa_116,lr000016::conv-49,lr000016::conv-49_session_11_D11:8,0,2,8.9949,46.5517,46.5622,63.9044,67.4336,11.5691,0.6023,0.3254,0.3619,80.3529,1,1,1,509
r0_measured_00097,cassandra-base,1,0,lr000007::conv-47_qa_94,lr000007::conv-47,lr000007::conv-47_session_13_D13:8,1,14,7.4962,47.414,57.1029,79.4054,81.828,5.1313,0.6455,0.4498,0.345,,0,1,1,688
r0_measured_00115,cassandra-base,1,0,lr000009::conv-26_qa_8,lr000009::conv-26,lr000009::conv-26_session_3_D3:1,2,15,8.2388,52.4511,75.6714,90.023,91.5474,6.6895,0.4618,0.2583,0.3228,99.3351,1,1,1,416
r0_measured_00132,cassandra-base,1,0,lr000008::conv-26_qa_66,lr000008::conv-26,lr000008::conv-26_session_16_D16:4,1,9,13.0984,46.7682,59.0161,76.2891,77.7407,12.5421,0.4693,0.239,0.291,,0,1,1,418
r0_measured_00143,cassandra-base,1,0,lr000010::conv-48_qa_112,lr000010::conv-48,lr000010::conv-48_session_6_D6:4,1,10,4.7908,44.4211,53.6093,85.022,87.5669,7.2099,0.6817,0.4639,0.3844,96.3826,1,1,1,681
r0_measured_00157,cassandra-base,1,0,lr000013::conv-50_qa_59,lr000013::conv-50,lr000013::conv-50_session_2_D2:1,1,8,8.1366,58.4316,67.6986,92.1667,94.0104,8.1384,0.4632,0.2982,0.3062,103.2668,1,1,1,566
r0_measured_00190,cassandra-base,1,0,lr000014::conv-50_qa_25,lr000014::conv-50,lr000014::conv-50_session_15_D15:1,1,8,11.0426,53.4992,57.097,80.1566,82.5337,9.976,0.5413,0.3214,0.3064,93.7374,1,1,1,565
r0_measured_00196,cassandra-base,1,0,lr000001::conv-47_qa_4,lr000001::conv-47,lr000001::conv-47_session_3_D3:5,0,2,23.6815,71.6387,71.6449,101.4861,104.2121,8.7538,0.5536,0.405,0.3195,,0,1,1,686
r0_measured_00205,cassandra-base,1,0,lr000011::conv-44_qa_105,lr000011::conv-44,lr000011::conv-44_session_23_D23:14,1,12,8.1204,43.9658,57.7501,79.1896,82.5765,21.7424,1.0196,0.6452,0.5101,106.5978,1,1,1,673
r0_measured_00209,cassandra-base,1,0,lr000011::conv-44_qa_18,lr000011::conv-44,lr000011::conv-44_session_11_D11:4,1,10,15.6418,57.0927,67.0424,93.4051,97.2991,38.7845,0.7101,0.4861,0.4209,,0,1,1,674
r0_measured_00241,cassandra-base,1,0,lr000000::conv-48_qa_133,lr000000::conv-48,lr000000::conv-48_session_13_D13:5,1,16,6.9545,52.067,59.1082,83.5626,86.4818,13.076,0.5746,0.4265,0.3153,,0,1,1,680
r0_measured_00254,cassandra-base,1,0,lr000013::conv-44_qa_58,lr000013::conv-44,lr000013::conv-44_session_25_D25:14,1,9,6.8815,45.7854,56.707,78.0943,80.2328,7.1082,0.6813,0.3895,0.3115,88.7888,1,1,1,674
r0_measured_00281,cassandra-base,1,0,lr000000::conv-48_qa_80,lr000000::conv-48,lr000000::conv-48_session_10_D10:20,0,2,7.0084,46.3919,46.3994,68.9534,71.0912,5.8906,0.5226,0.3608,0.3018,78.2245,1,1,1,681
r0_measured_00296,cassandra-base,1,0,lr000015::conv-41_qa_61,lr000015::conv-41,lr000015::conv-41_session_31_D31:2,1,16,10.9452,47.1032,58.576,82.7511,85.2578,13.4904,0.5334,0.3817,0.3178,100.0397,1,1,1,661
r0_measured_00379,cassandra-base,1,0,lr000007::conv-43_qa_121,lr000007::conv-43,lr000007::conv-43_session_14_D14:7,0,2,6.8744,46.2775,46.2824,70.9096,73.3077,12.757,0.6336,0.4017,0.3394,87.5071,1,1,1,678
r0_measured_00380,cassandra-base,1,0,lr000004::conv-30_qa_56,lr000004::conv-30,lr000004::conv-30_session_6_D6:15,1,9,6.8613,46.5183,57.2903,77.6213,79.3386,7.5219,0.5684,0.3381,0.3848,,0,1,1,366
r0_measured_00412,cassandra-base,1,0,lr000007::conv-44_qa_117,lr000007::conv-44,lr000007::conv-44_session_27_D27:2,1,9,7.5894,56.6866,70.0559,90.4077,93.2188,14.7588,0.9328,0.5242,0.4272,109.948,1,1,1,673
r0_measured_00417,cassandra-base,1,0,lr000010::conv-41_qa_0,lr000010::conv-41,lr000010::conv-41_session_13_D13:16,0,2,2.7497,51.4024,51.4077,75.0008,77.1269,6.6644,0.5384,0.3556,0.3018,85.0471,1,1,1,661
r0_measured_00467,cassandra-base,1,0,lr000001::conv-49_qa_141,lr000001::conv-49,lr000001::conv-49_session_21_D21:10,0,2,7.0369,49.1222,49.1402,81.8981,84.2591,10.197,0.5939,0.323,0.3642,95.8885,1,1,1,506
r0_measured_00468,cassandra-base,1,0,lr000008::conv-48_qa_70,lr000008::conv-48,lr000008::conv-48_session_23_D23:22,1,10,7.6876,50.7692,55.804,74.0583,76.5238,9.3982,0.5793,0.3879,0.3219,87.2791,1,1,1,678
