op_id,cell,concurrency,repetition,qa_id,scope_id,target_memory_id,edge_count,logical_mutations,commit_ms,graph_visible_ms,relation_candidates_visible_ms,sparse_index_visible_ms,dense_index_visible_ms,candidate_fetch_ms,sparse_scoring_ms,dense_scoring_ms,zscore_fusion_ms,time_to_top10_ms,fresh_hit_at_10,graph_projection_ok,relation_candidate_ok,candidate_count
r0_measured_00417,cassandra-base,16,0,lr000010::conv-41_qa_0,lr000010::conv-41,lr000010::conv-41_session_13_D13:16,0,2,19.668,70.7406,70.7445,153.363,502.7511,15.5199,5.041,1.3254,0.3308,525.0302,1,1,1,661
r0_measured_00467,cassandra-base,16,0,lr000001::conv-49_qa_141,lr000001::conv-49,lr000001::conv-49_session_21_D21:10,0,2,15.9753,51.7489,51.7533,177.2592,373.1059,26.2982,36.6428,0.4285,0.4285,436.9799,1,1,1,506
r0_measured_00468,cassandra-base,16,0,lr000008::conv-48_qa_70,lr000008::conv-48,lr000008::conv-48_session_23_D23:22,1,10,14.4011,59.7249,137.6379,177.7534,494.6571,12.9045,12.5795,1.1528,0.4934,521.8618,1,1,1,678
r0_measured_00508,cassandra-base,16,0,lr000007::conv-43_qa_56,lr000007::conv-43,lr000007::conv-43_session_21_D21:13,0,2,10.212,32.055,32.0596,80.4308,427.8891,12.5117,13.1173,1.3736,0.362,455.3201,1,1,1,679
r0_measured_00547,cassandra-base,16,0,lr000004::conv-30_qa_75,lr000004::conv-30,lr000004::conv-30_session_15_D15:12,0,2,11.0742,42.4073,42.4114,87.0777,320.3863,10.0905,1.4091,0.241,0.3529,,0,1,1,367
r0_measured_00549,cassandra-base,16,0,lr000012::conv-50_qa_103,lr000012::conv-50,lr000012::conv-50_session_16_D16:14,1,14,13.7323,54.9363,85.5281,118.9483,480.1661,6.7489,5.3657,0.3584,0.3749,,0,1,1,568
r0_measured_00551,cassandra-base,16,0,lr000011::conv-42_qa_54,lr000011::conv-42,lr000011::conv-42_session_25_D25:1,0,2,10.3822,53.7138,53.718,108.2215,498.9037,6.8518,15.5429,1.7423,0.3615,,0,1,1,627
r0_measured_00558,cassandra-base,16,0,lr000006::conv-47_qa_121,lr000006::conv-47,lr000006::conv-47_session_23_D23:3,1,9,6.9431,85.8773,95.6639,157.8902,510.1593,6.2092,51.8635,0.4731,0.3805,569.1593,1,1,1,686
r0_measured_00559,cassandra-base,16,0,lr000003::conv-44_qa_14,lr000003::conv-44,lr000003::conv-44_session_3_D3:7,0,2,9.2332,104.3968,104.4018,160.9675,536.2933,24.9304,11.2965,1.3002,0.3662,574.2611,1,1,1,674
r0_measured_00591,cassandra-base,16,0,lr000009::conv-44_qa_84,lr000009::conv-44,lr000009::conv-44_session_13_D13:6,0,2,6.3141,28.1568,28.1607,90.9953,441.9459,38.2432,12.9917,0.5158,0.5126,494.2786,1,1,1,674
r0_measured_00599,cassandra-base,16,0,lr000011::conv-43_qa_48,lr000011::conv-43,lr000011::conv-43_session_18_D18:2,1,9,5.0858,33.7317,43.8022,81.7543,485.5062,8.8766,16.7246,0.4598,0.3396,511.978,1,1,1,679
r0_measured_00657,cassandra-base,16,0,lr000011::conv-47_qa_93,lr000011::conv-47,lr000011::conv-47_session_12_D12:5,0,2,11.1814,46.6797,46.6838,97.6665,447.8199,89.443,11.6921,1.2819,0.453,556.3227,1,1,1,687
r0_measured_00664,cassandra-base,16,0,lr000008::conv-48_qa_177,lr000008::conv-48,lr000008::conv-48_session_27_D27:9,1,16,6.4943,82.0376,95.3979,135.0343,441.0266,76.9003,17.5571,2.0324,0.34,,0,1,1,679
r0_measured_00681,cassandra-base,16,0,lr000015::conv-47_qa_1,lr000015::conv-47,lr000015::conv-47_session_1_D1:26,0,2,12.3995,67.9042,67.908,115.666,470.4661,10.4025,6.3538,0.4196,0.3483,,0,1,1,688
r0_measured_00701,cassandra-base,16,0,lr000011::conv-47_qa_39,lr000011::conv-47,lr000011::conv-47_session_18_D18:1,1,10,39.8105,77.0714,106.92,385.2858,460.789,25.4833,8.5675,1.312,0.3397,496.5578,1,1,1,687
r0_measured_00703,cassandra-base,16,0,lr000012::conv-44_qa_121,lr000012::conv-44,lr000012::conv-44_session_28_D28:10,1,9,31.9711,64.642,73.3579,117.6579,382.2396,8.2017,17.8456,0.4899,0.3337,409.1697,1,1,1,674
r0_measured_00708,cassandra-base,16,0,lr000004::conv-42_qa_7,lr000004::conv-42,lr000004::conv-42_session_2_D2:3,1,14,14.0452,68.1008,77.101,108.804,378.6281,14.5998,5.4819,0.3845,0.3434,399.4976,1,1,1,627
r0_measured_00722,cassandra-base,16,0,lr000005::conv-41_qa_98,lr000005::conv-41,lr000005::conv-41_session_15_D15:13,1,12,8.1463,53.0092,60.036,88.4517,350.3292,24.7658,9.9013,1.6727,0.3366,387.072,1,1,1,663
r0_measured_00729,cassandra-base,16,0,lr000011::conv-50_qa_48,lr000011::conv-50,lr000011::conv-50_session_22_D22:1,1,12,28.6038,72.2568,78.7352,134.0112,334.0289,26.3863,9.1464,0.7647,0.3521,,0,1,1,566
r0_measured_00734,cassandra-base,16,0,lr000002::conv-43_qa_140,lr000002::conv-43,lr000002::conv-43_session_19_D19:10,0,2,3.7009,69.8748,69.8792,104.1174,302.9139,25.2278,12.6814,1.3416,0.3355,342.5655,1,1,1,680
r0_measured_00737,cassandra-base,16,0,lr000014::conv-43_qa_159,lr000014::conv-43,lr000014::conv-43_session_26_D26:1,1,9,23.9753,90.3367,95.839,123.1982,295.0056,21.4552,7.6414,0.4847,0.352,325.0051,1,1,1,680
r0_measured_00774,cassandra-base,16,0,lr000013::conv-41_qa_134,lr000013::conv-41,lr000013::conv-41_session_27_D27:11,1,9,20.0152,87.1029,103.4928,183.1684,585.7282,30.3189,21.1792,1.9458,0.3881,,0,1,1,662
r0_measured_00787,cassandra-base,16,0,lr000002::conv-41_qa_2,lr000002::conv-41,lr000002::conv-41_session_2_D2:28,1,9,24.3343,109.29,124.181,158.0271,578.7692,15.7779,14.5929,0.6958,0.3903,610.2981,1,1,1,661
r0_measured_00815,cassandra-base,16,0,lr000004::conv-30_qa_42,lr000004::conv-30,lr000004::conv-30_session_1_D1:19,0,2,39.9986,125.519,125.5234,177.0437,427.1613,19.3938,10.0011,0.2421,0.3442,457.1942,1,1,1,368
r0_measured_00817,cassandra-base,16,0,lr000003::conv-49_qa_69,lr000003::conv-49,lr000003::conv-49_session_19_D19:1,1,10,10.0647,86.1923,117.3758,153.7742,494.9164,9.913,8.5183,1.0299,0.3624,514.7986,1,1,1,509
r0_measured_00862,cassandra-base,16,0,lr000002::conv-50_qa_107,lr000002::conv-50,lr000002::conv-50_session_17_D17:5,1,16,8.3518,24.8947,33.5191,70.3671,441.6534,10.8724,13.8587,2.4867,0.3675,469.3032,1,1,1,566
r0_measured_00869,cassandra-base,16,0,lr000009::conv-42_qa_181,lr000009::conv-42,lr000009::conv-42_session_26_D26:18,0,2,4.5735,58.2148,58.2186,176.9079,493.5849,6.0241,21.2473,0.8498,0.3306,522.0954,1,1,1,628
r0_measured_00873,cassandra-base,16,0,lr000001::conv-47_qa_70,lr000001::conv-47,lr000001::conv-47_session_2_D2:12,1,9,34.1115,145.9443,151.7226,186.5389,513.5326,25.7538,9.9076,1.4952,0.3469,551.102,1,1,1,687
r0_measured_00893,cassandra-base,16,0,lr000006::conv-47_qa_92,lr000006::conv-47,lr000006::conv-47_session_11_D11:3,0,2,9.2296,28.3217,28.3256,70.1395,429.3086,5.649,25.0149,0.5445,0.3596,460.9392,1,1,1,687
r0_measured_00907,cassandra-base,16,0,lr000011::conv-49_qa_116,lr000011::conv-49,lr000011::conv-49_session_11_D11:8,0,2,8.6173,28.5452,28.5492,79.2948,368.1585,9.875,10.857,0.4517,0.3488,389.7457,1,1,1,509
r0_measured_00914,cassandra-base,16,0,lr000003::conv-41_qa_6,lr000003::conv-41,lr000003::conv-41_session_4_D4:1,1,14,7.8885,68.3872,78.0961,140.5284,485.9226,13.2385,79.0638,1.1208,0.4206,579.8438,1,1,1,658
r0_measured_00930,cassandra-base,16,0,lr000001::conv-49_qa_28,lr000001::conv-49,lr000001::conv-49_session_6_D6:4,0,2,4.1493,54.9382,54.9424,87.8385,385.8725,7.1985,28.1245,0.5896,0.4015,,0,1,1,507
r0_measured_00952,cassandra-base,16,0,lr000000::conv-49_qa_60,lr000000::conv-49,lr000000::conv-49_session_13_D13:8,0,2,7.5405,31.922,31.926,65.3296,419.9886,8.0403,10.309,1.1547,0.4859,,0,1,1,508
r0_measured_00969,cassandra-base,16,0,lr000011::conv-42_qa_169,lr000011::conv-42,lr000011::conv-42_session_24_D24:4,1,9,5.5815,22.6407,28.7135,57.6797,545.5429,10.5115,3.3698,0.8613,0.348,,0,1,1,628
r0_measured_00975,cassandra-base,16,0,lr000015::conv-50_qa_28,lr000015::conv-50,lr000015::conv-50_session_5_D5:8,1,12,4.9299,42.5312,53.7008,108.4513,515.5256,24.3448,4.746,1.0829,0.337,546.0929,1,1,1,564
r0_measured_00976,cassandra-base,16,0,lr000001::conv-44_qa_86,lr000001::conv-44,lr000001::conv-44_session_14_D14:4,1,10,3.9906,43.4593,71.1081,103.45,573.7748,12.1271,15.859,0.4357,0.312,602.5649,1,1,1,673
r0_measured_00993,cassandra-base,16,0,lr000004::conv-42_qa_35,lr000004::conv-42,lr000004::conv-42_session_19_D19:9,1,9,4.5419,35.0444,42.2869,104.2075,501.7037,17.2998,24.3785,0.5285,0.3686,544.341,1,1,1,628
r0_measured_00997,cassandra-base,16,0,lr000002::conv-42_qa_71,lr000002::conv-42,lr000002::conv-42_session_11_D11:9,1,10,3.8238,30.6479,61.591,104.9174,492.5134,22.8277,31.5318,2.7835,0.3726,550.0949,1,1,1,629
r0_measured_01045,cassandra-base,16,0,lr000010::conv-49_qa_101,lr000010::conv-49,lr000010::conv-49_session_7_D7:2,1,12,7.2733,27.1121,38.5561,69.5211,250.9645,14.2721,41.0048,3.9382,0.3301,310.5667,1,1,1,508
r0_measured_01056,cassandra-base,16,0,lr000013::conv-47_qa_94,lr000013::conv-47,lr000013::conv-47_session_13_D13:8,1,14,18.6791,43.3914,48.2406,108.7216,221.5295,14.5896,22.2039,3.071,0.3778,,0,1,1,688
r0_measured_01058,cassandra-base,16,0,lr000004::conv-30_qa_49,lr000004::conv-30,lr000004::conv-30_session_3_D3:6,1,12,27.7595,44.8596,70.4508,108.3892,212.7753,16.4743,12.4234,0.2437,0.3492,242.3124,1,1,1,369
r0_measured_01062,cassandra-base,16,0,lr000014::conv-30_qa_21,lr000014::conv-30,lr000014::conv-30_session_12_D12:6,1,14,1.9353,47.5671,52.46,80.6296,178.8499,14.437,5.8693,0.2528,0.3805,199.8398,1,1,1,368
r0_measured_01066,cassandra-base,16,0,lr000014::conv-26_qa_149,lr000014::conv-26,lr000014::conv-26_session_18_D18:9,0,2,2.2704,74.4608,74.4659,99.1148,173.2255,11.8964,7.3319,0.3487,0.4611,,0,1,1,419
r0_measured_01069,cassandra-base,16,0,lr000012::conv-47_qa_49,lr000012::conv-47,lr000012::conv-47_session_23_D23:8,1,20,8.287,66.337,71.5549,113.9544,140.3157,20.194,7.2122,2.2007,0.3676,170.3588,1,1,1,689
r0_measured_01076,cassandra-base,16,0,lr000006::conv-30_qa_76,lr000006::conv-30,lr000006::conv-30_session_15_D15:18,0,2,4.4105,43.8777,43.8814,59.7572,82.1649,11.4652,1.909,0.2196,0.3198,96.1235,1,1,1,369
r0_measured_01164,cassandra-base,16,0,lr000003::conv-41_qa_61,lr000003::conv-41,lr000003::conv-41_session_31_D31:2,1,16,11.1321,142.7152,153.35,210.0971,480.9072,8.4339,10.7419,0.5044,0.3389,500.9883,1,1,1,659
r0_measured_01199,cassandra-base,16,0,lr000001::conv-50_qa_11,lr000001::conv-50,lr000001::conv-50_session_6_D6:1,0,2,9.3278,95.6925,95.6964,146.0163,350.9646,7.7267,10.4831,2.8455,0.3462,,0,1,1,566
r0_measured_01215,cassandra-base,16,0,lr000010::conv-43_qa_37,lr000010::conv-43,lr000010::conv-43_session_13_D13:1,2,20,9.7305,74.8216,99.9081,166.9419,391.6539,99.2617,66.482,0.4647,0.3022,558.225,1,1,1,679
r0_measured_01221,cassandra-base,16,0,lr000005::conv-44_qa_19,lr000005::conv-44,lr000005::conv-44_session_10_D10:12,1,9,14.3106,84.2136,106.1485,152.4041,474.3982,46.1612,58.9484,0.6227,0.3542,,0,1,1,674
r0_measured_01310,cassandra-base,16,0,lr000008::conv-48_qa_43,lr000008::conv-48,lr000008::conv-48_session_12_D12:1,2,17,5.931,39.063,51.9304,240.9798,395.91,8.3898,7.1428,0.8526,0.3507,,0,1,1,680
r0_measured_01318,cassandra-base,16,0,lr000013::conv-43_qa_52,lr000013::conv-43,lr000013::conv-43_session_8_D8:5,0,2,6.0772,46.8634,46.8676,217.6953,391.2211,8.7517,23.7437,0.7373,0.4375,424.9657,1,1,1,678
r0_measured_01320,cassandra-base,16,0,lr000007::conv-44_qa_88,lr000007::conv-44,lr000007::conv-44_session_16_D16:8,0,2,7.2058,59.8992,59.9037,195.3981,402.9431,37.7743,17.2417,0.3933,0.3134,,0,1,1,675
r0_measured_01327,cassandra-base,16,0,lr000007::conv-47_qa_24,lr000007::conv-47,lr000007::conv-47_session_13_D13:7,0,2,7.4418,159.8559,159.8599,240.3292,388.0954,23.5152,55.029,5.3631,0.3076,,0,1,1,689
r0_measured_01328,cassandra-base,16,0,lr000011::conv-47_qa_134,lr000011::conv-47,lr000011::conv-47_session_25_D25:13,1,9,3.1869,166.2946,181.4162,219.8958,374.1887,9.8287,75.496,0.8588,0.3301,460.7751,1,1,1,688
r0_measured_01330,cassandra-base,16,0,lr000003::conv-41_qa_80,lr000003::conv-41,lr000003::conv-41_session_8_D8:15,0,2,6.9122,213.9576,213.9608,251.9898,402.064,19.0237,44.9459,0.389,0.314,466.8031,1,1,1,660
r0_measured_01347,cassandra-base,16,0,lr000016::conv-47_qa_47,lr000016::conv-47,lr000016::conv-47_session_23_D23:1,1,9,34.3307,78.0624,88.8141,129.087,434.2712,12.2353,24.8214,1.7569,0.3635,473.5303,1,1,1,689
r0_measured_01364,cassandra-base,16,0,lr000007::conv-44_qa_101,lr000007::conv-44,lr000007::conv-44_session_22_D22:5,1,9,12.794,55.6326,59.7671,169.4548,362.6033,12.9461,41.3966,1.0341,0.3975,418.451,1,1,1,675
r0_measured_01384,cassandra-base,16,0,lr000011::conv-50_qa_65,lr000011::conv-50,lr000011::conv-50_session_27_D27:6,0,2,6.224,67.904,67.9083,105.9142,290.7224,13.8347,42.6857,1.7388,0.4024,349.4484,1,1,1,567
r0_measured_01403,cassandra-base,16,0,lr000002::conv-41_qa_73,lr000002::conv-41,lr000002::conv-41_session_5_D5:8,1,9,7.2892,53.7763,67.5774,120.2224,408.5994,24.4106,46.331,4.7932,0.4013,484.6183,1,1,1,662
r0_measured_01422,cassandra-base,16,0,lr000011::conv-42_qa_130,lr000011::conv-42,lr000011::conv-42_session_15_D15:7,1,9,15.1239,67.9158,80.6685,121.2616,379.4287,40.2028,70.1996,1.3345,0.3382,491.5699,1,1,1,629
r0_measured_01451,cassandra-base,16,0,lr000001::conv-47_qa_22,lr000001::conv-47,lr000001::conv-47_session_10_D10:10,1,12,4.0309,51.4243,62.1238,202.1957,567.161,6.8761,8.714,1.5946,0.3448,,0,1,1,688
r0_measured_01490,cassandra-base,16,0,lr000012::conv-43_qa_9,lr000012::conv-43,lr000012::conv-43_session_3_D3:13,1,10,8.8498,41.9968,61.2585,167.1862,528.0404,24.1238,9.7985,1.6377,0.4119,564.0961,1,1,1,679
r0_measured_01494,cassandra-base,16,0,lr000010::conv-49_qa_84,lr000010::conv-49,lr000010::conv-49_session_1_D1:16,1,8,10.5706,54.3987,95.8019,158.3035,413.8614,6.9199,11.0871,1.2218,0.3215,,0,1,1,509
r0_measured_01498,cassandra-base,16,0,lr000003::conv-43_qa_0,lr000003::conv-43,lr000003::conv-43_session_1_D1:9,1,12,7.4093,84.3297,116.6155,161.3515,512.6667,25.8391,15.5049,0.4963,0.3841,554.9734,1,1,1,678
r0_measured_01524,cassandra-base,16,0,lr000007::conv-50_qa_148,lr000007::conv-50,lr000007::conv-50_session_28_D28:10,1,12,33.4261,64.2328,73.707,124.4864,395.3097,21.9526,32.4306,1.5492,0.3847,451.7022,1,1,1,568
r0_measured_01547,cassandra-base,16,0,lr000012::conv-42_qa_96,lr000012::conv-42,lr000012::conv-42_session_1_D1:13,1,18,19.9545,55.0454,74.2636,112.7618,313.0482,24.839,19.4355,1.2132,0.3854,358.9993,1,1,1,629
r0_measured_01548,cassandra-base,16,0,lr000009::conv-44_qa_88,lr000009::conv-44,lr000009::conv-44_session_16_D16:8,0,2,21.8017,57.6106,57.6145,107.7712,311.0879,21.6933,26.9134,1.6235,0.381,,0,1,1,675
r0_measured_01619,cassandra-base,16,0,lr000002::conv-48_qa_186,lr000002::conv-48,lr000002::conv-48_session_29_D29:9,1,14,14.3708,72.9128,84.9125,146.6456,290.1263,14.0549,19.8512,3.3228,0.3168,327.7331,1,1,1,679
r0_measured_01634,cassandra-base,16,0,lr000008::conv-47_qa_148,lr000008::conv-47,lr000008::conv-47_session_31_D31:4,0,2,9.8026,73.5722,73.5769,129.2256,249.7994,18.7977,13.4738,3.3482,0.3511,285.8374,1,1,1,686
r0_measured_01664,cassandra-base,16,0,lr000003::conv-47_qa_76,lr000003::conv-47,lr000003::conv-47_session_4_D4:14,1,10,13.0668,60.1639,77.5982,122.533,127.9735,17.6491,14.9534,1.1082,0.3765,162.1271,1,1,1,689
r0_measured_01696,cassandra-base,16,0,lr000002::conv-47_qa_48,lr000002::conv-47,lr000002::conv-47_session_23_D23:5,0,2,36.9459,105.7913,105.7943,183.4463,468.329,11.6801,38.194,2.1818,0.3592,520.8074,1,1,1,689
r0_measured_01698,cassandra-base,16,0,lr000016::conv-48_qa_180,lr000016::conv-48,lr000016::conv-48_session_28_D28:7,1,14,36.2695,98.119,144.9758,187.1668,420.3026,23.3133,19.7431,0.5563,0.3741,,0,1,1,679
r0_measured_01748,cassandra-base,16,0,lr000016::conv-48_qa_59,lr000016::conv-48,lr000016::conv-48_session_19_D19:13,0,2,12.3509,128.3176,128.3221,260.1565,477.2034,48.0474,8.4595,0.5067,0.5876,534.8957,1,1,1,679
r0_measured_01772,cassandra-base,16,0,lr000015::conv-42_qa_150,lr000015::conv-42,lr000015::conv-42_session_19_D19:8,1,9,10.6363,48.3421,57.5897,91.1288,287.4124,35.838,54.2226,0.9126,0.3927,428.0525,1,1,1,629
r0_measured_01781,cassandra-base,16,0,lr000015::conv-42_qa_155,lr000015::conv-42,lr000015::conv-42_session_21_D21:6,1,16,9.8416,64.3793,76.4208,298.9356,350.6536,47.5713,20.0158,4.7786,0.3714,,0,1,1,629
r0_measured_01802,cassandra-base,16,0,lr000005::conv-26_qa_34,lr000005::conv-26,lr000005::conv-26_session_9_D9:2,1,16,28.8965,68.6942,74.7597,103.9174,258.4524,7.6949,2.006,0.2458,0.3195,268.7684,1,1,1,419
r0_measured_01811,cassandra-base,16,0,lr000008::conv-50_qa_133,lr000008::conv-50,lr000008::conv-50_session_25_D25:15,1,9,9.8701,66.6715,83.8432,136.072,220.067,48.7023,30.7648,0.7967,0.3476,300.7495,1,1,1,568
r0_measured_01816,cassandra-base,16,0,lr000013::conv-50_qa_155,lr000013::conv-50,lr000013::conv-50_session_30_D30:4,1,9,9.1676,58.5183,85.9035,124.5243,207.8,43.7421,24.5993,0.5427,0.3806,277.1404,1,1,1,567
r0_measured_01842,cassandra-base,16,0,lr000013::conv-43_qa_112,lr000013::conv-43,lr000013::conv-43_session_12_D12:10,1,9,36.5386,72.318,103.4687,163.7836,592.1467,5.2734,27.5843,0.4698,0.342,625.8847,1,1,1,679
r0_measured_01869,cassandra-base,16,0,lr000002::conv-41_qa_33,lr000002::conv-41,lr000002::conv-41_session_1_D1:3,1,12,10.6892,93.2875,106.4441,142.1451,529.1216,7.4792,7.1297,0.7837,0.3537,544.9339,1,1,1,663
r0_measured_01877,cassandra-base,16,0,lr000007::conv-43_qa_27,lr000007::conv-43,lr000007::conv-43_session_18_D18:3,1,10,15.4953,83.7206,94.0049,257.4093,520.119,19.9743,15.9531,1.4776,0.3595,557.9571,1,1,1,680
r0_measured_01882,cassandra-base,16,0,lr000002::conv-48_qa_122,lr000002::conv-48,lr000002::conv-48_session_10_D10:13,1,9,14.1988,79.3412,201.2866,259.1228,518.3065,9.3018,25.7999,0.5382,0.3547,554.369,1,1,1,680
r0_measured_01900,cassandra-base,16,0,lr000010::conv-41_qa_37,lr000010::conv-41,lr000010::conv-41_session_15_D15:1,1,10,9.9618,181.4088,191.5303,236.0849,457.1104,11.0522,14.1386,2.009,0.3481,,0,1,1,662
r0_measured_01922,cassandra-base,16,0,lr000008::conv-42_qa_163,lr000008::conv-42,lr000008::conv-42_session_23_D23:17,1,16,32.839,78.1218,83.8763,160.0965,375.168,8.1785,66.2452,2.4158,0.3619,452.4404,1,1,1,629
r0_measured_01924,cassandra-base,16,0,lr000000::conv-49_qa_48,lr000000::conv-49,lr000000::conv-49_session_8_D8:1,1,9,7.89,62.8192,74.332,129.6659,306.0522,8.7216,15.9379,2.3553,0.4046,333.5307,1,1,1,509
r0_measured_01927,cassandra-base,16,0,lr000013::conv-41_qa_8,lr000013::conv-41,lr000013::conv-41_session_5_D5:5,1,9,8.957,65.583,76.3742,124.4292,405.613,19.6361,5.3885,1.3909,0.3495,432.4413,1,1,1,663
r0_measured_01944,cassandra-base,16,0,lr000004::conv-49_qa_140,lr000004::conv-49,lr000004::conv-49_session_21_D21:16,1,16,21.6633,51.1433,55.3051,89.0528,336.0373,22.1066,23.7448,77.8067,0.3065,460.0625,1,1,1,508
r0_measured_02012,cassandra-base,16,0,lr000010::conv-43_qa_131,lr000010::conv-43,lr000010::conv-43_session_16_D16:7,1,16,12.2935,44.3671,52.315,119.1417,362.6122,30.2893,20.6555,0.5588,0.3263,414.5066,1,1,1,680
r0_measured_02017,cassandra-base,16,0,lr000016::conv-42_qa_1,lr000016::conv-42,lr000016::conv-42_session_1_D1:10,1,18,5.411,37.6598,72.2455,114.0007,351.1935,25.5884,29.9046,0.468,0.3264,,0,1,1,629
r0_measured_02021,cassandra-base,16,0,lr000001::conv-49_qa_155,lr000001::conv-49,lr000001::conv-49_session_25_D25:10,1,9,10.3469,98.3848,108.8362,226.0093,335.2737,27.0919,29.6719,0.3837,0.3223,392.7965,1,1,1,508
